,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP,TEAM_OREB,OREB_OPP,TEAM_DREB,DREB_OPP,TEAM_OFF_RATING,OFF_RATING_OPP,TEAM_AST_TOV,AST_TOV_OPP,TEAM_LAST_3,LAST_3_OPP,LAST_3_H2H,LAST_3_PACE_H2H,LAST_3_EFG_H2H,xFQTP,xFQTP_OPP
3609,22300548,1610612759,SAS,1610612741,CHI,2023-24,23,35,2024-01-13,58,29.5,22.5,26.5,20.0,23.6,23.9,105.6,100.0,26.7,16.5,27.6,17.0,0.5575,0.5730000000000001,0.4868,0.4385,0.3866,0.3681999999999999,0.7785,0.7205,4.6,3.6,3.4,3.6,1.7,1.9,10.3,8.2,111.25,109.91,3.083,2.653,30.33333333333333,34.666666666666664,59.66666666666666,100.8,0.5503,27.572218311956007,28.12716531960536
3610,22300544,1610612752,NYK,1610612763,MEM,2023-24,25,27,2024-01-13,52,29.8,24.0,25.7,19.5,23.7,21.8,100.8,100.0,29.4,20.5,31.0,26.5,0.5534,0.5342,0.4638,0.4779,0.3938,0.3712,0.8033000000000001,0.6904999999999999,3.9,3.8,3.6,3.4,3.2,1.8,8.6,8.7,119.15,135.01,2.653,3.083,32.666666666666664,24.0,49.5,103.2,0.48865,27.662713559200625,28.573818828570747
3611,22300547,1610612742,DAL,1610612740,NOP,2023-24,20,29,2024-01-13,49,33.0,24.0,30.1,25.0,23.3,23.1,98.2,103.0,28.6,24.5,28.2,20.0,0.6051,0.5728,0.5244,0.4951,0.3802,0.3536,0.7812,0.7510999999999999,7.3,5.1,1.8,2.9,2.4,2.2,7.4,8.3,135.01,119.15,2.475,2.413,32.0,29.33333333333333,56.0,102.06666666666666,0.5710166666666666,29.49753670624981,28.414678057378943
3612,22300549,1610612747,LAL,1610612762,UTA,2023-24,39,31,2024-01-13,70,27.9,18.5,26.4,22.0,23.2,22.8,104.0,102.4,31.1,24.0,29.9,24.0,0.5318999999999999,0.5100999999999999,0.4779,0.4638,0.3419,0.4362999999999999,0.7510999999999999,0.7812,4.2,2.9,3.8,3.6,2.2,2.4,8.5,9.5,107.27,126.45,2.855,2.685,24.0,32.666666666666664,57.333333333333336,100.1111111111111,0.5999111111111111,27.663885601701523,28.41023269936697
3613,22300545,1610612744,GSW,1610612749,MIL,2023-24,24,33,2024-01-13,57,27.3,22.5,30.9,20.5,23.5,23.2,98.8,102.6,30.9,21.0,28.8,23.5,0.5156,0.5823,0.4446,0.5528000000000001,0.3036999999999999,0.3258,0.807,0.6870999999999999,5.1,7.3,4.0,2.5,4.2,2.0,8.3,7.4,111.8,117.61,2.389,1.862,29.33333333333333,32.0,59.5,103.06666666666666,0.5629,30.28282857431015,28.891472507399584
3614,22300545,1610612749,MIL,1610612744,GSW,2023-24,33,24,2024-01-13,57,30.9,20.5,27.3,22.5,23.7,22.2,102.8,100.2,31.3,24.0,30.8,24.0,0.5823,0.5156,0.4848,0.4587,0.4399,0.3099,0.6548999999999999,0.6702,5.0,4.1,3.2,3.2,2.0,2.3,8.8,7.4,119.95,102.57,2.97,2.5420000000000003,27.33333333333333,23.33333333333333,59.5,103.06666666666666,0.5629,29.22931126942796,28.835327255947057
3615,22300546,1610612753,ORL,1610612760,OKC,2023-24,21,23,2024-01-13,44,26.4,19.0,31.3,21.5,21.8,23.7,100.8,104.4,31.0,26.5,29.4,20.5,0.5342,0.5534,0.4554,0.4535,0.3712,0.3938,0.6904999999999999,0.8033000000000001,5.3,3.4,4.0,3.5,2.6,2.5,8.0,9.2,104.28,129.48,1.536,4.325,23.33333333333333,27.33333333333333,62.0,103.36349206349207,0.526979365079365,28.06967917192982,29.901500531234262
3616,22300543,1610612737,ATL,1610612764,WAS,2023-24,25,30,2024-01-13,55,29.4,20.5,27.3,23.5,22.8,23.2,104.4,100.8,29.9,24.0,31.1,24.0,0.5193,0.5248999999999999,0.4541,0.5507,0.3238,0.3156,0.6437999999999999,0.6945,7.0,5.6,3.0,4.1,3.3,3.0,9.2,8.4,112.17,119.8,2.5420000000000003,2.97,30.666666666666668,33.666666666666664,59.0,102.96666666666668,0.5182333333333333,32.12972993401196,28.299383469663823
3617,22300546,1610612760,OKC,1610612753,ORL,2023-24,23,21,2024-01-13,44,32.2,23.0,30.5,20.5,23.0,24.1,100.0,100.8,31.9,24.5,28.7,20.5,0.6242,0.5284000000000001,0.5528000000000001,0.4446,0.4179,0.3422,0.6945,0.6437999999999999,5.3,3.8,2.9,1.8,2.3,1.7,7.4,8.8,129.48,104.28,4.325,1.536,33.666666666666664,30.666666666666668,62.0,103.36349206349207,0.526979365079365,31.51828553441552,29.51923476595188
3618,22300552,1610612749,MIL,1610612758,SAC,2023-24,32,37,2024-01-14,69,30.6,20.5,27.3,22.0,23.2,21.5,102.6,97.2,31.0,23.5,25.2,20.0,0.5831000000000001,0.5746,0.4845,0.4838,0.4351999999999999,0.4673999999999999,0.6674,0.4425,4.3,4.6,3.0,2.6,1.7,2.6,9.1,7.6,118.84,124.02,3.17,3.189,32.333333333333336,30.666666666666668,61.0,101.53333333333332,0.59405,29.272267281836307,28.27870504573752
3619,22300550,1610612743,DEN,1610612754,IND,2023-24,28,28,2024-01-14,56,30.1,24.0,30.5,20.0,23.6,21.8,97.6,101.4,28.1,21.5,33.3,24.5,0.5811,0.4639,0.4986,0.497,0.4458,0.289,0.6375,0.8239000000000001,2.9,5.9,2.3,3.1,2.6,1.8,8.8,8.9,124.02,118.84,3.627,2.21,30.666666666666668,32.333333333333336,63.5,100.36666666666667,0.5707333333333333,30.36793693830802,28.802121282496262
3620,22300554,1610612757,POR,1610612756,PHX,2023-24,33,31,2024-01-14,64,24.2,14.5,31.4,25.5,22.6,22.7,104.4,100.4,33.3,24.5,28.1,21.5,0.4639,0.5811,0.403,0.4356,0.3540999999999999,0.3832,0.7825,0.669,5.0,3.4,4.1,3.1,1.8,2.6,7.6,9.1,93.98,118.21,2.118,2.4840000000000004,20.33333333333333,30.0,53.333333333333336,103.03333333333332,0.53915,26.99802955785388,29.6341532425052
3621,22300554,1610612756,PHX,1610612757,POR,2023-24,31,33,2024-01-14,64,29.9,20.0,29.7,23.5,22.7,22.6,101.2,97.6,29.2,24.0,26.6,19.5,0.5746,0.5831000000000001,0.497,0.4986,0.3885,0.4018,0.669,0.7825,3.9,2.6,2.6,3.0,2.3,2.8,8.4,7.6,118.4,128.59,2.4840000000000004,2.118,33.0,33.0,53.333333333333336,103.03333333333332,0.53915,29.91740973993873,29.52522485631633
3622,22300550,1610612754,IND,1610612743,DEN,2023-24,28,28,2024-01-14,56,30.5,20.0,30.1,24.0,22.6,23.3,103.4,100.4,29.2,22.5,31.6,26.0,0.6571,0.5633,0.5662999999999999,0.4851000000000001,0.4673999999999999,0.4351999999999999,0.625,0.7746000000000001,2.6,3.9,4.0,3.3,1.8,3.0,9.1,8.5,119.0,110.18,2.681,2.697,30.0,20.33333333333333,63.5,100.36666666666667,0.5707333333333333,31.982774508895524,28.6282828009897
3623,22300552,1610612758,SAC,1610612749,MIL,2023-24,37,32,2024-01-14,69,27.8,21.0,25.5,20.0,23.4,23.2,101.4,97.6,31.6,26.0,29.2,22.5,0.5485,0.6477,0.4851000000000001,0.5662999999999999,0.289,0.4458,0.4657,0.8247,3.7,6.1,3.1,2.3,2.6,1.7,7.6,8.4,110.18,119.0,3.189,3.17,27.666666666666668,28.33333333333333,61.0,101.53333333333332,0.59405,29.90266837563681,28.97488017574753
3624,22300553,1610612746,LAC,1610612750,MIN,2023-24,19,29,2024-01-14,48,27.3,22.0,30.6,20.5,21.8,23.6,97.6,101.2,26.6,19.5,29.2,24.0,0.5633,0.6571,0.4838,0.4845,0.3841,0.4603,0.8247,0.4657,4.6,4.3,3.3,4.0,1.8,2.0,8.5,9.1,112.73,101.63,2.353,2.229,28.33333333333333,27.666666666666668,56.333333333333336,100.7,0.5834,29.18105902522891,28.370683221159013
3625,22300551,1610612766,CHA,1610612748,MIA,2023-24,16,26,2024-01-14,42,25.5,20.0,27.8,21.0,23.3,22.6,100.4,104.4,26.8,22.0,26.4,15.5,0.5057,0.5497,0.4356,0.403,0.3832,0.3540999999999999,0.4425,0.6674,3.4,5.0,3.5,3.1,3.0,1.8,8.9,8.9,101.63,112.73,2.21,3.627,25.0,32.0,51.333333333333336,101.2,0.5468666666666667,25.07856101639073,28.52916813265149
3626,22300553,1610612750,MIN,1610612746,LAC,2023-24,29,19,2024-01-14,48,31.4,25.5,24.2,14.5,21.5,23.2,97.2,102.6,26.4,15.5,26.8,22.0,0.6477,0.5485,0.5544,0.4710000000000001,0.4603,0.3841,0.8239000000000001,0.6375,5.9,2.9,3.1,4.1,2.0,1.8,8.9,8.9,128.59,118.4,2.697,2.681,32.0,25.0,56.333333333333336,100.7,0.5834,27.89542857018669,29.1199971745486
3627,22300551,1610612748,MIA,1610612766,CHA,2023-24,26,16,2024-01-14,42,29.7,23.5,29.9,20.0,23.2,23.4,100.4,103.4,25.2,20.0,31.0,23.5,0.5497,0.5057,0.4710000000000001,0.5544,0.4018,0.3885,0.7746000000000001,0.625,6.1,3.7,3.1,3.5,2.8,2.3,8.9,8.8,118.21,93.98,2.229,2.353,33.0,33.0,51.333333333333336,101.2,0.5468666666666667,30.28147501833069,28.734845535028025
3628,22300560,1610612763,MEM,1610612744,GSW,2023-24,23,29,2024-01-15,52,26.7,22.5,31.6,26.5,23.4,22.1,103.4,102.6,29.3,22.5,30.5,22.5,0.5146,0.5043,0.4385,0.5532999999999999,0.3604,0.3326,0.6452,0.7436,3.6,3.8,4.0,2.1,2.1,1.4,9.1,7.8,102.73,115.84,1.912,2.611,27.33333333333333,29.666666666666668,59.333333333333336,103.06666666666666,0.5171166666666667,26.44905224238672,28.751224657029272
3629,22300565,1610612760,OKC,1610612747,LAL,2023-24,26,27,2024-01-15,53,30.5,22.0,28.2,18.5,22.7,24.2,98.8,99.6,30.5,22.5,29.3,22.5,0.5917000000000001,0.5361,0.5304,0.502,0.3734,0.3544,0.7070000000000001,0.525,4.7,5.9,3.0,4.1,2.4,3.2,7.8,9.1,124.1,128.93,4.025,2.781,29.33333333333333,33.333333333333336,69.33333333333333,102.23333333333332,0.5579666666666667,31.545002836001583,29.2780597683327
3630,22300556,1610612740,NOP,1610612742,DAL,2023-24,17,33,2024-01-15,50,31.8,22.0,28.9,22.5,22.1,23.4,99.8,99.4,26.7,19.0,30.9,21.0,0.6476,0.5403,0.5576,0.4413,0.457,0.3744,0.7205,0.6983,4.1,5.2,3.2,3.3,2.3,3.4,9.3,9.7,128.93,124.1,3.005,4.008,33.333333333333336,29.33333333333333,56.333333333333336,101.3,0.5892833333333334,30.194364197989103,29.32696776960014
3631,22300559,1610612759,SAS,1610612737,ATL,2023-24,16,35,2024-01-15,51,28.9,22.5,31.8,22.0,23.7,22.9,105.2,101.4,26.2,16.5,27.3,21.0,0.5416000000000001,0.5808000000000001,0.4701000000000001,0.4914,0.3991,0.2909,0.7674000000000001,0.6979,5.1,4.9,3.7,2.6,2.0,2.1,10.2,8.7,109.3,108.71999999999998,2.258,2.492,27.33333333333333,30.33333333333333,66.0,102.33333333333334,0.56,27.63284852752792,28.628746995810324
3632,22300562,1610612748,MIA,1610612751,BKN,2023-24,16,22,2024-01-15,38,29.0,23.5,27.1,23.5,22.9,23.7,99.8,103.6,24.2,17.0,29.1,25.5,0.5361,0.5917000000000001,0.465,0.4839,0.3861,0.3356,0.8246,0.625,6.0,2.7,2.9,3.8,2.7,2.3,9.2,7.0,115.84,102.73,2.662,4.324,30.33333333333333,27.33333333333333,55.333333333333336,102.2,0.5480166666666667,30.28133384419794,29.37505814771565
3633,22300560,1610612744,GSW,1610612763,MEM,2023-24,29,23,2024-01-15,52,27.4,23.0,28.7,22.0,23.3,23.3,99.6,100.6,31.2,21.0,28.7,22.5,0.5135,0.5430999999999999,0.4413,0.5576,0.3137,0.3411,0.807,0.7126,4.9,5.1,3.4,3.6,3.6,3.7,8.1,8.7,111.45,126.73,2.611,1.912,28.0,26.0,59.333333333333336,103.06666666666666,0.5171166666666667,30.232867056626723,28.503872999334583
3634,22300555,1610612745,HOU,1610612755,PHI,2023-24,19,33,2024-01-15,52,27.1,23.5,29.0,23.5,22.6,22.4,101.4,105.2,28.4,20.0,29.4,25.0,0.5285,0.5284,0.4606,0.4514999999999999,0.3356,0.3861,0.6747,0.77,5.2,4.1,3.5,3.6,2.0,2.6,8.8,8.9,107.78000000000002,117.0,1.984,2.408,26.0,28.0,58.66666666666666,104.46666666666668,0.5463833333333333,26.096812043805546,28.681179333049265
3635,22300558,1610612764,WAS,1610612765,DET,2023-24,22,29,2024-01-15,51,27.0,20.0,28.7,24.0,22.4,24.0,102.6,98.6,30.5,24.0,26.7,16.0,0.5466,0.5837999999999999,0.4666,0.481,0.3411,0.3137,0.6983,0.7205,3.2,6.2,3.8,2.9,1.9,2.0,8.6,9.3,105.92,114.92,2.789,3.065,27.0,31.33333333333333,57.0,101.3,0.5476666666666666,29.668142809996723,28.75540405786373
3636,22300564,1610612762,UTA,1610612754,IND,2023-24,33,26,2024-01-15,59,30.9,20.5,25.2,18.5,23.3,23.5,102.6,103.4,29.5,23.5,29.4,20.5,0.5849,0.5767,0.5027999999999999,0.4349999999999999,0.3744,0.457,0.8833,0.6072,4.1,4.7,3.6,3.4,2.8,1.9,9.7,9.3,121.28,111.39,2.901,2.263,31.33333333333333,27.0,59.0,103.36666666666667,0.5682666666666667,28.958603428942308,28.699171901278923
3637,22300557,1610612752,NYK,1610612753,ORL,2023-24,24,24,2024-01-15,48,28.7,24.0,27.0,20.0,24.0,22.4,100.6,99.6,29.4,20.5,29.5,23.5,0.5430999999999999,0.5135,0.4514999999999999,0.4606,0.3938,0.4488,0.77,0.6747,4.4,3.0,4.1,3.0,3.4,2.3,8.7,8.1,114.92,105.92,2.339,3.24,29.666666666666668,27.33333333333333,49.66666666666666,101.3,0.55545,27.707447333600484,29.479898270124863
3638,22300565,1610612747,LAL,1610612760,OKC,2023-24,27,26,2024-01-15,53,28.2,18.5,30.5,22.0,23.3,23.3,104.0,103.2,30.3,24.0,30.0,24.5,0.5418000000000001,0.5748,0.4839,0.465,0.3544,0.3734,0.7436,0.6452,3.9,3.6,3.8,2.8,2.1,2.0,8.7,10.2,108.94,113.67,2.855,3.3879999999999995,30.666666666666668,30.0,69.33333333333333,102.23333333333332,0.5579666666666667,27.66780536584172,29.87841534315352
3639,22300561,1610612739,CLE,1610612741,CHI,2023-24,40,21,2024-01-15,61,31.6,26.5,26.7,22.5,25.0,23.6,98.6,102.6,30.9,21.0,26.7,19.0,0.5748,0.5418000000000001,0.4914,0.4701000000000001,0.3626,0.3592000000000001,0.625,0.8246,3.6,6.1,2.2,2.7,3.2,1.7,7.4,11.1,126.73,111.45,4.008,3.005,30.0,29.33333333333333,59.333333333333336,101.16666666666666,0.55365,29.68644757149628,28.17174456227605
3640,22300558,1610612765,DET,1610612764,WAS,2023-24,29,22,2024-01-15,51,29.3,19.5,28.0,19.5,24.2,22.7,102.6,97.4,26.9,22.5,29.6,24.0,0.5403,0.6476,0.481,0.4666,0.3675,0.3688,0.5751,0.6620999999999999,3.6,3.9,2.8,3.8,3.2,2.4,9.1,8.6,113.67,108.94,2.492,2.258,32.0,28.33333333333333,57.0,101.3,0.5476666666666666,26.60288292041593,28.299311862859945
3641,22300555,1610612755,PHI,1610612745,HOU,2023-24,33,19,2024-01-15,52,28.0,19.5,29.3,19.5,23.5,23.3,103.6,99.8,28.0,19.5,26.7,17.0,0.4871,0.5368,0.4312,0.4362,0.2909,0.3991,0.7684,0.8028000000000001,5.9,4.7,2.6,3.7,2.3,2.7,8.6,9.1,108.71999999999998,109.3,3.3879999999999995,2.855,29.33333333333333,30.0,58.66666666666666,104.46666666666668,0.5463833333333333,27.76550290615124,29.19395475660169
3642,22300563,1610612761,TOR,1610612738,BOS,2023-24,25,29,2024-01-15,54,28.7,22.0,27.4,23.0,23.0,22.8,99.4,99.8,29.4,25.0,28.4,20.0,0.5837999999999999,0.5466,0.502,0.5304,0.4488,0.3938,0.4385,0.6938,3.8,3.6,2.9,3.8,1.4,2.1,8.4,8.1,115.88,129.16,3.24,2.339,26.0,31.0,56.333333333333336,102.06666666666666,0.5544333333333333,27.21119474439769,27.860660743768182
3643,22300561,1610612741,CHI,1610612739,CLE,2023-24,21,40,2024-01-15,61,26.2,19.5,30.4,25.0,23.4,22.0,99.6,98.8,26.7,17.0,28.0,19.5,0.5368,0.4871,0.4662,0.4790999999999999,0.3592000000000001,0.3626,0.6620999999999999,0.5751,3.0,4.4,3.3,3.2,1.9,2.8,9.2,7.9,104.07,111.58,2.263,2.901,31.0,26.0,59.333333333333336,101.16666666666666,0.55365,26.24449540402847,28.247969365913765
3644,22300564,1610612754,IND,1610612762,UTA,2023-24,26,33,2024-01-15,59,30.0,20.0,27.4,17.0,22.8,23.0,103.4,105.0,28.7,22.5,31.2,21.0,0.6331,0.5004,0.5532999999999999,0.4385,0.4507,0.3208000000000001,0.525,0.7070000000000001,2.7,6.0,3.8,2.9,2.0,1.9,8.9,8.8,117.0,107.78000000000002,2.781,4.025,28.33333333333333,19.666666666666668,59.0,103.36666666666667,0.5682666666666667,31.96642296284028,28.3401015879266
3645,22300557,1610612753,ORL,1610612752,NYK,2023-24,24,24,2024-01-15,48,25.2,18.5,30.9,20.5,22.0,23.4,99.0,97.4,30.0,24.5,30.3,24.0,0.5043,0.5146,0.4349999999999999,0.5027999999999999,0.3326,0.3604,0.6072,0.8833,4.7,4.1,3.6,3.5,2.8,2.0,8.1,8.4,101.19,118.26,1.653,2.9170000000000003,19.666666666666668,28.33333333333333,49.66666666666666,101.3,0.55545,28.040106665349647,28.713303831800744
3646,22300556,1610612742,DAL,1610612740,NOP,2023-24,33,17,2024-01-15,50,31.4,21.0,29.3,20.5,23.1,23.6,97.4,102.6,29.1,25.5,24.2,17.0,0.5767,0.5849,0.4985,0.4735,0.3688,0.3675,0.6979,0.7674000000000001,6.1,3.6,1.8,2.6,2.6,2.0,7.0,9.2,129.16,115.88,2.408,1.984,28.666666666666668,29.666666666666668,56.333333333333336,101.3,0.5892833333333334,29.606054385719013,28.46152597675816
3647,22300559,1610612737,ATL,1610612759,SAS,2023-24,35,16,2024-01-15,51,29.3,20.5,31.4,21.0,23.6,23.1,105.0,103.4,29.6,24.0,26.9,22.5,0.5004,0.6331,0.4362,0.4312,0.3208000000000001,0.4507,0.6938,0.4385,6.8,4.3,2.6,1.8,3.7,3.6,9.3,8.6,111.39,121.28,2.9170000000000003,1.653,29.666666666666668,28.666666666666668,66.0,102.33333333333334,0.56,32.03000010122598,28.605952945148307
3648,22300562,1610612751,BKN,1610612748,MIA,2023-24,22,16,2024-01-15,38,27.4,17.0,30.0,20.0,22.4,22.6,97.4,99.0,27.3,21.0,26.2,16.5,0.5284,0.5285,0.4735,0.4985,0.3207,0.3832,0.7126,0.807,6.2,3.2,2.1,4.0,2.0,2.8,7.9,9.2,111.58,104.07,4.324,2.662,28.33333333333333,32.0,55.333333333333336,102.2,0.5480166666666667,28.66006676191052,28.52105356713494
3649,22300563,1610612738,BOS,1610612761,TOR,2023-24,29,25,2024-01-15,54,30.4,25.0,26.2,19.5,23.6,25.0,103.2,104.0,26.7,16.0,30.5,24.0,0.5808000000000001,0.5416000000000001,0.4790999999999999,0.4662,0.3832,0.3207,0.8028000000000001,0.7684,4.3,6.8,2.7,2.2,1.7,3.2,11.1,7.4,118.26,101.19,3.065,2.789,30.0,30.666666666666668,56.333333333333336,102.06666666666666,0.5544333333333333,31.4874222483648,27.88995067794536
3650,22300566,1610612743,DEN,1610612755,PHI,2023-24,38,36,2024-01-16,74,30.4,24.0,28.2,21.0,23.5,22.4,98.0,98.8,28.2,21.5,26.2,18.5,0.6007,0.5574999999999999,0.5233000000000001,0.4262,0.4347,0.3752,0.6089,0.4857,3.5,6.5,2.5,2.3,2.2,2.6,8.9,7.6,124.8,112.62,3.647,2.398,29.666666666666668,32.666666666666664,55.0,98.7,0.5805,30.342049211225824,28.632291851201465
3651,22300567,1610612756,PHX,1610612758,SAC,2023-24,27,39,2024-01-16,66,30.6,20.0,28.5,19.5,22.7,23.4,100.2,101.2,28.9,24.0,26.7,19.5,0.59,0.5638,0.507,0.4838,0.4029,0.3362,0.699,0.7997,4.2,4.8,2.5,3.3,2.3,1.9,8.5,8.1,122.43,119.48,2.709,3.608,32.666666666666664,29.666666666666668,56.333333333333336,100.73333333333332,0.5662166666666666,29.87930712409032,28.24095695901123
3652,22300567,1610612758,SAC,1610612756,PHX,2023-24,39,27,2024-01-16,66,28.2,21.0,30.4,24.0,23.3,21.8,101.2,100.2,31.6,26.0,30.7,22.5,0.5574999999999999,0.6007,0.4831999999999999,0.5049,0.3362,0.4029,0.4857,0.6089,3.4,4.6,3.1,3.1,2.6,2.3,7.6,8.9,111.78,111.15,3.939,3.425,30.33333333333333,23.33333333333333,56.333333333333336,100.73333333333332,0.5662166666666666,29.83843350600516,29.606343553814664
3653,22300568,1610612746,LAC,1610612760,OKC,2023-24,35,30,2024-01-16,65,27.1,21.0,29.3,22.0,21.8,23.3,97.0,103.0,26.7,19.5,28.9,24.0,0.5605,0.4821,0.4838,0.507,0.3752,0.4347,0.7997,0.699,4.6,3.4,3.3,2.5,1.9,2.3,8.1,8.5,112.62,124.8,2.398,3.647,23.33333333333333,30.33333333333333,58.0,101.3,0.5495,29.161058779631453,29.85573000127695
3654,22300566,1610612755,PHI,1610612743,DEN,2023-24,36,38,2024-01-16,74,28.5,19.5,30.6,20.0,23.4,22.7,103.0,97.0,26.2,18.5,28.2,21.5,0.4821,0.5605,0.4262,0.5233000000000001,0.2909,0.3317,0.8017,0.807,6.5,3.5,2.3,2.5,2.3,2.6,8.7,8.2,111.15,111.78,3.608,2.709,31.0,28.33333333333333,55.0,98.7,0.5805,27.755742386303755,28.6445609719485
3655,22300568,1610612760,OKC,1610612746,LAC,2023-24,30,35,2024-01-16,65,29.3,22.0,27.1,21.0,22.4,23.5,98.8,98.0,30.7,22.5,31.6,26.0,0.5638,0.59,0.5049,0.4831999999999999,0.3317,0.2909,0.807,0.8017,4.8,4.2,3.1,3.1,2.6,2.2,8.2,8.7,119.48,122.43,3.425,3.939,28.33333333333333,31.0,58.0,101.3,0.5495,31.51077529287578,29.06967986486058
3656,22300578,1610612751,BKN,1610612757,POR,2023-24,23,24,2024-01-17,47,26.4,17.0,30.6,26.0,22.0,21.8,97.2,102.4,26.8,18.5,29.8,23.5,0.5072,0.5045999999999999,0.4509999999999999,0.3929,0.3021,0.3522,0.6876,0.6979,5.6,4.1,2.0,3.3,2.2,2.5,8.2,7.8,107.42,129.01000000000002,4.757,3.64,22.666666666666668,24.0,55.66666666666666,100.36666666666667,0.528,28.643464548015857,29.498659435091888
3657,22300569,1610612765,DET,1610612750,MIN,2023-24,40,39,2024-01-17,79,29.1,19.5,26.6,21.0,24.3,23.5,102.0,96.8,26.6,22.0,30.3,18.5,0.5513,0.4825,0.4848,0.5402,0.3913999999999999,0.3988,0.5833999999999999,0.5385,3.1,5.4,3.1,4.0,3.0,2.2,9.8,9.0,113.79,116.92,2.332,2.564,26.0,30.33333333333333,66.0,100.1,0.5523166666666667,26.640648211413843,28.485067314348093
3658,22300578,1610612757,POR,1610612751,BKN,2023-24,24,23,2024-01-17,47,24.3,14.5,29.6,20.5,22.5,23.6,103.8,104.6,33.1,24.5,31.1,23.5,0.4577,0.5156000000000001,0.3929,0.4509999999999999,0.3623999999999999,0.4157,0.7920999999999999,0.6424,4.6,4.2,4.0,3.1,2.0,1.4,7.7,9.1,95.42,127.69,2.268,4.158,24.0,22.666666666666668,55.66666666666666,100.36666666666667,0.528,26.940652951296485,29.37872559144452
3659,22300577,1610612747,LAL,1610612742,DAL,2023-24,32,26,2024-01-17,58,28.6,18.5,25.1,18.5,22.9,22.9,103.6,98.4,29.7,24.0,28.0,20.5,0.5482,0.5285,0.4904,0.4443999999999999,0.3544,0.3308,0.7768999999999999,0.7572,3.7,4.6,3.4,2.8,1.7,2.9,9.1,7.7,110.89,127.26,3.575,2.05,30.33333333333333,26.0,58.66666666666666,102.83333333333331,0.5176166666666667,27.678725141562044,29.317486732913085
3660,22300570,1610612753,ORL,1610612737,ATL,2023-24,26,26,2024-01-17,52,25.1,18.5,28.6,18.5,21.8,22.0,96.6,105.4,29.8,23.5,26.8,18.5,0.5045999999999999,0.5072,0.4338,0.4891,0.3437,0.4727,0.6239,0.725,4.2,4.6,3.3,2.1,3.1,1.4,7.8,8.2,103.56999999999998,104.02,1.983,2.21,22.33333333333333,32.333333333333336,63.0,101.3,0.52945,27.961346188058528,28.664004147911847
3661,22300571,1610612738,BOS,1610612759,SAS,2023-24,30,25,2024-01-17,55,30.6,26.0,26.4,17.0,23.5,24.3,102.4,97.2,26.2,16.0,24.2,17.0,0.6059,0.5235,0.497,0.4291,0.4157,0.3623999999999999,0.7695000000000001,0.3924999999999999,4.2,4.5,3.0,3.3,1.4,3.2,11.5,10.1,119.86,97.34,2.975,3.0380000000000003,29.0,22.33333333333333,59.0,102.7,0.5413833333333333,31.471844742485715,28.667390539077587
3662,22300571,1610612759,SAS,1610612738,BOS,2023-24,25,30,2024-01-17,55,27.3,19.0,30.8,25.5,23.5,24.6,104.6,103.8,27.0,16.5,24.3,15.5,0.5156000000000001,0.4577,0.4505999999999999,0.4833999999999999,0.3573,0.4445,0.8173999999999999,0.7551,5.3,3.3,3.8,2.0,1.6,4.0,10.1,11.5,104.02,103.56999999999998,2.05,3.575,22.33333333333333,29.0,59.0,102.7,0.5413833333333333,27.68284412227513,27.84920975635019
3663,22300577,1610612742,DAL,1610612747,LAL,2023-24,26,32,2024-01-17,58,30.8,21.0,31.1,20.5,22.5,23.0,96.8,102.0,28.1,21.0,28.7,19.5,0.5664,0.5578,0.4921,0.4571,0.3574,0.3735,0.6979,0.6876,6.1,3.8,2.0,3.8,2.9,1.7,7.3,8.7,127.26,110.89,2.608,3.667,32.333333333333336,22.33333333333333,58.66666666666666,102.83333333333331,0.5176166666666667,29.63869673033792,29.27864356914285
3664,22300574,1610612748,MIA,1610612761,TOR,2023-24,18,41,2024-01-17,59,28.0,19.0,28.1,22.0,22.9,22.9,98.2,100.2,24.2,17.0,26.2,16.0,0.5235,0.6059,0.4571,0.4921,0.3361,0.4692,0.8496,0.8,5.4,3.1,2.8,2.4,2.5,2.2,9.1,9.2,113.17,112.05,2.717,2.779,24.0,25.0,58.0,100.7,0.5541166666666667,30.262726479440268,27.99764252334085
3665,22300572,1610612739,CLE,1610612749,MIL,2023-24,32,22,2024-01-17,54,32.0,26.5,24.4,17.0,24.6,23.5,99.0,99.8,30.3,18.5,26.6,22.0,0.5759000000000001,0.6115999999999999,0.4891,0.4338,0.3735,0.3574,0.725,0.6239,3.8,6.1,2.1,3.3,3.2,1.4,7.6,8.2,127.69,95.42,4.158,2.268,31.33333333333333,30.666666666666668,57.333333333333336,100.1,0.5576666666666666,29.721022560610283,29.124530021211854
