index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE
944,0022200759,1610612760,OKC,1610612744,GSW,2022-23,20,38,2023-01-30
945,0022200759,1610612744,GSW,1610612760,OKC,2022-23,38,20,2023-01-30
946,0022200758,1610612758,SAC,1610612750,MIN,2022-23,24,17,2023-01-30
947,0022200758,1610612750,MIN,1610612758,SAC,2022-23,17,24,2023-01-30
948,0022200762,1610612756,PHX,1610612761,TOR,2022-23,31,28,2023-01-30
942,0022200756,1610612755,PHI,1610612753,ORL,2022-23,30,17,2023-01-30
927,0022200764,1610612748,MIA,1610612739,CLE,2022-23,24,26,2023-01-31
924,0022200765,1610612752,NYK,1610612747,LAL,2022-23,24,29,2023-01-31
925,0022200765,1610612747,LAL,1610612752,NYK,2022-23,29,24,2023-01-31
926,0022200764,1610612739,CLE,1610612748,MIA,2022-23,26,24,2023-01-31
928,0022200766,1610612746,LAC,1610612741,CHI,2022-23,20,32,2023-01-31
931,0022200768,1610612740,NOP,1610612743,DEN,2022-23,35,31,2023-01-31
930,0022200768,1610612743,DEN,1610612740,NOP,2022-23,31,35,2023-01-31
929,0022200766,1610612741,CHI,1610612746,LAC,2022-23,32,20,2023-01-31
932,0022200767,1610612766,CHA,1610612749,MIL,2022-23,27,34,2023-01-31
933,0022200767,1610612749,MIL,1610612766,CHA,2022-23,34,27,2023-01-31
909,0022200775,1610612759,SAS,1610612758,SAC,2022-23,31,30,2023-02-01
910,0022200777,1610612737,ATL,1610612756,PHX,2022-23,26,23,2023-02-01
911,0022200777,1610612756,PHX,1610612737,ATL,2022-23,23,26,2023-02-01
912,0022200774,1610612744,GSW,1610612750,MIN,2022-23,34,32,2023-02-01
913,0022200774,1610612750,MIN,1610612744,GSW,2022-23,32,34,2023-02-01
914,0022200776,1610612761,TOR,1610612762,UTA,2022-23,25,31,2023-02-01
915,0022200776,1610612762,UTA,1610612761,TOR,2022-23,31,25,2023-02-01
916,0022200773,1610612760,OKC,1610612745,HOU,2022-23,25,34,2023-02-01
908,0022200775,1610612758,SAC,1610612759,SAS,2022-23,30,31,2023-02-01
918,0022200770,1610612755,PHI,1610612753,ORL,2022-23,37,23,2023-02-01
919,0022200770,1610612753,ORL,1610612755,PHI,2022-23,23,37,2023-02-01
920,0022200771,1610612763,MEM,1610612757,POR,2022-23,32,26,2023-02-01
921,0022200771,1610612757,POR,1610612763,MEM,2022-23,26,32,2023-02-01
922,0022200772,1610612738,BOS,1610612751,BKN,2022-23,46,16,2023-02-01
923,0022200772,1610612751,BKN,1610612738,BOS,2022-23,16,46,2023-02-01
917,0022200773,1610612745,HOU,1610612760,OKC,2022-23,34,25,2023-02-01
894,0022200780,1610612752,NYK,1610612748,MIA,2022-23,28,22,2023-02-02
895,0022200780,1610612748,MIA,1610612752,NYK,2022-23,22,28,2023-02-02
896,0022200779,1610612739,CLE,1610612763,MEM,2022-23,30,26,2023-02-02
897,0022200779,1610612763,MEM,1610612739,CLE,2022-23,26,30,2023-02-02
898,0022200783,1610612744,GSW,1610612743,DEN,2022-23,35,34,2023-02-02
899,0022200783,1610612743,DEN,1610612744,GSW,2022-23,34,35,2023-02-02
900,0022200778,1610612747,LAL,1610612754,IND,2022-23,30,35,2023-02-02
901,0022200778,1610612754,IND,1610612747,LAL,2022-23,35,30,2023-02-02
903,0022200781,1610612766,CHA,1610612741,CHI,2022-23,29,31,2023-02-02
904,0022200784,1610612746,LAC,1610612749,MIL,2022-23,24,15,2023-02-02
905,0022200784,1610612749,MIL,1610612746,LAC,2022-23,15,24,2023-02-02
906,0022200782,1610612742,DAL,1610612740,NOP,2022-23,40,22,2023-02-02
907,0022200782,1610612740,NOP,1610612742,DAL,2022-23,22,40,2023-02-02
902,0022200781,1610612741,CHI,1610612766,CHA,2022-23,31,29,2023-02-02
884,0022200787,1610612764,WAS,1610612757,POR,2022-23,36,19,2023-02-03
879,0022200786,1610612754,IND,1610612758,SAC,2022-23,28,27,2023-02-03
880,0022200790,1610612750,MIN,1610612753,ORL,2022-23,34,27,2023-02-03
878,0022200786,1610612758,SAC,1610612754,IND,2022-23,27,28,2023-02-03
881,0022200790,1610612753,ORL,1610612750,MIN,2022-23,27,34,2023-02-03
882,0022200788,1610612756,PHX,1610612738,BOS,2022-23,24,20,2023-02-03
883,0022200788,1610612738,BOS,1610612756,PHX,2022-23,20,24,2023-02-03
885,0022200787,1610612757,POR,1610612764,WAS,2022-23,19,36,2023-02-03
892,0022200791,1610612755,PHI,1610612759,SAS,2022-23,26,26,2023-02-03
887,0022200789,1610612761,TOR,1610612745,HOU,2022-23,20,21,2023-02-03
888,0022200792,1610612762,UTA,1610612737,ATL,2022-23,22,32,2023-02-03
889,0022200792,1610612737,ATL,1610612762,UTA,2022-23,32,22,2023-02-03
890,0022200785,1610612765,DET,1610612766,CHA,2022-23,29,30,2023-02-03
891,0022200785,1610612766,CHA,1610612765,DET,2022-23,30,29,2023-02-03
893,0022200791,1610612759,SAS,1610612755,PHI,2022-23,26,26,2023-02-03
886,0022200789,1610612745,HOU,1610612761,TOR,2022-23,21,20,2023-02-03
860,0022200799,1610612760,OKC,1610612745,HOU,2022-23,38,19,2023-02-04
861,0022200799,1610612745,HOU,1610612760,OKC,2022-23,19,38,2023-02-04
862,0022200793,1610612751,BKN,1610612764,WAS,2022-23,25,44,2023-02-04
863,0022200793,1610612764,WAS,1610612751,BKN,2022-23,44,25,2023-02-04
864,0022200796,1610612741,CHI,1610612757,POR,2022-23,34,27,2023-02-04
865,0022200796,1610612757,POR,1610612741,CHI,2022-23,27,34,2023-02-04
866,0022200794,1610612765,DET,1610612756,PHX,2022-23,27,30,2023-02-04
867,0022200794,1610612756,PHX,1610612765,DET,2022-23,30,27,2023-02-04
868,0022200798,1610612740,NOP,1610612747,LAL,2022-23,30,32,2023-02-04
870,0022200795,1610612752,NYK,1610612746,LAC,2022-23,28,36,2023-02-04
871,0022200795,1610612746,LAC,1610612752,NYK,2022-23,36,28,2023-02-04
872,0022200797,1610612748,MIA,1610612749,MIL,2022-23,26,34,2023-02-04
873,0022200797,1610612749,MIL,1610612748,MIA,2022-23,34,26,2023-02-04
874,0022200800,1610612742,DAL,1610612744,GSW,2022-23,23,40,2023-02-04
875,0022200800,1610612744,GSW,1610612742,DAL,2022-23,40,23,2023-02-04
876,0022200801,1610612737,ATL,1610612743,DEN,2022-23,30,35,2023-02-04
877,0022200801,1610612743,DEN,1610612737,ATL,2022-23,35,30,2023-02-04
869,0022200798,1610612747,LAL,1610612740,NOP,2022-23,32,30,2023-02-04
848,0022200807,1610612740,NOP,1610612758,SAC,2022-23,34,26,2023-02-05
849,0022200807,1610612758,SAC,1610612740,NOP,2022-23,26,34,2023-02-05
850,0022200802,1610612753,ORL,1610612766,CHA,2022-23,28,37,2023-02-05
851,0022200802,1610612766,CHA,1610612753,ORL,2022-23,37,28,2023-02-05
852,0022200803,1610612754,IND,1610612739,CLE,2022-23,25,27,2023-02-05
853,0022200803,1610612739,CLE,1610612754,IND,2022-23,27,25,2023-02-05
856,0022200805,1610612763,MEM,1610612761,TOR,2022-23,31,28,2023-02-05
855,0022200804,1610612752,NYK,1610612755,PHI,2022-23,24,35,2023-02-05
857,0022200805,1610612761,TOR,1610612763,MEM,2022-23,28,31,2023-02-05
858,0022200806,1610612743,DEN,1610612750,MIN,2022-23,21,32,2023-02-05
859,0022200806,1610612750,MIN,1610612743,DEN,2022-23,32,21,2023-02-05
854,0022200804,1610612755,PHI,1610612752,NYK,2022-23,35,24,2023-02-05
832,0022200809,1610612739,CLE,1610612764,WAS,2022-23,37,25,2023-02-06
834,0022200808,1610612738,BOS,1610612765,DET,2022-23,26,25,2023-02-06
835,0022200808,1610612765,DET,1610612738,BOS,2022-23,25,26,2023-02-06
836,0022200813,1610612762,UTA,1610612742,DAL,2022-23,37,25,2023-02-06
837,0022200813,1610612742,DAL,1610612762,UTA,2022-23,25,37,2023-02-06
838,0022200810,1610612751,BKN,1610612746,LAC,2022-23,27,29,2023-02-06
839,0022200810,1610612746,LAC,1610612751,BKN,2022-23,29,27,2023-02-06
840,0022200811,1610612741,CHI,1610612759,SAS,2022-23,39,28,2023-02-06
833,0022200809,1610612764,WAS,1610612739,CLE,2022-23,25,37,2023-02-06
842,0022200812,1610612745,HOU,1610612758,SAC,2022-23,24,31,2023-02-06
843,0022200812,1610612758,SAC,1610612745,HOU,2022-23,31,24,2023-02-06
844,0022200814,1610612760,OKC,1610612744,GSW,2022-23,37,31,2023-02-06
845,0022200814,1610612744,GSW,1610612760,OKC,2022-23,31,37,2023-02-06
846,0022200815,1610612757,POR,1610612749,MIL,2022-23,22,30,2023-02-06
847,0022200815,1610612749,MIL,1610612757,POR,2022-23,30,22,2023-02-06
841,0022200811,1610612759,SAS,1610612741,CHI,2022-23,28,39,2023-02-06
820,0022200816,1610612752,NYK,1610612753,ORL,2022-23,22,26,2023-02-07
821,0022200816,1610612753,ORL,1610612752,NYK,2022-23,26,22,2023-02-07
822,0022200817,1610612751,BKN,1610612756,PHX,2022-23,25,24,2023-02-07
823,0022200817,1610612756,PHX,1610612751,BKN,2022-23,24,25,2023-02-07
824,0022200821,1610612760,OKC,1610612747,LAL,2022-23,36,34,2023-02-07
825,0022200821,1610612747,LAL,1610612760,OKC,2022-23,34,36,2023-02-07
826,0022200818,1610612740,NOP,1610612737,ATL,2022-23,33,35,2023-02-07
828,0022200820,1610612750,MIN,1610612743,DEN,2022-23,19,49,2023-02-07
829,0022200820,1610612743,DEN,1610612750,MIN,2022-23,49,19,2023-02-07
830,0022200819,1610612741,CHI,1610612763,MEM,2022-23,14,26,2023-02-07
831,0022200819,1610612763,MEM,1610612741,CHI,2022-23,26,14,2023-02-07
827,0022200818,1610612737,ATL,1610612740,NOP,2022-23,35,33,2023-02-07
803,0022200822,1610612739,CLE,1610612765,DET,2022-23,32,14,2023-02-08
809,0022200823,1610612766,CHA,1610612764,WAS,2022-23,31,32,2023-02-08
802,0022200822,1610612765,DET,1610612739,CLE,2022-23,14,32,2023-02-08
804,0022200827,1610612745,HOU,1610612758,SAC,2022-23,37,30,2023-02-08
805,0022200827,1610612758,SAC,1610612745,HOU,2022-23,30,37,2023-02-08
806,0022200825,1610612748,MIA,1610612754,IND,2022-23,39,30,2023-02-08
807,0022200825,1610612754,IND,1610612748,MIA,2022-23,30,39,2023-02-08
808,0022200823,1610612764,WAS,1610612766,CHA,2022-23,32,31,2023-02-08
810,0022200829,1610612742,DAL,1610612746,LAC,2022-23,41,25,2023-02-08
819,0022200826,1610612759,SAS,1610612761,TOR,2022-23,24,34,2023-02-08
812,0022200828,1610612750,MIN,1610612762,UTA,2022-23,33,31,2023-02-08
813,0022200828,1610612762,UTA,1610612750,MIN,2022-23,31,33,2023-02-08
814,0022200830,1610612744,GSW,1610612757,POR,2022-23,27,34,2023-02-08
815,0022200830,1610612757,POR,1610612744,GSW,2022-23,34,27,2023-02-08
816,0022200824,1610612738,BOS,1610612755,PHI,2022-23,30,27,2023-02-08
817,0022200824,1610612755,PHI,1610612738,BOS,2022-23,27,30,2023-02-08
818,0022200826,1610612761,TOR,1610612759,SAS,2022-23,34,24,2023-02-08
811,0022200829,1610612746,LAC,1610612742,DAL,2022-23,25,41,2023-02-08
794,0022200834,1610612749,MIL,1610612747,LAL,2022-23,26,31,2023-02-09
795,0022200834,1610612747,LAL,1610612749,MIL,2022-23,31,26,2023-02-09
796,0022200833,1610612751,BKN,1610612741,CHI,2022-23,19,26,2023-02-09
798,0022200832,1610612737,ATL,1610612756,PHX,2022-23,36,22,2023-02-09
797,0022200833,1610612741,CHI,1610612751,BKN,2022-23,26,19,2023-02-09
800,0022200831,1610612743,DEN,1610612753,ORL,2022-23,26,29,2023-02-09
801,0022200831,1610612753,ORL,1610612743,DEN,2022-23,29,26,2023-02-09
799,0022200832,1610612756,PHX,1610612737,ATL,2022-23,22,36,2023-02-09
773,0022200836,1610612756,PHX,1610612754,IND,2022-23,30,24,2023-02-10
772,0022200836,1610612754,IND,1610612756,PHX,2022-23,24,30,2023-02-10
774,0022200839,1610612762,UTA,1610612761,TOR,2022-23,28,34,2023-02-10
775,0022200839,1610612761,TOR,1610612762,UTA,2022-23,34,28,2023-02-10
776,0022200843,1610612760,OKC,1610612757,POR,2022-23,33,35,2023-02-10
777,0022200843,1610612757,POR,1610612760,OKC,2022-23,35,33,2023-02-10
778,0022200841,1610612763,MEM,1610612750,MIN,2022-23,31,32,2023-02-10
779,0022200841,1610612750,MIN,1610612763,MEM,2022-23,32,31,2023-02-10
780,0022200840,1610612745,HOU,1610612748,MIA,2022-23,29,28,2023-02-10
781,0022200840,1610612748,MIA,1610612745,HOU,2022-23,28,29,2023-02-10
783,0022200842,1610612739,CLE,1610612740,NOP,2022-23,38,28,2023-02-10
782,0022200842,1610612740,NOP,1610612739,CLE,2022-23,28,38,2023-02-10
785,0022200837,1610612755,PHI,1610612752,NYK,2022-23,28,36,2023-02-10
793,0022200835,1610612759,SAS,1610612765,DET,2022-23,28,19,2023-02-10
792,0022200835,1610612765,DET,1610612759,SAS,2022-23,19,28,2023-02-10
791,0022200844,1610612758,SAC,1610612742,DAL,2022-23,25,45,2023-02-10
790,0022200844,1610612742,DAL,1610612758,SAC,2022-23,45,25,2023-02-10
784,0022200837,1610612752,NYK,1610612755,PHI,2022-23,36,28,2023-02-10
788,0022200845,1610612749,MIL,1610612746,LAC,2022-23,22,27,2023-02-10
787,0022200838,1610612766,CHA,1610612738,BOS,2022-23,24,32,2023-02-10
786,0022200838,1610612738,BOS,1610612766,CHA,2022-23,32,24,2023-02-10
789,0022200845,1610612746,LAC,1610612749,MIL,2022-23,27,22,2023-02-10
754,0022200852,1610612739,CLE,1610612741,CHI,2022-23,26,29,2023-02-11
755,0022200852,1610612741,CHI,1610612739,CLE,2022-23,29,26,2023-02-11
756,0022200846,1610612751,BKN,1610612755,PHI,2022-23,28,26,2023-02-11
757,0022200846,1610612755,PHI,1610612751,BKN,2022-23,26,28,2023-02-11
759,0022200854,1610612742,DAL,1610612758,SAC,2022-23,32,34,2023-02-11
760,0022200847,1610612766,CHA,1610612743,DEN,2022-23,34,27,2023-02-11
761,0022200847,1610612743,DEN,1610612766,CHA,2022-23,27,34,2023-02-11
762,0022200853,1610612744,GSW,1610612747,LAL,2022-23,22,21,2023-02-11
763,0022200853,1610612747,LAL,1610612744,GSW,2022-23,21,22,2023-02-11
758,0022200854,1610612758,SAC,1610612742,DAL,2022-23,34,32,2023-02-11
765,0022200848,1610612748,MIA,1610612753,ORL,2022-23,19,29,2023-02-11
766,0022200849,1610612754,IND,1610612764,WAS,2022-23,29,37,2023-02-11
767,0022200849,1610612764,WAS,1610612754,IND,2022-23,37,29,2023-02-11
768,0022200850,1610612737,ATL,1610612759,SAS,2022-23,32,31,2023-02-11
769,0022200850,1610612759,SAS,1610612737,ATL,2022-23,31,32,2023-02-11
770,0022200851,1610612752,NYK,1610612762,UTA,2022-23,33,28,2023-02-11
771,0022200851,1610612762,UTA,1610612752,NYK,2022-23,28,33,2023-02-11
764,0022200848,1610612753,ORL,1610612748,MIA,2022-23,29,19,2023-02-11
750,0022200855,1610612738,BOS,1610612763,MEM,2022-23,26,28,2023-02-12
752,0022200856,1610612765,DET,1610612761,TOR,2022-23,29,31,2023-02-12
751,0022200855,1610612763,MEM,1610612738,BOS,2022-23,28,26,2023-02-12
753,0022200856,1610612761,TOR,1610612765,DET,2022-23,31,29,2023-02-12
729,0022200858,1610612759,SAS,1610612739,CLE,2022-23,19,34,2023-02-13
737,0022200865,1610612750,MIN,1610612742,DAL,2022-23,33,23,2023-02-13
730,0022200862,1610612752,NYK,1610612751,BKN,2022-23,32,26,2023-02-13
731,0022200862,1610612751,BKN,1610612752,NYK,2022-23,26,32,2023-02-13
732,0022200863,1610612741,CHI,1610612753,ORL,2022-23,21,25,2023-02-13
733,0022200863,1610612753,ORL,1610612741,CHI,2022-23,25,21,2023-02-13
734,0022200860,1610612745,HOU,1610612755,PHI,2022-23,29,32,2023-02-13
735,0022200860,1610612755,PHI,1610612745,HOU,2022-23,32,29,2023-02-13
728,0022200858,1610612739,CLE,1610612759,SAS,2022-23,34,19,2023-02-13
736,0022200865,1610612742,DAL,1610612750,MIN,2022-23,23,33,2023-02-13
738,0022200867,1610612757,POR,1610612747,LAL,2022-23,34,19,2023-02-13
743,0022200864,1610612760,OKC,1610612740,NOP,2022-23,25,33,2023-02-13
740,0022200857,1610612766,CHA,1610612737,ATL,2022-23,36,27,2023-02-13
739,0022200867,1610612747,LAL,1610612757,POR,2022-23,19,34,2023-02-13
749,0022200866,1610612764,WAS,1610612744,GSW,2022-23,39,29,2023-02-13
748,0022200866,1610612744,GSW,1610612764,WAS,2022-23,29,39,2023-02-13
747,0022200859,1610612754,IND,1610612762,UTA,2022-23,33,27,2023-02-13
746,0022200859,1610612762,UTA,1610612754,IND,2022-23,27,33,2023-02-13
745,0022200861,1610612743,DEN,1610612748,MIA,2022-23,27,36,2023-02-13
744,0022200861,1610612748,MIA,1610612743,DEN,2022-23,36,27,2023-02-13
742,0022200864,1610612740,NOP,1610612760,OKC,2022-23,33,25,2023-02-13
741,0022200857,1610612737,ATL,1610612766,CHA,2022-23,27,36,2023-02-13
718,0022200870,1610612756,PHX,1610612758,SAC,2022-23,27,29,2023-02-14
719,0022200870,1610612758,SAC,1610612756,PHX,2022-23,29,27,2023-02-14
720,0022200871,1610612746,LAC,1610612744,GSW,2022-23,31,23,2023-02-14
722,0022200868,1610612753,ORL,1610612761,TOR,2022-23,27,35,2023-02-14
723,0022200868,1610612761,TOR,1610612753,ORL,2022-23,35,27,2023-02-14
721,0022200871,1610612744,GSW,1610612746,LAC,2022-23,23,31,2023-02-14
726,0022200872,1610612757,POR,1610612764,WAS,2022-23,27,31,2023-02-14
727,0022200872,1610612764,WAS,1610612757,POR,2022-23,31,27,2023-02-14
725,0022200869,1610612749,MIL,1610612738,BOS,2022-23,27,35,2023-02-14
724,0022200869,1610612738,BOS,1610612749,MIL,2022-23,35,27,2023-02-14
707,0022200882,1610612747,LAL,1610612740,NOP,2022-23,38,25,2023-02-15
698,0022200879,1610612762,UTA,1610612763,MEM,2022-23,24,38,2023-02-15
699,0022200879,1610612763,MEM,1610612762,UTA,2022-23,38,24,2023-02-15
700,0022200878,1610612748,MIA,1610612751,BKN,2022-23,25,26,2023-02-15
701,0022200878,1610612751,BKN,1610612748,MIA,2022-23,26,25,2023-02-15
702,0022200880,1610612760,OKC,1610612745,HOU,2022-23,38,21,2023-02-15
703,0022200880,1610612745,HOU,1610612760,OKC,2022-23,21,38,2023-02-15
704,0022200874,1610612741,CHI,1610612754,IND,2022-23,39,15,2023-02-15
705,0022200874,1610612754,IND,1610612741,CHI,2022-23,15,39,2023-02-15
706,0022200882,1610612740,NOP,1610612747,LAL,2022-23,25,38,2023-02-15
709,0022200875,1610612739,CLE,1610612755,PHI,2022-23,24,38,2023-02-15
710,0022200876,1610612752,NYK,1610612737,ATL,2022-23,37,21,2023-02-15
711,0022200876,1610612737,ATL,1610612752,NYK,2022-23,21,37,2023-02-15
712,0022200873,1610612766,CHA,1610612759,SAS,2022-23,32,32,2023-02-15
713,0022200873,1610612759,SAS,1610612766,CHA,2022-23,32,32,2023-02-15
714,0022200877,1610612765,DET,1610612738,BOS,2022-23,26,31,2023-02-15
715,0022200877,1610612738,BOS,1610612765,DET,2022-23,31,26,2023-02-15
716,0022200881,1610612742,DAL,1610612743,DEN,2022-23,25,26,2023-02-15
717,0022200881,1610612743,DEN,1610612742,DAL,2022-23,26,25,2023-02-15
708,0022200875,1610612755,PHI,1610612739,CLE,2022-23,38,24,2023-02-15
692,0022200884,1610612764,WAS,1610612750,MIN,2022-23,21,36,2023-02-16
693,0022200884,1610612750,MIN,1610612764,WAS,2022-23,36,21,2023-02-16
694,0022200885,1610612756,PHX,1610612746,LAC,2022-23,23,28,2023-02-16
696,0022200883,1610612749,MIL,1610612741,CHI,2022-23,34,24,2023-02-16
697,0022200883,1610612741,CHI,1610612749,MIL,2022-23,24,34,2023-02-16
695,0022200885,1610612746,LAC,1610612756,PHX,2022-23,28,23,2023-02-16
681,0022200888,1610612765,DET,1610612753,ORL,2022-23,26,28,2023-02-23
674,0022200892,1610612760,OKC,1610612762,UTA,2022-23,26,28,2023-02-23
675,0022200892,1610612762,UTA,1610612760,OKC,2022-23,28,26,2023-02-23
676,0022200889,1610612763,MEM,1610612755,PHI,2022-23,37,22,2023-02-23
677,0022200889,1610612755,PHI,1610612763,MEM,2022-23,22,37,2023-02-23
678,0022200887,1610612738,BOS,1610612754,IND,2022-23,34,31,2023-02-23
679,0022200887,1610612754,IND,1610612738,BOS,2022-23,31,34,2023-02-23
680,0022200888,1610612753,ORL,1610612765,DET,2022-23,28,26,2023-02-23
682,0022200894,1610612757,POR,1610612758,SAC,2022-23,37,29,2023-02-23
687,0022200886,1610612743,DEN,1610612739,CLE,2022-23,31,26,2023-02-23
684,0022200893,1610612747,LAL,1610612744,GSW,2022-23,31,23,2023-02-23
685,0022200893,1610612744,GSW,1610612747,LAL,2022-23,23,31,2023-02-23
686,0022200886,1610612739,CLE,1610612743,DEN,2022-23,26,31,2023-02-23
688,0022200891,1610612742,DAL,1610612759,SAS,2022-23,34,26,2023-02-23
689,0022200891,1610612759,SAS,1610612742,DAL,2022-23,26,34,2023-02-23
690,0022200890,1610612761,TOR,1610612740,NOP,2022-23,23,19,2023-02-23
691,0022200890,1610612740,NOP,1610612761,TOR,2022-23,19,23,2023-02-23
683,0022200894,1610612758,SAC,1610612757,POR,2022-23,29,37,2023-02-23
664,0022200897,1610612748,MIA,1610612749,MIL,2022-23,32,42,2023-02-24
659,0022200902,1610612746,LAC,1610612758,SAC,2022-23,40,40,2023-02-24
660,0022200900,1610612751,BKN,1610612741,CHI,2022-23,18,33,2023-02-24
658,0022200902,1610612758,SAC,1610612746,LAC,2022-23,40,40,2023-02-24
661,0022200900,1610612741,CHI,1610612751,BKN,2022-23,33,18,2023-02-24
662,0022200899,1610612760,OKC,1610612756,PHX,2022-23,30,29,2023-02-24
663,0022200899,1610612756,PHX,1610612760,OKC,2022-23,29,30,2023-02-24
665,0022200897,1610612749,MIL,1610612748,MIA,2022-23,42,32,2023-02-24
672,0022200896,1610612737,ATL,1610612739,CLE,2022-23,32,23,2023-02-24
667,0022200898,1610612750,MIN,1610612766,CHA,2022-23,32,37,2023-02-24
668,0022200901,1610612745,HOU,1610612744,GSW,2022-23,26,26,2023-02-24
669,0022200901,1610612744,GSW,1610612745,HOU,2022-23,26,26,2023-02-24
670,0022200895,1610612752,NYK,1610612764,WAS,2022-23,27,38,2023-02-24
671,0022200895,1610612764,WAS,1610612752,NYK,2022-23,38,27,2023-02-24
673,0022200896,1610612739,CLE,1610612737,ATL,2022-23,23,32,2023-02-24
666,0022200898,1610612766,CHA,1610612750,MIN,2022-23,37,32,2023-02-24
644,0022200907,1610612743,DEN,1610612763,MEM,2022-23,20,28,2023-02-25
645,0022200907,1610612763,MEM,1610612743,DEN,2022-23,28,20,2023-02-25
646,0022200904,1610612766,CHA,1610612748,MIA,2022-23,29,16,2023-02-25
647,0022200904,1610612748,MIA,1610612766,CHA,2022-23,16,29,2023-02-25
648,0022200905,1610612754,IND,1610612753,ORL,2022-23,27,25,2023-02-25
649,0022200905,1610612753,ORL,1610612754,IND,2022-23,25,27,2023-02-25
650,0022200906,1610612752,NYK,1610612740,NOP,2022-23,42,26,2023-02-25
651,0022200906,1610612740,NOP,1610612752,NYK,2022-23,26,42,2023-02-25
653,0022200908,1610612738,BOS,1610612755,PHI,2022-23,28,30,2023-02-25
654,0022200903,1610612761,TOR,1610612765,DET,2022-23,22,22,2023-02-25
655,0022200903,1610612765,DET,1610612761,TOR,2022-23,22,22,2023-02-25
656,0022200909,1610612759,SAS,1610612762,UTA,2022-23,33,24,2023-02-25
657,0022200909,1610612762,UTA,1610612759,SAS,2022-23,24,33,2023-02-25
652,0022200908,1610612755,PHI,1610612738,BOS,2022-23,30,28,2023-02-25
634,0022200915,1610612760,OKC,1610612758,SAC,2022-23,26,36,2023-02-26
627,0022200912,1610612741,CHI,1610612764,WAS,2022-23,25,27,2023-02-26
626,0022200912,1610612764,WAS,1610612741,CHI,2022-23,27,25,2023-02-26
629,0022200913,1610612747,LAL,1610612742,DAL,2022-23,16,28,2023-02-26
630,0022200916,1610612750,MIN,1610612744,GSW,2022-23,34,25,2023-02-26
631,0022200916,1610612744,GSW,1610612750,MIN,2022-23,25,34,2023-02-26
632,0022200917,1610612757,POR,1610612745,HOU,2022-23,32,31,2023-02-26
633,0022200917,1610612745,HOU,1610612757,POR,2022-23,31,32,2023-02-26
635,0022200915,1610612758,SAC,1610612760,OKC,2022-23,36,26,2023-02-26
628,0022200913,1610612742,DAL,1610612747,LAL,2022-23,28,16,2023-02-26
637,0022200914,1610612739,CLE,1610612761,TOR,2022-23,34,28,2023-02-26
638,0022200910,1610612749,MIL,1610612756,PHX,2022-23,33,26,2023-02-26
639,0022200910,1610612756,PHX,1610612749,MIL,2022-23,26,33,2023-02-26
640,0022200911,1610612751,BKN,1610612737,ATL,2022-23,29,37,2023-02-26
641,0022200911,1610612737,ATL,1610612751,BKN,2022-23,37,29,2023-02-26
642,0022200918,1610612743,DEN,1610612746,LAC,2022-23,35,22,2023-02-26
643,0022200918,1610612746,LAC,1610612743,DEN,2022-23,22,35,2023-02-26
636,0022200914,1610612761,TOR,1610612739,CLE,2022-23,28,34,2023-02-26
618,0022200921,1610612738,BOS,1610612752,NYK,2022-23,15,27,2023-02-27
619,0022200921,1610612752,NYK,1610612738,BOS,2022-23,27,15,2023-02-27
620,0022200920,1610612748,MIA,1610612755,PHI,2022-23,28,22,2023-02-27
621,0022200920,1610612755,PHI,1610612748,MIA,2022-23,22,28,2023-02-27
622,0022200922,1610612753,ORL,1610612740,NOP,2022-23,36,25,2023-02-27
623,0022200922,1610612740,NOP,1610612753,ORL,2022-23,25,36,2023-02-27
624,0022200919,1610612766,CHA,1610612765,DET,2022-23,41,21,2023-02-27
625,0022200919,1610612765,DET,1610612766,CHA,2022-23,21,41,2023-02-27
598,0022200928,1610612760,OKC,1610612758,SAC,2022-23,38,44,2023-02-28
600,0022200927,1610612763,MEM,1610612747,LAL,2022-23,26,22,2023-02-28
601,0022200927,1610612747,LAL,1610612763,MEM,2022-23,22,26,2023-02-28
602,0022200925,1610612761,TOR,1610612741,CHI,2022-23,24,23,2023-02-28
603,0022200925,1610612741,CHI,1610612761,TOR,2022-23,23,24,2023-02-28
604,0022200932,1610612746,LAC,1610612750,MIN,2022-23,33,26,2023-02-28
605,0022200932,1610612750,MIN,1610612746,LAC,2022-23,26,33,2023-02-28
606,0022200929,1610612754,IND,1610612742,DAL,2022-23,31,33,2023-02-28
607,0022200929,1610612742,DAL,1610612754,IND,2022-23,33,31,2023-02-28
608,0022200924,1610612751,BKN,1610612749,MIL,2022-23,34,22,2023-02-28
599,0022200928,1610612758,SAC,1610612760,OKC,2022-23,44,38,2023-02-28
610,0022200930,1610612759,SAS,1610612762,UTA,2022-23,32,30,2023-02-28
611,0022200930,1610612762,UTA,1610612759,SAS,2022-23,30,32,2023-02-28
612,0022200926,1610612745,HOU,1610612743,DEN,2022-23,30,41,2023-02-28
613,0022200926,1610612743,DEN,1610612745,HOU,2022-23,41,30,2023-02-28
614,0022200923,1610612764,WAS,1610612737,ATL,2022-23,27,27,2023-02-28
615,0022200923,1610612737,ATL,1610612764,WAS,2022-23,27,27,2023-02-28
616,0022200931,1610612744,GSW,1610612757,POR,2022-23,27,41,2023-02-28
