index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP,TEAM_OREB,OREB_OPP,TEAM_DREB,DREB_OPP,TEAM_OFF_RATING,OFF_RATING_OPP
210,22201129,1610612746,LAC,1610612741,CHI,2022-23,27,32,2023-03-27,59,27.7,18.5,32.9,22.0,22.1,22.7,101.8,97.8,28.0,21.0,31.0,20.5,0.5271999999999999,0.6400000000000001,0.4785999999999999,0.4977999999999999,0.3369,0.3597000000000001,0.663,0.6780999999999999,5.9,5.2,3.7,3.4,2.6,1.8,9.7,8.3,108.67,114.35
217,22201128,1610612758,SAC,1610612750,MIN,2022-23,25,34,2023-03-27,59,28.6,21.5,30.9,23.0,23.2,22.8,101.4,107.0,29.5,23.5,32.8,24.0,0.5749,0.5558,0.4884,0.4591999999999999,0.3597000000000001,0.3369,0.5333,0.625,4.0,6.3,2.2,3.4,1.8,2.6,9.8,8.3,114.35,108.67
201,22201133,1610612753,ORL,1610612763,MEM,2022-23,15,32,2023-03-28,47,27.8,24.0,31.1,23.0,22.5,23.6,104.8,103.2,28.7,23.0,27.7,19.0,0.5342,0.6054999999999999,0.4767,0.4742,0.3765,0.5009,0.7641,0.8634999999999999,5.1,3.1,3.2,3.8,1.5,1.9,8.2,9.8,106.19000000000001,109.54
199,22201131,1610612739,CLE,1610612737,ATL,2022-23,24,24,2023-03-28,48,27.5,23.5,33.4,25.5,21.3,25.6,100.4,100.6,29.0,23.0,28.1,18.5,0.5568000000000001,0.64,0.485,0.4971,0.3911,0.3561,0.8458,0.8300000000000001,4.9,4.1,3.9,2.7,2.0,2.4,7.0,8.5,109.54,106.19000000000001
195,22201134,1610612766,CHA,1610612760,OKC,2022-23,26,23,2023-03-28,49,28.5,21.5,28.4,23.0,23.2,23.9,103.2,104.8,28.1,18.5,29.0,23.0,0.5564,0.6045,0.4971,0.485,0.3548,0.254,0.724,0.6834,4.4,5.4,2.9,3.7,2.4,2.0,9.7,8.6,111.53000000000002,122.53
192,22201135,1610612740,NOP,1610612744,GSW,2022-23,36,25,2023-03-28,61,31.1,23.0,27.8,24.0,23.1,22.5,102.4,106.4,25.9,15.0,29.3,22.0,0.5798,0.4879,0.488,0.5155,0.5009,0.3765,0.8634999999999999,0.7641,4.5,5.0,2.7,3.9,1.6,2.8,9.8,8.2,122.53,111.53000000000002
191,22201130,1610612764,WAS,1610612738,BOS,2022-23,29,23,2023-03-28,52,27.9,20.0,34.8,25.5,22.7,25.1,100.6,100.4,29.3,22.0,25.9,15.0,0.554,0.5636,0.5155,0.488,0.254,0.3548,0.6834,0.724,3.1,5.1,3.8,3.2,2.1,2.8,8.5,7.0,111.24000000000001,130.15
200,22201133,1610612763,MEM,1610612753,ORL,2022-23,32,15,2023-03-28,47,33.3,26.5,26.1,22.0,25.1,22.7,102.2,103.0,28.2,23.0,29.0,23.5,0.6123,0.6001000000000001,0.5345000000000001,0.5368,0.4048,0.4086,0.6857,0.7913,2.8,4.9,2.5,4.0,2.8,1.6,8.3,8.3,130.15,111.24000000000001
194,22201134,1610612760,OKC,1610612766,CHA,2022-23,23,26,2023-03-28,49,26.1,22.0,33.3,26.5,22.7,19.5,103.6,97.0,30.4,20.5,33.9,28.5,0.4879,0.5798,0.4298999999999999,0.4939999999999999,0.3238,0.3999,0.8300000000000001,0.8458,5.2,5.0,3.7,2.9,1.9,1.5,8.3,8.3,101.46000000000001,108.58
193,22201135,1610612744,GSW,1610612740,NOP,2022-23,25,36,2023-03-28,61,28.4,23.0,28.5,21.5,22.5,23.1,104.4,103.2,30.5,21.0,30.4,26.0,0.5636,0.554,0.4742,0.4767,0.3830999999999999,0.4051000000000001,0.7616999999999999,0.7403000000000001,4.1,4.9,4.2,2.4,2.8,2.1,8.9,7.5,108.58,101.46000000000001
198,22201131,1610612737,ATL,1610612739,CLE,2022-23,24,24,2023-03-28,48,34.8,25.5,27.9,20.0,25.6,21.3,106.4,102.4,33.9,28.5,30.4,20.5,0.6045,0.5564,0.5465000000000001,0.5555999999999999,0.3561,0.3911,0.7403000000000001,0.7616999999999999,5.0,4.5,3.1,2.1,4.0,1.5,7.5,8.9,131.53000000000003,123.57000000000001
190,22201130,1610612738,BOS,1610612764,WAS,2022-23,23,29,2023-03-28,52,31.7,26.0,28.5,21.5,23.6,22.5,103.0,102.2,29.0,23.5,28.2,23.0,0.6001000000000001,0.6123,0.4939999999999999,0.4298999999999999,0.4051000000000001,0.3830999999999999,0.7029,0.8460000000000001,4.9,2.8,2.1,3.1,1.9,2.7,8.6,9.7,123.57000000000001,131.53000000000003
196,22201132,1610612748,MIA,1610612761,TOR,2022-23,23,24,2023-03-28,47,28.5,21.5,31.7,26.0,19.5,22.7,97.0,103.6,30.4,26.0,30.5,21.0,0.64,0.5568000000000001,0.5555999999999999,0.5465000000000001,0.3999,0.3238,0.8460000000000001,0.7029,5.0,5.2,4.0,2.5,1.5,4.0,6.8,8.7,118.85,128.89
197,22201132,1610612761,TOR,1610612748,MIA,2022-23,24,23,2023-03-28,47,33.4,25.5,27.5,23.5,23.9,23.2,103.2,104.4,27.7,19.0,28.7,23.0,0.6054999999999999,0.5342,0.5368,0.5345000000000001,0.4086,0.4048,0.7913,0.6857,5.4,4.4,2.4,4.2,2.7,1.9,8.7,6.8,128.89,118.85
174,22201145,1610612757,POR,1610612758,SAC,2022-23,20,19,2023-03-29,39,28.3,19.0,27.0,20.5,21.9,24.7,100.6,104.6,31.3,22.5,28.0,22.0,0.5694,0.4973000000000001,0.4905,0.4996999999999999,0.3808,0.3021,0.6683999999999999,0.7470999999999999,5.3,4.6,3.3,3.2,2.0,2.9,7.8,9.8,111.97,125.81000000000002
178,22201136,1610612749,MIL,1610612754,IND,2022-23,34,30,2023-03-29,64,33.4,26.5,29.3,24.5,24.8,22.5,105.8,97.4,28.0,22.0,31.3,22.5,0.6267,0.5274,0.533,0.5536000000000001,0.3967,0.4614999999999999,0.605,0.6523,3.0,3.7,3.2,3.3,2.4,3.6,11.0,9.0,125.81000000000002,111.97
177,22201144,1610612756,PHX,1610612750,MIN,2022-23,25,24,2023-03-29,49,29.1,22.5,27.7,20.0,23.4,22.2,100.8,105.8,27.7,22.0,30.6,25.0,0.5246999999999999,0.6143000000000001,0.4688,0.5380999999999999,0.3609,0.4158,0.8202,0.5583,5.7,4.6,3.3,4.0,3.2,2.7,8.0,7.7,115.30999999999999,110.33000000000001
189,22201137,1610612751,BKN,1610612745,HOU,2022-23,30,25,2023-03-29,55,27.0,20.5,28.3,19.0,22.5,24.8,97.8,99.4,29.5,23.5,27.7,21.0,0.5304,0.5362,0.4542,0.485,0.3428,0.3739,0.9163,0.7231,3.8,4.2,3.3,3.8,2.8,2.5,7.7,7.5,110.33000000000001,115.30999999999999
186,22201141,1610612763,MEM,1610612746,LAC,2022-23,30,29,2023-03-29,59,31.7,26.5,28.3,17.5,24.7,21.9,102.4,98.4,26.9,19.0,28.8,23.5,0.5941,0.4921,0.5244,0.4811999999999999,0.375,0.3508,0.6607000000000001,0.5511999999999999,2.8,4.7,2.6,3.2,2.7,3.2,8.8,7.6,123.54,110.44000000000001
182,22201143,1610612762,UTA,1610612759,SAS,2022-23,36,33,2023-03-29,69,29.3,24.5,33.4,26.5,23.5,23.3,105.8,100.8,31.5,23.5,28.5,25.0,0.5431999999999999,0.6265999999999999,0.4584,0.5055000000000001,0.3739,0.3428,0.7231,0.9163,5.3,4.3,3.5,2.2,2.5,2.8,10.4,7.5,110.44000000000001,123.54
171,22201139,1610612742,DAL,1610612755,PHI,2022-23,37,28,2023-03-29,65,26.1,19.5,27.9,21.5,22.2,19.8,98.4,102.4,29.6,25.5,29.6,20.5,0.4921,0.5941,0.4362,0.4616,0.2845,0.3028,0.8324999999999999,0.6673,4.7,2.8,2.5,4.1,1.7,4.1,8.1,9.9,106.47999999999999,110.9
170,22201139,1610612755,PHI,1610612742,DAL,2022-23,28,37,2023-03-29,65,27.7,20.0,29.1,22.5,20.1,21.5,98.8,101.2,24.7,18.0,31.9,24.0,0.5721,0.5556,0.4994,0.5233000000000001,0.3562,0.3213999999999999,0.7646,0.6855,6.2,5.7,3.7,3.8,1.9,3.4,9.9,8.1,110.9,106.47999999999999
172,22201138,1610612748,MIA,1610612752,NYK,2022-23,23,19,2023-03-29,42,27.8,21.0,27.2,18.5,19.8,22.2,97.0,100.2,28.5,25.0,31.5,23.5,0.6157999999999999,0.5603,0.5380999999999999,0.4688,0.3714,0.3519,0.8626999999999999,0.8281000000000001,4.8,5.6,4.0,3.3,1.6,2.3,7.6,8.8,115.38999999999999,100.12
181,22201142,1610612760,OKC,1610612765,DET,2022-23,26,26,2023-03-29,52,26.3,23.0,28.1,21.5,22.9,23.1,105.8,97.6,29.6,20.5,29.6,25.5,0.4973000000000001,0.5694,0.4443,0.476,0.3096,0.4427999999999999,0.78,0.8089000000000001,4.9,4.8,3.7,2.9,1.8,2.5,8.9,8.8,100.12,115.38999999999999
180,22201142,1610612765,DET,1610612760,OKC,2022-23,26,26,2023-03-29,52,27.9,21.5,26.1,19.5,23.3,23.5,100.2,97.0,31.5,23.0,31.3,26.5,0.5125,0.591,0.4516,0.4411999999999999,0.344,0.3869,0.5511999999999999,0.6607000000000001,4.8,4.9,4.1,2.5,4.1,1.7,7.5,7.7,108.65,112.91000000000001
