GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST
22300272,1610612759,SAS,1610612737,ATL,2023-24,35,26,61,26.7,15.0,30.0,23.0,22.8,23.8,102.2,101.0,28.5,17.5
22300272,1610612737,ATL,1610612759,SAS,2023-24,26,35,61,30.0,23.0,26.7,15.0,23.8,22.8,101.0,102.2,34.0,29.5
22300273,1610612746,LAC,1610612744,GSW,2023-24,24,31,55,26.3,16.5,28.7,22.5,23.4,22.3,100.0,102.4,21.8,13.5
22300273,1610612744,GSW,1610612746,LAC,2023-24,31,24,55,28.7,22.5,26.3,16.5,22.3,23.4,102.4,100.0,29.6,26.0
22300274,1610612753,ORL,1610612764,WAS,2023-24,31,36,67,31.2,23.0,25.9,19.5,23.1,22.2,103.6,101.4,27.4,21.0
22300274,1610612764,WAS,1610612753,ORL,2023-24,36,31,67,25.9,19.5,31.2,23.0,22.2,23.1,101.4,103.6,30.2,23.0
22300275,1610612755,PHI,1610612738,BOS,2023-24,36,44,80,26.8,21.0,29.8,25.5,23.4,22.1,101.8,100.6,28.7,20.5
22300275,1610612738,BOS,1610612755,PHI,2023-24,44,36,80,29.8,25.5,26.8,21.0,22.1,23.4,100.6,101.8,25.2,19.5
22300276,1610612761,TOR,1610612752,NYK,2023-24,26,34,60,26.1,21.5,27.4,20.5,23.9,24.0,101.2,93.8,28.7,20.0
22300276,1610612752,NYK,1610612761,TOR,2023-24,34,26,60,27.4,20.5,26.1,21.5,24.0,23.9,93.8,101.2,23.4,16.5
22300277,1610612763,MEM,1610612742,DAL,2023-24,28,20,48,27.5,21.5,30.4,22.0,21.9,23.5,99.6,100.6,29.5,20.5
22300277,1610612742,DAL,1610612763,MEM,2023-24,20,28,48,30.4,22.0,27.5,21.5,23.5,21.9,100.6,99.6,28.9,24.0
22300278,1610612740,NOP,1610612759,SAS,2023-24,32,31,63,30.1,24.0,28.4,15.0,21.9,22.7,102.8,102.8,28.0,23.0
22300278,1610612759,SAS,1610612740,NOP,2023-24,31,32,63,28.4,15.0,30.1,24.0,22.7,21.9,102.8,102.8,28.4,17.5
22300279,1610612743,DEN,1610612756,PHX,2023-24,41,30,71,29.1,24.0,28.2,20.0,22.3,22.1,95.4,97.6,26.2,21.5
22300279,1610612756,PHX,1610612743,DEN,2023-24,30,41,71,28.2,20.0,29.1,24.0,22.1,22.3,97.6,95.4,28.7,23.5
22300280,1610612744,GSW,1610612746,LAC,2023-24,33,22,55,29.0,22.5,27.4,20.5,22.4,23.5,101.2,97.8,28.9,25.0
22300280,1610612746,LAC,1610612744,GSW,2023-24,22,33,55,27.4,20.5,29.0,22.5,23.5,22.4,97.8,101.2,23.1,13.5
22300281,1610612766,CHA,1610612750,MIN,2023-24,23,30,53,26.8,20.0,29.0,23.5,22.2,21.2,100.0,98.6,29.5,24.0
22300281,1610612750,MIN,1610612766,CHA,2023-24,30,23,53,29.0,23.5,26.8,20.0,21.2,22.2,98.6,100.0,27.5,21.5
22300282,1610612753,ORL,1610612751,BKN,2023-24,22,43,65,31.3,23.0,27.3,16.0,22.8,23.9,102.8,99.4,27.6,21.0
22300282,1610612751,BKN,1610612753,ORL,2023-24,43,22,65,27.3,16.0,31.3,23.0,23.9,22.8,99.4,102.8,28.6,18.0
22300283,1610612765,DET,1610612739,CLE,2023-24,30,25,55,24.7,18.5,28.8,25.0,23.9,22.2,103.2,102.4,29.9,23.0
22300283,1610612739,CLE,1610612765,DET,2023-24,25,30,55,28.8,25.0,24.7,18.5,22.2,23.9,102.4,103.2,30.4,23.5
22300284,1610612754,IND,1610612748,MIA,2023-24,25,31,56,32.0,24.0,30.3,18.5,23.6,20.5,105.0,97.4,32.2,25.5
22300284,1610612748,MIA,1610612754,IND,2023-24,31,25,56,30.3,18.5,32.0,24.0,20.5,23.6,97.4,105.0,27.0,19.0
22300285,1610612741,CHI,1610612740,NOP,2023-24,32,29,61,24.3,14.0,29.8,24.0,21.7,21.5,98.2,101.8,28.3,20.0
22300285,1610612740,NOP,1610612741,CHI,2023-24,29,32,61,29.8,24.0,24.3,14.0,21.5,21.7,101.8,98.2,28.4,23.0
22300286,1610612737,ATL,1610612749,MIL,2023-24,37,42,79,29.1,23.0,27.5,20.5,24.1,22.2,102.6,105.8,33.3,29.5
22300286,1610612749,MIL,1610612737,ATL,2023-24,42,37,79,27.5,20.5,29.1,23.0,22.2,24.1,105.8,102.6,27.6,19.5
22300287,1610612760,OKC,1610612742,DAL,2023-24,33,27,60,31.9,27.5,29.8,19.0,23.8,24.1,101.0,102.0,25.6,14.0
22300287,1610612742,DAL,1610612760,OKC,2023-24,27,33,60,29.8,19.0,31.9,27.5,24.1,23.8,102.0,101.0,29.4,25.5
22300288,1610612763,MEM,1610612756,PHX,2023-24,27,27,54,26.7,21.5,29.2,22.0,21.8,22.5,99.2,97.2,28.5,20.0
22300288,1610612756,PHX,1610612763,MEM,2023-24,27,27,54,29.2,22.0,26.7,21.5,22.5,21.8,97.2,99.2,28.9,23.5
22300289,1610612757,POR,1610612762,UTA,2023-24,24,21,45,27.6,21.5,27.5,21.5,23.3,22.0,103.2,101.6,29.6,23.0
22300289,1610612762,UTA,1610612757,POR,2023-24,21,24,45,27.5,21.5,27.6,21.5,22.0,23.3,101.6,103.2,28.4,22.0
22300290,1610612758,SAC,1610612743,DEN,2023-24,25,30,55,30.0,20.5,30.9,25.0,22.1,22.7,101.8,95.4,30.4,25.0
22300290,1610612743,DEN,1610612758,SAC,2023-24,30,25,55,30.9,25.0,30.0,20.5,22.7,22.1,95.4,101.8,27.0,22.0
22300291,1610612745,HOU,1610612747,LAL,2023-24,30,25,55,28.5,22.0,28.2,19.0,22.8,23.3,95.4,104.8,26.1,19.0
22300291,1610612747,LAL,1610612745,HOU,2023-24,25,30,55,28.2,19.0,28.5,22.0,23.3,22.8,104.8,95.4,31.4,26.0
22300292,1610612748,MIA,1610612766,CHA,2023-24,29,24,53,30.1,18.5,26.4,20.0,20.9,22.7,98.4,99.2,26.2,19.0
22300292,1610612766,CHA,1610612748,MIA,2023-24,24,29,53,26.4,20.0,30.1,18.5,22.7,20.9,99.2,98.4,28.6,24.0
22300293,1610612765,DET,1610612754,IND,2023-24,36,33,69,24.8,18.5,31.8,23.0,23.1,23.5,103.4,106.0,28.9,23.0
22300293,1610612754,IND,1610612765,DET,2023-24,33,36,69,31.8,23.0,24.8,18.5,23.5,23.1,106.0,103.4,30.9,25.5
22300294,1610612739,CLE,1610612753,ORL,2023-24,29,22,51,28.4,25.0,29.6,21.5,22.3,22.6,102.6,102.8,30.4,23.5
22300294,1610612753,ORL,1610612739,CLE,2023-24,22,29,51,29.6,21.5,28.4,25.0,22.6,22.3,102.8,102.6,29.4,21.0
22300295,1610612755,PHI,1610612764,WAS,2023-24,43,27,70,27.9,21.0,27.1,19.5,23.8,22.0,102.8,101.0,30.7,20.5
22300295,1610612764,WAS,1610612755,PHI,2023-24,27,43,70,27.1,19.5,27.9,21.0,22.0,23.8,101.0,102.8,30.0,23.0
22300296,1610612737,ATL,1610612743,DEN,2023-24,36,28,64,30.3,23.0,31.4,25.5,23.8,22.7,102.4,97.0,34.5,29.5
22300296,1610612743,DEN,1610612737,ATL,2023-24,28,36,64,31.4,25.5,30.3,23.0,22.7,23.8,97.0,102.4,26.8,22.0
22300297,1610612752,NYK,1610612761,TOR,2023-24,35,35,70,28.6,20.5,26.1,21.5,24.5,24.3,94.6,100.8,23.6,16.5
22300297,1610612761,TOR,1610612752,NYK,2023-24,35,35,70,26.1,21.5,28.6,20.5,24.3,24.5,100.8,94.6,29.1,20.0
22300298,1610612745,HOU,1610612759,SAS,2023-24,19,21,40,29.1,22.0,27.6,15.0,22.8,22.3,96.8,102.4,26.0,19.0
22300298,1610612759,SAS,1610612745,HOU,2023-24,21,19,40,27.6,15.0,29.1,22.0,22.3,22.8,102.4,96.8,29.6,18.5
22300299,1610612742,DAL,1610612763,MEM,2023-24,29,24,53,29.9,19.0,27.5,25.0,23.5,22.0,102.8,98.4,29.6,25.5
22300299,1610612763,MEM,1610612742,DAL,2023-24,24,29,53,27.5,25.0,29.9,19.0,22.0,23.5,98.4,102.8,27.0,20.0
22300300,1610612749,MIL,1610612741,CHI,2023-24,37,32,69,29.3,20.5,23.8,14.0,22.7,21.4,105.4,98.0,29.0,19.5
22300300,1610612741,CHI,1610612749,MIL,2023-24,32,37,69,23.8,14.0,29.3,20.5,21.4,22.7,98.0,105.4,28.0,20.0
22300301,1610612750,MIN,1610612740,NOP,2023-24,29,29,58,29.1,23.5,30.0,24.0,21.1,21.4,99.0,101.6,27.1,21.5
22300301,1610612740,NOP,1610612750,MIN,2023-24,29,29,58,30.0,24.0,29.1,23.5,21.4,21.1,101.6,99.0,29.1,23.0
22300302,1610612762,UTA,1610612760,OKC,2023-24,20,34,54,26.2,21.0,31.9,27.5,21.8,24.3,100.2,101.6,27.8,22.0
22300302,1610612760,OKC,1610612762,UTA,2023-24,34,20,54,31.9,27.5,26.2,21.0,24.3,21.8,101.6,100.2,26.9,17.5
22300303,1610612758,SAC,1610612751,BKN,2023-24,26,18,44,29.4,20.5,28.2,16.0,22.8,23.3,102.6,100.0,30.6,25.0
22300303,1610612751,BKN,1610612758,SAC,2023-24,18,26,44,28.2,16.0,29.4,20.5,23.3,22.8,100.0,102.6,27.4,18.0
22300304,1610612757,POR,1610612746,LAC,2023-24,32,43,75,27.4,21.5,25.9,20.5,23.3,23.5,101.6,97.2,28.5,21.0
22300304,1610612746,LAC,1610612757,POR,2023-24,43,32,75,25.9,20.5,27.4,21.5,23.5,23.3,97.2,101.6,24.0,13.5
22300305,1610612739,CLE,1610612738,BOS,2023-24,31,21,52,28.4,25.0,30.8,25.5,22.7,21.7,101.0,101.8,29.0,22.0
22300305,1610612738,BOS,1610612739,CLE,2023-24,21,31,52,30.8,25.5,28.4,25.0,21.7,22.7,101.8,101.0,25.4,19.5
22300306,1610612747,LAL,1610612742,DAL,2023-24,26,34,60,27.4,19.0,30.1,19.0,23.4,23.9,105.0,103.0,31.1,26.0
22300306,1610612742,DAL,1610612747,LAL,2023-24,34,26,60,30.1,19.0,27.4,19.0,23.9,23.4,103.0,105.0,28.7,24.5
22300307,1610612743,DEN,1610612741,CHI,2023-24,32,25,57,31.6,26.0,24.2,14.0,23.1,21.6,96.6,97.2,28.3,23.0
22300307,1610612741,CHI,1610612743,DEN,2023-24,25,32,57,24.2,14.0,31.6,26.0,21.6,23.1,97.2,96.6,28.1,20.0
22300308,1610612756,PHX,1610612744,GSW,2023-24,25,25,50,29.5,23.0,29.3,22.5,22.6,22.6,96.4,100.8,29.1,24.5
22300308,1610612744,GSW,1610612756,PHX,2023-24,25,25,50,29.3,22.5,29.5,23.0,22.6,22.6,100.8,96.4,28.2,23.0
22300309,1610612758,SAC,1610612746,LAC,2023-24,24,32,56,30.1,23.5,28.1,20.5,22.9,24.0,102.2,97.6,29.1,21.5
22300309,1610612746,LAC,1610612758,SAC,2023-24,32,24,56,28.1,20.5,30.1,23.5,24.0,22.9,97.6,102.2,25.3,13.5
22300310,1610612765,DET,1610612755,PHI,2023-24,26,39,65,25.7,18.5,28.9,21.0,23.3,24.1,104.2,104.0,29.4,23.0
22300310,1610612755,PHI,1610612765,DET,2023-24,39,26,65,28.9,21.0,25.7,18.5,24.1,23.3,104.0,104.2,31.0,20.5
22300311,1610612764,WAS,1610612740,NOP,2023-24,30,28,58,27.4,19.5,30.5,25.5,21.5,21.2,102.8,102.0,31.4,23.0
22300311,1610612740,NOP,1610612764,WAS,2023-24,28,30,58,30.5,25.5,27.4,19.5,21.2,21.5,102.0,102.8,29.2,23.0
22300312,1610612766,CHA,1610612748,MIA,2023-24,23,22,45,26.1,20.0,29.7,18.5,22.7,21.2,98.4,97.4,28.8,24.0
22300312,1610612748,MIA,1610612766,CHA,2023-24,22,23,45,29.7,18.5,26.1,20.0,21.2,22.7,97.4,98.4,26.0,19.0
22300313,1610612761,TOR,1610612737,ATL,2023-24,31,39,70,27.4,23.0,31.2,23.0,24.9,23.3,100.6,101.0,30.0,20.0
22300313,1610612737,ATL,1610612761,TOR,2023-24,39,31,70,31.2,23.0,27.4,23.0,23.3,24.9,101.0,100.6,33.8,28.5
22300314,1610612763,MEM,1610612745,HOU,2023-24,23,29,52,26.9,24.0,27.1,20.0,22.0,23.1,97.6,97.6,26.7,20.0
22300314,1610612745,HOU,1610612763,MEM,2023-24,29,23,52,27.1,20.0,26.9,24.0,23.1,22.0,97.6,97.6,25.4,19.0
22300315,1610612749,MIL,1610612754,IND,2023-24,36,33,69,30.6,20.5,32.4,23.0,22.9,22.6,104.0,106.8,28.4,19.5
22300315,1610612754,IND,1610612749,MIL,2023-24,33,36,69,32.4,23.0,30.6,20.5,22.6,22.9,106.8,104.0,31.8,25.5
22300316,1610612759,SAS,1610612747,LAL,2023-24,26,34,60,27.1,15.0,28.1,19.5,22.1,23.9,103.2,105.2,29.3,17.0
22300316,1610612747,LAL,1610612759,SAS,2023-24,34,26,60,28.1,19.5,27.1,15.0,23.9,22.1,105.2,103.2,31.3,26.0
22300317,1610612751,BKN,1610612756,PHX,2023-24,31,22,53,26.8,15.5,29.2,22.5,22.9,22.5,99.0,95.4,27.1,18.0
22300317,1610612756,PHX,1610612751,BKN,2023-24,22,31,53,29.2,22.5,26.8,15.5,22.5,22.9,95.4,99.0,28.9,23.5
22300318,1610612762,UTA,1610612752,NYK,2023-24,22,31,53,25.5,20.5,30.2,23.0,21.7,24.8,102.0,95.2,28.3,22.0
22300318,1610612752,NYK,1610612762,UTA,2023-24,31,22,53,30.2,23.0,25.5,20.5,24.8,21.7,95.2,102.0,25.0,16.5
22300319,1610612739,CLE,1610612738,BOS,2023-24,24,33,57,28.5,25.0,30.3,23.0,23.4,21.8,102.2,102.2,28.0,21.5
22300319,1610612738,BOS,1610612739,CLE,2023-24,33,24,57,30.3,23.0,28.5,25.0,21.8,23.4,102.2,102.2,25.6,19.5
22300320,1610612741,CHI,1610612748,MIA,2023-24,36,22,58,24.5,14.0,27.8,18.5,21.7,20.9,97.0,99.2,28.2,20.0
22300320,1610612748,MIA,1610612741,CHI,2023-24,22,36,58,27.8,18.5,24.5,14.0,20.9,21.7,99.2,97.0,25.9,18.5
22300321,1610612750,MIN,1610612742,DAL,2023-24,26,30,56,29.1,23.5,30.2,19.0,21.5,23.6,98.4,102.0,27.4,21.5
22300321,1610612742,DAL,1610612750,MIN,2023-24,30,26,56,30.2,19.0,29.1,23.5,23.6,21.5,102.0,98.4,28.6,24.5
22300322,1610612751,BKN,1610612743,DEN,2023-24,22,29,51,28.6,18.5,31.8,26.0,23.1,23.5,97.4,97.2,27.2,18.5
22300322,1610612743,DEN,1610612751,BKN,2023-24,29,22,51,31.8,26.0,28.6,18.5,23.5,23.1,97.2,97.4,28.5,24.0
22300323,1610612762,UTA,1610612757,POR,2023-24,38,30,68,24.5,20.5,27.4,21.5,21.9,22.9,102.2,100.6,27.7,22.0
22300323,1610612757,POR,1610612762,UTA,2023-24,30,38,68,27.4,21.5,24.5,20.5,22.9,21.9,100.6,102.2,29.8,21.0
22300324,1610612758,SAC,1610612760,OKC,2023-24,29,30,59,30.3,24.5,32.4,27.5,22.8,24.0,103.2,102.4,29.1,21.5
22300324,1610612760,OKC,1610612758,SAC,2023-24,30,29,59,32.4,27.5,30.3,24.5,24.0,22.8,102.4,103.2,26.1,17.0
22300325,1610612744,GSW,1610612746,LAC,2023-24,28,29,57,28.7,22.5,29.2,21.0,22.7,23.4,100.0,97.0,28.1,23.0
22300325,1610612746,LAC,1610612744,GSW,2023-24,29,28,57,29.2,21.0,28.7,22.5,23.4,22.7,97.0,100.0,26.4,16.0
22300326,1610612766,CHA,1610612740,NOP,2023-24,20,21,41,25.3,20.0,30.6,26.0,22.4,22.1,99.8,103.0,28.4,23.0
22300326,1610612740,NOP,1610612766,CHA,2023-24,21,20,41,30.6,26.0,25.3,20.0,22.1,22.4,103.0,99.8,28.8,23.0
22300327,1610612755,PHI,1610612765,DET,2023-24,26,22,48,30.6,21.0,25.7,18.5,24.2,24.0,104.4,105.0,30.9,20.5
22300327,1610612765,DET,1610612755,PHI,2023-24,22,26,48,25.7,18.5,30.6,21.0,24.0,24.2,105.0,104.4,30.2,23.0
22300328,1610612764,WAS,1610612754,IND,2023-24,30,37,67,28.9,25.0,31.3,23.0,21.3,22.9,104.4,106.2,31.2,23.0
22300328,1610612754,IND,1610612764,WAS,2023-24,37,30,67,31.3,23.0,28.9,25.0,22.9,21.3,106.2,104.4,32.6,25.5
22300329,1610612753,ORL,1610612738,BOS,2023-24,24,30,54,28.5,21.5,30.9,23.0,22.5,21.4,102.2,102.2,29.6,21.0
22300329,1610612738,BOS,1610612753,ORL,2023-24,30,24,54,30.9,23.0,28.5,21.5,21.4,22.5,102.2,102.2,25.8,19.5
22300330,1610612761,TOR,1610612737,ATL,2023-24,24,30,54,27.8,23.0,32.3,23.0,24.5,23.4,100.2,101.4,30.6,20.0
22300330,1610612737,ATL,1610612761,TOR,2023-24,30,24,54,32.3,23.0,27.8,23.0,23.4,24.5,101.4,100.2,34.0,29.0
22300331,1610612759,SAS,1610612747,LAL,2023-24,42,22,64,26.9,15.0,28.4,19.5,22.4,23.8,103.0,106.4,28.3,17.0
22300331,1610612747,LAL,1610612759,SAS,2023-24,22,42,64,28.4,19.5,26.9,15.0,23.8,22.4,106.4,103.0,31.1,25.0
22300332,1610612745,HOU,1610612763,MEM,2023-24,14,29,43,26.7,20.0,26.6,23.5,22.9,21.7,98.8,98.2,25.8,19.5
22300332,1610612763,MEM,1610612745,HOU,2023-24,29,14,43,26.6,23.5,26.7,20.0,21.7,22.9,98.2,98.8,26.3,20.0
22300333,1610612752,NYK,1610612756,PHX,2023-24,31,30,61,30.0,23.0,27.8,21.0,25.2,22.9,96.0,94.4,25.6,18.0
22300333,1610612756,PHX,1610612752,NYK,2023-24,30,31,61,27.8,21.0,30.0,23.0,22.9,25.2,94.4,96.0,29.2,23.5
22300334,1610612749,MIL,1610612765,DET,2023-24,43,20,63,31.7,20.5,25.6,18.5,22.9,23.5,104.8,105.2,28.8,19.5
22300334,1610612765,DET,1610612749,MIL,2023-24,20,43,63,25.6,18.5,31.7,20.5,23.5,22.9,105.2,104.8,30.4,23.5
22300335,1610612755,PHI,1610612766,CHA,2023-24,33,17,50,29.4,21.0,24.4,19.5,23.9,22.3,104.6,99.6,30.4,20.5
22300335,1610612766,CHA,1610612755,PHI,2023-24,17,33,50,24.4,19.5,29.4,21.0,22.3,23.9,99.6,104.6,28.1,21.5
22300336,1610612737,ATL,1610612739,CLE,2023-24,28,41,69,31.9,23.0,28.4,24.5,24.2,22.9,100.0,102.8,33.0,26.0
22300336,1610612739,CLE,1610612737,ATL,2023-24,41,28,69,28.4,24.5,31.9,23.0,22.9,24.2,102.8,100.0,28.0,21.5
22300337,1610612741,CHI,1610612748,MIA,2023-24,24,36,60,26.3,14.0,28.5,22.0,21.6,20.3,97.4,99.4,26.9,20.0
22300337,1610612748,MIA,1610612741,CHI,2023-24,36,24,60,28.5,22.0,26.3,14.0,20.3,21.6,99.4,97.4,26.6,18.5
22300338,1610612750,MIN,1610612754,IND,2023-24,23,20,43,28.9,23.0,32.1,23.0,21.6,23.4,98.6,106.6,28.0,21.5
22300338,1610612754,IND,1610612750,MIN,2023-24,20,23,43,32.1,23.0,28.9,23.0,23.4,21.6,106.6,98.6,32.7,25.5
22300339,1610612751,BKN,1610612744,GSW,2023-24,25,32,57,27.8,18.5,29.4,24.5,21.9,23.1,97.2,101.0,28.6,22.0
22300339,1610612744,GSW,1610612751,BKN,2023-24,32,25,57,29.4,24.5,27.8,18.5,23.1,21.9,101.0,97.2,28.4,23.0
22300340,1610612743,DEN,1610612760,OKC,2023-24,31,27,58,32.0,26.0,31.8,27.5,23.4,23.9,97.2,102.4,27.8,22.5
22300340,1610612760,OKC,1610612743,DEN,2023-24,27,31,58,31.8,27.5,32.0,26.0,23.9,23.4,102.4,97.2,26.1,17.0
22300341,1610612757,POR,1610612742,DAL,2023-24,39,36,75,27.5,21.5,29.8,19.0,23.5,23.6,99.8,101.8,30.2,21.0
22300341,1610612742,DAL,1610612757,POR,2023-24,36,39,75,29.8,19.0,27.5,21.5,23.6,23.5,101.8,99.8,28.5,24.5
22300342,1610612762,UTA,1610612758,SAC,2023-24,23,35,58,25.4,20.5,29.8,24.5,21.9,22.8,100.2,104.0,27.8,22.0
22300342,1610612758,SAC,1610612762,UTA,2023-24,35,23,58,29.8,24.5,25.4,20.5,22.8,21.9,104.0,100.2,29.2,21.5
22300343,1610612752,NYK,1610612746,LAC,2023-24,33,35,68,29.9,23.0,30.1,23.0,25.2,23.1,97.4,98.0,26.1,18.0
22300343,1610612746,LAC,1610612752,NYK,2023-24,35,33,68,30.1,23.0,29.9,23.0,23.1,25.2,98.0,97.4,25.9,16.0
22300344,1610612753,ORL,1610612738,BOS,2023-24,31,27,58,27.5,21.5,30.9,23.0,22.3,22.1,101.4,102.8,29.2,21.0
22300344,1610612738,BOS,1610612753,ORL,2023-24,27,31,58,30.9,23.0,27.5,21.5,22.1,22.3,102.8,101.4,25.6,19.5
22300345,1610612759,SAS,1610612740,NOP,2023-24,20,33,53,29.5,17.5,29.2,22.5,23.1,22.3,104.2,103.0,27.2,17.0
22300345,1610612740,NOP,1610612759,SAS,2023-24,33,20,53,29.2,22.5,29.5,17.5,22.3,23.1,103.0,104.2,28.1,21.0
22300346,1610612749,MIL,1610612745,HOU,2023-24,33,28,61,32.5,20.5,24.9,16.5,23.2,23.4,106.0,99.0,29.0,20.5
22300346,1610612745,HOU,1610612749,MIL,2023-24,28,33,61,24.9,16.5,32.5,20.5,23.4,23.2,99.0,106.0,26.5,19.5
22300347,1610612756,PHX,1610612764,WAS,2023-24,21,29,50,27.9,21.0,28.7,25.0,22.6,21.5,95.4,106.4,29.4,23.5
22300347,1610612764,WAS,1610612756,PHX,2023-24,29,21,50,28.7,25.0,27.9,21.0,21.5,22.6,106.4,95.4,32.4,24.0
22300348,1610612744,GSW,1610612757,POR,2023-24,27,23,50,29.5,24.5,28.6,21.5,23.0,23.7,100.8,100.6,27.9,23.0
22300348,1610612757,POR,1610612744,GSW,2023-24,23,27,50,28.6,21.5,29.5,24.5,23.7,23.0,100.6,100.8,30.7,21.0
22300349,1610612745,HOU,1610612739,CLE,2023-24,34,33,67,24.5,16.5,29.5,24.5,23.0,23.8,100.0,103.2,27.9,20.5
22300349,1610612739,CLE,1610612745,HOU,2023-24,33,34,67,29.5,24.5,24.5,16.5,23.8,23.0,103.2,100.0,28.3,21.5
22300350,1610612754,IND,1610612746,LAC,2023-24,38,37,75,30.3,20.5,30.3,23.0,23.1,23.3,106.4,99.0,32.6,25.0
22300350,1610612746,LAC,1610612754,IND,2023-24,37,38,75,30.3,23.0,30.3,20.5,23.3,23.1,99.0,106.4,26.5,16.0
22300351,1610612741,CHI,1610612755,PHI,2023-24,25,24,49,26.6,14.0,30.5,21.5,21.4,23.7,95.2,104.8,28.4,20.5
22300351,1610612755,PHI,1610612741,CHI,2023-24,24,25,49,30.5,21.5,26.6,14.0,23.7,21.4,104.8,95.2,28.4,18.0
22300352,1610612765,DET,1610612737,ATL,2023-24,25,38,63,24.5,18.5,32.3,24.0,23.4,24.1,106.2,100.6,32.5,25.5
22300352,1610612737,ATL,1610612765,DET,2023-24,38,25,63,32.3,24.0,24.5,18.5,24.1,23.4,100.6,106.2,33.0,26.0
22300353,1610612750,MIN,1610612748,MIA,2023-24,22,33,55,28.3,21.5,29.1,22.0,22.0,20.1,98.8,98.8,26.9,20.0
22300353,1610612748,MIA,1610612750,MIN,2023-24,33,22,55,29.1,22.0,28.3,21.5,20.1,22.0,98.8,98.8,26.3,18.5
22300354,1610612761,TOR,1610612766,CHA,2023-24,19,27,46,27.6,22.5,23.6,18.0,24.0,22.3,100.2,100.8,30.6,20.0
22300354,1610612766,CHA,1610612761,TOR,2023-24,27,19,46,23.6,18.0,27.6,22.5,22.3,24.0,100.8,100.2,28.2,21.5
22300355,1610612760,OKC,1610612763,MEM,2023-24,34,26,60,31.6,26.5,26.2,23.5,24.3,22.2,102.6,97.8,26.3,17.0
22300355,1610612763,MEM,1610612760,OKC,2023-24,26,34,60,26.2,23.5,31.6,26.5,22.2,24.3,97.8,102.6,25.7,17.0
22300356,1610612742,DAL,1610612743,DEN,2023-24,20,28,48,29.3,19.0,32.4,26.5,23.4,23.8,102.6,97.4,29.8,24.5
22300356,1610612743,DEN,1610612742,DAL,2023-24,28,20,48,32.4,26.5,29.3,19.0,23.8,23.4,97.4,102.6,28.2,23.5
22300357,1610612762,UTA,1610612751,BKN,2023-24,28,28,56,24.7,20.5,27.6,18.5,21.7,22.4,100.8,98.0,28.3,22.0
22300357,1610612751,BKN,1610612762,UTA,2023-24,28,28,56,27.6,18.5,24.7,20.5,22.4,21.7,98.0,100.8,28.8,22.0
22300358,1610612758,SAC,1610612764,WAS,2023-24,27,31,58,30.0,24.5,29.0,25.0,23.1,21.9,105.0,106.6,29.0,20.5
22300358,1610612764,WAS,1610612758,SAC,2023-24,31,27,58,29.0,25.0,30.0,24.5,21.9,23.1,106.6,105.0,30.4,21.0
22300359,1610612747,LAL,1610612752,NYK,2023-24,27,35,62,28.1,19.5,30.8,25.0,23.9,24.9,105.4,98.6,31.5,25.0
22300359,1610612752,NYK,1610612747,LAL,2023-24,35,27,62,30.8,25.0,28.1,19.5,24.9,23.9,98.6,105.4,27.1,18.0
22300360,1610612763,MEM,1610612740,NOP,2023-24,25,21,46,26.2,23.5,29.6,22.5,22.6,22.6,98.0,103.2,25.6,17.0
22300360,1610612740,NOP,1610612763,MEM,2023-24,21,25,46,29.6,22.5,26.2,23.5,22.6,22.6,103.2,98.0,27.0,20.0
22300361,1610612749,MIL,1610612759,SAS,2023-24,44,26,70,32.2,20.5,28.6,17.0,23.6,22.6,106.2,104.2,29.7,23.0
22300361,1610612759,SAS,1610612749,MIL,2023-24,26,44,70,28.6,17.0,32.2,20.5,22.6,23.6,104.2,106.2,29.0,20.5
22300362,1610612738,BOS,1610612744,GSW,2023-24,40,30,70,31.1,23.5,29.1,24.5,22.8,22.2,103.8,99.8,26.3,19.5
22300362,1610612744,GSW,1610612738,BOS,2023-24,30,40,70,29.1,24.5,31.1,23.5,22.2,22.8,99.8,103.8,27.3,22.5
22300363,1610612756,PHX,1610612757,POR,2023-24,36,20,56,26.5,20.5,28.4,21.5,23.1,23.2,96.4,100.0,29.4,23.5
22300363,1610612757,POR,1610612756,PHX,2023-24,20,36,56,28.4,21.5,26.5,20.5,23.2,23.1,100.0,96.4,30.4,21.0
22300364,1610612739,CLE,1610612762,UTA,2023-24,36,27,63,29.9,24.5,25.4,20.5,23.8,22.6,103.2,101.0,29.0,21.5
22300364,1610612762,UTA,1610612739,CLE,2023-24,27,36,63,25.4,20.5,29.9,24.5,22.6,23.8,101.0,103.2,27.9,22.0
22300365,1610612754,IND,1610612766,CHA,2023-24,31,29,60,31.4,20.5,24.4,18.5,23.3,22.4,106.6,101.4,32.5,25.0
22300365,1610612766,CHA,1610612754,IND,2023-24,29,31,60,24.4,18.5,31.4,20.5,22.4,23.3,101.4,106.6,27.1,20.0
22300366,1610612753,ORL,1610612748,MIA,2023-24,24,25,49,27.7,21.5,29.8,22.0,22.3,20.6,101.2,99.4,29.4,21.0
