index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST
2971,22300954,1610612758,SAC,1610612747,LAL,2023-24,29,29,2024-03-13,58,31.5,26.5,28.0,21.0,24.8,24.6,103.0,97.2,28.5,22.0,26.0,17.0
2955,22300951,1610612740,NOP,1610612739,CLE,2023-24,22,30,2024-03-13,52,30.9,22.5,28.9,22.0,22.8,22.2,101.0,98.6,26.0,17.0,28.5,22.0
2970,22300954,1610612747,LAL,1610612758,SAC,2023-24,29,29,2024-03-13,58,30.0,26.0,31.6,26.0,22.6,22.5,105.4,95.4,30.4,25.5,26.2,17.0
2969,22300947,1610612751,BKN,1610612753,ORL,2023-24,16,33,2024-03-13,49,26.6,18.5,27.1,22.5,23.8,22.7,95.4,105.4,26.2,17.0,30.4,25.5
2942,22300957,1610612745,HOU,1610612764,WAS,2023-24,33,31,2024-03-14,64,26.6,18.5,29.3,22.5,23.9,22.7,103.4,98.8,27.0,19.0,27.9,23.0
2951,22300959,1610612760,OKC,1610612742,DAL,2023-24,33,27,2024-03-14,60,30.4,21.0,25.0,17.0,22.6,24.8,101.6,95.2,27.9,23.0,27.0,19.0
2947,22300955,1610612756,PHX,1610612738,BOS,2023-24,32,35,2024-03-14,67,30.7,21.5,31.2,23.0,24.8,22.6,104.4,105.0,29.2,18.5,30.6,19.5
2950,22300959,1610612742,DAL,1610612760,OKC,2023-24,27,33,2024-03-14,60,31.2,23.0,30.7,21.5,24.2,23.0,105.0,104.4,30.6,19.5,29.2,18.5
2949,22300956,1610612741,CHI,1610612746,LAC,2023-24,26,37,2024-03-14,63,25.9,19.0,24.5,14.5,23.0,24.2,98.8,103.4,29.9,21.5,24.5,15.5
2952,22300960,1610612757,POR,1610612752,NYK,2023-24,25,26,2024-03-14,51,25.0,17.0,30.4,21.0,21.9,22.3,94.4,102.0,24.5,15.5,29.9,21.5
2948,22300956,1610612746,LAC,1610612741,CHI,2023-24,37,26,2024-03-14,63,28.2,18.5,24.0,15.0,22.3,21.9,98.0,100.4,27.4,23.0,23.9,14.5
2953,22300960,1610612752,NYK,1610612757,POR,2023-24,26,25,2024-03-14,51,24.0,15.0,28.2,18.5,22.7,23.9,92.2,99.6,23.9,14.5,27.4,23.0
2945,22300958,1610612749,MIL,1610612755,PHI,2023-24,24,29,2024-03-14,53,31.2,27.0,34.6,29.0,22.9,23.5,99.6,92.2,28.6,18.5,27.6,18.5
2944,22300958,1610612755,PHI,1610612749,MIL,2023-24,29,24,2024-03-14,53,24.5,14.5,25.9,19.0,23.7,24.2,95.2,101.6,27.6,18.5,28.6,18.5
2943,22300957,1610612764,WAS,1610612745,HOU,2023-24,31,33,2024-03-14,64,29.3,22.5,26.6,18.5,24.2,23.7,102.0,94.4,28.5,19.5,27.5,22.5
2946,22300955,1610612738,BOS,1610612756,PHX,2023-24,35,32,2024-03-14,67,34.6,29.0,31.2,27.0,23.5,22.9,100.4,98.0,27.5,22.5,28.5,19.5
2939,22300965,1610612743,DEN,1610612759,SAS,2023-24,37,18,2024-03-15,55,30.4,25.5,28.5,20.5,23.9,21.3,100.0,96.2,27.5,19.5,24.5,16.0
2931,22300966,1610612737,ATL,1610612762,UTA,2023-24,28,34,2024-03-15,62,23.9,17.5,28.1,23.0,24.1,21.3,99.4,97.2,24.5,16.0,27.5,19.5
2936,22300961,1610612756,PHX,1610612766,CHA,2023-24,28,26,2024-03-15,54,30.6,21.5,24.2,16.0,24.8,23.1,104.6,100.8,29.5,18.5,26.4,17.0
2940,22300964,1610612740,NOP,1610612746,LAC,2023-24,20,22,2024-03-15,42,30.0,21.5,27.5,22.5,22.9,24.5,100.8,104.6,26.4,17.0,29.5,18.5
2938,22300965,1610612759,SAS,1610612743,DEN,2023-24,18,37,2024-03-15,55,27.9,19.5,29.0,18.5,23.4,22.0,105.8,103.0,28.0,20.0,27.1,23.0
2941,22300964,1610612746,LAC,1610612740,NOP,2023-24,22,20,2024-03-15,42,29.0,18.5,27.9,19.5,23.1,24.8,97.2,99.4,27.1,23.0,28.0,20.0
2937,22300961,1610612766,CHA,1610612756,PHX,2023-24,26,28,2024-03-15,54,24.2,16.0,30.6,21.5,21.3,24.1,96.2,100.0,28.1,18.5,29.0,19.5
2934,22300962,1610612765,DET,1610612748,MIA,2023-24,28,27,2024-03-15,55,28.1,23.0,23.9,17.5,22.0,23.4,99.6,105.0,29.0,19.5,28.1,18.5
2935,22300962,1610612748,MIA,1610612765,DET,2023-24,27,28,2024-03-15,55,27.5,17.0,28.9,19.5,20.5,24.1,101.0,92.6,28.7,24.5,24.1,17.0
2932,22300963,1610612753,ORL,1610612761,TOR,2023-24,24,27,2024-03-15,51,27.5,22.5,30.0,21.5,21.3,23.9,92.6,101.0,24.1,17.0,28.7,24.5
2930,22300966,1610612762,UTA,1610612737,ATL,2023-24,34,28,2024-03-15,62,28.9,19.5,27.5,17.0,24.5,22.9,103.0,105.8,32.9,22.0,32.1,25.0
2933,22300963,1610612761,TOR,1610612753,ORL,2023-24,27,24,2024-03-15,51,28.5,20.5,30.4,25.5,24.1,20.5,105.0,99.6,32.1,25.0,32.9,22.0
2913,22300974,1610612750,MIN,1610612762,UTA,2023-24,19,19,2024-03-16,38,26.1,21.5,26.0,16.0,22.7,24.0,98.0,102.4,25.7,19.5,30.2,22.0
2927,22300973,1610612744,GSW,1610612747,LAL,2023-24,30,36,2024-03-16,66,29.4,22.5,28.3,21.0,24.8,23.1,104.4,94.6,30.2,22.0,25.7,19.5
2919,22300969,1610612755,PHI,1610612766,CHA,2023-24,27,24,2024-03-16,51,24.9,14.5,27.9,20.0,23.8,23.7,95.4,104.0,27.5,18.5,27.3,19.0
2916,22300967,1610612745,HOU,1610612739,CLE,2023-24,34,29,2024-03-16,63,27.9,20.0,24.9,14.5,24.0,22.7,103.4,100.4,27.3,19.0,27.5,18.5
2928,22300968,1610612751,BKN,1610612754,IND,2023-24,30,25,2024-03-16,55,26.0,16.0,26.1,21.5,23.8,21.5,94.0,97.6,27.2,17.0,25.9,17.0
2922,22300970,1610612740,NOP,1610612757,POR,2023-24,36,33,2024-03-16,69,28.9,20.5,28.4,19.5,22.6,22.9,100.2,100.6,25.9,17.0,27.2,17.0
2915,22300975,1610612758,SAC,1610612752,NYK,2023-24,22,21,2024-03-16,43,31.4,26.5,30.1,26.0,25.1,24.9,102.4,98.0,28.2,22.0,26.9,22.5
2917,22300967,1610612739,CLE,1610612745,HOU,2023-24,29,34,2024-03-16,63,28.3,21.0,29.4,22.5,22.0,22.6,100.4,103.4,26.9,22.5,28.2,22.0
2921,22300972,1610612760,OKC,1610612763,MEM,2023-24,29,27,2024-03-16,56,29.6,21.0,25.4,18.5,22.6,22.0,100.6,100.2,27.8,23.0,31.5,22.5
2924,22300971,1610612741,CHI,1610612764,WAS,2023-24,32,19,2024-03-16,51,25.7,19.0,29.6,22.5,23.1,24.8,97.6,94.0,31.5,22.5,27.8,23.0
2926,22300973,1610612747,LAL,1610612744,GSW,2023-24,36,30,2024-03-16,66,30.1,26.0,31.4,26.5,22.9,22.6,104.0,92.0,30.2,25.5,26.8,18.5
2920,22300972,1610612763,MEM,1610612760,OKC,2023-24,27,29,2024-03-16,56,25.4,18.5,29.6,21.0,22.4,22.5,93.4,102.6,26.8,18.5,30.2,25.5
2912,22300974,1610612762,UTA,1610612750,MIN,2023-24,19,19,2024-03-16,38,28.4,19.5,28.9,20.5,24.9,25.1,102.4,97.2,32.1,22.0,27.7,19.5
2925,22300971,1610612764,WAS,1610612741,CHI,2023-24,19,32,2024-03-16,51,29.6,22.5,25.7,19.0,23.7,23.8,102.6,93.4,27.7,19.5,32.1,22.0
2929,22300968,1610612754,IND,1610612751,BKN,2023-24,25,30,2024-03-16,55,26.8,17.0,25.7,17.0,22.7,21.5,104.0,95.4,29.6,20.5,29.1,21.5
2918,22300969,1610612766,CHA,1610612755,PHI,2023-24,24,27,2024-03-16,51,24.4,16.0,23.4,15.0,21.5,23.8,97.2,102.4,29.1,21.5,29.6,20.5
2914,22300975,1610612752,NYK,1610612758,SAC,2023-24,21,22,2024-03-16,43,23.4,15.0,24.4,16.0,22.5,22.4,92.0,104.0,24.3,14.5,24.7,15.5
2923,22300970,1610612757,POR,1610612740,NOP,2023-24,33,36,2024-03-16,69,25.7,17.0,26.8,17.0,21.5,22.7,94.6,104.4,24.7,15.5,24.3,14.5
2901,22300978,1610612742,DAL,1610612743,DEN,2023-24,30,34,2024-03-17,64,30.7,23.0,28.4,20.0,23.9,22.7,103.4,101.4,30.7,19.5,26.6,20.5
2910,22300982,1610612746,LAC,1610612737,ATL,2023-24,29,31,2024-03-17,60,28.4,18.5,24.5,17.5,22.7,23.9,97.2,103.8,26.6,20.5,30.7,19.5
2906,22300980,1610612738,BOS,1610612764,WAS,2023-24,45,27,2024-03-17,72,35.0,29.0,31.6,26.5,23.8,24.7,99.6,94.8,28.4,23.5,28.8,18.5
2898,22300976,1610612749,MIL,1610612756,PHX,2023-24,39,36,2024-03-17,75,30.5,24.5,27.9,23.0,23.0,21.9,99.6,103.6,28.8,18.5,28.4,23.5
2904,22300981,1610612751,BKN,1610612759,SAS,2023-24,29,25,2024-03-17,54,26.0,16.0,26.7,22.5,23.4,20.8,94.8,99.6,27.9,20.5,24.6,16.0
2911,22300982,1610612737,ATL,1610612746,LAC,2023-24,31,29,2024-03-17,60,24.5,17.5,28.4,18.5,24.2,23.1,98.4,101.2,24.6,16.0,27.9,20.5
2903,22300979,1610612753,ORL,1610612761,TOR,2023-24,26,24,2024-03-17,50,26.7,22.5,26.0,16.0,21.6,23.9,93.4,104.0,23.8,17.0,29.1,25.5
2908,22300977,1610612748,MIA,1610612765,DET,2023-24,21,23,2024-03-17,44,27.1,17.0,30.6,21.5,20.8,23.4,101.4,103.4,29.1,25.5,23.8,17.0
2905,22300981,1610612759,SAS,1610612751,BKN,2023-24,25,29,2024-03-17,54,27.1,18.0,27.9,20.5,23.1,24.2,103.8,97.2,28.7,20.0,30.1,21.0
2899,22300976,1610612756,PHX,1610612749,MIL,2023-24,36,39,2024-03-17,75,30.6,21.5,27.1,17.0,24.7,23.3,103.6,99.6,30.1,21.0,28.7,20.0
2902,22300979,1610612761,TOR,1610612753,ORL,2023-24,24,26,2024-03-17,50,27.9,20.5,27.1,18.0,24.7,23.8,104.0,93.4,32.3,26.0,28.2,19.5
2907,22300980,1610612764,WAS,1610612738,BOS,2023-24,27,45,2024-03-17,72,28.4,20.0,30.7,23.0,23.3,24.7,102.6,99.8,28.2,19.5,32.3,26.0
2909,22300977,1610612765,DET,1610612748,MIA,2023-24,23,21,2024-03-17,44,27.9,23.0,30.5,24.5,21.9,23.0,101.2,98.4,28.5,19.5,27.3,18.5
2900,22300978,1610612743,DEN,1610612742,DAL,2023-24,34,30,2024-03-17,64,31.6,26.5,35.0,29.0,23.9,21.6,99.8,102.6,27.3,18.5,28.5,19.5
2884,22300984,1610612765,DET,1610612738,BOS,2023-24,28,31,2024-03-18,59,27.5,22.5,26.0,17.0,22.2,21.9,101.8,93.8,27.7,18.5,26.8,18.0
2894,22300986,1610612757,POR,1610612741,CHI,2023-24,27,29,2024-03-18,56,26.2,17.0,31.1,25.0,21.4,24.6,94.8,100.8,26.8,18.0,27.7,18.5
2886,22300985,1610612755,PHI,1610612748,MIA,2023-24,31,23,2024-03-18,54,25.5,14.5,36.5,29.0,23.3,24.8,94.0,102.2,26.4,18.5,28.1,24.0
2887,22300985,1610612748,MIA,1610612755,PHI,2023-24,23,31,2024-03-18,54,26.0,17.0,27.5,22.5,21.1,24.2,100.6,93.6,28.1,24.0,26.4,18.5
2883,22300990,1610612737,ATL,1610612747,LAL,2023-24,28,38,2024-03-18,66,25.7,18.0,28.9,22.0,24.0,22.5,97.8,101.2,25.3,16.0,23.5,14.5
2890,22300988,1610612752,NYK,1610612744,GSW,2023-24,30,22,2024-03-18,52,22.9,15.0,30.7,26.0,22.2,24.8,93.6,100.6,23.5,14.5,25.3,16.0
2895,22300986,1610612741,CHI,1610612757,POR,2023-24,29,27,2024-03-18,56,26.0,19.0,28.8,22.5,22.8,22.6,98.2,104.2,31.2,21.0,27.5,21.5
2893,22300989,1610612758,SAC,1610612763,MEM,2023-24,28,32,2024-03-18,60,31.1,25.0,26.2,17.0,24.8,23.3,102.4,103.2,27.5,21.5,31.2,21.0
2882,22300990,1610612747,LAL,1610612737,ATL,2023-24,38,28,2024-03-18,66,30.7,26.0,22.9,15.0,21.9,22.2,102.2,94.0,30.6,26.0,30.6,18.5
2897,22300987,1610612762,UTA,1610612750,MIN,2023-24,37,25,2024-03-18,62,27.7,18.5,26.3,19.5,24.2,21.1,103.2,102.4,30.6,18.5,30.6,26.0
2889,22300983,1610612754,IND,1610612739,CLE,2023-24,34,25,2024-03-18,59,26.1,17.0,25.7,20.0,22.1,22.6,102.8,98.4,29.4,20.5,27.9,22.5
2888,22300983,1610612739,CLE,1610612754,IND,2023-24,25,34,2024-03-18,59,28.9,22.0,25.7,18.0,22.6,22.8,100.8,94.8,27.9,22.5,29.4,20.5
2892,22300989,1610612763,MEM,1610612758,SAC,2023-24,32,28,2024-03-18,60,26.3,19.5,27.7,18.5,22.5,24.0,93.8,101.8,26.7,18.5,30.8,22.0
2891,22300988,1610612744,GSW,1610612752,NYK,2023-24,22,30,2024-03-18,52,28.8,22.5,26.0,19.0,24.8,22.2,104.2,98.2,30.8,22.0,26.7,18.5
2885,22300984,1610612738,BOS,1610612765,DET,2023-24,31,28,2024-03-18,59,36.5,29.0,25.5,14.5,24.6,21.4,101.2,97.8,28.5,23.5,25.4,18.5
2896,22300987,1610612750,MIN,1610612762,UTA,2023-24,25,37,2024-03-18,62,25.7,20.0,26.1,17.0,22.6,22.1,98.4,102.8,25.4,18.5,28.5,23.5
2876,22300994,1610612759,SAS,1610612742,DAL,2023-24,30,38,2024-03-19,68,27.8,19.5,32.0,26.5,22.7,22.5,103.0,103.2,28.4,20.0,28.6,21.5
2880,22300991,1610612766,CHA,1610612753,ORL,2023-24,17,27,2024-03-19,44,25.2,18.0,25.3,20.0,21.4,22.7,97.4,97.2,28.6,21.5,28.4,20.0
2881,22300991,1610612753,ORL,1610612766,CHA,2023-24,27,17,2024-03-19,44,27.1,23.0,30.1,20.5,21.2,23.6,93.2,99.6,24.3,17.0,31.8,21.5
2877,22300994,1610612742,DAL,1610612759,SAS,2023-24,38,30,2024-03-19,68,31.3,24.5,26.4,16.0,23.6,22.2,104.4,100.8,31.8,21.5,24.3,17.0
2873,22300993,1610612740,NOP,1610612751,BKN,2023-24,27,21,2024-03-19,48,30.1,20.5,27.1,23.0,22.5,22.7,99.6,93.2,26.1,17.0,26.7,18.5
2874,22300995,1610612743,DEN,1610612750,MIN,2023-24,35,28,2024-03-19,63,32.0,26.5,27.8,19.5,23.5,22.5,100.8,104.4,26.7,18.5,26.1,17.0
2879,22300992,1610612745,HOU,1610612764,WAS,2023-24,39,36,2024-03-19,75,27.9,20.0,28.6,20.0,23.6,21.2,103.2,103.0,27.1,19.0,27.0,18.5
2875,22300995,1610612750,MIN,1610612743,DEN,2023-24,28,35,2024-03-19,63,25.3,20.0,25.2,18.0,22.2,23.6,98.6,102.6,27.0,18.5,27.1,19.0
2872,22300993,1610612751,BKN,1610612740,NOP,2023-24,21,27,2024-03-19,48,26.4,16.0,31.3,24.5,22.7,21.4,97.2,97.4,27.1,20.5,30.4,19.5
2878,22300992,1610612764,WAS,1610612745,HOU,2023-24,36,39,2024-03-19,75,28.6,20.0,27.9,20.0,22.5,23.5,102.6,98.6,30.4,19.5,27.1,20.5
2862,22300999,1610612761,TOR,1610612758,SAC,2023-24,27,32,2024-03-20,59,27.3,20.0,28.2,22.0,24.7,21.3,102.8,102.0,32.1,25.0,28.9,20.5
2870,22300997,1610612754,IND,1610612765,DET,2023-24,29,24,2024-03-20,53,26.7,17.0,36.6,29.5,22.3,23.5,101.6,98.6,28.9,20.5,32.1,25.0
2865,22301001,1610612744,GSW,1610612763,MEM,2023-24,33,32,2024-03-20,65,28.7,22.0,29.7,21.5,24.7,21.9,103.6,93.0,31.3,22.0,25.7,18.5
2867,22301002,1610612755,PHI,1610612756,PHX,2023-24,23,21,2024-03-20,44,25.6,14.5,26.8,19.5,22.8,24.7,93.8,102.6,25.7,18.5,31.3,22.0
2857,22300998,1610612738,BOS,1610612749,MIL,2023-24,33,28,2024-03-20,61,36.6,29.5,26.7,17.0,24.5,23.0,102.0,102.8,28.3,23.5,28.4,24.0
2868,22300996,1610612748,MIA,1610612739,CLE,2023-24,31,30,2024-03-20,61,26.8,19.5,25.6,14.5,21.9,24.7,100.4,100.4,28.4,24.0,28.3,23.5
2864,22301001,1610612763,MEM,1610612744,GSW,2023-24,32,33,2024-03-20,65,26.9,19.5,30.6,25.0,22.1,25.3,93.0,103.6,27.1,18.5,27.1,23.0
2859,22301000,1610612760,OKC,1610612762,UTA,2023-24,31,25,2024-03-20,56,29.4,21.0,30.9,24.5,23.0,24.5,99.6,103.0,27.1,23.0,27.1,18.5
2856,22300998,1610612749,MIL,1610612738,BOS,2023-24,28,33,2024-03-20,61,30.9,24.5,29.4,21.0,23.1,24.6,98.6,101.6,30.3,20.0,27.5,21.5
2863,22300999,1610612758,SAC,1610612761,TOR,2023-24,32,27,2024-03-20,59,30.6,25.0,26.9,19.5,24.7,22.8,101.4,95.2,27.5,21.5,30.3,20.0
2858,22301000,1610612762,UTA,1610612760,OKC,2023-24,25,31,2024-03-20,56,28.2,18.5,27.2,21.0,24.6,23.1,101.2,95.8,31.3,22.0,27.6,18.0
2860,22301003,1610612757,POR,1610612746,LAC,2023-24,28,27,2024-03-20,55,27.2,21.0,28.2,18.5,21.3,24.7,95.2,101.4,27.6,18.0,31.3,22.0
2861,22301003,1610612746,LAC,1610612757,POR,2023-24,27,28,2024-03-20,55,28.3,18.5,28.1,23.5,23.1,22.4,95.8,101.2,26.8,20.5,29.0,22.5
2869,22300996,1610612739,CLE,1610612748,MIA,2023-24,30,31,2024-03-20,61,28.2,22.0,27.3,20.0,23.5,22.3,100.4,100.4,29.0,22.5,26.8,20.5
2871,22300997,1610612765,DET,1610612754,IND,2023-24,24,29,2024-03-20,53,28.1,23.5,28.3,18.5,22.4,23.1,103.0,99.6,27.9,18.5,31.2,21.0
2866,22301002,1610612756,PHX,1610612755,PHI,2023-24,21,23,2024-03-20,44,29.7,21.5,28.7,22.0,25.3,22.1,102.6,93.8,31.2,21.0,27.9,18.5
2846,22301004,1610612740,NOP,1610612753,ORL,2023-24,28,23,2024-03-21,51,30.7,21.0,30.3,25.0,22.0,21.9,98.2,100.0,25.4,17.0,23.5,16.5
2847,22301004,1610612753,ORL,1610612740,NOP,2023-24,23,28,2024-03-21,51,26.5,23.0,23.0,15.0,21.1,23.4,94.2,100.4,23.5,16.5,25.4,17.0
2850,22301005,1610612758,SAC,1610612764,WAS,2023-24,27,35,2024-03-21,62,30.3,25.0,30.7,21.0,23.9,23.7,100.4,97.2,27.4,21.5,27.3,16.0
2842,22301010,1610612737,ATL,1610612756,PHX,2023-24,37,30,2024-03-21,67,25.9,18.0,28.8,20.0,23.7,23.9,97.2,96.4,27.3,16.0,27.4,21.5
2848,22301007,1610612751,BKN,1610612749,MIL,2023-24,19,26,2024-03-21,45,25.1,16.0,31.5,24.5,22.2,23.6,96.4,97.2,28.2,25.0,26.0,18.5
2855,22301009,1610612743,DEN,1610612752,NYK,2023-24,32,30,2024-03-21,62,32.7,26.5,26.6,19.0,23.6,22.2,100.4,102.0,26.0,18.5,28.2,25.0
2843,22301010,1610612756,PHX,1610612737,ATL,2023-24,30,37,2024-03-21,67,28.5,20.0,30.5,24.5,24.4,24.4,102.0,100.4,31.8,24.0,31.2,19.5
2851,22301005,1610612764,WAS,1610612758,SAC,2023-24,35,27,2024-03-21,62,28.8,20.0,25.9,18.0,22.4,22.4,102.6,102.4,31.2,19.5,31.8,24.0
2853,22301008,1610612762,UTA,1610612742,DAL,2023-24,27,26,2024-03-21,53,28.9,20.0,28.9,20.0,24.4,24.4,100.4,94.2,31.8,22.0,30.7,21.0
2845,22301006,1610612741,CHI,1610612745,HOU,2023-24,28,42,2024-03-21,70,26.6,19.0,32.7,26.5,22.4,22.4,97.2,100.4,30.7,21.0,31.8,22.0
2849,22301007,1610612749,MIL,1610612751,BKN,2023-24,26,19,2024-03-21,45,30.5,24.5,28.5,20.0,22.8,23.8,100.0,98.2,32.0,24.5,23.0,14.5
2854,22301009,1610612752,NYK,1610612743,DEN,2023-24,30,32,2024-03-21,62,23.0,15.0,26.5,23.0,21.9,22.0,93.8,105.0,23.0,14.5,32.0,24.5
2852,22301008,1610612742,DAL,1610612762,UTA,2023-24,26,27,2024-03-21,53,31.5,24.5,25.1,16.0,23.8,22.8,105.0,93.8,31.4,21.5,27.9,19.0
2844,22301006,1610612745,HOU,1610612741,CHI,2023-24,42,28,2024-03-21,70,28.9,20.0,28.9,20.0,23.4,21.1,102.4,102.6,27.9,19.0,31.4,21.5
2841,22301011,1610612765,DET,1610612738,BOS,2023-24,34,32,2024-03-22,66,28.1,23.5,27.9,20.0,22.5,22.1,103.4,101.8,27.6,18.5,27.9,18.5
2837,22301014,1610612750,MIN,1610612739,CLE,2023-24,25,20,2024-03-22,45,25.7,20.0,24.7,14.5,22.9,23.0,98.4,93.8,27.9,18.5,27.6,18.5
2829,22301016,1610612754,IND,1610612744,GSW,2023-24,38,38,2024-03-22,76,25.6,17.0,36.1,29.5,22.1,23.1,102.2,95.2,28.9,20.5,27.8,24.0
2832,22301013,1610612748,MIA,1610612740,NOP,2023-24,20,21,2024-03-22,41,27.9,20.0,28.1,23.5,22.0,22.3,99.4,94.2,27.8,24.0,28.9,20.5
2840,22301011,1610612738,BOS,1610612765,DET,2023-24,32,34,2024-03-22,66,36.1,29.5,25.6,17.0,24.8,23.5,101.2,98.2,27.9,23.5,32.6,26.0
2828,22301016,1610612744,GSW,1610612754,IND,2023-24,38,38,2024-03-22,76,28.9,22.0,28.0,19.5,24.3,21.1,103.2,99.2,32.6,26.0,27.9,23.5
2835,22301012,1610612760,OKC,1610612761,TOR,2023-24,28,35,2024-03-22,63,29.7,21.0,26.6,20.0,23.1,22.1,99.0,94.4,26.7,23.0,25.8,17.5
2833,22301013,1610612740,NOP,1610612748,MIA,2023-24,21,20,2024-03-22,41,30.9,21.0,27.7,18.5,21.1,24.3,99.2,103.2,25.8,17.5,26.7,23.0
2834,22301012,1610612761,TOR,1610612760,OKC,2023-24,35,28,2024-03-22,63,26.6,20.0,29.7,21.0,24.1,21.5,101.8,104.6,31.7,25.0,28.3,20.0
2826,22301017,1610612757,POR,1610612746,LAC,2023-24,27,42,2024-03-22,69,27.5,21.0,28.7,19.5,21.5,24.1,95.2,102.2,28.3,20.0,31.7,25.0
2831,22301018,1610612747,LAL,1610612755,PHI,2023-24,24,23,2024-03-22,47,31.7,26.0,28.0,22.0,21.6,22.6,101.8,103.4,28.9,26.0,29.7,22.5
2836,22301014,1610612739,CLE,1610612750,MIN,2023-24,20,25,2024-03-22,45,28.0,22.0,31.7,26.0,23.5,24.8,98.2,101.2,29.7,22.5,28.9,26.0
2830,22301018,1610612755,PHI,1610612747,LAL,2023-24,23,24,2024-03-22,47,24.7,14.5,25.7,20.0,22.1,22.5,94.4,99.0,25.1,18.0,26.6,20.5
2827,22301017,1610612746,LAC,1610612757,POR,2023-24,42,27,2024-03-22,69,27.7,18.5,30.9,21.0,23.0,22.9,94.2,99.4,26.6,20.5,25.1,18.0
2838,22301015,1610612759,SAS,1610612763,MEM,2023-24,30,18,2024-03-22,48,28.7,19.5,27.5,21.0,22.3,22.0,104.6,101.8,29.3,20.0,28.7,20.5
2839,22301015,1610612763,MEM,1610612759,SAS,2023-24,18,30,2024-03-22,48,28.0,19.5,28.9,22.0,22.6,21.6,93.8,98.4,28.7,20.5,29.3,20.0
2817,22301020,1610612758,SAC,1610612753,ORL,2023-24,27,26,2024-03-23,53,30.0,24.5,34.9,29.5,23.7,22.3,101.4,100.6,28.7,21.5,27.8,21.5
2824,22301021,1610612766,CHA,1610612737,ATL,2023-24,28,30,2024-03-23,58,24.4,16.5,24.1,15.0,22.2,22.8,97.2,97.4,27.8,21.5,28.7,21.5
2810,22301022,1610612764,WAS,1610612761,TOR,2023-24,23,25,2024-03-23,48,29.3,20.0,28.0,19.5,22.8,22.6,102.0,102.8,30.6,19.5,27.4,17.0
2814,22301025,1610612759,SAS,1610612756,PHX,2023-24,17,26,2024-03-23,43,28.0,19.5,29.3,20.0,22.6,22.8,104.8,96.0,27.4,17.0,30.6,19.5
2812,22301019,1610612751,BKN,1610612752,NYK,2023-24,30,28,2024-03-23,58,24.9,16.0,28.0,20.0,22.8,22.2,96.0,104.8,28.0,25.0,27.0,18.5
2820,22301026,1610612743,DEN,1610612757,POR,2023-24,26,22,2024-03-23,48,32.3,26.5,31.4,23.5,23.4,25.3,99.8,93.2,27.0,18.5,28.0,25.0
2816,22301020,1610612753,ORL,1610612758,SAC,2023-24,26,27,2024-03-23,53,25.9,23.0,27.0,20.0,20.8,21.3,95.2,95.4,24.2,16.5,31.7,24.0
2815,22301025,1610612756,PHX,1610612759,SAS,2023-24,26,17,2024-03-23,43,29.6,22.5,29.5,20.5,24.1,23.9,100.8,100.2,31.7,24.0,24.2,16.5
2825,22301021,1610612737,ATL,1610612766,CHA,2023-24,30,28,2024-03-23,58,28.0,20.0,24.9,16.0,24.2,23.4,97.4,97.2,26.9,16.0,31.5,22.0
2822,22301024,1610612762,UTA,1610612745,HOU,2023-24,21,47,2024-03-23,68,29.5,20.5,29.6,22.5,23.9,24.1,100.6,101.4,31.5,22.0,26.9,16.0
2818,22301023,1610612741,CHI,1610612738,BOS,2023-24,31,31,2024-03-23,62,27.0,19.0,27.6,21.0,22.3,23.7,98.6,100.2,31.6,21.0,27.4,19.0
2823,22301024,1610612745,HOU,1610612762,UTA,2023-24,47,21,2024-03-23,68,31.4,23.5,32.3,26.5,23.4,24.2,102.8,102.0,27.4,19.0,31.6,21.0
2819,22301023,1610612738,BOS,1610612741,CHI,2023-24,31,31,2024-03-23,62,34.9,29.5,30.0,24.5,25.3,23.4,100.2,100.8,29.1,25.5,23.6,14.5
2813,22301019,1610612752,NYK,1610612751,BKN,2023-24,28,30,2024-03-23,58,24.1,15.0,24.4,16.5,22.0,23.8,93.2,99.8,23.6,14.5,29.1,25.5
2811,22301022,1610612761,TOR,1610612764,WAS,2023-24,25,23,2024-03-23,48,27.0,20.0,25.9,23.0,23.8,22.0,100.2,98.6,31.7,25.0,29.7,20.0
2821,22301026,1610612757,POR,1610612743,DEN,2023-24,22,26,2024-03-23,48,27.6,21.0,27.0,19.0,21.3,20.8,95.4,95.2,29.7,20.0,31.7,25.0
2806,22301028,1610612755,PHI,1610612746,LAC,2023-24,41,29,2024-03-24,70,23.8,14.5,29.6,24.5,21.6,22.4,93.8,97.6,25.3,18.0,26.5,22.0
2805,22301029,1610612748,MIA,1610612739,CLE,2023-24,32,22,2024-03-24,54,26.9,19.5,26.0,20.0,22.1,21.2,99.8,98.8,26.5,22.0,25.3,18.0
2798,22301027,1610612740,NOP,1610612765,DET,2023-24,29,10,2024-03-24,39,30.6,20.5,30.1,20.5,21.2,22.1,98.8,99.8,23.8,17.5,29.4,22.5
