GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,OPP_PTS_QTR1
22200913,1610612747,LAL,1610612742,DAL,2022-23,16,28
22200914,1610612739,CLE,1610612761,TOR,2022-23,34,28
22200915,1610612760,OKC,1610612758,SAC,2022-23,26,36
22200916,1610612750,MIN,1610612744,GSW,2022-23,25,34
22200917,1610612757,POR,1610612745,HOU,2022-23,31,32
22200918,1610612743,DEN,1610612746,LAC,2022-23,22,35
22200919,1610612766,CHA,1610612765,DET,2022-23,21,41
22200920,1610612748,MIA,1610612755,PHI,2022-23,22,28
22200921,1610612738,BOS,1610612752,NYK,2022-23,27,15
22200922,1610612753,ORL,1610612740,NOP,2022-23,25,36
22200924,1610612751,BKN,1610612749,MIL,2022-23,22,34
22200925,1610612761,TOR,1610612741,CHI,2022-23,24,23
22200926,1610612745,HOU,1610612743,DEN,2022-23,41,30
22200927,1610612747,LAL,1610612763,MEM,2022-23,26,22
22200928,1610612758,SAC,1610612760,OKC,2022-23,44,38
22200929,1610612742,DAL,1610612754,IND,2022-23,33,31
22200930,1610612759,SAS,1610612762,UTA,2022-23,32,30
22200931,1610612744,GSW,1610612757,POR,2022-23,27,41
22200932,1610612750,MIN,1610612746,LAC,2022-23,26,33
22200933,1610612756,PHX,1610612766,CHA,2022-23,22,27
22200934,1610612741,CHI,1610612765,DET,2022-23,36,38
22200935,1610612738,BOS,1610612739,CLE,2022-23,26,28
22200936,1610612748,MIA,1610612755,PHI,2022-23,38,34
22200937,1610612752,NYK,1610612751,BKN,2022-23,29,47
22200938,1610612745,HOU,1610612763,MEM,2022-23,25,19
22200939,1610612753,ORL,1610612749,MIL,2022-23,31,29
22200940,1610612760,OKC,1610612747,LAL,2022-23,31,30
22200941,1610612757,POR,1610612740,NOP,2022-23,29,31
22200942,1610612764,WAS,1610612761,TOR,2022-23,24,20
22200943,1610612755,PHI,1610612742,DAL,2022-23,37,38
22200944,1610612754,IND,1610612759,SAS,2022-23,29,21
22200945,1610612744,GSW,1610612746,LAC,2022-23,26,27
22200946,1610612766,CHA,1610612753,ORL,2022-23,26,31
22200947,1610612737,ATL,1610612757,POR,2022-23,19,31
22200948,1610612738,BOS,1610612751,BKN,2022-23,37,15
22200949,1610612752,NYK,1610612748,MIA,2022-23,31,37
22200950,1610612756,PHX,1610612741,CHI,2022-23,29,40
22200951,1610612762,UTA,1610612760,OKC,2022-23,34,29
22200952,1610612743,DEN,1610612763,MEM,2022-23,27,28
22200953,1610612740,NOP,1610612744,GSW,2022-23,21,35
22200954,1610612746,LAC,1610612758,SAC,2022-23,35,32
22200955,1610612750,MIN,1610612747,LAL,2022-23,33,34
22200956,1610612761,TOR,1610612764,WAS,2022-23,26,30
22200957,1610612739,CLE,1610612765,DET,2022-23,21,24
22200958,1610612748,MIA,1610612737,ATL,2022-23,29,26
22200959,1610612759,SAS,1610612745,HOU,2022-23,29,32
22200960,1610612755,PHI,1610612749,MIL,2022-23,29,29
22200961,1610612750,MIN,1610612758,SAC,2022-23,36,30
22200962,1610612756,PHX,1610612742,DAL,2022-23,25,31
22200963,1610612754,IND,1610612741,CHI,2022-23,35,30
22200964,1610612744,GSW,1610612747,LAL,2022-23,33,18
22200965,1610612766,CHA,1610612751,BKN,2022-23,36,21
22200966,1610612757,POR,1610612753,ORL,2022-23,31,27
22200967,1610612745,HOU,1610612759,SAS,2022-23,24,38
22200968,1610612762,UTA,1610612760,OKC,2022-23,20,35
22200969,1610612752,NYK,1610612738,BOS,2022-23,34,31
22200970,1610612763,MEM,1610612746,LAC,2022-23,30,28
22200971,1610612739,CLE,1610612738,BOS,2022-23,26,33
22200972,1610612754,IND,1610612755,PHI,2022-23,38,39
22200973,1610612764,WAS,1610612749,MIL,2022-23,28,34
22200974,1610612748,MIA,1610612737,ATL,2022-23,43,30
22200975,1610612743,DEN,1610612761,TOR,2022-23,34,29
22200976,1610612740,NOP,1610612758,SAC,2022-23,29,32
22200977,1610612757,POR,1610612765,DET,2022-23,31,18
22200978,1610612749,MIL,1610612753,ORL,2022-23,36,26
22200980,1610612755,PHI,1610612750,MIN,2022-23,27,24
22200981,1610612745,HOU,1610612751,BKN,2022-23,27,32
22200982,1610612760,OKC,1610612744,GSW,2022-23,30,40
22200983,1610612742,DAL,1610612762,UTA,2022-23,34,31
22200984,1610612747,LAL,1610612763,MEM,2022-23,23,21
22200985,1610612764,WAS,1610612737,ATL,2022-23,28,34
22200986,1610612757,POR,1610612738,BOS,2022-23,28,35
22200987,1610612748,MIA,1610612739,CLE,2022-23,30,26
22200988,1610612740,NOP,1610612742,DAL,2022-23,24,24
22200989,1610612741,CHI,1610612743,DEN,2022-23,25,29
22200990,1610612756,PHX,1610612760,OKC,2022-23,21,34
22200991,1610612761,TOR,1610612746,LAC,2022-23,25,17
22200992,1610612766,CHA,1610612765,DET,2022-23,23,31
22200993,1610612754,IND,1610612745,HOU,2022-23,27,38
22200994,1610612753,ORL,1610612762,UTA,2022-23,28,29
22200995,1610612751,BKN,1610612749,MIL,2022-23,37,20
22200996,1610612763,MEM,1610612744,GSW,2022-23,28,48
22200997,1610612752,NYK,1610612758,SAC,2022-23,23,30
22200998,1610612755,PHI,1610612757,POR,2022-23,37,29
22200999,1610612764,WAS,1610612737,ATL,2022-23,29,24
22201000,1610612748,MIA,1610612739,CLE,2022-23,26,27
22201001,1610612750,MIN,1610612751,BKN,2022-23,26,33
22201002,1610612743,DEN,1610612759,SAS,2022-23,38,26
22201003,1610612747,LAL,1610612761,TOR,2022-23,31,35
22201004,1610612752,NYK,1610612746,LAC,2022-23,19,20
22201005,1610612766,CHA,1610612762,UTA,2022-23,32,29
22201006,1610612754,IND,1610612765,DET,2022-23,35,30
22201007,1610612748,MIA,1610612753,ORL,2022-23,34,24
22201008,1610612738,BOS,1610612737,ATL,2022-23,37,38
22201009,1610612741,CHI,1610612745,HOU,2022-23,22,32
22201010,1610612763,MEM,1610612742,DAL,2022-23,27,23
22201011,1610612740,NOP,1610612760,OKC,2022-23,32,22
22201012,1610612749,MIL,1610612744,GSW,2022-23,26,28
22201013,1610612756,PHX,1610612758,SAC,2022-23,31,32
22201015,1610612739,CLE,1610612766,CHA,2022-23,25,35
22201016,1610612764,WAS,1610612755,PHI,2022-23,27,19
22201017,1610612740,NOP,1610612757,POR,2022-23,42,25
22201018,1610612760,OKC,1610612759,SAS,2022-23,29,19
22201019,1610612747,LAL,1610612752,NYK,2022-23,27,31
22201020,1610612765,DET,1610612754,IND,2022-23,38,20
22201021,1610612737,ATL,1610612750,MIN,2022-23,29,40
22201022,1610612762,UTA,1610612748,MIA,2022-23,33,26
22201023,1610612742,DAL,1610612763,MEM,2022-23,29,25
22201024,1610612745,HOU,1610612738,BOS,2022-23,29,31
22201025,1610612756,PHX,1610612744,GSW,2022-23,43,21
22201026,1610612758,SAC,1610612749,MIL,2022-23,27,32
22201027,1610612766,CHA,1610612739,CLE,2022-23,27,30
22201028,1610612765,DET,1610612764,WAS,2022-23,38,20
22201029,1610612743,DEN,1610612761,TOR,2022-23,30,49
22201030,1610612740,NOP,1610612747,LAL,2022-23,39,24
22201031,1610612760,OKC,1610612751,BKN,2022-23,33,24
22201032,1610612759,SAS,1610612753,ORL,2022-23,38,29
22201033,1610612749,MIL,1610612756,PHX,2022-23,24,29
22201034,1610612752,NYK,1610612757,POR,2022-23,20,33
22201035,1610612755,PHI,1610612739,CLE,2022-23,24,29
22201036,1610612748,MIA,1610612763,MEM,2022-23,29,27
22201037,1610612758,SAC,1610612741,CHI,2022-23,25,30
22201038,1610612745,HOU,1610612747,LAL,2022-23,19,31
22201039,1610612738,BOS,1610612750,MIN,2022-23,23,23
22201040,1610612759,SAS,1610612742,DAL,2022-23,28,29
22201041,1610612746,LAC,1610612744,GSW,2022-23,23,28
22201042,1610612765,DET,1610612743,DEN,2022-23,29,28
22201044,1610612761,TOR,1610612760,OKC,2022-23,29,28
22201045,1610612754,IND,1610612749,MIL,2022-23,40,30
22201046,1610612756,PHX,1610612753,ORL,2022-23,31,30
22201047,1610612766,CHA,1610612755,PHI,2022-23,31,29
22201048,1610612737,ATL,1610612744,GSW,2022-23,31,39
22201049,1610612764,WAS,1610612739,CLE,2022-23,24,31
22201050,1610612741,CHI,1610612750,MIN,2022-23,32,28
22201051,1610612745,HOU,1610612740,NOP,2022-23,26,31
22201052,1610612763,MEM,1610612759,SAS,2022-23,26,35
22201053,1610612757,POR,1610612738,BOS,2022-23,24,32
22201054,1610612747,LAL,1610612742,DAL,2022-23,33,29
22201055,1610612743,DEN,1610612752,NYK,2022-23,36,28
22201056,1610612753,ORL,1610612746,LAC,2022-23,31,30
22201057,1610612754,IND,1610612755,PHI,2022-23,34,24
22201058,1610612761,TOR,1610612750,MIN,2022-23,26,32
22201059,1610612764,WAS,1610612758,SAC,2022-23,33,37
22201060,1610612741,CHI,1610612748,MIA,2022-23,19,33
22201061,1610612744,GSW,1610612763,MEM,2022-23,33,23
22201062,1610612762,UTA,1610612738,BOS,2022-23,24,34
22201063,1610612743,DEN,1610612751,BKN,2022-23,33,21
22201064,1610612756,PHX,1610612760,OKC,2022-23,31,25
22201065,1610612737,ATL,1610612759,SAS,2022-23,40,34
22201066,1610612765,DET,1610612748,MIA,2022-23,26,29
22201067,1610612745,HOU,1610612740,NOP,2022-23,38,28
22201068,1610612761,TOR,1610612749,MIL,2022-23,33,29
22201069,1610612757,POR,1610612746,LAC,2022-23,36,30
22201070,1610612753,ORL,1610612747,LAL,2022-23,25,28
22201071,1610612766,CHA,1610612754,IND,2022-23,40,22
22201072,1610612755,PHI,1610612741,CHI,2022-23,17,22
22201073,1610612752,NYK,1610612750,MIN,2022-23,42,32
22201074,1610612744,GSW,1610612745,HOU,2022-23,26,21
22201075,1610612742,DAL,1610612763,MEM,2022-23,28,30
22201076,1610612758,SAC,1610612762,UTA,2022-23,40,19
22201077,1610612764,WAS,1610612753,ORL,2022-23,25,26
22201078,1610612737,ATL,1610612765,DET,2022-23,38,32
22201079,1610612751,BKN,1610612739,CLE,2022-23,23,30
22201080,1610612759,SAS,1610612740,NOP,2022-23,16,27
22201081,1610612758,SAC,1610612738,BOS,2022-23,32,30
22201082,1610612760,OKC,1610612746,LAC,2022-23,23,22
22201083,1610612743,DEN,1610612764,WAS,2022-23,31,29
22201084,1610612752,NYK,1610612748,MIA,2022-23,31,32
22201085,1610612761,TOR,1610612754,IND,2022-23,36,26
22201086,1610612742,DAL,1610612744,GSW,2022-23,33,30
22201087,1610612755,PHI,1610612741,CHI,2022-23,36,23
22201088,1610612745,HOU,1610612763,MEM,2022-23,37,34
22201089,1610612759,SAS,1610612749,MIL,2022-23,28,33
22201090,1610612737,ATL,1610612750,MIN,2022-23,39,40
22201091,1610612757,POR,1610612762,UTA,2022-23,34,29
22201092,1610612747,LAL,1610612756,PHX,2022-23,23,26
22201093,1610612753,ORL,1610612752,NYK,2022-23,24,22
22201094,1610612739,CLE,1610612751,BKN,2022-23,31,33
22201095,1610612766,CHA,1610612740,NOP,2022-23,24,37
22201096,1610612760,OKC,1610612746,LAC,2022-23,36,29
22201097,1610612754,IND,1610612738,BOS,2022-23,34,32
22201098,1610612759,SAS,1610612764,WAS,2022-23,33,26
22201099,1610612765,DET,1610612761,TOR,2022-23,26,38
22201100,1610612745,HOU,1610612763,MEM,2022-23,30,42
22201101,1610612766,CHA,1610612742,DAL,2022-23,37,26
22201102,1610612749,MIL,1610612762,UTA,2022-23,40,25
22201103,1610612744,GSW,1610612755,PHI,2022-23,27,23
22201104,1610612757,POR,1610612741,CHI,2022-23,26,26
22201105,1610612756,PHX,1610612758,SAC,2022-23,24,30
22201106,1610612760,OKC,1610612747,LAL,2022-23,25,41
22201107,1610612754,IND,1610612737,ATL,2022-23,35,39
22201108,1610612751,BKN,1610612748,MIA,2022-23,28,36
22201109,1610612743,DEN,1610612749,MIL,2022-23,38,37
22201110,1610612756,PHX,1610612755,PHI,2022-23,26,24
22201111,1610612762,UTA,1610612758,SAC,2022-23,32,26
22201112,1610612746,LAC,1610612740,NOP,2022-23,26,37
22201113,1610612742,DAL,1610612766,CHA,2022-23,30,16
22201114,1610612741,CHI,1610612747,LAL,2022-23,26,29
22201115,1610612737,ATL,1610612763,MEM,2022-23,34,27
22201116,1610612759,SAS,1610612738,BOS,2022-23,30,32
22201117,1610612739,CLE,1610612745,HOU,2022-23,33,22
22201118,1610612751,BKN,1610612753,ORL,2022-23,25,24
22201119,1610612761,TOR,1610612764,WAS,2022-23,37,21
22201120,1610612760,OKC,1610612757,POR,2022-23,37,25
22201122,1610612765,DET,1610612749,MIL,2022-23,31,27
22201123,1610612742,DAL,1610612754,IND,2022-23,29,27
22201124,1610612745,HOU,1610612752,NYK,2022-23,36,33
22201125,1610612762,UTA,1610612756,PHX,2022-23,37,26
22201126,1610612743,DEN,1610612755,PHI,2022-23,25,18
22201127,1610612757,POR,1610612740,NOP,2022-23,34,14
22201128,1610612758,SAC,1610612750,MIN,2022-23,25,34
22201129,1610612741,CHI,1610612746,LAC,2022-23,27,32
22201130,1610612738,BOS,1610612764,WAS,2022-23,23,29
22201131,1610612739,CLE,1610612737,ATL,2022-23,24,24
22201132,1610612748,MIA,1610612761,TOR,2022-23,24,23
22201133,1610612763,MEM,1610612753,ORL,2022-23,15,32
22201134,1610612760,OKC,1610612766,CHA,2022-23,23,26
22201135,1610612740,NOP,1610612744,GSW,2022-23,25,36
22201136,1610612749,MIL,1610612754,IND,2022-23,34,30
22201137,1610612751,BKN,1610612745,HOU,2022-23,30,25
22201138,1610612748,MIA,1610612752,NYK,2022-23,23,19
22201139,1610612755,PHI,1610612742,DAL,2022-23,28,37
22201140,1610612747,LAL,1610612741,CHI,2022-23,31,20
22201141,1610612763,MEM,1610612746,LAC,2022-23,29,30
22201143,1610612762,UTA,1610612759,SAS,2022-23,33,36
22201144,1610612750,MIN,1610612756,PHX,2022-23,24,25
22201145,1610612757,POR,1610612758,SAC,2022-23,20,19
22201146,1610612738,BOS,1610612749,MIL,2022-23,34,26
22201147,1610612740,NOP,1610612743,DEN,2022-23,21,17
22201148,1610612766,CHA,1610612741,CHI,2022-23,23,31
22201149,1610612760,OKC,1610612754,IND,2022-23,36,32
22201150,1610612755,PHI,1610612761,TOR,2022-23,30,31
22201151,1610612753,ORL,1610612764,WAS,2022-23,32,24
22201152,1610612762,UTA,1610612738,BOS,2022-23,29,27
22201153,1610612737,ATL,1610612751,BKN,2022-23,33,25
22201154,1610612739,CLE,1610612752,NYK,2022-23,47,42
22201155,1610612745,HOU,1610612765,DET,2022-23,28,31
22201156,1610612746,LAC,1610612763,MEM,2022-23,34,21
22201157,1610612747,LAL,1610612750,MIN,2022-23,27,29
22201158,1610612744,GSW,1610612759,SAS,2022-23,23,26
22201159,1610612757,POR,1610612758,SAC,2022-23,36,27
22201160,1610612743,DEN,1610612756,PHX,2022-23,20,32
22201161,1610612742,DAL,1610612748,MIA,2022-23,44,31
22201162,1610612740,NOP,1610612746,LAC,2022-23,31,21
22201163,1610612761,TOR,1610612766,CHA,2022-23,25,35
22201164,1610612751,BKN,1610612762,UTA,2022-23,30,17
22201165,1610612741,CHI,1610612763,MEM,2022-23,36,25
22201166,1610612750,MIN,1610612757,POR,2022-23,29,31
22201167,1610612737,ATL,1610612742,DAL,2022-23,29,37
22201168,1610612752,NYK,1610612764,WAS,2022-23,31,34
22201169,1610612765,DET,1610612753,ORL,2022-23,34,29
22201170,1610612758,SAC,1610612759,SAS,2022-23,30,32
22201171,1610612747,LAL,1610612745,HOU,2022-23,35,21
22201172,1610612760,OKC,1610612756,PHX,2022-23,27,27
22201174,1610612749,MIL,1610612755,PHI,2022-23,26,41
22201175,1610612744,GSW,1610612743,DEN,2022-23,26,36
22201176,1610612761,TOR,1610612766,CHA,2022-23,25,29
22201177,1610612765,DET,1610612748,MIA,2022-23,27,31
22201178,1610612753,ORL,1610612739,CLE,2022-23,29,23
22201179,1610612749,MIL,1610612764,WAS,2022-23,29,32
22201180,1610612750,MIN,1610612751,BKN,2022-23,24,31
22201181,1610612738,BOS,1610612755,PHI,2022-23,22,28
22201182,1610612741,CHI,1610612737,ATL,2022-23,26,36
22201183,1610612743,DEN,1610612745,HOU,2022-23,31,30
22201184,1610612757,POR,1610612763,MEM,2022-23,25,41
22201185,1610612740,NOP,1610612758,SAC,2022-23,22,25
22201186,1610612747,LAL,1610612762,UTA,2022-23,33,34
22201187,1610612760,OKC,1610612744,GSW,2022-23,39,36
22201188,1610612759,SAS,1610612756,PHX,2022-23,42,25
22201189,1610612765,DET,1610612751,BKN,2022-23,47,34
22201190,1610612754,IND,1610612752,NYK,2022-23,29,38
22201191,1610612737,ATL,1610612764,WAS,2022-23,33,32
22201192,1610612761,TOR,1610612738,BOS,2022-23,28,31
22201193,1610612741,CHI,1610612749,MIL,2022-23,21,28
22201194,1610612740,NOP,1610612763,MEM,2022-23,32,34
22201195,1610612742,DAL,1610612758,SAC,2022-23,27,28
22201196,1610612746,LAC,1610612747,LAL,2022-23,31,37
22201197,1610612739,CLE,1610612753,ORL,2022-23,42,33
22201198,1610612755,PHI,1610612748,MIA,2022-23,41,31
22201199,1610612759,SAS,1610612757,POR,2022-23,37,32
22201200,1610612762,UTA,1610612760,OKC,2022-23,25,32
22201201,1610612743,DEN,1610612756,PHX,2022-23,25,27
22201202,1610612745,HOU,1610612766,CHA,2022-23,26,25
22201203,1610612754,IND,1610612765,DET,2022-23,27,35
22201204,1610612764,WAS,1610612748,MIA,2022-23,26,23
22201205,1610612755,PHI,1610612737,ATL,2022-23,31,32
22201206,1610612761,TOR,1610612738,BOS,2022-23,16,34
22201207,1610612751,BKN,1610612753,ORL,2022-23,23,27
22201208,1610612763,MEM,1610612749,MIL,2022-23,31,36
22201209,1610612740,NOP,1610612752,NYK,2022-23,27,30
22201210,1610612742,DAL,1610612741,CHI,2022-23,26,29
22201211,1610612758,SAC,1610612744,GSW,2022-23,16,32
22201212,1610612747,LAL,1610612756,PHX,2022-23,34,30
22201213,1610612762,UTA,1610612743,DEN,2022-23,19,32
22201214,1610612759,SAS,1610612750,MIN,2022-23,35,35
22201215,1610612746,LAC,1610612757,POR,2022-23,26,33
22201216,1610612738,BOS,1610612737,ATL,2022-23,31,29
22201217,1610612755,PHI,1610612751,BKN,2022-23,21,36
22201218,1610612739,CLE,1610612766,CHA,2022-23,25,17
22201219,1610612753,ORL,1610612748,MIA,2022-23,23,24
22201220,1610612752,NYK,1610612754,IND,2022-23,41,45
22201221,1610612761,TOR,1610612749,MIL,2022-23,35,26
22201222,1610612745,HOU,1610612764,WAS,2022-23,31,39
22201223,1610612741,CHI,1610612765,DET,2022-23,25,26
22201224,1610612759,SAS,1610612742,DAL,2022-23,42,14
22201225,1610612740,NOP,1610612750,MIN,2022-23,18,30
22201226,1610612760,OKC,1610612763,MEM,2022-23,24,20
22201227,1610612758,SAC,1610612743,DEN,2022-23,26,43
22201228,1610612747,LAL,1610612762,UTA,2022-23,25,31
22201229,1610612756,PHX,1610612746,LAC,2022-23,28,19
22201230,1610612757,POR,1610612744,GSW,2022-23,27,55
22300001,1610612754,IND,1610612739,CLE,2023-24,36,26
22300002,1610612749,MIL,1610612752,NYK,2023-24,21,25
22300004,1610612751,BKN,1610612741,CHI,2023-24,35,30
22300005,1610612744,GSW,1610612760,OKC,2023-24,38,33
22300006,1610612743,DEN,1610612742,DAL,2023-24,24,40
22300007,1610612757,POR,1610612763,MEM,2023-24,33,26
22300008,1610612755,PHI,1610612765,DET,2023-24,33,21
22300009,1610612764,WAS,1610612766,CHA,2023-24,22,27
22300010,1610612751,BKN,1610612738,BOS,2023-24,33,38
22300011,1610612740,NOP,1610612745,HOU,2023-24,31,26
22300012,1610612762,UTA,1610612763,MEM,2023-24,34,32
22300013,1610612759,SAS,1610612750,MIN,2023-24,22,27
22300014,1610612742,DAL,1610612746,LAC,2023-24,30,33
22300015,1610612756,PHX,1610612747,LAL,2023-24,34,25
22300016,1610612758,SAC,1610612760,OKC,2023-24,20,34
22300017,1610612766,CHA,1610612748,MIA,2023-24,24,32
22300018,1610612737,ATL,1610612765,DET,2023-24,38,29
22300019,1610612755,PHI,1610612754,IND,2023-24,30,36
22300020,1610612753,ORL,1610612751,BKN,2023-24,33,24
22300021,1610612759,SAS,1610612760,OKC,2023-24,25,28
22300022,1610612742,DAL,1610612740,NOP,2023-24,33,26
22300023,1610612762,UTA,1610612757,POR,2023-24,28,36
22300024,1610612743,DEN,1610612746,LAC,2023-24,28,26
22300025,1610612750,MIN,1610612744,GSW,2023-24,22,30
22300026,1610612747,LAL,1610612763,MEM,2023-24,26,37
22300027,1610612766,CHA,1610612749,MIL,2023-24,37,28
22300028,1610612764,WAS,1610612752,NYK,2023-24,35,25
22300029,1610612737,ATL,1610612755,PHI,2023-24,30,24
22300030,1610612739,CLE,1610612765,DET,2023-24,26,35
22300031,1610612761,TOR,1610612738,BOS,2023-24,32,26
22300032,1610612759,SAS,1610612758,SAC,2023-24,29,31
22300033,1610612741,CHI,1610612753,ORL,2023-24,23,16
22300034,1610612743,DEN,1610612740,NOP,2023-24,36,28
22300035,1610612756,PHX,1610612762,UTA,2023-24,41,38
22300036,1610612747,LAL,1610612757,POR,2023-24,30,23
22300037,1610612746,LAC,1610612745,HOU,2023-24,29,23
22300038,1610612761,TOR,1610612753,ORL,2023-24,23,30
22300039,1610612737,ATL,1610612754,IND,2023-24,34,40
22300040,1610612739,CLE,1610612755,PHI,2023-24,27,24
22300041,1610612757,POR,1610612756,PHX,2023-24,21,34
22300042,1610612762,UTA,1610612747,LAL,2023-24,17,32
22300043,1610612753,ORL,1610612738,BOS,2023-24,30,19
22300044,1610612756,PHX,1610612763,MEM,2023-24,29,27
22300045,1610612752,NYK,1610612748,MIA,2023-24,25,28
22300046,1610612741,CHI,1610612761,TOR,2023-24,36,22
22300047,1610612754,IND,1610612765,DET,2023-24,33,26
22300048,1610612743,DEN,1610612745,HOU,2023-24,29,19
22300049,1610612749,MIL,1610612764,WAS,2023-24,34,35
22300050,1610612750,MIN,1610612758,SAC,2023-24,31,38
22300051,1610612759,SAS,1610612744,GSW,2023-24,35,32
22300052,1610612746,LAC,1610612740,NOP,2023-24,36,23
22300053,1610612741,CHI,1610612738,BOS,2023-24,20,31
22300054,1610612761,TOR,1610612751,BKN,2023-24,22,21
22300055,1610612739,CLE,1610612737,ATL,2023-24,29,33
22300056,1610612749,MIL,1610612748,MIA,2023-24,22,31
22300057,1610612752,NYK,1610612766,CHA,2023-24,29,16
22300058,1610612750,MIN,1610612760,OKC,2023-24,29,19
22300059,1610612742,DAL,1610612745,HOU,2023-24,29,22
22300060,1610612744,GSW,1610612758,SAC,2023-24,37,29
22300061,1610612747,LAL,1610612743,DEN,2023-24,20,34
22300062,1610612744,GSW,1610612756,PHX,2023-24,28,28
22300063,1610612766,CHA,1610612737,ATL,2023-24,29,25
22300064,1610612754,IND,1610612764,WAS,2023-24,39,34
22300065,1610612738,BOS,1610612752,NYK,2023-24,18,30
22300066,1610612753,ORL,1610612745,HOU,2023-24,20,29
22300067,1610612751,BKN,1610612739,CLE,2023-24,32,37
22300068,1610612765,DET,1610612748,MIA,2023-24,29,26
22300070,1610612760,OKC,1610612741,CHI,2023-24,35,33
22300071,1610612740,NOP,1610612763,MEM,2023-24,28,25
22300072,1610612762,UTA,1610612758,SAC,2023-24,32,24
22300073,1610612742,DAL,1610612759,SAS,2023-24,36,43
22300074,1610612757,POR,1610612746,LAC,2023-24,29,20
22300075,1610612755,PHI,1610612749,MIL,2023-24,30,23
22300076,1610612756,PHX,1610612747,LAL,2023-24,30,18
22300077,1610612765,DET,1610612766,CHA,2023-24,21,32
22300078,1610612763,MEM,1610612743,DEN,2023-24,18,25
22300079,1610612737,ATL,1610612752,NYK,2023-24,35,31
22300080,1610612738,BOS,1610612748,MIA,2023-24,28,25
22300081,1610612739,CLE,1610612760,OKC,2023-24,31,26
22300082,1610612761,TOR,1610612741,CHI,2023-24,18,24
22300083,1610612745,HOU,1610612759,SAS,2023-24,23,25
22300084,1610612751,BKN,1610612742,DAL,2023-24,26,25
22300085,1610612746,LAC,1610612762,UTA,2023-24,33,30
22300086,1610612757,POR,1610612753,ORL,2023-24,26,31
22300087,1610612744,GSW,1610612758,SAC,2023-24,24,29
22300088,1610612741,CHI,1610612765,DET,2023-24,26,29
22300089,1610612763,MEM,1610612764,WAS,2023-24,22,25
22300090,1610612752,NYK,1610612740,NOP,2023-24,12,26
22300091,1610612739,CLE,1610612754,IND,2023-24,37,31
22300092,1610612761,TOR,1610612755,PHI,2023-24,36,27
22300093,1610612748,MIA,1610612750,MIN,2023-24,31,26
22300094,1610612756,PHX,1610612762,UTA,2023-24,37,27
22300095,1610612743,DEN,1610612760,OKC,2023-24,34,23
22300096,1610612744,GSW,1610612745,HOU,2023-24,26,24
22300097,1610612737,ATL,1610612749,MIL,2023-24,31,25
22300098,1610612757,POR,1610612755,PHI,2023-24,36,28
22300099,1610612759,SAS,1610612746,LAC,2023-24,23,17
22300100,1610612758,SAC,1610612747,LAL,2023-24,28,41
22300101,1610612751,BKN,1610612766,CHA,2023-24,23,42
22300102,1610612741,CHI,1610612754,IND,2023-24,27,30
22300103,1610612764,WAS,1610612738,BOS,2023-24,42,19
22300104,1610612737,ATL,1610612750,MIN,2023-24,42,35
22300105,1610612761,TOR,1610612757,POR,2023-24,25,21
22300106,1610612763,MEM,1610612742,DAL,2023-24,30,36
22300107,1610612748,MIA,1610612749,MIL,2023-24,28,28
22300108,1610612744,GSW,1610612740,NOP,2023-24,27,29
22300109,1610612760,OKC,1610612765,DET,2023-24,33,21
22300110,1610612743,DEN,1610612762,UTA,2023-24,31,21
22300111,1610612747,LAL,1610612753,ORL,2023-24,24,29
22300112,1610612739,CLE,1610612752,NYK,2023-24,28,24
22300113,1610612759,SAS,1610612756,PHX,2023-24,18,27
22300114,1610612753,ORL,1610612746,LAC,2023-24,13,18
22300115,1610612765,DET,1610612757,POR,2023-24,26,32
22300116,1610612761,TOR,1610612749,MIL,2023-24,18,31
22300117,1610612764,WAS,1610612737,ATL,2023-24,30,25
22300118,1610612754,IND,1610612738,BOS,2023-24,44,27
22300119,1610612751,BKN,1610612748,MIA,2023-24,29,32
22300120,1610612752,NYK,1610612739,CLE,2023-24,22,24
22300121,1610612760,OKC,1610612740,NOP,2023-24,33,14
22300122,1610612766,CHA,1610612745,HOU,2023-24,39,27
22300123,1610612750,MIN,1610612743,DEN,2023-24,28,21
22300124,1610612742,DAL,1610612741,CHI,2023-24,26,23
22300125,1610612763,MEM,1610612762,UTA,2023-24,42,19
22300126,1610612744,GSW,1610612758,SAC,2023-24,31,28
22300127,1610612747,LAL,1610612746,LAC,2023-24,24,37
22300128,1610612755,PHI,1610612761,TOR,2023-24,30,26
22300129,1610612740,NOP,1610612765,DET,2023-24,35,29
22300130,1610612753,ORL,1610612762,UTA,2023-24,30,34
22300131,1610612756,PHX,1610612759,SAS,2023-24,20,39
22300132,1610612756,PHX,1610612755,PHI,2023-24,25,24
22300134,1610612747,LAL,1610612753,ORL,2023-24,25,39
22300135,1610612737,ATL,1610612740,NOP,2023-24,27,35
22300136,1610612751,BKN,1610612738,BOS,2023-24,34,34
22300137,1610612745,HOU,1610612758,SAC,2023-24,19,33
22300138,1610612762,UTA,1610612750,MIN,2023-24,27,29
22300139,1610612743,DEN,1610612741,CHI,2023-24,23,22
22300140,1610612765,DET,1610612756,PHX,2023-24,27,28
22300141,1610612759,SAS,1610612761,TOR,2023-24,22,26
22300142,1610612739,CLE,1610612744,GSW,2023-24,29,30
22300143,1610612766,CHA,1610612742,DAL,2023-24,31,26
