index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP
3783,22300533,1610612737,ATL,1610612754,IND,2023-24,30,34,2024-01-12,64,30.3,20.5,26.2,20.0,23.0,21.8,103.8,100.0,29.4,24.0,26.4,19.5,0.5353,0.4906,0.45809999999999995,0.5279
3782,22300533,1610612754,IND,1610612737,ATL,2023-24,34,30,2024-01-12,64,29.8,20.0,26.3,22.0,22.4,22.4,103.8,101.4,29.8,22.5,27.2,16.5,0.6175999999999999,0.5005999999999999,0.5279,0.45809999999999995
3779,22300535,1610612748,MIA,1610612753,ORL,2023-24,30,22,2024-01-12,52,29.2,23.5,27.9,22.0,22.7,23.8,100.4,99.8,25.4,20.0,30.7,26.5,0.5477000000000001,0.5566,0.471,0.4375
3786,22300536,1610612744,GSW,1610612741,CHI,2023-24,33,30,2024-01-12,63,26.8,22.5,27.7,20.5,22.6,23.1,99.8,100.4,30.4,21.0,28.3,19.5,0.5005999999999999,0.6175999999999999,0.4375,0.471
3793,22300534,1610612765,DET,1610612745,HOU,2023-24,30,23,2024-01-12,53,28.4,19.5,30.6,25.5,24.7,24.1,101.4,98.2,27.8,23.0,27.6,20.0,0.5279,0.4913,0.4689,0.4788
3796,22300537,1610612746,LAC,1610612763,MEM,2023-24,23,26,2024-01-12,49,27.9,22.0,29.2,23.5,21.8,23.1,98.2,101.4,27.5,19.5,27.1,22.0,0.5566,0.5477000000000001,0.4788,0.4689
3775,22300549,1610612747,LAL,1610612762,UTA,2023-24,39,31,2024-01-13,70,27.9,18.5,26.4,22.0,23.2,22.8,104.0,102.4,31.1,24.0,29.9,24.0,0.5318999999999999,0.5100999999999999,0.4779,0.4638
3768,22300544,1610612752,NYK,1610612763,MEM,2023-24,25,27,2024-01-13,52,29.8,24.0,25.7,19.5,23.7,21.8,100.8,100.0,29.4,20.5,31.0,26.5,0.5534,0.5342,0.4638,0.4779
3771,22300543,1610612764,WAS,1610612737,ATL,2023-24,30,25,2024-01-13,55,26.5,20.0,29.5,22.5,22.2,23.7,102.4,104.0,30.8,24.0,31.3,24.0,0.5248999999999999,0.5193,0.4535,0.4554
3776,22300546,1610612753,ORL,1610612760,OKC,2023-24,21,23,2024-01-13,44,26.4,19.0,31.3,21.5,21.8,23.7,100.8,104.4,31.0,26.5,29.4,20.5,0.5342,0.5534,0.4554,0.4535
3769,22300544,1610612763,MEM,1610612752,NYK,2023-24,27,25,2024-01-13,52,26.4,22.0,27.9,18.5,23.2,23.5,103.6,99.2,28.7,20.5,31.9,24.5,0.5100999999999999,0.5318999999999999,0.4385,0.4868
3765,22300548,1610612759,SAS,1610612741,CHI,2023-24,23,35,2024-01-13,58,29.5,22.5,26.5,20.0,23.6,23.9,105.6,100.0,26.7,16.5,27.6,17.0,0.5575,0.5730000000000001,0.4868,0.4385
3763,22300545,1610612744,GSW,1610612749,MIL,2023-24,24,33,2024-01-13,57,27.3,22.5,30.9,20.5,23.5,23.2,98.8,102.6,30.9,21.0,28.8,23.5,0.5156,0.5823,0.4446,0.5528000000000001
3777,22300546,1610612760,OKC,1610612753,ORL,2023-24,23,21,2024-01-13,44,32.2,23.0,30.5,20.5,23.0,24.1,100.0,100.8,31.9,24.5,28.7,20.5,0.6242,0.5284000000000001,0.5528000000000001,0.4446
3764,22300548,1610612741,CHI,1610612759,SAS,2023-24,35,23,2024-01-13,58,25.7,19.5,29.8,24.0,23.1,23.3,99.2,103.6,27.6,17.0,26.7,16.5,0.5284000000000001,0.6242,0.46419999999999995,0.4746
3767,22300542,1610612738,BOS,1610612745,HOU,2023-24,35,31,2024-01-13,66,30.1,25.0,33.0,24.0,23.9,23.6,102.6,98.8,25.9,16.0,27.3,19.5,0.5730000000000001,0.5575,0.4746,0.46419999999999995
3766,22300542,1610612745,HOU,1610612738,BOS,2023-24,31,35,2024-01-13,66,27.3,23.5,29.4,20.5,22.7,22.1,100.2,102.8,28.2,20.0,28.6,24.5,0.5202,0.6381,0.4587,0.4848
3762,22300545,1610612749,MIL,1610612744,GSW,2023-24,33,24,2024-01-13,57,30.9,20.5,27.3,22.5,23.7,22.2,102.8,100.2,31.3,24.0,30.8,24.0,0.5823,0.5156,0.4848,0.4587
3773,22300547,1610612740,NOP,1610612742,DAL,2023-24,29,20,2024-01-13,49,31.3,21.5,26.4,19.0,22.1,22.7,100.0,105.6,27.3,19.5,25.9,16.0,0.6381,0.5202,0.5507,0.45410000000000006
3770,22300543,1610612737,ATL,1610612764,WAS,2023-24,25,30,2024-01-13,55,29.4,20.5,27.3,23.5,22.8,23.2,104.4,100.8,29.9,24.0,31.1,24.0,0.5193,0.5248999999999999,0.45410000000000006,0.5507
3774,22300549,1610612762,UTA,1610612747,LAL,2023-24,31,39,2024-01-13,70,30.5,20.5,32.2,23.0,24.1,23.0,103.0,98.2,28.8,23.5,30.9,21.0,0.5728,0.6051,0.4951,0.5244
3772,22300547,1610612742,DAL,1610612740,NOP,2023-24,20,29,2024-01-13,49,33.0,24.0,30.1,25.0,23.3,23.1,98.2,103.0,28.6,24.5,28.2,20.0,0.6051,0.5728,0.5244,0.4951
3760,22300552,1610612749,MIL,1610612758,SAC,2023-24,32,37,2024-01-14,69,30.6,20.5,27.3,22.0,23.2,21.5,102.6,97.2,31.0,23.5,25.2,20.0,0.5831000000000001,0.5746,0.4845,0.4838
3759,22300553,1610612746,LAC,1610612750,MIN,2023-24,19,29,2024-01-14,48,27.3,22.0,30.6,20.5,21.8,23.6,97.6,101.2,26.6,19.5,29.2,24.0,0.5633,0.6571,0.4838,0.4845
3752,22300550,1610612754,IND,1610612743,DEN,2023-24,28,28,2024-01-14,56,30.5,20.0,30.1,24.0,22.6,23.3,103.4,100.4,29.2,22.5,31.6,26.0,0.6571,0.5633,0.5662999999999999,0.4851000000000001
3761,22300552,1610612758,SAC,1610612749,MIL,2023-24,37,32,2024-01-14,69,27.8,21.0,25.5,20.0,23.4,23.2,101.4,97.6,31.6,26.0,29.2,22.5,0.5485,0.6477,0.4851000000000001,0.5662999999999999
3756,22300551,1610612748,MIA,1610612766,CHA,2023-24,26,16,2024-01-14,42,29.7,23.5,29.9,20.0,23.2,23.4,100.4,103.4,25.2,20.0,31.0,23.5,0.5497,0.5057,0.4710000000000001,0.5544
3758,22300553,1610612750,MIN,1610612746,LAC,2023-24,29,19,2024-01-14,48,31.4,25.5,24.2,14.5,21.5,23.2,97.2,102.6,26.4,15.5,26.8,22.0,0.6477,0.5485,0.5544,0.4710000000000001
3755,22300554,1610612756,PHX,1610612757,POR,2023-24,31,33,2024-01-14,64,29.9,20.0,29.7,23.5,22.7,22.6,101.2,97.6,29.2,24.0,26.6,19.5,0.5746,0.5831000000000001,0.49700000000000005,0.4986
3753,22300550,1610612743,DEN,1610612754,IND,2023-24,28,28,2024-01-14,56,30.1,24.0,30.5,20.0,23.6,21.8,97.6,101.4,28.1,21.5,33.3,24.5,0.5811,0.4639,0.4986,0.49700000000000005
3754,22300554,1610612757,POR,1610612756,PHX,2023-24,33,31,2024-01-14,64,24.2,14.5,31.4,25.5,22.6,22.7,104.4,100.4,33.3,24.5,28.1,21.5,0.4639,0.5811,0.403,0.4356
3757,22300551,1610612766,CHA,1610612748,MIA,2023-24,16,26,2024-01-14,42,25.5,20.0,27.8,21.0,23.3,22.6,100.4,104.4,26.8,22.0,26.4,15.5,0.5057,0.5497,0.4356,0.403
3739,22300562,1610612751,BKN,1610612748,MIA,2023-24,22,16,2024-01-15,38,27.4,17.0,30.0,20.0,22.4,22.6,97.4,99.0,27.3,21.0,26.2,16.5,0.5284,0.5285,0.47350000000000003,0.49850000000000005
3747,22300556,1610612742,DAL,1610612740,NOP,2023-24,33,17,2024-01-15,50,31.4,21.0,29.3,20.5,23.1,23.6,97.4,102.6,29.1,25.5,24.2,17.0,0.5767,0.5849,0.49850000000000005,0.47350000000000003
3733,22300559,1610612759,SAS,1610612737,ATL,2023-24,16,35,2024-01-15,51,28.9,22.5,31.8,22.0,23.7,22.9,105.2,101.4,26.2,16.5,27.3,21.0,0.5416000000000001,0.5808000000000001,0.4701000000000001,0.49140000000000006
3737,22300561,1610612739,CLE,1610612741,CHI,2023-24,40,21,2024-01-15,61,31.6,26.5,26.7,22.5,25.0,23.6,98.6,102.6,30.9,21.0,26.7,19.0,0.5748,0.5418000000000001,0.49140000000000006,0.4701000000000001
3734,22300563,1610612738,BOS,1610612761,TOR,2023-24,29,25,2024-01-15,54,30.4,25.0,26.2,19.5,23.6,25.0,103.2,104.0,26.7,16.0,30.5,24.0,0.5808000000000001,0.5416000000000001,0.47909999999999997,0.4662
3736,22300561,1610612741,CHI,1610612739,CLE,2023-24,21,40,2024-01-15,61,26.2,19.5,30.4,25.0,23.4,22.0,99.6,98.8,26.7,17.0,28.0,19.5,0.5368,0.4871,0.4662,0.47909999999999997
3735,22300563,1610612761,TOR,1610612738,BOS,2023-24,25,29,2024-01-15,54,28.7,22.0,27.4,23.0,23.0,22.8,99.4,99.8,29.4,25.0,28.4,20.0,0.5837999999999999,0.5466,0.502,0.5304
3741,22300565,1610612760,OKC,1610612747,LAL,2023-24,26,27,2024-01-15,53,30.5,22.0,28.2,18.5,22.7,24.2,98.8,99.6,30.5,22.5,29.3,22.5,0.5917000000000001,0.5361,0.5304,0.502
3746,22300556,1610612740,NOP,1610612742,DAL,2023-24,17,33,2024-01-15,50,31.8,22.0,28.9,22.5,22.1,23.4,99.8,99.4,26.7,19.0,30.9,21.0,0.6476,0.5403,0.5576,0.4413
3749,22300560,1610612744,GSW,1610612763,MEM,2023-24,29,23,2024-01-15,52,27.4,23.0,28.7,22.0,23.3,23.3,99.6,100.6,31.2,21.0,28.7,22.5,0.5135,0.5430999999999999,0.4413,0.5576
3730,22300564,1610612762,UTA,1610612754,IND,2023-24,33,26,2024-01-15,59,30.9,20.5,25.2,18.5,23.3,23.5,102.6,103.4,29.5,23.5,29.4,20.5,0.5849,0.5767,0.5027999999999999,0.43499999999999994
3743,22300557,1610612753,ORL,1610612752,NYK,2023-24,24,24,2024-01-15,48,25.2,18.5,30.9,20.5,22.0,23.4,99.0,97.4,30.0,24.5,30.3,24.0,0.5043,0.5146,0.43499999999999994,0.5027999999999999
3731,22300564,1610612754,IND,1610612762,UTA,2023-24,26,33,2024-01-15,59,30.0,20.0,27.4,17.0,22.8,23.0,103.4,105.0,28.7,22.5,31.2,21.0,0.6331,0.5004,0.5532999999999999,0.4385
3748,22300560,1610612763,MEM,1610612744,GSW,2023-24,23,29,2024-01-15,52,26.7,22.5,31.6,26.5,23.4,22.1,103.4,102.6,29.3,22.5,30.5,22.5,0.5146,0.5043,0.4385,0.5532999999999999
3742,22300557,1610612752,NYK,1610612753,ORL,2023-24,24,24,2024-01-15,48,28.7,24.0,27.0,20.0,24.0,22.4,100.6,99.6,29.4,20.5,29.5,23.5,0.5430999999999999,0.5135,0.45149999999999996,0.4606
3745,22300555,1610612745,HOU,1610612755,PHI,2023-24,19,33,2024-01-15,52,27.1,23.5,29.0,23.5,22.6,22.4,101.4,105.2,28.4,20.0,29.4,25.0,0.5285,0.5284,0.4606,0.45149999999999996
3738,22300562,1610612748,MIA,1610612751,BKN,2023-24,16,22,2024-01-15,38,29.0,23.5,27.1,23.5,22.9,23.7,99.8,103.6,24.2,17.0,29.1,25.5,0.5361,0.5917000000000001,0.465,0.48390000000000005
3740,22300565,1610612747,LAL,1610612760,OKC,2023-24,27,26,2024-01-15,53,28.2,18.5,30.5,22.0,23.3,23.3,104.0,103.2,30.3,24.0,30.0,24.5,0.5418000000000001,0.5748,0.48390000000000005,0.465
3751,22300558,1610612764,WAS,1610612765,DET,2023-24,22,29,2024-01-15,51,27.0,20.0,28.7,24.0,22.4,24.0,102.6,98.6,30.5,24.0,26.7,16.0,0.5466,0.5837999999999999,0.4666,0.48100000000000004
3750,22300558,1610612765,DET,1610612764,WAS,2023-24,29,22,2024-01-15,51,29.3,19.5,28.0,19.5,24.2,22.7,102.6,97.4,26.9,22.5,29.6,24.0,0.5403,0.6476,0.48100000000000004,0.4666
3744,22300555,1610612755,PHI,1610612745,HOU,2023-24,33,19,2024-01-15,52,28.0,19.5,29.3,19.5,23.5,23.3,103.6,99.8,28.0,19.5,26.7,17.0,0.4871,0.5368,0.4312,0.43620000000000003
3732,22300559,1610612737,ATL,1610612759,SAS,2023-24,35,16,2024-01-15,51,29.3,20.5,31.4,21.0,23.6,23.1,105.0,103.4,29.6,24.0,26.9,22.5,0.5004,0.6331,0.43620000000000003,0.4312
3729,22300568,1610612746,LAC,1610612760,OKC,2023-24,35,30,2024-01-16,65,27.1,21.0,29.3,22.0,21.8,23.3,97.0,103.0,26.7,19.5,28.9,24.0,0.5605,0.4821,0.4838,0.507
3727,22300567,1610612756,PHX,1610612758,SAC,2023-24,27,39,2024-01-16,66,30.6,20.0,28.5,19.5,22.7,23.4,100.2,101.2,28.9,24.0,26.7,19.5,0.59,0.5638,0.507,0.4838
3725,22300566,1610612755,PHI,1610612743,DEN,2023-24,36,38,2024-01-16,74,28.5,19.5,30.6,20.0,23.4,22.7,103.0,97.0,26.2,18.5,28.2,21.5,0.4821,0.5605,0.4262,0.5233000000000001
3724,22300566,1610612743,DEN,1610612755,PHI,2023-24,38,36,2024-01-16,74,30.4,24.0,28.2,21.0,23.5,22.4,98.0,98.8,28.2,21.5,26.2,18.5,0.6007,0.5574999999999999,0.5233000000000001,0.4262
3726,22300567,1610612758,SAC,1610612756,PHX,2023-24,39,27,2024-01-16,66,28.2,21.0,30.4,24.0,23.3,21.8,101.2,100.2,31.6,26.0,30.7,22.5,0.5574999999999999,0.6007,0.48319999999999996,0.5049
3728,22300568,1610612760,OKC,1610612746,LAC,2023-24,30,35,2024-01-16,65,29.3,22.0,27.1,21.0,22.4,23.5,98.8,98.0,30.7,22.5,31.6,26.0,0.5638,0.59,0.5049,0.48319999999999996
3716,22300578,1610612751,BKN,1610612757,POR,2023-24,23,24,2024-01-17,47,26.4,17.0,30.6,26.0,22.0,21.8,97.2,102.4,26.8,18.5,29.8,23.5,0.5072,0.5045999999999999,0.45099999999999996,0.3929
3717,22300578,1610612757,POR,1610612751,BKN,2023-24,24,23,2024-01-17,47,24.3,14.5,29.6,20.5,22.5,23.6,103.8,104.6,33.1,24.5,31.1,23.5,0.4577,0.5156000000000001,0.3929,0.45099999999999996
3718,22300571,1610612759,SAS,1610612738,BOS,2023-24,25,30,2024-01-17,55,27.3,19.0,30.8,25.5,23.5,24.6,104.6,103.8,27.0,16.5,24.3,15.5,0.5156000000000001,0.4577,0.45059999999999995,0.48339999999999994
3723,22300574,1610612761,TOR,1610612748,MIA,2023-24,41,18,2024-01-17,59,28.1,22.0,28.0,19.0,22.6,21.3,99.8,99.0,29.8,26.5,28.7,20.0,0.5578,0.5664,0.48339999999999994,0.45059999999999995
3719,22300571,1610612738,BOS,1610612759,SAS,2023-24,30,25,2024-01-17,55,30.6,26.0,26.4,17.0,23.5,24.3,102.4,97.2,26.2,16.0,24.2,17.0,0.6059,0.5235,0.497,0.42910000000000004
3712,22300570,1610612737,ATL,1610612753,ORL,2023-24,26,26,2024-01-17,52,29.6,20.5,24.3,14.5,23.6,22.5,105.4,96.6,28.7,19.5,28.1,21.0,0.4928,0.5382,0.42910000000000004,0.497
3708,22300577,1610612747,LAL,1610612742,DAL,2023-24,32,26,2024-01-17,58,28.6,18.5,25.1,18.5,22.9,22.9,103.6,98.4,29.7,24.0,28.0,20.5,0.5482,0.5285,0.49040000000000006,0.4443999999999999
3714,22300573,1610612752,NYK,1610612745,HOU,2023-24,23,25,2024-01-17,48,28.6,23.5,31.6,21.0,23.8,22.2,98.4,95.8,28.0,20.5,29.7,24.0,0.5382,0.4928,0.4443999999999999,0.49040000000000006
3709,22300577,1610612742,DAL,1610612747,LAL,2023-24,26,32,2024-01-17,58,30.8,21.0,31.1,20.5,22.5,23.0,96.8,102.0,28.1,21.0,28.7,19.5,0.5664,0.5578,0.49210000000000004,0.45710000000000006
3722,22300574,1610612748,MIA,1610612761,TOR,2023-24,18,41,2024-01-17,59,28.0,19.0,28.1,22.0,22.9,22.9,98.2,100.2,24.2,17.0,26.2,16.0,0.5235,0.6059,0.45710000000000006,0.49210000000000004
3706,22300575,1610612740,NOP,1610612766,CHA,2023-24,43,36,2024-01-17,79,31.6,21.0,28.6,23.5,22.2,23.8,98.4,103.6,27.6,19.0,26.9,22.0,0.6277,0.6508,0.5402,0.48480000000000006
3711,22300569,1610612765,DET,1610612750,MIN,2023-24,40,39,2024-01-17,79,29.1,19.5,26.6,21.0,24.3,23.5,102.0,96.8,26.6,22.0,30.3,18.5,0.5513,0.4825,0.48480000000000006,0.5402
3720,22300572,1610612749,MIL,1610612739,CLE,2023-24,22,32,2024-01-17,54,31.1,20.5,30.8,21.0,23.0,22.5,102.0,100.8,31.1,23.5,33.1,24.5,0.6115999999999999,0.5759000000000001,0.5054,0.4556
3715,22300573,1610612745,HOU,1610612752,NYK,2023-24,25,23,2024-01-17,48,26.6,21.0,29.1,19.5,22.2,23.5,100.8,102.0,28.7,20.0,29.8,26.5,0.5285,0.5482,0.4556,0.5054
3710,22300569,1610612750,MIN,1610612765,DET,2023-24,39,40,2024-01-17,79,30.8,25.5,27.3,19.0,21.3,22.6,95.8,98.4,24.3,15.5,27.0,16.5,0.6508,0.6277,0.5561,0.41480000000000006
3707,22300575,1610612766,CHA,1610612740,NOP,2023-24,36,43,2024-01-17,79,24.4,17.0,32.0,26.5,23.5,22.2,100.2,98.2,26.9,22.0,27.6,19.0,0.4825,0.5513,0.41480000000000006,0.5561
3721,22300572,1610612739,CLE,1610612749,MIL,2023-24,32,22,2024-01-17,54,32.0,26.5,24.4,17.0,24.6,23.5,99.0,99.8,30.3,18.5,26.6,22.0,0.5759000000000001,0.6115999999999999,0.4891,0.4338
3713,22300570,1610612753,ORL,1610612737,ATL,2023-24,26,26,2024-01-17,52,25.1,18.5,28.6,18.5,21.8,22.0,96.6,105.4,29.8,23.5,26.8,18.5,0.5045999999999999,0.5072,0.4338,0.4891
3701,22300583,1610612754,IND,1610612758,SAC,2023-24,34,31,2024-01-18,65,28.9,20.0,29.0,22.0,22.3,22.5,103.0,96.4,28.9,22.5,25.7,15.5,0.6013,0.5221,0.5337000000000001,0.42989999999999995
3702,22300579,1610612752,NYK,1610612764,WAS,2023-24,22,22,2024-01-18,44,28.0,23.0,31.0,25.5,23.0,23.3,98.2,101.8,27.9,20.5,30.1,24.0,0.5288999999999999,0.5346,0.42989999999999995,0.5337000000000001
3699,22300581,1610612760,OKC,1610612762,UTA,2023-24,39,27,2024-01-18,66,29.0,22.0,28.9,20.0,22.5,22.3,98.8,100.0,31.5,22.5,28.1,21.5,0.5646,0.4945,0.5025000000000001,0.4225
3697,22300582,1610612763,MEM,1610612750,MIN,2023-24,30,30,2024-01-18,60,26.3,21.5,25.5,19.5,23.4,20.9,102.8,102.2,28.9,22.5,29.0,19.5,0.4945,0.5646,0.4225,0.5025000000000001
3696,22300582,1610612750,MIN,1610612763,MEM,2023-24,30,30,2024-01-18,60,31.0,25.5,28.0,23.0,20.9,23.4,96.4,103.0,25.7,15.5,28.9,22.5,0.6337,0.5979,0.5526,0.5041
3698,22300581,1610612762,UTA,1610612760,OKC,2023-24,27,39,2024-01-18,66,30.5,20.5,25.9,20.0,23.3,23.0,102.2,102.8,28.2,23.5,30.7,26.0,0.5986999999999999,0.5792999999999999,0.5041,0.5526
3705,22300580,1610612761,TOR,1610612741,CHI,2023-24,27,38,2024-01-18,65,30.2,24.0,29.8,21.0,21.9,22.6,99.0,101.6,28.1,21.5,31.5,22.5,0.5979,0.6337,0.5126,0.5004000000000001
3700,22300583,1610612758,SAC,1610612754,IND,2023-24,31,34,2024-01-18,65,29.8,21.0,30.2,24.0,23.3,22.5,101.6,99.0,30.7,26.0,28.2,23.5,0.5792999999999999,0.5986999999999999,0.5004000000000001,0.5126
3704,22300580,1610612741,CHI,1610612761,TOR,2023-24,38,27,2024-01-18,65,25.5,19.5,26.3,21.5,22.5,23.3,100.0,98.8,29.0,19.5,28.9,22.5,0.5346,0.5288999999999999,0.4636,0.449
3703,22300579,1610612764,WAS,1610612752,NYK,2023-24,22,22,2024-01-18,44,25.9,20.0,30.5,20.5,22.6,21.9,101.8,98.2,30.1,24.0,27.9,20.5,0.5221,0.6013,0.449,0.4636
3687,22300586,1610612738,BOS,1610612743,DEN,2023-24,32,31,2024-01-19,63,30.1,26.0,30.5,24.5,23.1,23.8,101.8,97.6,26.7,16.0,27.4,18.5,0.5976,0.4998,0.4928,0.4239
3682,22300584,1610612759,SAS,1610612766,CHA,2023-24,32,34,2024-01-19,66,26.0,19.0,25.3,18.5,23.2,23.2,103.0,96.4,28.6,19.5,29.2,21.5,0.4854,0.5095999999999999,0.4239,0.4928
3691,22300590,1610612754,IND,1610612757,POR,2023-24,31,34,2024-01-19,65,29.1,20.0,25.1,18.5,22.8,22.1,101.4,103.8,29.3,22.5,28.5,19.5,0.5971,0.5099,0.5387000000000001,0.45709999999999995
3694,22300587,1610612748,MIA,1610612737,ATL,2023-24,24,32,2024-01-19,56,27.6,17.0,29.9,21.5,22.8,21.5,97.8,95.4,25.8,17.0,28.6,22.0,0.5237999999999999,0.5987,0.45709999999999995,0.5387000000000001
3690,22300590,1610612757,POR,1610612754,IND,2023-24,34,31,2024-01-19,65,25.3,18.5,26.0,19.0,22.1,22.8,101.6,100.2,31.6,21.5,26.1,18.5,0.4764,0.6407,0.4119,0.5385000000000001
3686,22300586,1610612743,DEN,1610612738,BOS,2023-24,31,32,2024-01-19,63,31.3,24.0,26.2,17.0,23.8,23.1,97.6,101.0,29.2,21.5,28.6,19.5,0.6142000000000001,0.5237999999999999,0.5385000000000001,0.4119
3684,22300585,1610612753,ORL,1610612755,PHI,2023-24,34,32,2024-01-19,66,25.1,18.5,29.1,20.0,22.3,24.4,96.4,103.0,29.5,23.5,29.2,24.0,0.4998,0.5976,0.42540000000000006,0.4591
3685,22300585,1610612755,PHI,1610612753,ORL,2023-24,32,34,2024-01-19,66,29.9,21.5,27.6,17.0,23.8,22.1,101.0,97.6,27.4,18.5,26.7,16.0,0.5237999999999999,0.6142000000000001,0.4591,0.42540000000000006
3689,22300591,1610612751,BKN,1610612747,LAL,2023-24,28,37,2024-01-19,65,26.2,17.0,31.3,24.0,21.5,22.8,95.4,97.8,26.1,18.5,31.6,21.5,0.5095999999999999,0.4854,0.4489000000000001,0.5401999999999999
3693,22300588,1610612740,NOP,1610612756,PHX,2023-24,28,41,2024-01-19,69,32.0,21.0,25.3,17.0,22.1,23.8,97.6,101.8,27.5,19.0,30.4,24.5,0.6407,0.4764,0.5401999999999999,0.4489000000000001
3683,22300584,1610612766,CHA,1610612759,SAS,2023-24,34,32,2024-01-19,66,25.3,17.0,32.0,21.0,23.2,23.2,99.4,105.0,28.6,22.0,25.8,17.0,0.492,0.5601,0.41479999999999995,0.5134000000000001
3692,22300588,1610612756,PHX,1610612740,NOP,2023-24,41,28,2024-01-19,69,30.3,20.0,29.0,18.5,23.5,23.0,100.2,101.6,30.4,24.5,27.5,19.0,0.5987,0.5237999999999999,0.5134000000000001,0.41479999999999995
3695,22300587,1610612737,ATL,1610612748,MIA,2023-24,32,24,2024-01-19,56,30.5,24.5,30.1,26.0,24.4,22.3,105.0,99.4,28.5,19.5,29.3,22.5,0.5099,0.5971,0.44989999999999997,0.5057
3688,22300591,1610612747,LAL,1610612751,BKN,2023-24,37,28,2024-01-19,65,29.0,18.5,30.3,20.0,23.0,23.5,103.8,101.4,29.2,24.0,29.5,23.5,0.5601,0.492,0.5057,0.44989999999999997
3666,22300595,1610612737,ATL,1610612739,CLE,2023-24,20,25,2024-01-20,45,30.1,24.5,30.1,19.5,25.3,22.6,105.0,95.6,28.6,20.0,29.3,23.5,0.5090000000000001,0.5258,0.45050000000000007,0.49949999999999994
3672,22300592,1610612765,DET,1610612749,MIL,2023-24,38,34,2024-01-20,72,30.1,19.5,30.1,24.5,24.8,23.8,101.6,102.8,27.8,22.0,28.6,22.5,0.5682,0.6401,0.49949999999999994,0.45050000000000007
3677,22300597,1610612763,MEM,1610612741,CHI,2023-24,17,21,2024-01-20,38,26.8,21.5,30.5,21.5,23.4,21.9,102.8,101.6,28.6,22.5,27.8,22.0,0.5025,0.5829,0.4295999999999999,0.4181
3681,22300593,1610612766,CHA,1610612755,PHI,2023-24,24,24,2024-01-20,48,25.6,17.0,30.5,20.5,23.4,23.1,99.6,101.2,29.0,22.0,31.2,23.5,0.4886999999999999,0.5087999999999999,0.4181,0.4295999999999999
3675,22300599,1610612750,MIN,1610612760,OKC,2023-24,24,30,2024-01-20,54,31.1,25.5,30.1,20.0,20.7,23.3,95.6,105.0,25.6,15.5,28.4,20.0,0.6401,0.5682,0.5595,0.4601
3680,22300593,1610612755,PHI,1610612766,CHA,2023-24,24,24,2024-01-20,48,30.5,21.5,26.8,21.5,23.8,24.8,101.2,99.6,28.3,18.5,26.9,20.5,0.5258,0.5090000000000001,0.4601,0.5595
3673,22300592,1610612749,MIL,1610612765,DET,2023-24,34,38,2024-01-20,72,30.1,20.0,31.1,25.5,23.2,22.5,103.4,99.4,31.2,23.5,29.0,22.0,0.5909,0.5625,0.4932,0.4911
3667,22300595,1610612739,CLE,1610612737,ATL,2023-24,25,20,2024-01-20,45,32.4,26.5,27.5,22.5,24.7,22.6,100.2,99.0,28.9,18.5,29.4,23.0,0.5683,0.5443,0.4911,0.4932
3676,22300597,1610612741,CHI,1610612763,MEM,2023-24,21,17,2024-01-20,38,26.2,19.5,30.5,24.5,22.6,22.6,99.4,103.4,28.0,19.5,29.1,19.5,0.5443,0.5683,0.47280000000000005,0.4300999999999999
3671,22300596,1610612752,NYK,1610612761,TOR,2023-24,31,31,2024-01-20,62,27.5,22.5,32.4,26.5,23.1,23.4,97.4,100.6,26.9,20.5,28.3,18.5,0.5244,0.5206,0.4300999999999999,0.47280000000000005
3679,22300594,1610612764,WAS,1610612759,SAS,2023-24,36,37,2024-01-20,73,25.6,20.0,25.9,21.0,22.6,22.6,102.4,102.0,29.2,22.5,30.6,22.5,0.5087999999999999,0.4886999999999999,0.4452,0.49399999999999994
3668,22300598,1610612762,UTA,1610612745,HOU,2023-24,24,31,2024-01-20,55,30.5,20.5,25.6,17.0,23.3,20.7,103.4,100.0,29.3,23.5,28.6,20.0,0.5829,0.5025,0.49399999999999994,0.4452
3669,22300598,1610612745,HOU,1610612762,UTA,2023-24,31,24,2024-01-20,55,25.9,21.0,25.6,20.0,21.9,23.4,100.6,97.4,28.4,20.0,25.6,15.5,0.5206,0.5244,0.45120000000000005,0.43699999999999994
3678,22300594,1610612759,SAS,1610612764,WAS,2023-24,37,36,2024-01-20,73,26.3,19.0,29.6,22.0,22.6,25.3,102.0,102.4,29.1,19.5,28.0,19.5,0.5028,0.6023000000000001,0.43699999999999994,0.45120000000000005
3670,22300596,1610612761,TOR,1610612752,NYK,2023-24,31,31,2024-01-20,62,30.5,24.5,26.2,19.5,22.5,23.2,99.0,100.2,29.4,23.0,28.9,18.5,0.6023000000000001,0.5028,0.5213,0.5002000000000001
