index,GAME_ID,TEAM_ID,OPPONENT_TEAM_ID,EFG_PCT,EFG_PCT_OPP,PACE,PACE_OPP,AST_TOV,AST_TOV_OPP,DEF_RATING,DEF_RATING_OPP,OFF_RATING,OFF_RATING_OPP
2984,0022300942,1610612759,1610612745,0.591,0.5,96.0,96.0,4.5,2.5,100.0,125.0,125.0,100.0
2972,0022300943,1610612762,1610612738,0.667,0.82,98.0,98.0,1.5,12.0,176.0,137.5,137.5,176.0
2973,0022300943,1610612738,1610612762,0.82,0.667,98.0,98.0,12.0,1.5,137.5,176.0,176.0,137.5
2977,0022300944,1610612746,1610612750,0.7,0.432,90.0,90.0,3.5,0.67,91.3,154.5,154.5,91.3
2976,0022300944,1610612750,1610612746,0.432,0.7,90.0,90.0,0.67,3.5,154.5,91.3,91.3,154.5
2978,0022300945,1610612758,1610612749,0.864,0.48,98.0,98.0,4.0,8.0,120.0,158.3,158.3,120.0
2979,0022300945,1610612749,1610612758,0.48,0.864,98.0,98.0,8.0,4.0,158.3,120.0,120.0,158.3
2969,0022300946,1610612765,1610612761,0.64,0.548,96.0,96.0,4.5,3.5,112.5,133.3,133.3,112.5
2968,0022300946,1610612761,1610612765,0.548,0.64,96.0,96.0,3.5,4.5,133.3,112.5,112.5,133.3
2967,0022300947,1610612751,1610612753,0.318,0.786,88.0,88.0,0.0,4.0,150.0,72.7,72.7,150.0
2966,0022300947,1610612753,1610612751,0.786,0.318,88.0,88.0,4.0,0.0,72.7,150.0,150.0,72.7
2956,0022300948,1610612754,1610612741,0.481,0.478,104.0,104.0,3.5,6.0,115.4,107.7,107.7,115.4
2957,0022300948,1610612741,1610612754,0.478,0.481,104.0,104.0,6.0,3.5,107.7,115.4,115.4,107.7
2954,0022300949,1610612748,1610612743,0.396,0.48,100.0,100.0,2.0,2.5,104.0,76.0,76.0,104.0
2955,0022300949,1610612743,1610612748,0.48,0.396,100.0,100.0,2.5,2.0,76.0,104.0,104.0,76.0
2963,0022300950,1610612766,1610612763,0.674,0.413,94.0,94.0,2.25,0.67,82.6,129.2,129.2,82.6
2962,0022300950,1610612763,1610612766,0.413,0.674,94.0,94.0,0.67,2.25,129.2,82.6,82.6,129.2
2971,0022300951,1610612739,1610612740,0.536,0.357,106.0,106.0,5.5,1.0,84.6,111.1,111.1,84.6
2970,0022300951,1610612740,1610612739,0.357,0.536,106.0,106.0,1.0,5.5,111.1,84.6,84.6,111.1
2965,0022300952,1610612742,1610612744,0.548,0.55,94.0,94.0,2.5,2.0,112.5,117.4,117.4,112.5
2964,0022300952,1610612744,1610612742,0.55,0.548,94.0,94.0,2.0,2.5,117.4,112.5,112.5,117.4
2959,0022300953,1610612737,1610612757,0.478,0.37,98.0,98.0,1.33,0.83,68.0,100.0,100.0,68.0
2958,0022300953,1610612757,1610612737,0.37,0.478,98.0,98.0,0.83,1.33,100.0,68.0,68.0,100.0
2961,0022300954,1610612747,1610612758,0.614,0.58,96.0,96.0,3.0,4.0,120.8,120.8,120.8,120.8
2960,0022300954,1610612758,1610612747,0.58,0.614,96.0,96.0,4.0,3.0,120.8,120.8,120.8,120.8
2942,0022300955,1610612756,1610612738,0.556,0.761,100.0,100.0,2.25,4.5,140.0,128.0,128.0,140.0
2943,0022300955,1610612738,1610612756,0.761,0.556,100.0,100.0,4.5,2.25,128.0,140.0,140.0,128.0
2949,0022300956,1610612741,1610612746,0.605,0.761,90.0,90.0,1.75,7.0,168.2,113.0,113.0,168.2
2948,0022300956,1610612746,1610612741,0.761,0.605,90.0,90.0,7.0,1.75,113.0,168.2,168.2,113.0
2953,0022300957,1610612745,1610612764,0.614,0.684,112.0,112.0,1.2,2.25,110.7,117.9,117.9,110.7
2952,0022300957,1610612764,1610612745,0.684,0.614,112.0,112.0,2.25,1.2,117.9,110.7,110.7,117.9
2946,0022300958,1610612755,1610612749,0.675,0.548,96.0,96.0,1.5,1.4,100.0,120.8,120.8,100.0
2947,0022300958,1610612749,1610612755,0.548,0.675,96.0,96.0,1.4,1.5,120.8,100.0,100.0,120.8
2944,0022300959,1610612760,1610612742,0.667,0.605,96.0,96.0,2.0,1.5,112.5,137.5,137.5,112.5
2945,0022300959,1610612742,1610612760,0.605,0.667,96.0,96.0,1.5,2.0,137.5,112.5,112.5,137.5
2950,0022300960,1610612757,1610612752,0.545,0.5,94.0,94.0,1.25,1.0,113.0,104.2,104.2,113.0
2951,0022300960,1610612752,1610612757,0.5,0.545,94.0,94.0,1.0,1.25,104.2,113.0,113.0,104.2
2933,0022300961,1610612766,1610612756,0.458,0.575,102.0,102.0,8.0,2.5,107.7,104.0,104.0,107.7
2932,0022300961,1610612756,1610612766,0.575,0.458,102.0,102.0,2.5,8.0,104.0,107.7,107.7,104.0
2935,0022300962,1610612765,1610612748,0.458,0.5,110.0,110.0,1.8,1.33,96.4,103.7,103.7,96.4
2934,0022300962,1610612748,1610612765,0.5,0.458,110.0,110.0,1.33,1.8,103.7,96.4,96.4,103.7
2931,0022300963,1610612753,1610612761,0.522,0.526,102.0,102.0,1.25,2.0,108.0,92.3,92.3,108.0
2930,0022300963,1610612761,1610612753,0.526,0.522,102.0,102.0,2.0,1.25,92.3,108.0,108.0,92.3
2939,0022300964,1610612746,1610612740,0.5,0.425,100.0,100.0,1.0,1.25,80.0,88.0,88.0,80.0
2938,0022300964,1610612740,1610612746,0.425,0.5,100.0,100.0,1.25,1.0,88.0,80.0,80.0,88.0
2941,0022300965,1610612743,1610612759,0.717,0.31,96.0,96.0,5.5,0.8,75.0,154.2,154.2,75.0
2940,0022300965,1610612759,1610612743,0.31,0.717,96.0,96.0,0.8,5.5,154.2,75.0,75.0,154.2
2936,0022300966,1610612762,1610612737,0.536,0.583,102.0,102.0,3.0,5.0,107.7,136.0,136.0,107.7
2937,0022300966,1610612737,1610612762,0.583,0.536,102.0,102.0,5.0,3.0,136.0,107.7,107.7,136.0
2925,0022300967,1610612739,1610612745,0.542,0.62,104.0,104.0,1.67,3.0,130.8,111.5,111.5,130.8
2924,0022300967,1610612745,1610612739,0.62,0.542,104.0,104.0,3.0,1.67,111.5,130.8,130.8,111.5
2919,0022300968,1610612751,1610612754,0.658,0.42,100.0,100.0,1.17,2.5,100.0,120.0,120.0,100.0
2918,0022300968,1610612754,1610612751,0.42,0.658,100.0,100.0,2.5,1.17,120.0,100.0,100.0,120.0
2923,0022300969,1610612766,1610612755,0.457,0.556,96.0,96.0,3.0,1.4,112.5,100.0,100.0,112.5
2922,0022300969,1610612755,1610612766,0.556,0.457,96.0,96.0,1.4,3.0,100.0,112.5,112.5,100.0
2913,0022300970,1610612740,1610612757,0.727,0.714,100.0,100.0,2.33,2.25,132.0,144.0,144.0,132.0
2912,0022300970,1610612757,1610612740,0.714,0.727,100.0,100.0,2.25,2.33,144.0,132.0,132.0,144.0
2927,0022300971,1610612741,1610612764,0.667,0.35,100.0,100.0,4.0,0.8,76.0,128.0,128.0,76.0
2926,0022300971,1610612764,1610612741,0.35,0.667,100.0,100.0,0.8,4.0,128.0,76.0,76.0,128.0
2914,0022300972,1610612760,1610612763,0.63,0.455,96.0,96.0,3.5,2.67,112.5,120.8,120.8,112.5
2915,0022300972,1610612763,1610612760,0.455,0.63,96.0,96.0,2.67,3.5,120.8,112.5,112.5,120.8
2917,0022300973,1610612744,1610612747,0.6,0.68,98.0,98.0,2.5,6.0,144.0,125.0,125.0,144.0
2916,0022300973,1610612747,1610612744,0.68,0.6,98.0,98.0,6.0,2.5,125.0,144.0,144.0,125.0
2928,0022300974,1610612762,1610612750,0.386,0.286,106.0,106.0,0.67,0.0,73.1,70.4,70.4,73.1
2929,0022300974,1610612750,1610612762,0.286,0.386,106.0,106.0,0.0,0.67,70.4,73.1,73.1,70.4
2920,0022300975,1610612758,1610612752,0.45,0.452,100.0,100.0,1.2,1.25,84.0,88.0,88.0,84.0
2921,0022300975,1610612752,1610612758,0.452,0.45,100.0,100.0,1.25,1.2,88.0,84.0,84.0,88.0
2906,0022300976,1610612756,1610612749,0.62,0.771,100.0,100.0,3.25,13.0,156.0,144.0,144.0,156.0
2907,0022300976,1610612749,1610612756,0.771,0.62,100.0,100.0,13.0,3.25,144.0,156.0,156.0,144.0
2899,0022300977,1610612765,1610612748,0.477,0.438,98.0,98.0,2.33,1.33,84.0,95.8,95.8,84.0
2898,0022300977,1610612748,1610612765,0.438,0.477,98.0,98.0,1.33,2.33,95.8,84.0,84.0,95.8
2905,0022300978,1610612742,1610612743,0.52,0.522,110.0,110.0,3.33,2.67,121.4,111.1,111.1,121.4
2904,0022300978,1610612743,1610612742,0.522,0.52,110.0,110.0,2.67,3.33,111.1,121.4,121.4,111.1
2903,0022300979,1610612753,1610612761,0.658,0.5,96.0,96.0,1.2,1.2,100.0,108.3,108.3,100.0
2902,0022300979,1610612761,1610612753,0.5,0.658,96.0,96.0,1.2,1.2,108.3,100.0,100.0,108.3
2901,0022300980,1610612738,1610612764,0.881,0.5,100.0,100.0,3.33,3.0,108.0,180.0,180.0,108.0
2900,0022300980,1610612764,1610612738,0.5,0.881,100.0,100.0,3.0,3.33,180.0,108.0,108.0,180.0
2909,0022300981,1610612751,1610612759,0.538,0.42,110.0,110.0,1.5,1.17,89.3,107.4,107.4,89.3
2908,0022300981,1610612759,1610612751,0.42,0.538,110.0,110.0,1.17,1.5,107.4,89.3,89.3,107.4
2911,0022300982,1610612737,1610612746,0.6,0.625,92.0,92.0,3.0,1.75,126.1,134.8,134.8,126.1
2910,0022300982,1610612746,1610612737,0.625,0.6,92.0,92.0,1.75,3.0,134.8,126.1,126.1,134.8
2887,0022300983,1610612739,1610612754,0.594,0.674,96.0,96.0,1.5,4.5,141.7,104.2,104.2,141.7
2886,0022300983,1610612754,1610612739,0.674,0.594,96.0,96.0,4.5,1.5,104.2,141.7,141.7,104.2
2882,0022300984,1610612765,1610612738,0.543,0.596,106.0,106.0,2.0,2.0,114.8,107.7,107.7,114.8
2883,0022300984,1610612738,1610612765,0.596,0.543,106.0,106.0,2.0,2.0,107.7,114.8,114.8,107.7
2893,0022300985,1610612748,1610612755,0.523,0.609,96.0,96.0,1.75,6.0,129.2,95.8,95.8,129.2
2892,0022300985,1610612755,1610612748,0.609,0.523,96.0,96.0,6.0,1.75,95.8,129.2,129.2,95.8
2888,0022300986,1610612757,1610612741,0.568,0.411,90.0,90.0,1.75,0.0,131.8,117.4,117.4,131.8
2889,0022300986,1610612741,1610612757,0.411,0.568,90.0,90.0,0.0,1.75,117.4,131.8,131.8,117.4
2896,0022300987,1610612762,1610612750,0.717,0.6,98.0,98.0,4.0,0.71,104.2,148.0,148.0,104.2
2897,0022300987,1610612750,1610612762,0.6,0.717,98.0,98.0,0.71,4.0,148.0,104.2,104.2,148.0
2885,0022300988,1610612744,1610612752,0.476,0.556,94.0,94.0,1.6,9.0,125.0,95.7,95.7,125.0
2884,0022300988,1610612752,1610612744,0.556,0.476,94.0,94.0,9.0,1.6,95.7,125.0,125.0,95.7
2895,0022300989,1610612763,1610612758,0.595,0.5,96.0,96.0,4.0,2.33,116.7,133.3,133.3,116.7
2894,0022300989,1610612758,1610612763,0.5,0.595,96.0,96.0,2.33,4.0,133.3,116.7,116.7,133.3
2891,0022300990,1610612737,1610612747,0.542,0.696,106.0,106.0,2.0,3.0,140.7,107.7,107.7,140.7
2890,0022300990,1610612747,1610612737,0.696,0.542,106.0,106.0,3.0,2.0,107.7,140.7,140.7,107.7
2876,0022300991,1610612753,1610612766,0.65,0.361,96.0,96.0,1.2,0.75,70.8,112.5,112.5,70.8
2877,0022300991,1610612766,1610612753,0.361,0.65,96.0,96.0,0.75,1.2,112.5,70.8,70.8,112.5
2875,0022300992,1610612745,1610612764,0.682,0.654,102.0,102.0,3.0,1.8,144.0,150.0,150.0,144.0
2874,0022300992,1610612764,1610612745,0.654,0.682,102.0,102.0,1.8,3.0,150.0,144.0,144.0,150.0
2879,0022300993,1610612751,1610612740,0.474,0.675,88.0,88.0,0.67,3.33,122.7,95.5,95.5,122.7
2878,0022300993,1610612740,1610612751,0.675,0.474,88.0,88.0,3.33,0.67,95.5,122.7,122.7,95.5
2873,0022300994,1610612742,1610612759,0.667,0.52,112.0,112.0,11.0,4.5,107.1,135.7,135.7,107.1
2872,0022300994,1610612759,1610612742,0.52,0.667,112.0,112.0,4.5,11.0,135.7,107.1,107.1,135.7
2881,0022300995,1610612743,1610612750,0.625,0.482,102.0,102.0,2.0,5.0,112.0,134.6,134.6,112.0
2880,0022300995,1610612750,1610612743,0.482,0.625,102.0,102.0,5.0,2.0,134.6,112.0,112.0,134.6
2866,0022300996,1610612748,1610612739,0.682,0.675,86.0,86.0,4.0,3.33,136.4,147.6,147.6,136.4
2867,0022300996,1610612739,1610612748,0.675,0.682,86.0,86.0,3.33,4.0,147.6,136.4,136.4,147.6
2861,0022300997,1610612765,1610612754,0.409,0.54,112.0,112.0,1.2,2.25,103.6,85.7,85.7,103.6
2860,0022300997,1610612754,1610612765,0.54,0.409,112.0,112.0,2.25,1.2,85.7,103.6,103.6,85.7
2870,0022300998,1610612749,1610612738,0.565,0.54,108.0,108.0,1.75,4.5,122.2,103.7,103.7,122.2
2871,0022300998,1610612738,1610612749,0.54,0.565,108.0,108.0,4.5,1.75,103.7,122.2,122.2,103.7
2856,0022300999,1610612761,1610612758,0.568,0.591,96.0,96.0,1.6,2.67,133.3,112.5,112.5,133.3
2857,0022300999,1610612758,1610612761,0.591,0.568,96.0,96.0,2.67,1.6,112.5,133.3,133.3,112.5
2859,0022301000,1610612760,1610612762,0.521,0.458,104.0,104.0,4.0,1.33,96.2,119.2,119.2,96.2
2858,0022301000,1610612762,1610612760,0.458,0.521,104.0,104.0,1.33,4.0,119.2,96.2,96.2,119.2
2865,0022301001,1610612744,1610612763,0.667,0.574,94.0,94.0,3.67,3.33,139.1,137.5,137.5,139.1
2864,0022301001,1610612763,1610612744,0.574,0.667,94.0,94.0,3.33,3.67,137.5,139.1,139.1,137.5
2863,0022301002,1610612755,1610612756,0.455,0.345,102.0,102.0,2.33,0.63,84.0,88.5,88.5,84.0
2862,0022301002,1610612756,1610612755,0.345,0.455,102.0,102.0,0.63,2.33,88.5,84.0,84.0,88.5
2869,0022301003,1610612746,1610612757,0.565,0.619,92.0,92.0,6.0,2.33,121.7,117.4,117.4,121.7
2868,0022301003,1610612757,1610612746,0.619,0.565,92.0,92.0,2.33,6.0,117.4,121.7,121.7,117.4
2851,0022301004,1610612740,1610612753,0.571,0.477,106.0,106.0,1.33,1.25,88.5,103.7,103.7,88.5
2850,0022301004,1610612753,1610612740,0.477,0.571,106.0,106.0,1.25,1.33,103.7,88.5,88.5,103.7
2846,0022301005,1610612764,1610612758,0.636,0.429,102.0,102.0,1.5,5.0,108.0,134.6,134.6,108.0
2847,0022301005,1610612758,1610612764,0.429,0.636,102.0,102.0,5.0,1.5,134.6,108.0,108.0,134.6
2843,0022301006,1610612741,1610612745,0.478,0.75,112.0,112.0,0.75,2.0,150.0,100.0,100.0,150.0
2842,0022301006,1610612745,1610612741,0.75,0.478,112.0,112.0,2.0,0.75,100.0,150.0,150.0,100.0
2849,0022301007,1610612751,1610612749,0.381,0.595,94.0,94.0,1.25,2.67,113.0,79.2,79.2,113.0
2848,0022301007,1610612749,1610612751,0.595,0.381,94.0,94.0,2.67,1.25,79.2,113.0,113.0,79.2
2852,0022301008,1610612762,1610612742,0.587,0.575,98.0,98.0,2.67,2.0,108.3,108.0,108.0,108.3
2853,0022301008,1610612742,1610612762,0.575,0.587,98.0,98.0,2.0,2.67,108.0,108.3,108.3,108.0
2854,0022301009,1610612752,1610612743,0.63,0.614,90.0,90.0,9.0,4.0,139.1,136.4,136.4,139.1
2855,0022301009,1610612743,1610612752,0.614,0.63,90.0,90.0,4.0,9.0,136.4,139.1,139.1,136.4
2844,0022301010,1610612756,1610612737,0.659,0.7,98.0,98.0,1.0,14.0,154.2,120.0,120.0,154.2
2845,0022301010,1610612737,1610612756,0.7,0.659,98.0,98.0,14.0,1.0,120.0,154.2,154.2,120.0
2839,0022301011,1610612738,1610612765,0.643,0.63,98.0,98.0,3.0,3.0,136.0,133.3,133.3,136.0
2838,0022301011,1610612765,1610612738,0.63,0.643,98.0,98.0,3.0,3.0,133.3,136.0,136.0,133.3
2833,0022301012,1610612760,1610612761,0.478,0.714,104.0,104.0,1.5,3.33,134.6,107.7,107.7,134.6
2832,0022301012,1610612761,1610612760,0.714,0.478,104.0,104.0,3.33,1.5,107.7,134.6,134.6,107.7
2837,0022301013,1610612748,1610612740,0.375,0.5,102.0,102.0,2.0,0.67,80.8,80.0,80.0,80.8
2836,0022301013,1610612740,1610612748,0.5,0.375,102.0,102.0,0.67,2.0,80.0,80.8,80.8,80.0
2828,0022301014,1610612750,1610612739,0.524,0.271,92.0,92.0,1.67,3.0,87.0,108.7,108.7,87.0
2829,0022301014,1610612739,1610612750,0.271,0.524,92.0,92.0,3.0,1.67,108.7,87.0,87.0,108.7
2835,0022301015,1610612763,1610612759,0.286,0.565,110.0,110.0,1.33,2.5,111.1,64.3,64.3,111.1
2834,0022301015,1610612759,1610612763,0.565,0.286,110.0,110.0,2.5,1.33,64.3,111.1,111.1,64.3
2830,0022301016,1610612754,1610612744,0.648,0.621,106.0,106.0,8.0,4.5,140.7,146.2,146.2,140.7
2831,0022301016,1610612744,1610612754,0.621,0.648,106.0,106.0,4.5,8.0,146.2,140.7,140.7,146.2
2841,0022301017,1610612746,1610612757,0.857,0.5,96.0,96.0,2.67,3.5,112.5,175.0,175.0,112.5
2840,0022301017,1610612757,1610612746,0.5,0.857,96.0,96.0,3.5,2.67,175.0,112.5,112.5,175.0
2827,0022301018,1610612747,1610612755,0.455,0.4,94.0,94.0,2.0,3.0,100.0,100.0,100.0,100.0
2826,0022301018,1610612755,1610612747,0.4,0.455,94.0,94.0,3.0,2.0,100.0,100.0,100.0,100.0
2821,0022301019,1610612751,1610612752,0.636,0.565,88.0,88.0,10.0,5.0,127.3,136.4,136.4,127.3
2820,0022301019,1610612752,1610612751,0.565,0.636,88.0,88.0,5.0,10.0,136.4,127.3,127.3,136.4
2817,0022301020,1610612753,1610612758,0.44,0.575,98.0,98.0,3.0,2.67,112.5,104.0,104.0,112.5
2816,0022301020,1610612758,1610612753,0.575,0.44,98.0,98.0,2.67,3.0,104.0,112.5,112.5,104.0
2822,0022301021,1610612766,1610612737,0.667,0.675,88.0,88.0,2.33,4.0,136.4,127.3,127.3,136.4
2823,0022301021,1610612737,1610612766,0.675,0.667,88.0,88.0,4.0,2.33,127.3,136.4,136.4,127.3
2812,0022301022,1610612764,1610612761,0.5,0.481,100.0,100.0,1.4,2.5,100.0,92.0,92.0,100.0
2813,0022301022,1610612761,1610612764,0.481,0.5,100.0,100.0,2.5,1.4,92.0,100.0,100.0,92.0
2810,0022301023,1610612741,1610612738,0.6,0.577,100.0,100.0,12.0,2.0,124.0,124.0,124.0,124.0
2811,0022301023,1610612738,1610612741,0.577,0.6,100.0,100.0,2.0,12.0,124.0,124.0,124.0,124.0
2815,0022301024,1610612745,1610612762,0.957,0.37,98.0,98.0,6.0,1.5,84.0,195.8,195.8,84.0
2814,0022301024,1610612762,1610612745,0.37,0.957,98.0,98.0,1.5,6.0,195.8,84.0,84.0,195.8
2824,0022301025,1610612759,1610612756,0.295,0.481,108.0,108.0,1.2,7.0,96.3,63.0,63.0,96.3
2825,0022301025,1610612756,1610612759,0.481,0.295,108.0,108.0,7.0,1.2,63.0,96.3,96.3,63.0
2819,0022301026,1610612743,1610612757,0.522,0.36,96.0,96.0,3.5,0.8,91.7,108.3,108.3,91.7
2818,0022301026,1610612757,1610612743,0.36,0.522,96.0,96.0,0.8,3.5,108.3,91.7,91.7,108.3
2809,0022301027,1610612765,1610612740,0.211,0.711,96.0,96.0,0.22,2.25,120.8,41.7,41.7,120.8
2808,0022301027,1610612740,1610612765,0.711,0.211,96.0,96.0,2.25,0.22,41.7,120.8,120.8,41.7
2807,0022301028,1610612746,1610612755,0.568,0.82,88.0,88.0,3.5,5.5,186.4,131.8,131.8,186.4
2806,0022301028,1610612755,1610612746,0.82,0.568,88.0,88.0,5.5,3.5,131.8,186.4,186.4,131.8
2799,0022301029,1610612739,1610612748,0.525,0.658,96.0,96.0,1.75,7.0,133.3,91.7,91.7,133.3
2798,0022301029,1610612748,1610612739,0.658,0.525,96.0,96.0,7.0,1.75,91.7,133.3,133.3,91.7
2802,0022301030,1610612760,1610612749,0.42,0.523,96.0,96.0,2.0,1.75,104.2,91.7,91.7,104.2
2803,0022301030,1610612749,1610612760,0.523,0.42,96.0,96.0,1.75,2.0,91.7,104.2,104.2,91.7
2804,0022301031,1610612750,1610612744,0.417,0.521,104.0,104.0,0.56,4.0,103.8,69.2,69.2,103.8
2805,0022301031,1610612744,1610612750,0.521,0.417,104.0,104.0,4.0,0.56,69.2,103.8,103.8,69.2
2801,0022301032,1610612754,1610612747,0.583,0.46,118.0,118.0,0.0,0.67,103.4,120.0,120.0,103.4
2800,0022301032,1610612747,1610612754,0.46,0.583,118.0,118.0,0.67,0.0,120.0,103.4,103.4,120.0
2784,0022301033,1610612739,1610612766,0.417,0.438,96.0,96.0,2.33,1.2,83.3,83.3,83.3,83.3
2785,0022301033,1610612766,1610612739,0.438,0.417,96.0,96.0,1.2,2.33,83.3,83.3,83.3,83.3
2789,0022301034,1610612737,1610612738,0.553,0.771,96.0,96.0,2.0,0.0,183.3,91.7,91.7,183.3
2788,0022301034,1610612738,1610612737,0.771,0.553,96.0,96.0,0.0,2.0,91.7,183.3,183.3,91.7
2791,0022301035,1610612765,1610612752,0.326,0.773,98.0,98.0,0.75,5.0,150.0,68.0,68.0,150.0
2790,0022301035,1610612752,1610612765,0.773,0.326,98.0,98.0,5.0,0.75,68.0,150.0,150.0,68.0
2779,0022301036,1610612751,1610612761,0.5,0.37,96.0,96.0,1.5,1.67,83.3,91.7,91.7,83.3
2778,0022301036,1610612761,1610612751,0.37,0.5,96.0,96.0,1.67,1.5,91.7,83.3,83.3,91.7
2786,0022301037,1610612764,1610612741,0.62,0.283,94.0,94.0,11.0,1.67,73.9,129.2,129.2,73.9
2787,0022301037,1610612741,1610612764,0.283,0.62,94.0,94.0,1.67,11.0,129.2,73.9,73.9,129.2
2776,0022301038,1610612757,1610612745,0.458,0.429,100.0,100.0,2.5,2.0,112.0,100.0,100.0,112.0
2777,0022301038,1610612745,1610612757,0.429,0.458,100.0,100.0,2.0,2.5,100.0,112.0,112.0,100.0
2781,0022301039,1610612756,1610612759,0.475,0.543,96.0,96.0,1.67,6.0,120.8,91.7,91.7,120.8
2780,0022301039,1610612759,1610612756,0.543,0.475,96.0,96.0,6.0,1.67,91.7,120.8,120.8,91.7
2782,0022301040,1610612763,1610612743,0.457,0.659,104.0,104.0,1.0,3.67,150.0,92.3,92.3,150.0
2783,0022301040,1610612743,1610612763,0.659,0.457,104.0,104.0,3.67,1.0,92.3,150.0,150.0,92.3
2792,0022301041,1610612762,1610612742,0.625,0.708,108.0,108.0,5.5,3.67,137.0,151.9,151.9,137.0
2793,0022301041,1610612742,1610612762,0.708,0.625,108.0,108.0,3.67,5.5,151.9,137.0,137.0,151.9
2797,0022301042,1610612755,1610612758,0.478,0.595,86.0,86.0,3.0,7.0,147.6,113.6,113.6,147.6
2796,0022301042,1610612758,1610612755,0.595,0.478,86.0,86.0,7.0,3.0,113.6,147.6,147.6,113.6
2794,0022301043,1610612746,1610612754,0.763,0.625,90.0,90.0,8.0,5.0,131.8,147.8,147.8,131.8
2795,0022301043,1610612754,1610612746,0.625,0.763,90.0,90.0,5.0,8.0,147.8,131.8,131.8,147.8
2768,0022301044,1610612748,1610612744,0.52,0.667,88.0,88.0,0.0,1.2,109.1,118.2,118.2,109.1
2769,0022301044,1610612744,1610612748,0.667,0.52,88.0,88.0,1.2,0.0,118.2,109.1,109.1,118.2
2775,0022301045,1610612747,1610612749,0.28,0.65,106.0,106.0,1.67,2.67,118.5,61.5,61.5,118.5
2774,0022301045,1610612749,1610612747,0.65,0.28,106.0,106.0,2.67,1.67,61.5,118.5,118.5,61.5
2773,0022301046,1610612740,1610612760,0.589,0.63,110.0,110.0,11.0,3.0,117.9,125.9,125.9,117.9
2772,0022301046,1610612760,1610612740,0.63,0.589,110.0,110.0,3.0,11.0,125.9,117.9,117.9,125.9
2771,0022301047,1610612742,1610612758,0.659,0.463,96.0,96.0,4.0,8.0,116.7,129.2,129.2,116.7
2770,0022301047,1610612758,1610612742,0.463,0.659,96.0,96.0,8.0,4.0,129.2,116.7,116.7,129.2
2765,0022301048,1610612766,1610612739,0.62,0.909,102.0,102.0,4.5,2.0,165.4,132.0,132.0,165.4
2764,0022301048,1610612739,1610612766,0.909,0.62,102.0,102.0,2.0,4.5,132.0,165.4,165.4,132.0
2748,0022301049,1610612753,1610612744,0.136,0.522,98.0,98.0,1.0,1.75,108.0,45.8,45.8,108.0
2749,0022301049,1610612744,1610612753,0.522,0.136,98.0,98.0,1.75,1.0,45.8,108.0,108.0,45.8
2767,0022301050,1610612751,1610612764,0.563,0.775,96.0,96.0,6.0,2.33,137.5,129.2,129.2,137.5
2766,0022301050,1610612764,1610612751,0.775,0.563,96.0,96.0,2.33,6.0,129.2,137.5,137.5,129.2
2744,0022301051,1610612757,1610612737,0.587,0.548,110.0,110.0,2.0,0.5,92.9,107.4,107.4,92.9
2745,0022301051,1610612737,1610612757,0.548,0.587,110.0,110.0,0.5,2.0,107.4,92.9,92.9,107.4
2752,0022301052,1610612755,1610612746,0.595,0.405,106.0,106.0,1.25,1.0,69.2,111.1,111.1,69.2
2753,0022301052,1610612746,1610612755,0.405,0.595,106.0,106.0,1.0,1.25,111.1,69.2,69.2,111.1
2755,0022301053,1610612752,1610612761,0.875,0.688,92.0,92.0,4.0,3.67,143.5,195.7,195.7,143.5
2754,0022301053,1610612761,1610612752,0.688,0.875,92.0,92.0,3.67,4.0,195.7,143.5,143.5,195.7
2760,0022301054,1610612754,1610612741,0.413,0.5,98.0,98.0,3.5,3.5,112.5,92.0,92.0,112.5
2761,0022301054,1610612741,1610612754,0.5,0.413,98.0,98.0,3.5,3.5,92.0,112.5,112.5,92.0
2751,0022301055,1610612747,1610612763,0.7,0.593,112.0,112.0,1.33,4.5,128.6,132.1,132.1,128.6
2750,0022301055,1610612763,1610612747,0.593,0.7,112.0,112.0,4.5,1.33,132.1,128.6,128.6,132.1
2747,0022301056,1610612765,1610612750,0.605,0.643,90.0,90.0,2.33,3.0,136.4,108.7,108.7,136.4
2746,0022301056,1610612750,1610612765,0.643,0.605,90.0,90.0,3.0,2.33,108.7,136.4,136.4,108.7
2758,0022301057,1610612760,1610612745,0.342,0.56,104.0,104.0,0.67,2.5,107.7,65.4,65.4,107.7
2759,0022301057,1610612745,1610612760,0.56,0.342,104.0,104.0,2.5,0.67,65.4,107.7,107.7,65.4
2763,0022301058,1610612759,1610612762,0.52,0.361,108.0,108.0,1.5,0.33,55.6,107.4,107.4,55.6
2762,0022301058,1610612762,1610612759,0.361,0.52,108.0,108.0,0.33,1.5,107.4,55.6,55.6,107.4
2756,0022301059,1610612756,1610612743,0.684,0.543,94.0,94.0,1.6,7.0,126.1,120.8,120.8,126.1
2757,0022301059,1610612743,1610612756,0.543,0.684,94.0,94.0,7.0,1.6,120.8,126.1,126.1,120.8
2740,0022301060,1610612738,1610612737,0.481,0.583,108.0,108.0,6.0,2.33,103.7,107.4,107.4,103.7
2741,0022301060,1610612737,1610612738,0.583,0.481,108.0,108.0,2.33,6.0,107.4,103.7,103.7,107.4
2743,0022301061,1610612749,1610612740,0.571,0.46,110.0,110.0,1.0,3.5,92.9,92.6,92.6,92.9
2742,0022301061,1610612740,1610612749,0.46,0.571,110.0,110.0,3.5,1.0,92.6,92.9,92.9,92.6
