index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP
2623,22301125,1610612750,MIN,1610612756,PHX,2023-24,20,32,2024-04-05,52
2624,22301119,1610612752,NYK,1610612741,CHI,2023-24,17,29,2024-04-05,46
2627,22301117,1610612757,POR,1610612764,WAS,2023-24,32,27,2024-04-05,59
2625,22301119,1610612741,CHI,1610612752,NYK,2023-24,29,17,2024-04-05,46
2600,22301129,1610612763,MEM,1610612755,PHI,2023-24,23,28,2024-04-06,51
2607,22301128,1610612765,DET,1610612751,BKN,2023-24,35,23,2024-04-06,58
2606,22301128,1610612751,BKN,1610612765,DET,2023-24,23,35,2024-04-06,58
2605,22301130,1610612737,ATL,1610612743,DEN,2023-24,26,33,2024-04-06,59
2604,22301130,1610612743,DEN,1610612737,ATL,2023-24,33,26,2024-04-06,59
2603,22301127,1610612747,LAL,1610612739,CLE,2023-24,36,33,2024-04-06,69
2602,22301127,1610612739,CLE,1610612747,LAL,2023-24,33,36,2024-04-06,69
2601,22301129,1610612755,PHI,1610612763,MEM,2023-24,28,23,2024-04-06,51
2574,22301138,1610612740,NOP,1610612756,PHX,2023-24,19,26,2024-04-07,45
2584,22301133,1610612748,MIA,1610612754,IND,2023-24,24,38,2024-04-07,62
2583,22301135,1610612760,OKC,1610612766,CHA,2023-24,31,29,2024-04-07,60
2582,22301135,1610612766,CHA,1610612760,OKC,2023-24,29,31,2024-04-07,60
2581,22301131,1610612745,HOU,1610612742,DAL,2023-24,42,27,2024-04-07,69
2575,22301138,1610612756,PHX,1610612740,NOP,2023-24,26,19,2024-04-07,45
2579,22301134,1610612738,BOS,1610612757,POR,2023-24,30,24,2024-04-07,54
2578,22301134,1610612757,POR,1610612738,BOS,2023-24,24,30,2024-04-07,54
2576,22301137,1610612761,TOR,1610612764,WAS,2023-24,42,17,2024-04-07,59
2585,22301133,1610612754,IND,1610612748,MIA,2023-24,38,24,2024-04-07,62
2580,22301131,1610612742,DAL,1610612745,HOU,2023-24,27,42,2024-04-07,69
2577,22301137,1610612764,WAS,1610612761,TOR,2023-24,17,42,2024-04-07,59
2586,22301132,1610612739,CLE,1610612746,LAC,2023-24,40,33,2024-04-07,73
2588,22301139,1610612749,MIL,1610612752,NYK,2023-24,31,25,2024-04-07,56
2587,22301132,1610612746,LAC,1610612739,CLE,2023-24,33,40,2024-04-07,73
2599,22301140,1610612755,PHI,1610612759,SAS,2023-24,31,24,2024-04-07,55
2598,22301140,1610612759,SAS,1610612755,PHI,2023-24,24,31,2024-04-07,55
2597,22301143,1610612747,LAL,1610612750,MIN,2023-24,37,33,2024-04-07,70
2596,22301143,1610612750,MIN,1610612747,LAL,2023-24,33,37,2024-04-07,70
2590,22301141,1610612751,BKN,1610612758,SAC,2023-24,19,29,2024-04-07,48
2594,22301142,1610612762,UTA,1610612744,GSW,2023-24,28,41,2024-04-07,69
2593,22301136,1610612753,ORL,1610612741,CHI,2023-24,31,14,2024-04-07,45
2592,22301136,1610612741,CHI,1610612753,ORL,2023-24,14,31,2024-04-07,45
2591,22301141,1610612758,SAC,1610612751,BKN,2023-24,29,19,2024-04-07,48
2589,22301139,1610612752,NYK,1610612749,MIL,2023-24,25,31,2024-04-07,56
2595,22301142,1610612744,GSW,1610612762,UTA,2023-24,41,28,2024-04-07,69
2558,22301154,1610612743,DEN,1610612762,UTA,2023-24,34,17,2024-04-09,51
2557,22301146,1610612754,IND,1610612761,TOR,2023-24,25,35,2024-04-09,60
2556,22301146,1610612761,TOR,1610612754,IND,2023-24,35,25,2024-04-09,60
2555,22301150,1610612745,HOU,1610612753,ORL,2023-24,36,25,2024-04-09,61
2554,22301150,1610612753,ORL,1610612745,HOU,2023-24,25,36,2024-04-09,61
2553,22301148,1610612749,MIL,1610612738,BOS,2023-24,37,21,2024-04-09,58
2550,22301145,1610612765,DET,1610612755,PHI,2023-24,22,30,2024-04-09,52
2551,22301145,1610612755,PHI,1610612765,DET,2023-24,30,22,2024-04-09,52
2549,22301153,1610612760,OKC,1610612758,SAC,2023-24,28,31,2024-04-09,59
2548,22301153,1610612758,SAC,1610612760,OKC,2023-24,31,28,2024-04-09,59
2559,22301154,1610612762,UTA,1610612743,DEN,2023-24,17,34,2024-04-09,51
2546,22301155,1610612744,GSW,1610612747,LAL,2023-24,38,29,2024-04-09,67
2552,22301148,1610612738,BOS,1610612749,MIL,2023-24,21,37,2024-04-09,58
2547,22301155,1610612747,LAL,1610612744,GSW,2023-24,29,38,2024-04-09,67
2560,22301151,1610612763,MEM,1610612759,SAS,2023-24,25,16,2024-04-09,41
2562,22301149,1610612741,CHI,1610612752,NYK,2023-24,27,36,2024-04-09,63
2561,22301151,1610612759,SAS,1610612763,MEM,2023-24,16,25,2024-04-09,41
2573,22301144,1610612766,CHA,1610612742,DAL,2023-24,18,36,2024-04-09,54
2572,22301144,1610612742,DAL,1610612766,CHA,2023-24,36,18,2024-04-09,54
2571,22301152,1610612750,MIN,1610612764,WAS,2023-24,26,44,2024-04-09,70
2570,22301152,1610612764,WAS,1610612750,MIN,2023-24,44,26,2024-04-09,70
2569,22301147,1610612748,MIA,1610612737,ATL,2023-24,30,27,2024-04-09,57
2563,22301149,1610612752,NYK,1610612741,CHI,2023-24,36,27,2024-04-09,63
2567,22301156,1610612756,PHX,1610612746,LAC,2023-24,10,37,2024-04-09,47
2564,22301157,1610612757,POR,1610612740,NOP,2023-24,27,28,2024-04-09,55
2568,22301147,1610612737,ATL,1610612748,MIA,2023-24,27,30,2024-04-09,57
2566,22301156,1610612746,LAC,1610612756,PHX,2023-24,37,10,2024-04-09,47
2565,22301157,1610612740,NOP,1610612757,POR,2023-24,28,27,2024-04-09,55
2530,22301160,1610612751,BKN,1610612761,TOR,2023-24,27,27,2024-04-10,54
2531,22301160,1610612761,TOR,1610612751,BKN,2023-24,27,27,2024-04-10,54
2532,22301165,1610612746,LAC,1610612756,PHX,2023-24,27,28,2024-04-10,55
2533,22301165,1610612756,PHX,1610612746,LAC,2023-24,28,27,2024-04-10,55
2534,22301159,1610612766,CHA,1610612737,ATL,2023-24,30,35,2024-04-10,65
2535,22301159,1610612737,ATL,1610612766,CHA,2023-24,35,30,2024-04-10,65
2537,22301163,1610612760,OKC,1610612759,SAS,2023-24,34,11,2024-04-10,45
2536,22301163,1610612759,SAS,1610612760,OKC,2023-24,11,34,2024-04-10,45
2539,22301164,1610612750,MIN,1610612743,DEN,2023-24,28,26,2024-04-10,54
2540,22301158,1610612763,MEM,1610612739,CLE,2023-24,29,32,2024-04-10,61
2541,22301158,1610612739,CLE,1610612763,MEM,2023-24,32,29,2024-04-10,61
2542,22301161,1610612748,MIA,1610612742,DAL,2023-24,24,33,2024-04-10,57
2543,22301161,1610612742,DAL,1610612748,MIA,2023-24,33,24,2024-04-10,57
2544,22301162,1610612753,ORL,1610612749,MIL,2023-24,23,27,2024-04-10,50
2545,22301162,1610612749,MIL,1610612753,ORL,2023-24,27,23,2024-04-10,50
2538,22301164,1610612743,DEN,1610612750,MIN,2023-24,26,28,2024-04-10,54
2523,22301170,1610612740,NOP,1610612758,SAC,2023-24,34,23,2024-04-11,57
2521,22301168,1610612762,UTA,1610612745,HOU,2023-24,28,38,2024-04-11,66
2522,22301170,1610612758,SAC,1610612740,NOP,2023-24,23,34,2024-04-11,57
2520,22301168,1610612745,HOU,1610612762,UTA,2023-24,38,28,2024-04-11,66
2524,22301166,1610612741,CHI,1610612765,DET,2023-24,31,30,2024-04-11,61
2527,22301169,1610612744,GSW,1610612757,POR,2023-24,24,22,2024-04-11,46
2526,22301169,1610612757,POR,1610612744,GSW,2023-24,22,24,2024-04-11,46
2525,22301166,1610612765,DET,1610612741,CHI,2023-24,30,31,2024-04-11,61
2528,22301167,1610612738,BOS,1610612752,NYK,2023-24,29,32,2024-04-11,61
2529,22301167,1610612752,NYK,1610612738,BOS,2023-24,32,29,2024-04-11,61
2490,22301171,1610612753,ORL,1610612755,PHI,2023-24,27,40,2024-04-12,67
2491,22301171,1610612755,PHI,1610612753,ORL,2023-24,40,27,2024-04-12,67
2492,22301174,1610612754,IND,1610612739,CLE,2023-24,26,35,2024-04-12,61
2493,22301174,1610612739,CLE,1610612754,IND,2023-24,35,26,2024-04-12,61
2494,22301182,1610612744,GSW,1610612740,NOP,2023-24,26,17,2024-04-12,43
2503,22301175,1610612751,BKN,1610612752,NYK,2023-24,30,14,2024-04-12,44
2496,22301184,1610612762,UTA,1610612746,LAC,2023-24,27,38,2024-04-12,65
2497,22301184,1610612746,LAC,1610612762,UTA,2023-24,38,27,2024-04-12,65
2498,22301176,1610612761,TOR,1610612748,MIA,2023-24,22,33,2024-04-12,55
2499,22301176,1610612748,MIA,1610612761,TOR,2023-24,33,22,2024-04-12,55
2500,22301183,1610612745,HOU,1610612757,POR,2023-24,23,24,2024-04-12,47
2501,22301183,1610612757,POR,1610612745,HOU,2023-24,24,23,2024-04-12,47
2502,22301175,1610612752,NYK,1610612751,BKN,2023-24,14,30,2024-04-12,44
2495,22301182,1610612740,NOP,1610612744,GSW,2023-24,17,26,2024-04-12,43
2504,22301181,1610612765,DET,1610612742,DAL,2023-24,27,21,2024-04-12,48
2506,22301177,1610612763,MEM,1610612747,LAL,2023-24,26,34,2024-04-12,60
2505,22301181,1610612742,DAL,1610612765,DET,2023-24,21,27,2024-04-12,48
2519,22301172,1610612764,WAS,1610612741,CHI,2023-24,40,33,2024-04-12,73
2518,22301172,1610612741,CHI,1610612764,WAS,2023-24,33,40,2024-04-12,73
2517,22301178,1610612737,ATL,1610612750,MIN,2023-24,27,25,2024-04-12,52
2516,22301178,1610612750,MIN,1610612737,ATL,2023-24,25,27,2024-04-12,52
2515,22301180,1610612743,DEN,1610612759,SAS,2023-24,31,32,2024-04-12,63
2514,22301180,1610612759,SAS,1610612743,DEN,2023-24,32,31,2024-04-12,63
2508,22301173,1610612738,BOS,1610612766,CHA,2023-24,30,24,2024-04-12,54
2512,22301185,1610612758,SAC,1610612756,PHX,2023-24,27,22,2024-04-12,49
2511,22301179,1610612749,MIL,1610612760,OKC,2023-24,34,41,2024-04-12,75
2510,22301179,1610612760,OKC,1610612749,MIL,2023-24,41,34,2024-04-12,75
2509,22301173,1610612766,CHA,1610612738,BOS,2023-24,24,30,2024-04-12,54
2513,22301185,1610612756,PHX,1610612758,SAC,2023-24,22,27,2024-04-12,49
2507,22301177,1610612747,LAL,1610612763,MEM,2023-24,34,26,2024-04-12,60
2472,22301196,1610612742,DAL,1610612760,OKC,2023-24,22,39,2024-04-14,61
2471,22301193,1610612743,DEN,1610612763,MEM,2023-24,29,26,2024-04-14,55
2470,22301193,1610612763,MEM,1610612743,DEN,2023-24,26,29,2024-04-14,55
2469,22301194,1610612750,MIN,1610612756,PHX,2023-24,22,44,2024-04-14,66
2468,22301194,1610612756,PHX,1610612750,MIN,2023-24,44,22,2024-04-14,66
2466,22301197,1610612765,DET,1610612759,SAS,2023-24,23,29,2024-04-14,52
2473,22301196,1610612760,OKC,1610612742,DAL,2023-24,39,22,2024-04-14,61
2465,22301199,1610612746,LAC,1610612745,HOU,2023-24,21,24,2024-04-14,45
2464,22301199,1610612745,HOU,1610612746,LAC,2023-24,24,21,2024-04-14,45
2463,22301195,1610612747,LAL,1610612740,NOP,2023-24,30,24,2024-04-14,54
2462,22301195,1610612740,NOP,1610612747,LAL,2023-24,24,30,2024-04-14,54
2461,22301191,1610612749,MIL,1610612753,ORL,2023-24,30,22,2024-04-14,52
2460,22301191,1610612753,ORL,1610612749,MIL,2023-24,22,30,2024-04-14,52
2467,22301197,1610612759,SAS,1610612765,DET,2023-24,29,23,2024-04-14,52
2474,22301198,1610612762,UTA,1610612744,GSW,2023-24,27,33,2024-04-14,60
2477,22301186,1610612764,WAS,1610612738,BOS,2023-24,30,34,2024-04-14,64
2476,22301186,1610612738,BOS,1610612764,WAS,2023-24,34,30,2024-04-14,64
2478,22301200,1610612758,SAC,1610612757,POR,2023-24,30,18,2024-04-14,48
2479,22301200,1610612757,POR,1610612758,SAC,2023-24,18,30,2024-04-14,48
2480,22301188,1610612754,IND,1610612737,ATL,2023-24,49,34,2024-04-14,83
2482,22301187,1610612739,CLE,1610612766,CHA,2023-24,33,24,2024-04-14,57
2483,22301187,1610612766,CHA,1610612739,CLE,2023-24,24,33,2024-04-14,57
2484,22301189,1610612748,MIA,1610612761,TOR,2023-24,24,24,2024-04-14,48
2485,22301189,1610612761,TOR,1610612748,MIA,2023-24,24,24,2024-04-14,48
2486,22301190,1610612752,NYK,1610612741,CHI,2023-24,29,28,2024-04-14,57
2487,22301190,1610612741,CHI,1610612752,NYK,2023-24,28,29,2024-04-14,57
2488,22301192,1610612751,BKN,1610612755,PHI,2023-24,23,22,2024-04-14,45
2489,22301192,1610612755,PHI,1610612751,BKN,2023-24,22,23,2024-04-14,45
2475,22301198,1610612744,GSW,1610612762,UTA,2023-24,33,27,2024-04-14,60
2481,22301188,1610612737,ATL,1610612754,IND,2023-24,34,49,2024-04-14,83
5751,22400062,1610612747,LAL,1610612750,MIN,2024-25,22,23,2024-10-22,45
5750,22400062,1610612750,MIN,1610612747,LAL,2024-25,23,22,2024-10-22,45
5753,22400061,1610612738,BOS,1610612752,NYK,2024-25,43,24,2024-10-22,67
5752,22400061,1610612752,NYK,1610612738,BOS,2024-25,24,43,2024-10-22,67
5732,22400065,1610612748,MIA,1610612753,ORL,2024-25,32,32,2024-10-23,64
5730,22400069,1610612740,NOP,1610612741,CHI,2024-25,29,25,2024-10-23,54
5731,22400069,1610612741,CHI,1610612740,NOP,2024-25,25,29,2024-10-23,54
5733,22400065,1610612753,ORL,1610612748,MIA,2024-25,32,32,2024-10-23,64
5734,22400072,1610612744,GSW,1610612757,POR,2024-25,21,21,2024-10-23,42
5735,22400072,1610612757,POR,1610612744,GSW,2024-25,21,21,2024-10-23,42
5736,22400063,1610612754,IND,1610612765,DET,2024-25,25,31,2024-10-23,56
5737,22400063,1610612765,DET,1610612754,IND,2024-25,31,25,2024-10-23,56
5738,22400064,1610612737,ATL,1610612751,BKN,2024-25,30,24,2024-10-23,54
5740,22400066,1610612749,MIL,1610612755,PHI,2024-25,22,23,2024-10-23,45
5739,22400064,1610612751,BKN,1610612737,ATL,2024-25,24,30,2024-10-23,54
5742,22400067,1610612739,CLE,1610612761,TOR,2024-25,33,32,2024-10-23,65
5743,22400067,1610612761,TOR,1610612739,CLE,2024-25,32,33,2024-10-23,65
5744,22400070,1610612763,MEM,1610612762,UTA,2024-25,29,23,2024-10-23,52
5745,22400070,1610612762,UTA,1610612763,MEM,2024-25,23,29,2024-10-23,52
5746,22400071,1610612756,PHX,1610612746,LAC,2024-25,23,22,2024-10-23,45
5747,22400071,1610612746,LAC,1610612756,PHX,2024-25,22,23,2024-10-23,45
5748,22400068,1610612766,CHA,1610612745,HOU,2024-25,21,26,2024-10-23,47
5749,22400068,1610612745,HOU,1610612766,CHA,2024-25,26,21,2024-10-23,47
5741,22400066,1610612755,PHI,1610612749,MIL,2024-25,23,22,2024-10-23,45
5725,22400076,1610612750,MIN,1610612758,SAC,2024-25,29,32,2024-10-24,61
5723,22400074,1610612742,DAL,1610612759,SAS,2024-25,20,22,2024-10-24,42
5724,22400076,1610612758,SAC,1610612750,MIN,2024-25,32,29,2024-10-24,61
5726,22400073,1610612738,BOS,1610612764,WAS,2024-25,33,32,2024-10-24,65
5722,22400074,1610612759,SAS,1610612742,DAL,2024-25,22,20,2024-10-24,42
5728,22400075,1610612743,DEN,1610612760,OKC,2024-25,24,31,2024-10-24,55
5729,22400075,1610612760,OKC,1610612743,DEN,2024-25,31,24,2024-10-24,55
5727,22400073,1610612764,WAS,1610612738,BOS,2024-25,32,33,2024-10-24,65
5711,22400086,1610612757,POR,1610612740,NOP,2024-25,27,15,2024-10-25,42
5702,22400081,1610612752,NYK,1610612754,IND,2024-25,25,24,2024-10-25,49
5703,22400081,1610612754,IND,1610612752,NYK,2024-25,24,25,2024-10-25,49
5704,22400080,1610612739,CLE,1610612765,DET,2024-25,28,29,2024-10-25,57
5705,22400080,1610612765,DET,1610612739,CLE,2024-25,29,28,2024-10-25,57
5706,22400085,1610612756,PHX,1610612747,LAL,2024-25,38,23,2024-10-25,61
5708,22400079,1610612766,CHA,1610612737,ATL,2024-25,16,28,2024-10-25,44
5709,22400079,1610612737,ATL,1610612766,CHA,2024-25,28,16,2024-10-25,44
5710,22400086,1610612740,NOP,1610612757,POR,2024-25,15,27,2024-10-25,42
5712,22400082,1610612763,MEM,1610612745,HOU,2024-25,38,38,2024-10-25,76
5707,22400085,1610612747,LAL,1610612756,PHX,2024-25,23,38,2024-10-25,61
5714,22400077,1610612751,BKN,1610612753,ORL,2024-25,23,22,2024-10-25,45
5715,22400077,1610612753,ORL,1610612751,BKN,2024-25,22,23,2024-10-25,45
5716,22400083,1610612741,CHI,1610612749,MIL,2024-25,30,32,2024-10-25,62
5717,22400083,1610612749,MIL,1610612741,CHI,2024-25,32,30,2024-10-25,62
5718,22400078,1610612761,TOR,1610612755,PHI,2024-25,30,31,2024-10-25,61
5719,22400078,1610612755,PHI,1610612761,TOR,2024-25,31,30,2024-10-25,61
5720,22400084,1610612762,UTA,1610612744,GSW,2024-25,24,32,2024-10-25,56
5721,22400084,1610612744,GSW,1610612762,UTA,2024-25,32,24,2024-10-25,56
5713,22400082,1610612745,HOU,1610612763,MEM,2024-25,38,38,2024-10-25,76
5689,22400090,1610612764,WAS,1610612739,CLE,2024-25,25,28,2024-10-26,53
5688,22400090,1610612739,CLE,1610612764,WAS,2024-25,28,25,2024-10-26,53
5687,22400093,1610612761,TOR,1610612750,MIN,2024-25,18,32,2024-10-26,50
5686,22400093,1610612750,MIN,1610612761,TOR,2024-25,32,18,2024-10-26,50
5690,22400089,1610612738,BOS,1610612765,DET,2024-25,42,31,2024-10-26,73
5684,22400095,1610612742,DAL,1610612756,PHX,2024-25,26,28,2024-10-26,54
5683,22400087,1610612746,LAC,1610612743,DEN,2024-25,27,19,2024-10-26,46
5682,22400087,1610612743,DEN,1610612746,LAC,2024-25,19,27,2024-10-26,46
5685,22400095,1610612756,PHX,1610612742,DAL,2024-25,28,26,2024-10-26,54
5691,22400089,1610612765,DET,1610612738,BOS,2024-25,31,42,2024-10-26,73
5692,22400088,1610612766,CHA,1610612748,MIA,2024-25,23,23,2024-10-26,46
5693,22400088,1610612748,MIA,1610612766,CHA,2024-25,23,23,2024-10-26,46
5694,22400094,1610612745,HOU,1610612759,SAS,2024-25,31,38,2024-10-26,69
5695,22400094,1610612759,SAS,1610612745,HOU,2024-25,38,31,2024-10-26,69
5696,22400096,1610612758,SAC,1610612747,LAL,2024-25,26,28,2024-10-26,54
5697,22400096,1610612747,LAL,1610612758,SAC,2024-25,28,26,2024-10-26,54
5698,22400092,1610612763,MEM,1610612753,ORL,2024-25,34,24,2024-10-26,58
5699,22400092,1610612753,ORL,1610612763,MEM,2024-25,24,34,2024-10-26,58
5700,22400091,1610612741,CHI,1610612760,OKC,2024-25,21,26,2024-10-26,47
5701,22400091,1610612760,OKC,1610612741,CHI,2024-25,26,21,2024-10-26,47
5672,22400101,1610612746,LAC,1610612744,GSW,2024-25,34,34,2024-10-27,68
5673,22400101,1610612744,GSW,1610612746,LAC,2024-25,34,34,2024-10-27,68
5674,22400099,1610612757,POR,1610612740,NOP,2024-25,26,25,2024-10-27,51
5675,22400099,1610612740,NOP,1610612757,POR,2024-25,25,26,2024-10-27,51
5676,22400100,1610612760,OKC,1610612737,ATL,2024-25,23,27,2024-10-27,50
5677,22400100,1610612737,ATL,1610612760,OKC,2024-25,27,23,2024-10-27,50
5678,22400097,1610612754,IND,1610612755,PHI,2024-25,23,28,2024-10-27,51
5679,22400097,1610612755,PHI,1610612754,IND,2024-25,28,23,2024-10-27,51
5680,22400098,1610612751,BKN,1610612749,MIL,2024-25,27,25,2024-10-27,52
5681,22400098,1610612749,MIL,1610612751,BKN,2024-25,25,27,2024-10-27,52
5660,22400103,1610612737,ATL,1610612764,WAS,2024-25,28,25,2024-10-28,53
5651,22400102,1610612753,ORL,1610612754,IND,2024-25,35,36,2024-10-28,71
5652,22400112,1610612757,POR,1610612758,SAC,2024-25,20,25,2024-10-28,45
5654,22400104,1610612749,MIL,1610612738,BOS,2024-25,29,28,2024-10-28,57
5655,22400104,1610612738,BOS,1610612749,MIL,2024-25,28,29,2024-10-28,57
5656,22400109,1610612745,HOU,1610612759,SAS,2024-25,29,15,2024-10-28,44
5657,22400109,1610612759,SAS,1610612745,HOU,2024-25,15,29,2024-10-28,44
5658,22400111,1610612756,PHX,1610612747,LAL,2024-25,25,34,2024-10-28,59
5659,22400111,1610612747,LAL,1610612756,PHX,2024-25,34,25,2024-10-28,59
5650,22400102,1610612754,IND,1610612753,ORL,2024-25,36,35,2024-10-28,71
5661,22400103,1610612764,WAS,1610612737,ATL,2024-25,25,28,2024-10-28,53
5653,22400112,1610612758,SAC,1610612757,POR,2024-25,25,20,2024-10-28,45
5663,22400107,1610612743,DEN,1610612761,TOR,2024-25,29,30,2024-10-28,59
5664,22400105,1610612748,MIA,1610612765,DET,2024-25,28,30,2024-10-28,58
5665,22400105,1610612765,DET,1610612748,MIA,2024-25,30,28,2024-10-28,58
5666,22400108,1610612763,MEM,1610612741,CHI,2024-25,32,22,2024-10-28,54
5667,22400108,1610612741,CHI,1610612763,MEM,2024-25,22,32,2024-10-28,54
5668,22400110,1610612742,DAL,1610612762,UTA,2024-25,27,19,2024-10-28,46
5669,22400110,1610612762,UTA,1610612742,DAL,2024-25,19,27,2024-10-28,46
5670,22400106,1610612739,CLE,1610612752,NYK,2024-25,22,18,2024-10-28,40
5671,22400106,1610612752,NYK,1610612739,CLE,2024-25,18,22,2024-10-28,40
5662,22400107,1610612761,TOR,1610612743,DEN,2024-25,30,29,2024-10-28,59
5642,22400114,1610612742,DAL,1610612750,MIN,2024-25,26,34,2024-10-29,60
5643,22400114,1610612750,MIN,1610612742,DAL,2024-25,34,26,2024-10-29,60
5644,22400116,1610612744,GSW,1610612740,NOP,2024-25,14,31,2024-10-29,45
5645,22400116,1610612740,NOP,1610612744,GSW,2024-25,31,14,2024-10-29,45
5646,22400113,1610612743,DEN,1610612751,BKN,2024-25,27,40,2024-10-29,67
5648,22400115,1610612762,UTA,1610612758,SAC,2024-25,22,34,2024-10-29,56
5649,22400115,1610612758,SAC,1610612762,UTA,2024-25,34,22,2024-10-29,56
5647,22400113,1610612751,BKN,1610612743,DEN,2024-25,40,27,2024-10-29,67
5629,22400126,1610612740,NOP,1610612744,GSW,2024-25,20,28,2024-10-30,48
5620,22400118,1610612739,CLE,1610612747,LAL,2024-25,42,23,2024-10-30,65
5621,22400118,1610612747,LAL,1610612739,CLE,2024-25,23,42,2024-10-30,65
5622,22400123,1610612741,CHI,1610612753,ORL,2024-25,18,33,2024-10-30,51
5623,22400123,1610612753,ORL,1610612741,CHI,2024-25,33,18,2024-10-30,51
5624,22400127,1610612757,POR,1610612746,LAC,2024-25,24,26,2024-10-30,50
5625,22400127,1610612746,LAC,1610612757,POR,2024-25,26,24,2024-10-30,50
5626,22400125,1610612759,SAS,1610612760,OKC,2024-25,19,26,2024-10-30,45
5627,22400125,1610612760,OKC,1610612759,SAS,2024-25,26,19,2024-10-30,45
5628,22400126,1610612744,GSW,1610612740,NOP,2024-25,28,20,2024-10-30,48
5630,22400119,1610612754,IND,1610612738,BOS,2024-25,35,31,2024-10-30,66
5640,22400120,1610612765,DET,1610612755,PHI,2024-25,22,26,2024-10-30,48
5632,22400122,1610612752,NYK,1610612748,MIA,2024-25,26,32,2024-10-30,58
5633,22400122,1610612748,MIA,1610612752,NYK,2024-25,32,26,2024-10-30,58
5634,22400117,1610612761,TOR,1610612766,CHA,2024-25,16,30,2024-10-30,46
5635,22400117,1610612766,CHA,1610612761,TOR,2024-25,30,16,2024-10-30,46
5636,22400124,1610612763,MEM,1610612751,BKN,2024-25,29,34,2024-10-30,63
5637,22400124,1610612751,BKN,1610612763,MEM,2024-25,34,29,2024-10-30,63
5638,22400121,1610612737,ATL,1610612764,WAS,2024-25,34,33,2024-10-30,67
5639,22400121,1610612764,WAS,1610612737,ATL,2024-25,33,34,2024-10-30,67
5631,22400119,1610612738,BOS,1610612754,IND,2024-25,31,35,2024-10-30,66
5641,22400120,1610612755,PHI,1610612765,DET,2024-25,26,22,2024-10-30,48
5612,22400129,1610612745,HOU,1610612742,DAL,2024-25,34,21,2024-10-31,55
5613,22400129,1610612742,DAL,1610612745,HOU,2024-25,21,34,2024-10-31,55
5614,22400130,1610612762,UTA,1610612759,SAS,2024-25,30,19,2024-10-31,49
5615,22400130,1610612759,SAS,1610612762,UTA,2024-25,19,30,2024-10-31,49
5617,22400128,1610612749,MIL,1610612763,MEM,2024-25,24,40,2024-10-31,64
5618,22400131,1610612746,LAC,1610612756,PHX,2024-25,37,20,2024-10-31,57
5619,22400131,1610612756,PHX,1610612746,LAC,2024-25,20,37,2024-10-31,57
5616,22400128,1610612763,MEM,1610612749,MIL,2024-25,40,24,2024-10-31,64
5601,22400137,1610612761,TOR,1610612747,LAL,2024-25,19,43,2024-11-01,62
5594,22400134,1610612765,DET,1610612752,NYK,2024-25,13,39,2024-11-01,52
5595,22400134,1610612752,NYK,1610612765,DET,2024-25,39,13,2024-11-01,52
5596,22400132,1610612766,CHA,1610612738,BOS,2024-25,25,40,2024-11-01,65
5597,22400132,1610612738,BOS,1610612766,CHA,2024-25,40,25,2024-11-01,65
5598,22400133,1610612739,CLE,1610612753,ORL,2024-25,34,16,2024-11-01,50
5599,22400133,1610612753,ORL,1610612739,CLE,2024-25,16,34,2024-11-01,50
5600,22400137,1610612747,LAL,1610612761,TOR,2024-25,43,19,2024-11-01,62
5602,22400136,1610612751,BKN,1610612741,CHI,2024-25,37,30,2024-11-01,67
5608,22400135,1610612758,SAC,1610612737,ATL,2024-25,33,26,2024-11-01,59
5604,22400139,1610612743,DEN,1610612750,MIN,2024-25,29,33,2024-11-01,62
5605,22400139,1610612750,MIN,1610612743,DEN,2024-25,33,29,2024-11-01,62
5606,22400140,1610612757,POR,1610612760,OKC,2024-25,24,37,2024-11-01,61
5607,22400140,1610612760,OKC,1610612757,POR,2024-25,37,24,2024-11-01,61
5609,22400135,1610612737,ATL,1610612758,SAC,2024-25,26,33,2024-11-01,59
5610,22400138,1610612740,NOP,1610612754,IND,2024-25,35,35,2024-11-01,70
5611,22400138,1610612754,IND,1610612740,NOP,2024-25,35,35,2024-11-01,70
5603,22400136,1610612741,CHI,1610612751,BKN,2024-25,30,37,2024-11-01,67
5581,22400146,1610612750,MIN,1610612759,SAS,2024-25,32,32,2024-11-02,64
5580,22400146,1610612759,SAS,1610612750,MIN,2024-25,32,32,2024-11-02,64
5579,22400147,1610612764,WAS,1610612748,MIA,2024-25,21,31,2024-11-02,52
5578,22400147,1610612748,MIA,1610612764,WAS,2024-25,31,21,2024-11-02,52
5575,22400143,1610612761,TOR,1610612758,SAC,2024-25,37,29,2024-11-02,66
5574,22400143,1610612758,SAC,1610612761,TOR,2024-25,29,37,2024-11-02,66
5576,22400141,1610612738,BOS,1610612766,CHA,2024-25,38,24,2024-11-02,62
5582,22400145,1610612749,MIL,1610612739,CLE,2024-25,38,30,2024-11-02,68
5577,22400141,1610612766,CHA,1610612738,BOS,2024-25,24,38,2024-11-02,62
5583,22400145,1610612739,CLE,1610612749,MIL,2024-25,30,38,2024-11-02,68
5592,22400144,1610612745,HOU,1610612744,GSW,2024-25,20,38,2024-11-02,58
5585,22400142,1610612763,MEM,1610612755,PHI,2024-25,24,28,2024-11-02,52
