index,GAME_ID,PTS_QTR1,OPP_PTS_QTR1
0,0022201222,39,31
1,0022201222,31,39
4,0022201223,26,25
5,0022201223,25,26
15,0022201224,14,42
14,0022201224,42,14
21,0022201225,30,18
20,0022201225,18,30
29,0022201226,20,24
28,0022201226,24,20
7,0022201227,43,26
6,0022201227,26,43
24,0022201228,25,31
25,0022201228,31,25
17,0022201229,19,28
16,0022201229,28,19
11,0022201230,27,55
10,0022201230,55,27
4776,0022300001,26,36
4777,0022300001,36,26
4769,0022300002,21,25
4768,0022300002,25,21
4766,0022300003,34,34
4773,0022300004,35,30
4772,0022300004,30,35
4764,0022300005,33,38
4765,0022300005,38,33
4771,0022300006,40,24
4770,0022300006,24,40
4775,0022300007,33,26
4774,0022300007,26,33
4668,0022300008,21,33
4669,0022300008,33,21
4664,0022300009,27,22
4665,0022300009,22,27
4667,0022300010,38,33
4666,0022300010,33,38
4671,0022300011,31,26
4670,0022300011,26,31
4676,0022300012,32,34
4677,0022300012,34,32
4674,0022300013,22,27
4675,0022300013,27,22
4681,0022300014,33,30
4680,0022300014,30,33
4678,0022300015,34,25
4679,0022300015,25,34
4673,0022300016,34,20
4672,0022300016,20,34
4608,0022300017,24,32
4609,0022300017,32,24
4621,0022300018,38,29
4620,0022300018,29,38
4623,0022300019,36,30
4622,0022300019,30,36
4625,0022300020,33,24
4624,0022300020,24,33
4618,0022300021,28,25
4619,0022300021,25,28
4610,0022300022,33,26
4611,0022300022,26,33
4613,0022300023,28,36
4612,0022300023,36,28
4607,0022300024,26,28
4606,0022300024,28,26
4614,0022300025,22,30
4615,0022300025,30,22
4616,0022300026,37,26
4617,0022300026,26,37
4580,0022300027,28,37
4581,0022300027,37,28
4583,0022300028,35,25
4582,0022300028,25,35
4570,0022300029,30,24
4571,0022300029,24,30
4578,0022300030,35,26
4579,0022300030,26,35
4565,0022300031,26,32
4564,0022300031,32,26
4569,0022300032,31,29
4568,0022300032,29,31
4574,0022300033,16,23
4575,0022300033,23,16
4566,0022300034,36,28
4567,0022300034,28,36
4572,0022300035,38,41
4573,0022300035,41,38
4576,0022300036,23,30
4577,0022300036,30,23
4584,0022300037,23,29
4585,0022300037,29,23
4509,0022300038,30,23
4508,0022300038,23,30
4517,0022300039,34,40
4516,0022300039,40,34
4511,0022300040,24,27
4510,0022300040,27,24
4513,0022300041,21,34
4512,0022300041,34,21
4515,0022300042,17,32
4514,0022300042,32,17
4462,0022300043,19,30
4463,0022300043,30,19
4467,0022300044,27,29
4466,0022300044,29,27
4472,0022300045,28,25
4473,0022300045,25,28
4470,0022300046,36,22
4471,0022300046,22,36
4465,0022300047,26,33
4464,0022300047,33,26
4468,0022300048,19,29
4469,0022300048,29,19
4474,0022300049,34,35
4475,0022300049,35,34
4461,0022300050,38,31
4460,0022300050,31,38
4476,0022300051,35,32
4477,0022300051,32,35
4478,0022300052,36,23
4479,0022300052,23,36
4418,0022300053,31,20
4419,0022300053,20,31
4407,0022300054,21,22
4406,0022300054,22,21
4414,0022300055,33,29
4415,0022300055,29,33
4421,0022300056,31,22
4420,0022300056,22,31
4413,0022300057,16,29
4412,0022300057,29,16
4416,0022300058,19,29
4417,0022300058,29,19
4408,0022300059,29,22
4409,0022300059,22,29
4410,0022300060,29,37
4411,0022300060,37,29
4919,0022300061,20,34
4918,0022300061,34,20
4916,0022300062,28,28
4897,0022300063,29,25
4896,0022300063,25,29
4899,0022300064,34,39
4898,0022300064,39,34
4900,0022300065,30,18
4901,0022300065,18,30
4908,0022300066,20,29
4909,0022300066,29,20
4893,0022300067,37,32
4892,0022300067,32,37
4914,0022300068,26,29
4915,0022300068,29,26
4910,0022300069,25,25
4904,0022300070,35,33
4905,0022300070,33,35
4912,0022300071,28,25
4913,0022300071,25,28
4906,0022300072,32,24
4907,0022300072,24,32
4895,0022300073,36,43
4894,0022300073,43,36
4902,0022300074,20,29
4903,0022300074,29,20
4889,0022300075,30,23
4888,0022300075,23,30
4891,0022300076,30,18
4890,0022300076,18,30
4885,0022300077,21,32
4884,0022300077,32,21
4871,0022300078,25,18
4870,0022300078,18,25
4874,0022300079,35,31
4875,0022300079,31,35
4879,0022300080,28,25
4878,0022300080,25,28
4886,0022300081,26,31
4887,0022300081,31,26
4877,0022300082,24,18
4876,0022300082,18,24
4872,0022300083,25,23
4873,0022300083,23,25
4882,0022300084,25,26
4883,0022300084,26,25
4869,0022300085,30,33
4868,0022300085,33,30
4867,0022300086,31,26
4866,0022300086,26,31
4880,0022300087,24,29
4881,0022300087,29,24
4852,0022300088,29,26
4853,0022300088,26,29
4861,0022300089,25,22
4860,0022300089,22,25
4865,0022300090,26,12
4864,0022300090,12,26
4863,0022300091,37,31
4862,0022300091,31,37
4857,0022300092,36,27
4856,0022300092,27,36
4859,0022300093,31,26
4858,0022300093,26,31
4854,0022300094,27,37
4855,0022300094,37,27
4851,0022300095,23,34
4850,0022300095,34,23
4849,0022300096,24,26
4848,0022300096,26,24
4847,0022300097,31,25
4846,0022300097,25,31
4840,0022300098,36,28
4841,0022300098,28,36
4845,0022300099,17,23
4844,0022300099,23,17
4842,0022300100,28,41
4843,0022300100,41,28
4827,0022300101,42,23
4826,0022300101,23,42
4831,0022300102,30,27
4830,0022300102,27,30
4823,0022300103,19,42
4822,0022300103,42,19
4825,0022300104,42,35
4824,0022300104,35,42
4819,0022300105,25,21
4818,0022300105,21,25
4821,0022300106,36,30
4820,0022300106,30,36
4838,0022300107,28,28
4828,0022300108,29,27
4829,0022300108,27,29
4836,0022300109,21,33
4837,0022300109,33,21
4832,0022300110,21,31
4833,0022300110,31,21
4834,0022300111,24,29
4835,0022300111,29,24
4816,0022300112,24,28
4817,0022300112,28,24
4815,0022300113,27,18
4814,0022300113,18,27
4813,0022300114,13,18
4812,0022300114,18,13
4802,0022300115,32,26
4803,0022300115,26,32
4795,0022300116,31,18
4794,0022300116,18,31
4792,0022300117,25,30
4793,0022300117,30,25
4797,0022300118,27,44
4796,0022300118,44,27
4799,0022300119,29,32
4798,0022300119,32,29
4809,0022300120,24,22
4808,0022300120,22,24
4807,0022300121,33,14
4806,0022300121,14,33
4787,0022300122,27,39
4786,0022300122,39,27
4805,0022300123,28,21
4804,0022300123,21,28
4788,0022300124,26,23
4789,0022300124,23,26
4810,0022300125,19,42
4811,0022300125,42,19
4800,0022300126,28,31
4801,0022300126,31,28
4790,0022300127,24,37
4791,0022300127,37,24
4782,0022300128,30,26
4783,0022300128,26,30
4781,0022300129,29,35
4780,0022300129,35,29
4778,0022300130,34,30
4779,0022300130,30,34
4785,0022300131,39,20
4784,0022300131,20,39
4758,0022300132,24,25
4759,0022300132,25,24
4756,0022300133,27,27
4761,0022300134,25,39
4760,0022300134,39,25
4754,0022300135,35,27
4755,0022300135,27,35
4752,0022300136,34,34
4763,0022300137,19,33
4762,0022300137,33,19
4750,0022300138,29,27
4751,0022300138,27,29
4748,0022300139,23,22
4749,0022300139,22,23
4741,0022300140,27,28
4740,0022300140,28,27
4739,0022300141,22,26
4738,0022300141,26,22
4745,0022300142,29,30
4744,0022300142,30,29
4747,0022300143,26,31
4746,0022300143,31,26
4743,0022300144,30,32
4742,0022300144,32,30
4722,0022300145,26,31
4723,0022300145,31,26
4718,0022300146,28,44
4719,0022300146,44,28
4720,0022300147,27,33
4721,0022300147,33,27
4732,0022300148,33,24
4733,0022300148,24,33
4727,0022300149,32,29
4726,0022300149,29,32
4736,0022300150,33,33
4734,0022300151,21,19
4735,0022300151,19,21
4717,0022300152,37,32
4716,0022300152,32,37
4731,0022300153,22,32
4730,0022300153,32,22
4725,0022300154,29,26
4724,0022300154,26,29
4715,0022300155,29,28
4714,0022300155,28,29
4729,0022300156,27,25
4728,0022300156,25,27
4686,0022300157,29,24
4687,0022300157,24,29
4692,0022300158,29,29
4699,0022300159,27,22
4698,0022300159,22,27
4711,0022300160,13,21
4710,0022300160,21,13
4707,0022300161,16,33
4706,0022300161,33,16
4705,0022300162,28,36
4704,0022300162,36,28
4695,0022300163,19,32
4694,0022300163,32,19
4691,0022300164,33,26
4690,0022300164,26,33
4697,0022300165,23,24
4696,0022300165,24,23
4701,0022300166,28,24
4700,0022300166,24,28
4689,0022300167,36,29
4688,0022300167,29,36
4709,0022300168,27,33
4708,0022300168,33,27
4703,0022300169,21,26
4702,0022300169,26,21
4712,0022300170,34,29
4713,0022300170,29,34
4683,0022300171,38,24
4682,0022300171,24,38
4684,0022300172,34,34
4656,0022300173,25,29
4657,0022300173,29,25
4663,0022300174,30,26
4662,0022300174,26,30
4660,0022300175,41,24
4661,0022300175,24,41
4659,0022300176,30,31
4658,0022300176,31,30
4652,0022300177,25,32
4653,0022300177,32,25
4646,0022300178,30,15
4647,0022300178,15,30
4644,0022300179,33,20
4645,0022300179,20,33
4635,0022300180,38,27
4634,0022300180,27,38
4639,0022300181,22,31
4638,0022300181,31,22
4637,0022300182,30,23
4636,0022300182,23,30
4640,0022300183,27,34
4641,0022300183,34,27
4650,0022300184,29,15
4651,0022300184,15,29
4648,0022300185,29,29
4654,0022300186,31,29
4655,0022300186,29,31
4643,0022300187,28,31
4642,0022300187,31,28
4633,0022300188,24,25
4632,0022300188,25,24
4631,0022300189,25,32
4630,0022300189,32,25
4626,0022300190,35,18
4627,0022300190,18,35
4628,0022300191,25,33
4629,0022300191,33,25
4601,0022300192,26,41
4600,0022300192,41,26
4590,0022300193,22,33
4591,0022300193,33,22
4597,0022300194,22,37
4596,0022300194,37,22
4595,0022300195,21,36
4594,0022300195,36,21
4592,0022300196,21,21
4602,0022300197,35,29
4603,0022300197,29,35
4604,0022300198,38,25
4605,0022300198,25,38
4598,0022300199,25,30
4599,0022300199,30,25
4587,0022300200,30,27
4586,0022300200,27,30
4589,0022300201,39,24
4588,0022300201,24,39
4560,0022300202,19,30
4561,0022300202,30,19
4558,0022300203,35,27
4559,0022300203,27,35
4553,0022300204,26,14
4552,0022300204,14,26
4556,0022300205,34,33
4557,0022300205,33,34
4554,0022300206,35,26
4555,0022300206,26,35
4563,0022300207,31,33
4562,0022300207,33,31
4545,0022300208,23,22
4544,0022300208,22,23
4542,0022300209,21,42
4543,0022300209,42,21
4536,0022300210,27,29
4537,0022300210,29,27
4535,0022300211,20,32
4534,0022300211,32,20
4550,0022300212,35,36
4551,0022300212,36,35
4541,0022300213,27,26
4540,0022300213,26,27
4548,0022300214,30,30
4547,0022300215,21,33
4546,0022300215,33,21
4539,0022300216,20,28
4538,0022300216,28,20
4520,0022300217,31,25
4521,0022300217,25,31
4522,0022300218,27,23
4523,0022300218,23,27
4532,0022300219,27,31
4533,0022300219,31,27
4530,0022300220,27,33
4531,0022300220,33,27
4527,0022300221,31,28
4526,0022300221,28,31
4524,0022300222,31,29
4525,0022300222,29,31
4528,0022300223,33,27
4529,0022300223,27,33
4519,0022300224,29,27
4518,0022300224,27,29
4492,0022300225,24,21
4493,0022300225,21,24
4486,0022300226,28,28
4480,0022300227,45,33
4481,0022300227,33,45
4495,0022300228,17,29
4494,0022300228,29,17
4483,0022300229,37,26
4482,0022300229,26,37
4504,0022300230,35,27
4505,0022300230,27,35
4490,0022300231,21,28
4491,0022300231,28,21
4485,0022300232,20,37
4484,0022300232,37,20
4489,0022300233,30,32
4488,0022300233,32,30
4497,0022300234,26,14
4496,0022300234,14,26
4506,0022300235,14,26
4507,0022300235,26,14
4503,0022300236,31,26
4502,0022300236,26,31
4499,0022300237,32,21
4498,0022300237,21,32
4500,0022300238,29,25
4501,0022300238,25,29
4459,0022300239,31,29
4458,0022300239,29,31
4452,0022300240,26,22
4453,0022300240,22,26
4454,0022300241,30,34
4455,0022300241,34,30
4449,0022300242,40,35
4448,0022300242,35,40
4456,0022300243,29,22
4457,0022300243,22,29
4450,0022300244,29,18
4451,0022300244,18,29
4439,0022300245,26,31
4438,0022300245,31,26
4441,0022300246,33,26
4440,0022300246,26,33
4436,0022300247,34,22
4437,0022300247,22,34
4445,0022300248,25,33
4444,0022300248,33,25
4443,0022300249,26,31
4442,0022300249,31,26
4432,0022300250,19,36
4433,0022300250,36,19
4434,0022300251,25,28
4435,0022300251,28,25
4447,0022300252,35,39
4446,0022300252,39,35
4423,0022300253,31,27
4422,0022300253,27,31
4427,0022300254,30,34
4426,0022300254,34,30
4431,0022300255,19,32
4430,0022300255,32,19
4424,0022300256,24,32
4425,0022300256,32,24
4429,0022300257,25,28
4428,0022300257,28,25
4400,0022300258,38,24
4401,0022300258,24,38
4402,0022300259,31,26
4403,0022300259,26,31
4394,0022300260,20,27
4395,0022300260,27,20
4393,0022300261,25,24
4392,0022300261,24,25
4404,0022300262,24,39
4405,0022300262,39,24
4399,0022300263,41,26
4398,0022300263,26,41
4397,0022300264,35,27
4396,0022300264,27,35
4374,0022300265,22,25
4375,0022300265,25,22
4381,0022300266,37,31
4380,0022300266,31,37
4386,0022300267,38,33
4387,0022300267,33,38
4379,0022300268,31,17
4378,0022300268,17,31
4382,0022300269,26,24
4383,0022300269,24,26
4390,0022300270,20,23
4391,0022300270,23,20
4384,0022300271,37,30
4385,0022300271,30,37
4376,0022300272,26,35
4377,0022300272,35,26
4389,0022300273,24,31
4388,0022300273,31,24
4368,0022300274,31,36
4369,0022300274,36,31
4363,0022300275,36,44
4362,0022300275,44,36
4372,0022300276,34,26
4373,0022300276,26,34
4371,0022300277,28,20
4370,0022300277,20,28
4365,0022300278,32,31
4364,0022300278,31,32
4367,0022300279,41,30
4366,0022300279,30,41
4361,0022300280,22,33
4360,0022300280,33,22
4359,0022300281,30,23
4358,0022300281,23,30
4351,0022300282,22,43
4350,0022300282,43,22
4338,0022300283,25,30
4339,0022300283,30,25
4342,0022300284,25,31
4343,0022300284,31,25
4356,0022300285,29,32
4357,0022300285,32,29
4352,0022300286,37,42
4353,0022300286,42,37
4354,0022300287,27,33
4355,0022300287,33,27
4346,0022300288,27,27
4349,0022300289,24,21
4348,0022300289,21,24
4345,0022300290,30,25
4344,0022300290,25,30
4341,0022300291,25,30
4340,0022300291,30,25
4266,0022300292,24,29
4267,0022300292,29,24
4261,0022300293,33,36
4260,0022300293,36,33
4252,0022300294,22,29
4253,0022300294,29,22
4274,0022300295,27,43
4275,0022300295,43,27
4276,0022300296,28,36
4277,0022300296,36,28
4268,0022300297,35,35
4256,0022300298,21,19
4257,0022300298,19,21
4271,0022300299,29,24
4270,0022300299,24,29
4263,0022300300,32,37
4262,0022300300,37,32
4272,0022300301,29,29
4259,0022300302,34,20
4258,0022300302,20,34
4264,0022300303,18,26
4265,0022300303,26,18
4255,0022300304,32,43
4254,0022300304,43,32
4248,0022300305,21,31
4249,0022300305,31,21
4243,0022300306,26,34
4242,0022300306,34,26
4251,0022300307,32,25
4250,0022300307,25,32
4244,0022300308,25,25
4247,0022300309,24,32
4246,0022300309,32,24
4232,0022300310,39,26
4233,0022300310,26,39
4235,0022300311,30,28
4234,0022300311,28,30
4239,0022300312,23,22
4238,0022300312,22,23
4240,0022300313,31,39
4241,0022300313,39,31
4237,0022300314,23,29
4236,0022300314,29,23
4228,0022300315,36,33
4229,0022300315,33,36
4227,0022300316,26,34
4226,0022300316,34,26
4225,0022300317,31,22
4224,0022300317,22,31
4231,0022300318,31,22
4230,0022300318,22,31
4218,0022300319,24,33
4219,0022300319,33,24
4212,0022300320,22,36
4213,0022300320,36,22
4217,0022300321,30,26
4216,0022300321,26,30
4214,0022300322,22,29
4215,0022300322,29,22
4221,0022300323,38,30
4220,0022300323,30,38
4223,0022300324,29,30
4222,0022300324,30,29
4211,0022300325,28,29
4210,0022300325,29,28
4196,0022300326,21,20
4197,0022300326,20,21
4209,0022300327,26,22
4208,0022300327,22,26
4205,0022300328,37,30
4204,0022300328,30,37
4203,0022300329,24,30
4202,0022300329,30,24
4199,0022300330,24,30
4198,0022300330,30,24
4200,0022300331,22,42
4201,0022300331,42,22
4195,0022300332,29,14
4194,0022300332,14,29
4206,0022300333,31,30
4207,0022300333,30,31
4177,0022300334,20,43
4176,0022300334,43,20
4188,0022300335,33,17
4189,0022300335,17,33
4178,0022300336,41,28
4179,0022300336,28,41
4181,0022300337,36,24
4180,0022300337,24,36
4192,0022300338,23,20
4193,0022300338,20,23
4174,0022300339,25,32
4175,0022300339,32,25
4187,0022300340,27,31
4186,0022300340,31,27
4182,0022300341,39,36
4183,0022300341,36,39
4190,0022300342,35,23
4191,0022300342,23,35
4184,0022300343,33,35
4185,0022300343,35,33
4173,0022300344,27,31
4172,0022300344,31,27
4166,0022300345,33,20
4167,0022300345,20,33
4171,0022300346,28,33
4170,0022300346,33,28
4165,0022300347,29,21
4164,0022300347,21,29
4169,0022300348,23,27
4168,0022300348,27,23
4150,0022300349,34,33
4151,0022300349,33,34
4161,0022300350,38,37
4160,0022300350,37,38
4143,0022300351,25,24
4142,0022300351,24,25
4156,0022300352,38,25
4157,0022300352,25,38
4146,0022300353,33,22
4147,0022300353,22,33
4162,0022300354,19,27
4163,0022300354,27,19
4153,0022300355,26,34
4152,0022300355,34,26
4155,0022300356,28,20
4154,0022300356,20,28
4148,0022300357,28,28
4158,0022300358,27,31
4159,0022300358,31,27
4145,0022300359,27,35
4144,0022300359,35,27
4136,0022300360,25,21
4137,0022300360,21,25
4135,0022300361,44,26
4134,0022300361,26,44
4140,0022300362,30,40
4141,0022300362,40,30
4139,0022300363,36,20
4138,0022300363,20,36
4116,0022300364,36,27
4117,0022300364,27,36
4118,0022300365,29,31
4119,0022300365,31,29
4129,0022300366,25,24
4128,0022300366,24,25
4131,0022300367,24,28
4130,0022300367,28,24
4115,0022300368,20,32
4114,0022300368,32,20
4121,0022300369,20,29
4120,0022300369,29,20
4123,0022300370,22,33
4122,0022300370,33,22
4127,0022300371,39,29
4126,0022300371,29,39
4125,0022300372,35,22
4124,0022300372,22,35
4133,0022300373,41,38
4132,0022300373,38,41
4098,0022300374,32,34
4099,0022300374,34,32
4109,0022300375,28,36
4108,0022300375,36,28
4111,0022300376,27,28
4110,0022300376,28,27
4102,0022300377,22,35
4103,0022300377,35,22
4105,0022300378,31,28
4104,0022300378,28,31
4101,0022300379,35,29
4100,0022300379,29,35
4107,0022300380,32,36
4106,0022300380,36,32
4112,0022300381,33,24
4113,0022300381,24,33
4093,0022300382,37,28
4092,0022300382,28,37
4094,0022300383,28,28
4097,0022300384,33,26
4096,0022300384,26,33
4091,0022300385,17,23
4090,0022300385,23,17
4088,0022300386,25,28
4089,0022300386,28,25
4087,0022300387,35,30
4086,0022300387,30,35
4061,0022300388,27,36
4060,0022300388,36,27
4083,0022300389,21,28
4082,0022300389,28,21
4081,0022300390,25,27
4080,0022300390,27,25
4063,0022300391,27,36
4062,0022300391,36,27
4065,0022300392,26,24
4064,0022300392,24,26
4067,0022300393,32,25
4066,0022300393,25,32
4074,0022300394,21,32
4075,0022300394,32,21
4079,0022300395,31,34
4078,0022300395,34,31
4073,0022300396,30,32
4072,0022300396,32,30
4084,0022300397,36,39
4085,0022300397,39,36
4071,0022300398,40,29
4070,0022300398,29,40
4069,0022300399,23,30
4068,0022300399,30,23
4076,0022300400,28,20
4077,0022300400,20,28
4055,0022300401,36,27
4054,0022300401,27,36
4053,0022300402,29,26
4052,0022300402,26,29
4059,0022300403,32,23
4058,0022300403,23,32
4057,0022300404,22,26
4056,0022300404,26,22
4051,0022300405,24,36
4050,0022300405,36,24
4040,0022300406,31,25
4041,0022300406,25,31
4038,0022300407,33,33
4034,0022300408,17,28
4035,0022300408,28,17
4036,0022300409,33,33
4033,0022300410,24,19
4032,0022300410,19,24
4046,0022300411,40,35
4047,0022300411,35,40
4045,0022300412,27,32
4044,0022300412,32,27
4042,0022300413,33,32
4043,0022300413,32,33
4048,0022300414,27,26
4049,0022300414,26,27
4022,0022300415,26,25
4023,0022300415,25,26
4025,0022300416,25,31
4024,0022300416,31,25
4027,0022300417,31,32
4026,0022300417,32,31
4031,0022300418,24,30
4030,0022300418,30,24
4029,0022300419,25,38
4028,0022300419,38,25
4020,0022300420,27,39
4021,0022300420,39,27
4006,0022300421,27,30
4007,0022300421,30,27
4009,0022300422,37,31
4008,0022300422,31,37
4017,0022300423,26,37
4016,0022300423,37,26
4015,0022300424,39,37
4014,0022300424,37,39
4013,0022300425,33,27
4012,0022300425,27,33
4019,0022300426,22,25
4018,0022300426,25,22
4011,0022300427,38,14
4010,0022300427,14,38
4005,0022300428,31,28
4004,0022300428,28,31
3995,0022300429,29,26
3994,0022300429,26,29
3992,0022300430,25,25
4001,0022300431,23,36
4000,0022300431,36,23
3999,0022300432,35,20
3998,0022300432,20,35
3984,0022300433,37,31
3985,0022300433,31,37
3990,0022300434,32,26
3991,0022300434,26,32
3988,0022300435,33,27
3989,0022300435,27,33
4003,0022300436,30,36
4002,0022300436,36,30
3986,0022300437,29,29
3996,0022300438,25,33
3997,0022300438,33,25
3974,0022300439,27,28
3975,0022300439,28,27
3979,0022300440,24,25
3978,0022300440,25,24
3981,0022300441,27,32
3980,0022300441,32,27
3983,0022300442,17,21
3982,0022300442,21,17
3973,0022300443,29,31
3972,0022300443,31,29
3977,0022300444,34,26
3976,0022300444,26,34
3967,0022300445,30,28
3966,0022300445,28,30
3963,0022300446,33,42
3962,0022300446,42,33
3964,0022300447,36,33
3965,0022300447,33,36
3969,0022300448,22,30
3968,0022300448,30,22
3961,0022300449,29,34
3960,0022300449,34,29
3970,0022300450,37,24
3971,0022300450,24,37
3959,0022300451,32,23
3958,0022300451,23,32
3947,0022300452,41,32
3946,0022300452,32,41
3948,0022300453,29,31
3949,0022300453,31,29
3950,0022300454,32,25
3951,0022300454,25,32
3956,0022300455,24,18
3957,0022300455,18,24
3944,0022300456,29,20
3945,0022300456,20,29
3954,0022300457,26,37
3955,0022300457,37,26
3952,0022300458,23,35
3953,0022300458,35,23
3934,0022300459,43,18
3935,0022300459,18,43
3941,0022300460,20,23
3940,0022300460,23,20
3943,0022300461,32,18
3942,0022300461,18,32
3933,0022300462,31,29
3932,0022300462,29,31
3938,0022300463,28,30
3939,0022300463,30,28
3937,0022300464,25,21
3936,0022300464,21,25
3921,0022300465,34,31
3920,0022300465,31,34
3916,0022300466,31,33
3917,0022300466,33,31
3925,0022300467,25,39
3924,0022300467,39,25
3912,0022300468,26,24
3913,0022300468,24,26
3910,0022300469,22,26
3911,0022300469,26,22
3931,0022300470,29,30
3930,0022300470,30,29
3928,0022300471,27,24
3929,0022300471,24,27
3923,0022300472,35,25
3922,0022300472,25,35
3915,0022300473,20,35
3914,0022300473,35,20
3909,0022300474,26,33
3908,0022300474,33,26
3926,0022300475,25,18
3927,0022300475,18,25
3918,0022300476,30,27
3919,0022300476,27,30
3904,0022300477,31,38
3905,0022300477,38,31
3907,0022300478,33,34
3906,0022300478,34,33
3896,0022300479,15,30
3897,0022300479,30,15
3892,0022300480,38,24
3893,0022300480,24,38
3882,0022300481,21,39
3883,0022300481,39,21
3878,0022300482,36,26
3879,0022300482,26,36
3899,0022300483,34,30
3898,0022300483,30,34
3881,0022300484,23,22
3880,0022300484,22,23
3891,0022300485,24,32
3890,0022300485,32,24
3888,0022300486,26,26
3887,0022300487,26,38
3886,0022300487,38,26
3895,0022300488,28,37
3894,0022300488,37,28
3877,0022300489,29,33
3876,0022300489,33,29
3885,0022300490,22,20
3884,0022300490,20,22
3901,0022300491,29,38
3900,0022300491,38,29
3902,0022300492,27,36
3903,0022300492,36,27
3873,0022300493,29,17
3872,0022300493,17,29
3869,0022300494,19,34
3868,0022300494,34,19
3875,0022300495,32,28
3874,0022300495,28,32
3871,0022300496,18,29
3870,0022300496,29,18
3855,0022300497,28,32
3854,0022300497,32,28
3861,0022300498,26,30
3860,0022300498,30,26
3858,0022300499,28,32
3859,0022300499,32,28
3856,0022300500,33,21
3857,0022300500,21,33
3866,0022300501,30,29
3867,0022300501,29,30
3865,0022300502,31,29
3864,0022300502,29,31
3851,0022300503,26,32
3850,0022300503,32,26
3862,0022300504,36,28
3863,0022300504,28,36
3853,0022300505,24,19
3852,0022300505,19,24
3840,0022300506,25,24
3841,0022300506,24,25
3843,0022300507,33,34
3842,0022300507,34,33
3845,0022300508,30,36
3844,0022300508,36,30
3839,0022300509,27,34
3838,0022300509,34,27
3848,0022300510,23,41
3849,0022300510,41,23
3847,0022300511,34,31
3846,0022300511,31,34
3837,0022300512,29,47
3836,0022300512,47,29
3834,0022300513,33,16
3835,0022300513,16,33
3832,0022300514,38,22
3833,0022300514,22,38
3829,0022300515,29,22
3828,0022300515,22,29
3831,0022300516,24,28
3830,0022300516,28,24
3826,0022300517,32,27
3827,0022300517,27,32
3814,0022300518,33,28
3815,0022300518,28,33
3822,0022300519,31,19
3823,0022300519,19,31
3809,0022300520,23,21
3808,0022300520,21,23
3812,0022300521,34,31
3813,0022300521,31,34
3810,0022300522,29,35
3811,0022300522,35,29
3818,0022300523,24,28
3819,0022300523,28,24
3816,0022300524,35,24
3817,0022300524,24,35
3820,0022300525,46,27
3821,0022300525,27,46
3824,0022300526,28,29
3825,0022300526,29,28
3801,0022300527,26,16
3800,0022300527,16,26
3807,0022300528,41,23
3806,0022300528,23,41
3805,0022300529,36,24
3804,0022300529,24,36
3798,0022300530,44,26
3799,0022300530,26,44
3803,0022300531,25,36
3802,0022300531,36,25
3782,0022300532,29,21
3783,0022300532,21,29
3795,0022300533,30,34
3794,0022300533,34,30
3778,0022300534,23,30
3779,0022300534,30,23
3791,0022300535,30,22
3790,0022300535,22,30
3793,0022300536,30,33
3792,0022300536,33,30
3784,0022300537,23,26
3785,0022300537,26,23
3780,0022300538,36,15
3781,0022300538,15,36
3797,0022300539,25,37
3796,0022300539,37,25
3787,0022300540,25,28
3786,0022300540,28,25
3788,0022300541,28,22
3789,0022300541,22,28
3771,0022300542,35,31
3770,0022300542,31,35
3772,0022300543,25,30
3773,0022300543,30,25
3768,0022300544,25,27
3769,0022300544,27,25
3776,0022300545,33,24
3777,0022300545,24,33
3765,0022300546,23,21
3764,0022300546,21,23
3766,0022300547,20,29
3767,0022300547,29,20
3774,0022300548,35,23
3775,0022300548,23,35
3763,0022300549,39,31
3762,0022300549,31,39
3756,0022300550,28,28
3754,0022300551,26,16
3755,0022300551,16,26
3759,0022300552,37,32
3758,0022300552,32,37
3753,0022300553,19,29
3752,0022300553,29,19
3761,0022300554,31,33
3760,0022300554,33,31
3747,0022300555,19,33
3746,0022300555,33,19
3750,0022300556,17,33
3751,0022300556,33,17
3730,0022300557,24,24
3740,0022300558,29,22
3741,0022300558,22,29
3733,0022300559,16,35
3732,0022300559,35,16
3739,0022300560,29,23
3738,0022300560,23,29
3734,0022300561,21,40
3735,0022300561,40,21
3743,0022300562,22,16
3742,0022300562,16,22
3737,0022300563,25,29
3736,0022300563,29,25
3745,0022300564,26,33
3744,0022300564,33,26
3749,0022300565,26,27
3748,0022300565,27,26
3726,0022300566,38,36
3727,0022300566,36,38
3724,0022300567,39,27
3725,0022300567,27,39
3728,0022300568,30,35
3729,0022300568,35,30
3721,0022300569,40,39
3720,0022300569,39,40
3718,0022300570,26,26
3708,0022300571,25,30
3709,0022300571,30,25
3712,0022300572,22,32
3713,0022300572,32,22
3714,0022300573,23,25
3715,0022300573,25,23
3707,0022300574,41,18
3706,0022300574,18,41
3716,0022300575,43,36
3717,0022300575,36,43
3280,0022300576,39,36
3281,0022300576,36,39
3722,0022300577,32,26
3723,0022300577,26,32
3711,0022300578,24,23
3710,0022300578,23,24
3698,0022300579,22,22
3700,0022300580,38,27
3701,0022300580,27,38
3696,0022300581,27,39
3697,0022300581,39,27
3704,0022300582,30,30
3703,0022300583,34,31
3702,0022300583,31,34
3682,0022300584,32,34
3683,0022300584,34,32
3695,0022300585,32,34
3694,0022300585,34,32
3693,0022300586,32,31
3692,0022300586,31,32
3691,0022300587,32,24
3690,0022300587,24,32
3687,0022300588,28,41
3686,0022300588,41,28
