GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP
22300300,1610612741,CHI,1610612749,MIL,2023-24,32,37,69,23.8,14.0,29.3,20.5,88.9,90.3
22300301,1610612750,MIN,1610612740,NOP,2023-24,29,29,58,29.1,23.5,30.0,24.0,84.4,87.6
22300301,1610612740,NOP,1610612750,MIN,2023-24,29,29,58,30.0,24.0,29.1,23.5,87.6,84.4
22300302,1610612762,UTA,1610612760,OKC,2023-24,20,34,54,26.2,21.0,31.9,27.5,91.3,89.7
22300302,1610612760,OKC,1610612762,UTA,2023-24,34,20,54,31.9,27.5,26.2,21.0,89.7,91.3
22300303,1610612758,SAC,1610612751,BKN,2023-24,26,18,44,29.4,20.5,28.2,16.0,87.1,92.7
22300303,1610612751,BKN,1610612758,SAC,2023-24,18,26,44,28.2,16.0,29.4,20.5,92.7,87.1
22300304,1610612757,POR,1610612746,LAC,2023-24,32,43,75,27.4,21.5,25.9,20.5,88.8,88.0
22300304,1610612746,LAC,1610612757,POR,2023-24,43,32,75,25.9,20.5,27.4,21.5,88.0,88.8
22300305,1610612739,CLE,1610612738,BOS,2023-24,31,21,52,28.4,25.0,30.8,25.5,86.2,86.6
22300305,1610612738,BOS,1610612739,CLE,2023-24,21,31,52,30.8,25.5,28.4,25.0,86.6,86.2
22300306,1610612747,LAL,1610612742,DAL,2023-24,26,34,60,27.4,19.0,30.1,19.0,85.0,92.1
22300306,1610612742,DAL,1610612747,LAL,2023-24,34,26,60,30.1,19.0,27.4,19.0,92.1,85.0
22300307,1610612743,DEN,1610612741,CHI,2023-24,32,25,57,31.6,26.0,24.2,14.0,90.4,90.7
22300307,1610612741,CHI,1610612743,DEN,2023-24,25,32,57,24.2,14.0,31.6,26.0,90.7,90.4
22300308,1610612756,PHX,1610612744,GSW,2023-24,25,25,50,29.5,23.0,29.3,22.5,87.4,89.9
22300308,1610612744,GSW,1610612756,PHX,2023-24,25,25,50,29.3,22.5,29.5,23.0,89.9,87.4
22300309,1610612758,SAC,1610612746,LAC,2023-24,24,32,56,30.1,23.5,28.1,20.5,88.1,89.6
22300309,1610612746,LAC,1610612758,SAC,2023-24,32,24,56,28.1,20.5,30.1,23.5,89.6,88.1
22300310,1610612755,PHI,1610612765,DET,2023-24,39,26,65,28.9,21.0,25.7,18.5,91.2,87.4
22300310,1610612765,DET,1610612755,PHI,2023-24,26,39,65,25.7,18.5,28.9,21.0,87.4,91.2
22300311,1610612764,WAS,1610612740,NOP,2023-24,30,28,58,27.4,19.5,30.5,25.5,89.5,86.5
22300311,1610612740,NOP,1610612764,WAS,2023-24,28,30,58,30.5,25.5,27.4,19.5,86.5,89.5
22300312,1610612748,MIA,1610612766,CHA,2023-24,22,23,45,29.7,18.5,26.1,20.0,84.2,89.8
22300312,1610612766,CHA,1610612748,MIA,2023-24,23,22,45,26.1,20.0,29.7,18.5,89.8,84.2
22300313,1610612737,ATL,1610612761,TOR,2023-24,39,31,70,31.2,23.0,27.4,23.0,94.8,94.6
22300313,1610612761,TOR,1610612737,ATL,2023-24,31,39,70,27.4,23.0,31.2,23.0,94.6,94.8
22300314,1610612763,MEM,1610612745,HOU,2023-24,23,29,52,26.9,24.0,27.1,20.0,88.1,88.1
22300314,1610612745,HOU,1610612763,MEM,2023-24,29,23,52,27.1,20.0,26.9,24.0,88.1,88.1
22300315,1610612749,MIL,1610612754,IND,2023-24,36,33,69,30.6,20.5,32.4,23.0,90.2,92.7
22300315,1610612754,IND,1610612749,MIL,2023-24,33,36,69,32.4,23.0,30.6,20.5,92.7,90.2
22300316,1610612759,SAS,1610612747,LAL,2023-24,26,34,60,27.1,15.0,28.1,19.5,89.1,85.6
22300316,1610612747,LAL,1610612759,SAS,2023-24,34,26,60,28.1,19.5,27.1,15.0,85.6,89.1
22300317,1610612751,BKN,1610612756,PHX,2023-24,31,22,53,26.8,15.5,29.2,22.5,91.4,87.2
22300317,1610612756,PHX,1610612751,BKN,2023-24,22,31,53,29.2,22.5,26.8,15.5,87.2,91.4
22300318,1610612752,NYK,1610612762,UTA,2023-24,31,22,53,30.2,23.0,25.5,20.5,89.3,91.4
22300318,1610612762,UTA,1610612752,NYK,2023-24,22,31,53,25.5,20.5,30.2,23.0,91.4,89.3
22300319,1610612739,CLE,1610612738,BOS,2023-24,24,33,57,28.5,25.0,30.3,23.0,86.8,85.8
22300319,1610612738,BOS,1610612739,CLE,2023-24,33,24,57,30.3,23.0,28.5,25.0,85.8,86.8
22300320,1610612741,CHI,1610612748,MIA,2023-24,36,22,58,24.5,14.0,27.8,18.5,90.2,84.4
22300320,1610612748,MIA,1610612741,CHI,2023-24,22,36,58,27.8,18.5,24.5,14.0,84.4,90.2
22300321,1610612742,DAL,1610612750,MIN,2023-24,30,26,56,30.2,19.0,29.1,23.5,92.6,85.0
22300321,1610612750,MIN,1610612742,DAL,2023-24,26,30,56,29.1,23.5,30.2,19.0,85.0,92.6
22300322,1610612751,BKN,1610612743,DEN,2023-24,22,29,51,28.6,18.5,31.8,26.0,91.1,89.6
22300322,1610612743,DEN,1610612751,BKN,2023-24,29,22,51,31.8,26.0,28.6,18.5,89.6,91.1
22300323,1610612762,UTA,1610612757,POR,2023-24,38,30,68,24.5,20.5,27.4,21.5,92.6,88.3
22300323,1610612757,POR,1610612762,UTA,2023-24,30,38,68,27.4,21.5,24.5,20.5,88.3,92.6
22300324,1610612760,OKC,1610612758,SAC,2023-24,30,29,59,32.4,27.5,30.3,24.5,89.9,88.6
22300324,1610612758,SAC,1610612760,OKC,2023-24,29,30,59,30.3,24.5,32.4,27.5,88.6,89.9
22300325,1610612746,LAC,1610612744,GSW,2023-24,29,28,57,29.2,21.0,28.7,22.5,88.9,89.4
22300325,1610612744,GSW,1610612746,LAC,2023-24,28,29,57,28.7,22.5,29.2,21.0,89.4,88.9
22300326,1610612740,NOP,1610612766,CHA,2023-24,21,20,41,30.6,26.0,25.3,20.0,86.9,87.6
22300326,1610612766,CHA,1610612740,NOP,2023-24,20,21,41,25.3,20.0,30.6,26.0,87.6,86.9
22300327,1610612755,PHI,1610612765,DET,2023-24,26,22,48,30.6,21.0,25.7,18.5,90.4,88.2
22300327,1610612765,DET,1610612755,PHI,2023-24,22,26,48,25.7,18.5,30.6,21.0,88.2,90.4
22300328,1610612764,WAS,1610612754,IND,2023-24,30,37,67,28.9,25.0,31.3,23.0,88.9,93.2
22300328,1610612754,IND,1610612764,WAS,2023-24,37,30,67,31.3,23.0,28.9,25.0,93.2,88.9
22300329,1610612738,BOS,1610612753,ORL,2023-24,30,24,54,30.9,23.0,28.5,21.5,85.2,85.6
22300329,1610612753,ORL,1610612738,BOS,2023-24,24,30,54,28.5,21.5,30.9,23.0,85.6,85.2
22300330,1610612761,TOR,1610612737,ATL,2023-24,24,30,54,27.8,23.0,32.3,23.0,93.4,94.6
22300330,1610612737,ATL,1610612761,TOR,2023-24,30,24,54,32.3,23.0,27.8,23.0,94.6,93.4
22300331,1610612747,LAL,1610612759,SAS,2023-24,22,42,64,28.4,19.5,26.9,15.0,86.3,89.3
22300331,1610612759,SAS,1610612747,LAL,2023-24,42,22,64,26.9,15.0,28.4,19.5,89.3,86.3
22300332,1610612745,HOU,1610612763,MEM,2023-24,14,29,43,26.7,20.0,26.6,23.5,88.0,87.3
22300332,1610612763,MEM,1610612745,HOU,2023-24,29,14,43,26.6,23.5,26.7,20.0,87.3,88.0
22300333,1610612752,NYK,1610612756,PHX,2023-24,31,30,61,30.0,23.0,27.8,21.0,88.7,86.6
22300333,1610612756,PHX,1610612752,NYK,2023-24,30,31,61,27.8,21.0,30.0,23.0,86.6,88.7
22300334,1610612749,MIL,1610612765,DET,2023-24,43,20,63,31.7,20.5,25.6,18.5,91.4,86.5
22300334,1610612765,DET,1610612749,MIL,2023-24,20,43,63,25.6,18.5,31.7,20.5,86.5,91.4
22300335,1610612755,PHI,1610612766,CHA,2023-24,33,17,50,29.4,21.0,24.4,19.5,89.7,88.9
22300335,1610612766,CHA,1610612755,PHI,2023-24,17,33,50,24.4,19.5,29.4,21.0,88.9,89.7
22300336,1610612739,CLE,1610612737,ATL,2023-24,41,28,69,28.4,24.5,31.9,23.0,86.0,96.2
22300336,1610612737,ATL,1610612739,CLE,2023-24,28,41,69,31.9,23.0,28.4,24.5,96.2,86.0
22300337,1610612748,MIA,1610612741,CHI,2023-24,36,24,60,28.5,22.0,26.3,14.0,83.5,89.5
22300337,1610612741,CHI,1610612748,MIA,2023-24,24,36,60,26.3,14.0,28.5,22.0,89.5,83.5
22300338,1610612750,MIN,1610612754,IND,2023-24,23,20,43,28.9,23.0,32.1,23.0,85.6,93.8
22300338,1610612754,IND,1610612750,MIN,2023-24,20,23,43,32.1,23.0,28.9,23.0,93.8,85.6
22300339,1610612744,GSW,1610612751,BKN,2023-24,32,25,57,29.4,24.5,27.8,18.5,90.0,90.8
22300339,1610612751,BKN,1610612744,GSW,2023-24,25,32,57,27.8,18.5,29.4,24.5,90.8,90.0
22300340,1610612760,OKC,1610612743,DEN,2023-24,27,31,58,31.8,27.5,32.0,26.0,91.5,91.3
22300340,1610612743,DEN,1610612760,OKC,2023-24,31,27,58,32.0,26.0,31.8,27.5,91.3,91.5
22300341,1610612742,DAL,1610612757,POR,2023-24,36,39,75,29.8,19.0,27.5,21.5,90.7,89.9
22300341,1610612757,POR,1610612742,DAL,2023-24,39,36,75,27.5,21.5,29.8,19.0,89.9,90.7
22300342,1610612762,UTA,1610612758,SAC,2023-24,23,35,58,25.4,20.5,29.8,24.5,92.2,89.2
22300342,1610612758,SAC,1610612762,UTA,2023-24,35,23,58,29.8,24.5,25.4,20.5,89.2,92.2
22300343,1610612752,NYK,1610612746,LAC,2023-24,33,35,68,29.9,23.0,30.1,23.0,88.2,88.5
22300343,1610612746,LAC,1610612752,NYK,2023-24,35,33,68,30.1,23.0,29.9,23.0,88.5,88.2
22300344,1610612753,ORL,1610612738,BOS,2023-24,31,27,58,27.5,21.5,30.9,23.0,85.3,85.8
22300344,1610612738,BOS,1610612753,ORL,2023-24,27,31,58,30.9,23.0,27.5,21.5,85.8,85.3
22300345,1610612740,NOP,1610612759,SAS,2023-24,33,20,53,29.2,22.5,29.5,17.5,86.3,89.8
22300345,1610612759,SAS,1610612740,NOP,2023-24,20,33,53,29.5,17.5,29.2,22.5,89.8,86.3
22300346,1610612745,HOU,1610612749,MIL,2023-24,28,33,61,24.9,16.5,32.5,20.5,89.3,91.3
22300346,1610612749,MIL,1610612745,HOU,2023-24,33,28,61,32.5,20.5,24.9,16.5,91.3,89.3
22300347,1610612764,WAS,1610612756,PHX,2023-24,29,21,50,28.7,25.0,27.9,21.0,89.7,87.3
22300347,1610612756,PHX,1610612764,WAS,2023-24,21,29,50,27.9,21.0,28.7,25.0,87.3,89.7
22300348,1610612744,GSW,1610612757,POR,2023-24,27,23,50,29.5,24.5,28.6,21.5,90.1,90.3
22300348,1610612757,POR,1610612744,GSW,2023-24,23,27,50,28.6,21.5,29.5,24.5,90.3,90.1
22300349,1610612745,HOU,1610612739,CLE,2023-24,34,33,67,24.5,16.5,29.5,24.5,88.5,88.6
22300349,1610612739,CLE,1610612745,HOU,2023-24,33,34,67,29.5,24.5,24.5,16.5,88.6,88.5
22300350,1610612746,LAC,1610612754,IND,2023-24,37,38,75,30.3,23.0,30.3,20.5,87.8,93.6
22300350,1610612754,IND,1610612746,LAC,2023-24,38,37,75,30.3,20.5,30.3,23.0,93.6,87.8
22300351,1610612741,CHI,1610612755,PHI,2023-24,25,24,49,26.6,14.0,30.5,21.5,88.9,90.0
22300351,1610612755,PHI,1610612741,CHI,2023-24,24,25,49,30.5,21.5,26.6,14.0,90.0,88.9
22300352,1610612737,ATL,1610612765,DET,2023-24,38,25,63,32.3,24.0,24.5,18.5,96.0,87.3
22300352,1610612765,DET,1610612737,ATL,2023-24,25,38,63,24.5,18.5,32.3,24.0,87.3,96.0
22300353,1610612750,MIN,1610612748,MIA,2023-24,22,33,55,28.3,21.5,29.1,22.0,86.0,83.7
22300353,1610612748,MIA,1610612750,MIN,2023-24,33,22,55,29.1,22.0,28.3,21.5,83.7,86.0
22300354,1610612761,TOR,1610612766,CHA,2023-24,19,27,46,27.6,22.5,23.6,18.0,92.0,88.6
22300354,1610612766,CHA,1610612761,TOR,2023-24,27,19,46,23.6,18.0,27.6,22.5,88.6,92.0
22300355,1610612760,OKC,1610612763,MEM,2023-24,34,26,60,31.6,26.5,26.2,23.5,91.7,87.7
22300355,1610612763,MEM,1610612760,OKC,2023-24,26,34,60,26.2,23.5,31.6,26.5,87.7,91.7
22300356,1610612743,DEN,1610612742,DAL,2023-24,28,20,48,32.4,26.5,29.3,19.0,91.9,91.2
22300356,1610612742,DAL,1610612743,DEN,2023-24,20,28,48,29.3,19.0,32.4,26.5,91.2,91.9
22300357,1610612751,BKN,1610612762,UTA,2023-24,28,28,56,27.6,18.5,24.7,20.5,91.6,89.3
22300357,1610612762,UTA,1610612751,BKN,2023-24,28,28,56,24.7,20.5,27.6,18.5,89.3,91.6
22300358,1610612758,SAC,1610612764,WAS,2023-24,27,31,58,30.0,24.5,29.0,25.0,89.4,90.3
22300358,1610612764,WAS,1610612758,SAC,2023-24,31,27,58,29.0,25.0,30.0,24.5,90.3,89.4
22300359,1610612752,NYK,1610612747,LAL,2023-24,35,27,62,30.8,25.0,28.1,19.5,89.7,86.9
22300359,1610612747,LAL,1610612752,NYK,2023-24,27,35,62,28.1,19.5,30.8,25.0,86.9,89.7
22300360,1610612763,MEM,1610612740,NOP,2023-24,25,21,46,26.2,23.5,29.6,22.5,87.6,86.9
22300360,1610612740,NOP,1610612763,MEM,2023-24,21,25,46,29.6,22.5,26.2,23.5,86.9,87.6
22300361,1610612749,MIL,1610612759,SAS,2023-24,44,26,70,32.2,20.5,28.6,17.0,91.8,90.1
22300361,1610612759,SAS,1610612749,MIL,2023-24,26,44,70,28.6,17.0,32.2,20.5,90.1,91.8
22300362,1610612738,BOS,1610612744,GSW,2023-24,40,30,70,31.1,23.5,29.1,24.5,87.4,89.2
22300362,1610612744,GSW,1610612738,BOS,2023-24,30,40,70,29.1,24.5,31.1,23.5,89.2,87.4
22300363,1610612756,PHX,1610612757,POR,2023-24,36,20,56,26.5,20.5,28.4,21.5,87.8,89.7
22300363,1610612757,POR,1610612756,PHX,2023-24,20,36,56,28.4,21.5,26.5,20.5,89.7,87.8
22300364,1610612739,CLE,1610612762,UTA,2023-24,36,27,63,29.9,24.5,25.4,20.5,90.1,90.5
22300364,1610612762,UTA,1610612739,CLE,2023-24,27,36,63,25.4,20.5,29.9,24.5,90.5,90.1
22300365,1610612766,CHA,1610612754,IND,2023-24,29,31,60,24.4,18.5,31.4,20.5,89.3,94.1
22300365,1610612754,IND,1610612766,CHA,2023-24,31,29,60,31.4,20.5,24.4,18.5,94.1,89.3
22300366,1610612748,MIA,1610612753,ORL,2023-24,25,24,49,29.8,22.0,27.7,21.5,84.7,85.8
22300366,1610612753,ORL,1610612748,MIA,2023-24,24,25,49,27.7,21.5,29.8,22.0,85.8,84.7
22300367,1610612750,MIN,1610612755,PHI,2023-24,24,28,52,27.6,21.0,30.6,22.0,85.3,89.4
22300367,1610612755,PHI,1610612750,MIN,2023-24,28,24,52,30.6,22.0,27.6,21.0,89.4,85.3
22300368,1610612751,BKN,1610612752,NYK,2023-24,20,32,52,28.2,18.5,31.0,25.0,92.5,89.1
22300368,1610612752,NYK,1610612751,BKN,2023-24,32,20,52,31.0,25.0,28.2,18.5,89.1,92.5
22300369,1610612743,DEN,1610612761,TOR,2023-24,29,20,49,32.4,26.5,27.0,20.0,91.3,91.6
22300369,1610612761,TOR,1610612743,DEN,2023-24,20,29,49,27.0,20.0,32.4,26.5,91.6,91.3
22300370,1610612747,LAL,1610612741,CHI,2023-24,22,33,55,28.8,20.5,27.7,19.0,88.5,89.7
22300370,1610612741,CHI,1610612747,LAL,2023-24,33,22,55,27.7,19.0,28.8,20.5,89.7,88.5
22300371,1610612745,HOU,1610612737,ATL,2023-24,29,39,68,25.6,16.5,33.9,26.0,90.0,97.0
22300371,1610612737,ATL,1610612745,HOU,2023-24,39,29,68,33.9,26.0,25.6,16.5,97.0,90.0
22300372,1610612742,DAL,1610612746,LAC,2023-24,22,35,57,27.9,19.0,31.4,23.0,90.1,89.1
22300372,1610612746,LAC,1610612742,DAL,2023-24,35,22,57,31.4,23.0,27.9,19.0,89.1,90.1
22300373,1610612758,SAC,1610612738,BOS,2023-24,41,38,79,28.9,24.5,31.4,23.5,89.8,90.0
22300373,1610612738,BOS,1610612758,SAC,2023-24,38,41,79,31.4,23.5,28.9,24.5,90.0,89.8
22300374,1610612765,DET,1610612762,UTA,2023-24,32,34,66,25.0,18.5,25.9,20.5,88.4,89.6
22300374,1610612762,UTA,1610612765,DET,2023-24,34,32,66,25.9,20.5,25.0,18.5,89.6,88.4
22300375,1610612740,NOP,1610612739,CLE,2023-24,36,28,64,28.5,21.0,30.9,24.5,86.7,92.0
22300375,1610612739,CLE,1610612740,NOP,2023-24,28,36,64,30.9,24.5,28.5,21.0,92.0,86.7
22300376,1610612759,SAS,1610612741,CHI,2023-24,28,27,55,27.7,17.0,28.3,19.0,91.4,90.4
22300376,1610612741,CHI,1610612759,SAS,2023-24,27,28,55,28.3,19.0,27.7,17.0,90.4,91.4
22300377,1610612754,IND,1610612763,MEM,2023-24,22,35,57,32.4,22.5,26.0,23.5,92.6,86.3
22300377,1610612763,MEM,1610612754,IND,2023-24,35,22,57,26.0,23.5,32.4,22.5,86.3,92.6
22300378,1610612753,ORL,1610612749,MIL,2023-24,31,28,59,28.0,22.0,33.3,20.5,86.5,93.0
22300378,1610612749,MIL,1610612753,ORL,2023-24,28,31,59,33.3,20.5,28.0,22.0,93.0,86.5
22300379,1610612746,LAC,1610612760,OKC,2023-24,29,35,64,32.0,23.0,31.1,26.5,88.0,92.2
22300379,1610612760,OKC,1610612746,LAC,2023-24,35,29,64,31.1,26.5,32.0,23.0,92.2,88.0
22300380,1610612747,LAL,1610612750,MIN,2023-24,32,36,68,28.5,20.5,27.3,21.0,89.5,85.5
22300380,1610612750,MIN,1610612747,LAL,2023-24,36,32,68,27.3,21.0,28.5,20.5,85.5,89.5
22300381,1610612764,WAS,1610612757,POR,2023-24,33,24,57,29.4,25.0,28.3,21.0,88.9,89.9
22300381,1610612757,POR,1610612764,WAS,2023-24,24,33,57,28.3,21.0,29.4,25.0,89.9,88.9
22300382,1610612761,TOR,1610612755,PHI,2023-24,37,28,65,26.9,19.5,31.4,24.0,91.0,89.1
22300382,1610612755,PHI,1610612761,TOR,2023-24,28,37,65,31.4,24.0,26.9,19.5,89.1,91.0
22300383,1610612751,BKN,1610612743,DEN,2023-24,28,28,56,26.9,18.5,31.4,26.5,91.3,92.2
22300383,1610612743,DEN,1610612751,BKN,2023-24,28,28,56,31.4,26.5,26.9,18.5,92.2,91.3
22300384,1610612737,ATL,1610612748,MIA,2023-24,26,33,59,33.3,26.0,29.0,22.0,94.5,84.6
22300384,1610612748,MIA,1610612737,ATL,2023-24,33,26,59,29.0,22.0,33.3,26.0,84.6,94.5
22300385,1610612742,DAL,1610612745,HOU,2023-24,17,23,40,26.5,19.0,25.7,16.5,90.4,90.5
22300385,1610612745,HOU,1610612742,DAL,2023-24,23,17,40,25.7,16.5,26.5,19.0,90.5,90.4
22300386,1610612764,WAS,1610612744,GSW,2023-24,25,28,53,30.3,26.5,29.7,26.0,87.6,90.3
22300386,1610612744,GSW,1610612764,WAS,2023-24,28,25,53,29.7,26.0,30.3,26.5,90.3,87.6
22300387,1610612758,SAC,1610612756,PHX,2023-24,35,30,65,29.5,24.5,27.1,20.5,89.9,87.0
22300387,1610612756,PHX,1610612758,SAC,2023-24,30,35,65,27.1,20.5,29.5,24.5,87.0,89.9
22300388,1610612752,NYK,1610612749,MIL,2023-24,27,36,63,31.2,25.0,33.0,20.5,89.5,92.6
22300388,1610612749,MIL,1610612752,NYK,2023-24,36,27,63,33.0,20.5,31.2,25.0,92.6,89.5
22300389,1610612738,BOS,1610612746,LAC,2023-24,28,21,49,32.6,24.0,32.1,23.0,91.5,88.8
22300389,1610612746,LAC,1610612738,BOS,2023-24,21,28,49,32.1,23.0,32.6,24.0,88.8,91.5
22300390,1610612743,DEN,1610612766,CHA,2023-24,25,27,52,31.7,28.0,24.8,18.5,91.7,88.4
22300390,1610612766,CHA,1610612743,DEN,2023-24,27,25,52,24.8,18.5,31.7,28.0,88.4,91.7
22300391,1610612753,ORL,1610612754,IND,2023-24,36,27,63,26.9,22.0,31.1,21.0,87.7,92.5
22300391,1610612754,IND,1610612753,ORL,2023-24,27,36,63,31.1,21.0,26.9,22.0,92.5,87.7
22300392,1610612740,NOP,1610612745,HOU,2023-24,24,26,50,29.2,21.0,25.3,16.5,86.0,90.5
22300392,1610612745,HOU,1610612740,NOP,2023-24,26,24,50,25.3,16.5,29.2,21.0,90.5,86.0
22300393,1610612737,ATL,1610612763,MEM,2023-24,32,25,57,32.5,26.0,26.7,23.5,93.9,86.5
22300393,1610612763,MEM,1610612737,ATL,2023-24,25,32,57,26.7,23.5,32.5,26.0,86.5,93.9
22300394,1610612751,BKN,1610612765,DET,2023-24,32,21,53,27.1,18.5,25.9,18.5,92.4,88.9
22300394,1610612765,DET,1610612751,BKN,2023-24,21,32,53,25.9,18.5,27.1,18.5,88.9,92.4
22300395,1610612762,UTA,1610612761,TOR,2023-24,31,34,65,26.1,20.5,27.4,19.5,90.2,89.5
22300395,1610612761,TOR,1610612762,UTA,2023-24,34,31,65,27.4,19.5,26.1,20.5,89.5,90.2
22300396,1610612741,CHI,1610612739,CLE,2023-24,30,32,62,29.6,24.5,29.7,24.5,90.6,91.6
22300396,1610612739,CLE,1610612741,CHI,2023-24,32,30,62,29.7,24.5,29.6,24.5,91.6,90.6
22300397,1610612760,OKC,1610612747,LAL,2023-24,39,36,75,31.3,26.5,28.2,20.5,90.9,88.8
22300397,1610612747,LAL,1610612760,OKC,2023-24,36,39,75,28.2,20.5,31.3,26.5,88.8,90.9
22300398,1610612759,SAS,1610612742,DAL,2023-24,29,40,69,27.8,17.0,25.3,17.5,90.5,90.9
22300398,1610612742,DAL,1610612759,SAS,2023-24,40,29,69,25.3,17.5,27.8,17.0,90.9,90.5
22300399,1610612744,GSW,1610612757,POR,2023-24,23,30,53,29.4,26.0,27.5,21.0,90.3,90.2
22300399,1610612757,POR,1610612744,GSW,2023-24,30,23,53,27.5,21.0,29.4,26.0,90.2,90.3
22300400,1610612758,SAC,1610612750,MIN,2023-24,20,28,48,29.9,24.5,27.8,21.0,89.5,86.2
22300400,1610612750,MIN,1610612758,SAC,2023-24,28,20,48,27.8,21.0,29.9,24.5,86.2,89.5
22300401,1610612752,NYK,1610612749,MIL,2023-24,36,27,63,31.1,24.5,34.9,25.0,89.6,91.6
22300401,1610612749,MIL,1610612752,NYK,2023-24,27,36,63,34.9,25.0,31.1,24.5,91.6,89.6
22300402,1610612743,DEN,1610612744,GSW,2023-24,29,26,55,30.1,26.5,28.8,24.0,91.2,90.9
22300402,1610612744,GSW,1610612743,DEN,2023-24,26,29,55,28.8,24.0,30.1,26.5,90.9,91.2
22300403,1610612747,LAL,1610612738,BOS,2023-24,23,32,55,29.9,22.0,32.3,24.0,89.5,91.2
22300403,1610612738,BOS,1610612747,LAL,2023-24,32,23,55,32.3,24.0,29.9,22.0,91.2,89.5
22300404,1610612748,MIA,1610612755,PHI,2023-24,26,22,48,28.6,22.0,31.3,24.0,84.4,89.1
22300404,1610612755,PHI,1610612748,MIA,2023-24,22,26,48,31.3,24.0,28.6,22.0,89.1,84.4
22300405,1610612756,PHX,1610612742,DAL,2023-24,24,36,60,27.5,20.5,27.5,18.5,88.2,91.8
22300405,1610612742,DAL,1610612756,PHX,2023-24,36,24,60,27.5,18.5,27.5,20.5,91.8,88.2
22300406,1610612751,BKN,1610612765,DET,2023-24,25,31,56,28.4,19.0,25.3,18.5,92.7,86.6
22300406,1610612765,DET,1610612751,BKN,2023-24,31,25,56,25.3,18.5,28.4,19.0,86.6,92.7
22300407,1610612764,WAS,1610612753,ORL,2023-24,33,33,66,29.8,25.5,27.7,22.0,88.5,86.9
22300407,1610612753,ORL,1610612764,WAS,2023-24,33,33,66,27.7,22.0,29.8,25.5,86.9,88.5
22300408,1610612741,CHI,1610612737,ATL,2023-24,28,17,45,29.0,24.5,33.1,26.0,90.3,94.7
22300408,1610612737,ATL,1610612741,CHI,2023-24,17,28,45,33.1,26.0,29.0,24.5,94.7,90.3
22300409,1610612745,HOU,1610612754,IND,2023-24,33,33,66,25.8,16.5,30.4,21.0,89.5,91.9
22300409,1610612754,IND,1610612745,HOU,2023-24,33,33,66,30.4,21.0,25.8,16.5,91.9,89.5
22300410,1610612763,MEM,1610612740,NOP,2023-24,24,19,43,26.6,23.5,29.2,21.0,87.4,85.4
22300410,1610612740,NOP,1610612763,MEM,2023-24,19,24,43,29.2,21.0,26.6,23.5,85.4,87.4
22300411,1610612760,OKC,1610612750,MIN,2023-24,40,35,75,31.9,26.5,26.9,21.0,92.3,86.0
22300411,1610612750,MIN,1610612760,OKC,2023-24,35,40,75,26.9,21.0,31.9,26.5,86.0,92.3
22300412,1610612759,SAS,1610612762,UTA,2023-24,32,27,59,29.3,20.5,26.7,20.5,91.2,90.3
22300412,1610612762,UTA,1610612759,SAS,2023-24,27,32,59,26.7,20.5,29.3,20.5,90.3,91.2
22300413,1610612757,POR,1610612758,SAC,2023-24,32,33,65,27.4,21.0,28.9,22.0,89.5,90.4
22300413,1610612758,SAC,1610612757,POR,2023-24,33,32,65,28.9,22.0,27.4,21.0,90.4,89.5
22300414,1610612746,LAC,1610612766,CHA,2023-24,26,27,53,30.7,21.5,25.4,18.5,88.4,88.1
22300414,1610612766,CHA,1610612746,LAC,2023-24,27,26,53,25.4,18.5,30.7,21.5,88.1,88.4
22300415,1610612755,PHI,1610612753,ORL,2023-24,26,25,51,30.3,23.0,28.5,22.0,89.2,87.5
22300415,1610612753,ORL,1610612755,PHI,2023-24,25,26,51,28.5,22.0,30.3,23.0,87.5,89.2
22300416,1610612761,TOR,1610612764,WAS,2023-24,31,25,56,28.1,19.5,30.0,25.5,89.9,88.3
22300416,1610612764,WAS,1610612761,TOR,2023-24,25,31,56,30.0,25.5,28.1,19.5,88.3,89.9
22300417,1610612751,BKN,1610612749,MIL,2023-24,31,32,63,27.2,19.0,35.0,25.5,90.4,92.2
22300417,1610612749,MIL,1610612751,BKN,2023-24,32,31,63,35.0,25.5,27.2,19.0,92.2,90.4
22300418,1610612756,PHX,1610612745,HOU,2023-24,30,24,54,26.5,20.5,26.5,16.5,88.1,90.6
22300418,1610612745,HOU,1610612756,PHX,2023-24,24,30,54,26.5,16.5,26.5,20.5,90.6,88.1
22300419,1610612752,NYK,1610612760,OKC,2023-24,25,38,63,32.5,29.0,33.3,28.5,90.2,92.9
22300419,1610612760,OKC,1610612752,NYK,2023-24,38,25,63,33.3,28.5,32.5,29.0,92.9,90.2
22300420,1610612739,CLE,1610612742,DAL,2023-24,27,39,66,30.4,24.5,29.1,18.5,90.7,91.0
22300420,1610612742,DAL,1610612739,CLE,2023-24,39,27,66,29.1,18.5,30.4,24.5,91.0,90.7
22300421,1610612765,DET,1610612738,BOS,2023-24,30,27,57,26.0,18.5,32.6,24.0,85.9,91.9
22300421,1610612738,BOS,1610612765,DET,2023-24,27,30,57,32.6,24.0,26.0,18.5,91.9,85.9
