GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP,TEAM_OREB,OREB_OPP,TEAM_DREB,DREB_OPP,TEAM_OFF_RATING,OFF_RATING_OPP,TEAM_AST_TOV,AST_TOV_OPP,TEAM_LAST_3,LAST_3_OPP,LAST_3_H2H,LAST_3_PACE_H2H
22300584,1610612759,SAS,1610612766,CHA,2023-24,32,34,66,26.0,19.0,25.3,17.0,23.0,23.0,103.0,99.4,28.6,19.5,28.6,22.0,0.4854,0.492,0.4239,0.4147999999999999,0.3445999999999999,0.4038,0.8317,0.4925,4.8,4.1,3.6,3.1,2.0,3.0,10.0,8.5,100.87,101.74,2.075,2.6100000000000003,21.33333333333333,24.666666666666668,58.0,102.86666666666667
22300584,1610612766,CHA,1610612759,SAS,2023-24,34,32,66,25.3,17.0,26.0,19.0,23.0,23.0,99.4,103.0,28.6,22.0,28.6,19.5,0.492,0.4854,0.4147999999999999,0.4239,0.4038,0.3445999999999999,0.4925,0.8317,4.1,4.8,3.1,3.6,3.0,2.0,8.5,10.0,101.74,100.87,2.6100000000000003,2.075,24.666666666666668,21.33333333333333,58.0,102.86666666666667
22300585,1610612753,ORL,1610612755,PHI,2023-24,34,32,66,25.1,18.5,29.9,21.5,23.0,23.5,96.4,101.0,29.5,23.5,27.4,18.5,0.4998,0.5237999999999999,0.4254,0.4591,0.3543,0.3287,0.5989,0.7217,4.0,6.1,3.2,2.2,3.3,2.3,7.9,8.3,104.0,118.94,1.943,4.508,23.666666666666668,32.666666666666664,52.666666666666664,103.03333333333333
22300585,1610612755,PHI,1610612753,ORL,2023-24,32,34,66,29.9,21.5,25.1,18.5,23.5,23.0,101.0,96.4,27.4,18.5,29.5,23.5,0.5237999999999999,0.4998,0.4591,0.4254,0.3287,0.3543,0.7217,0.5989,6.1,4.0,2.2,3.2,2.3,3.3,8.3,7.9,118.94,104.0,4.508,1.943,32.666666666666664,23.666666666666668,52.666666666666664,103.03333333333333
22300586,1610612743,DEN,1610612738,BOS,2023-24,31,32,63,31.3,24.0,30.1,26.0,22.9,22.5,97.6,101.8,29.2,21.5,26.7,16.0,0.6142000000000001,0.5976,0.5385000000000001,0.4928,0.4418,0.4074,0.6756,0.7445,4.1,4.2,2.3,2.8,2.4,1.4,8.8,11.1,129.99,118.36,4.247,3.175,34.333333333333336,31.33333333333333,61.5,102.83333333333333
22300586,1610612738,BOS,1610612743,DEN,2023-24,32,31,63,30.1,26.0,31.3,24.0,22.5,22.9,101.8,97.6,26.7,16.0,29.2,21.5,0.5976,0.6142000000000001,0.4928,0.5385000000000001,0.4074,0.4418,0.7445,0.6756,4.2,4.1,2.8,2.3,1.4,2.4,11.1,8.8,118.36,129.99,3.175,4.247,31.33333333333333,34.333333333333336,61.5,102.83333333333333
22300587,1610612737,ATL,1610612748,MIA,2023-24,32,24,56,30.5,24.5,27.6,17.0,24.9,22.4,105.0,97.8,28.5,19.5,25.8,17.0,0.5099,0.5237999999999999,0.4498999999999999,0.4570999999999999,0.3237,0.3360999999999999,0.7938000000000001,0.8663000000000001,6.9,5.1,2.4,3.1,3.9,2.3,9.4,8.5,115.65,111.87,3.683,2.817,28.666666666666668,20.0,65.66666666666667,102.0
22300587,1610612748,MIA,1610612737,ATL,2023-24,24,32,56,27.6,17.0,30.5,24.5,22.4,24.9,97.8,105.0,25.8,17.0,28.5,19.5,0.5237999999999999,0.5099,0.4570999999999999,0.4498999999999999,0.3360999999999999,0.3237,0.8663000000000001,0.7938000000000001,5.1,6.9,3.1,2.4,2.3,3.9,8.5,9.4,111.87,115.65,2.817,3.683,20.0,28.666666666666668,65.66666666666667,102.0
22300588,1610612756,PHX,1610612740,NOP,2023-24,41,28,69,30.3,20.0,32.0,21.0,23.1,21.8,100.2,97.6,30.4,24.5,27.5,19.0,0.5987,0.6407,0.5134000000000001,0.5401999999999999,0.4378999999999999,0.4695,0.6239999999999999,0.7750999999999999,3.4,4.3,2.6,2.8,2.3,2.6,8.3,9.3,121.32,131.77,2.6020000000000003,3.138,31.33333333333333,29.666666666666668,59.666666666666664,101.13333333333334
22300588,1610612740,NOP,1610612756,PHX,2023-24,28,41,69,32.0,21.0,30.3,20.0,21.8,23.1,97.6,100.2,27.5,19.0,30.4,24.5,0.6407,0.5987,0.5401999999999999,0.5134000000000001,0.4695,0.4378999999999999,0.7750999999999999,0.6239999999999999,4.3,3.4,2.8,2.6,2.6,2.3,9.3,8.3,131.77,121.32,3.138,2.6020000000000003,29.666666666666668,31.33333333333333,59.666666666666664,101.13333333333334
22300589,1610612744,GSW,1610612742,DAL,2023-24,28,27,55,28.8,23.0,30.8,21.0,23.2,23.2,100.6,97.4,32.3,21.5,27.6,21.0,0.5460999999999999,0.5647,0.4699999999999999,0.4973999999999999,0.3185,0.3273,0.7737,0.6979,4.8,6.0,3.5,2.1,3.3,2.8,7.9,7.8,115.66,126.43,2.611,2.6420000000000003,29.666666666666668,26.33333333333333,62.0,100.5
22300589,1610612742,DAL,1610612744,GSW,2023-24,27,28,55,30.8,21.0,28.8,23.0,23.2,23.2,97.4,100.6,27.6,21.0,32.3,21.5,0.5647,0.5460999999999999,0.4973999999999999,0.4699999999999999,0.3273,0.3185,0.6979,0.7737,6.0,4.8,2.1,3.5,2.8,3.3,7.8,7.9,126.43,115.66,2.6420000000000003,2.611,26.33333333333333,29.666666666666668,62.0,100.5
22300590,1610612754,IND,1610612757,POR,2023-24,31,34,65,29.1,20.0,25.3,18.5,23.4,23.0,101.4,101.6,29.3,22.5,31.6,21.5,0.5971,0.4764,0.5387000000000001,0.4119,0.4178,0.3691,0.575,0.8170999999999999,2.5,4.3,3.6,3.4,2.3,2.0,8.4,8.0,115.35,101.33,2.903,2.604,29.33333333333333,24.0,57.0,102.56666666666666
22300590,1610612757,POR,1610612754,IND,2023-24,34,31,65,25.3,18.5,29.1,20.0,23.0,23.4,101.6,101.4,31.6,21.5,29.3,22.5,0.4764,0.5971,0.4119,0.5387000000000001,0.3691,0.4178,0.8170999999999999,0.575,4.3,2.5,3.4,3.6,2.0,2.3,8.0,8.4,101.33,115.35,2.604,2.903,24.0,29.33333333333333,57.0,102.56666666666666
22300591,1610612747,LAL,1610612751,BKN,2023-24,37,28,65,29.0,18.5,26.2,17.0,22.9,22.0,103.8,95.4,29.2,24.0,26.1,18.5,0.5601,0.5095999999999999,0.5057,0.4489000000000001,0.3465999999999999,0.2718,0.7169000000000001,0.6501,4.0,5.2,3.6,1.6,1.7,2.2,9.5,8.1,112.43,108.16,4.075,5.317,32.666666666666664,20.33333333333333,46.5,100.96666666666667
22300591,1610612751,BKN,1610612747,LAL,2023-24,28,37,65,26.2,17.0,29.0,18.5,22.0,22.9,95.4,103.8,26.1,18.5,29.2,24.0,0.5095999999999999,0.5601,0.4489000000000001,0.5057,0.2718,0.3465999999999999,0.6501,0.7169000000000001,5.2,4.0,1.6,3.6,2.2,1.7,8.1,9.5,108.16,112.43,5.317,4.075,20.33333333333333,32.666666666666664,46.5,100.96666666666667
22300592,1610612765,DET,1610612749,MIL,2023-24,38,34,72,30.1,19.5,30.1,20.0,24.3,23.1,101.6,103.4,27.8,22.0,31.2,23.5,0.5682,0.5909,0.4994999999999999,0.4932,0.4057,0.4652999999999999,0.5959,0.571,3.5,3.8,2.8,3.1,2.8,1.5,9.1,8.9,118.06000000000002,116.7,3.482,3.0,33.0,29.0,56.0,103.42962962962963
22300592,1610612749,MIL,1610612765,DET,2023-24,34,38,72,30.1,20.0,30.1,19.5,23.1,24.3,103.4,101.6,31.2,23.5,27.8,22.0,0.5909,0.5682,0.4932,0.4994999999999999,0.4652999999999999,0.4057,0.571,0.5959,3.8,3.5,3.1,2.8,1.5,2.8,8.9,9.1,116.7,118.06000000000002,3.0,3.482,29.0,33.0,56.0,103.42962962962963
22300593,1610612766,CHA,1610612755,PHI,2023-24,24,24,48,25.6,17.0,30.5,21.5,23.4,23.0,99.6,101.2,29.0,22.0,28.3,18.5,0.4886999999999999,0.5258,0.4181,0.4601,0.3942,0.3287,0.505,0.7717,3.7,6.9,3.1,2.2,3.1,2.3,8.1,7.9,102.42,120.79,2.6100000000000003,4.625,28.666666666666668,33.666666666666664,50.333333333333336,100.9
22300593,1610612755,PHI,1610612766,CHA,2023-24,24,24,48,30.5,21.5,25.6,17.0,23.0,23.4,101.2,99.6,28.3,18.5,29.0,22.0,0.5258,0.4886999999999999,0.4601,0.4181,0.3287,0.3942,0.7717,0.505,6.9,3.7,2.2,3.1,2.3,3.1,7.9,8.1,120.79,102.42,4.625,2.6100000000000003,33.666666666666664,28.666666666666668,50.333333333333336,100.9
22300594,1610612764,WAS,1610612759,SAS,2023-24,36,37,73,25.6,20.0,26.3,19.0,23.1,23.0,102.4,102.0,29.2,22.5,29.1,19.5,0.5087999999999999,0.5028,0.4452,0.4369999999999999,0.2912,0.3684,0.6567,0.7603,3.3,4.1,3.1,3.5,1.7,1.9,8.9,9.5,100.63,103.18,3.624,2.255,24.666666666666668,24.33333333333333,62.5,101.73333333333333
22300594,1610612759,SAS,1610612764,WAS,2023-24,37,36,73,26.3,19.0,25.6,20.0,23.0,23.1,102.0,102.4,29.1,19.5,29.2,22.5,0.5028,0.5087999999999999,0.4369999999999999,0.4452,0.3684,0.2912,0.7603,0.6567,4.1,3.3,3.5,3.1,1.9,1.7,9.5,8.9,103.18,100.63,2.255,3.624,24.33333333333333,24.666666666666668,62.5,101.73333333333333
22300595,1610612739,CLE,1610612737,ATL,2023-24,25,20,45,32.4,26.5,30.1,24.5,25.1,25.3,100.2,105.0,28.9,18.5,28.6,20.0,0.5683,0.5090000000000001,0.4911,0.4505,0.3559,0.3192,0.825,0.7687999999999999,4.1,5.9,2.1,2.4,3.3,3.8,8.5,9.2,127.92,114.11,4.133,3.616,32.666666666666664,31.0,59.666666666666664,101.33333333333333
22300595,1610612737,ATL,1610612739,CLE,2023-24,20,25,45,30.1,24.5,32.4,26.5,25.3,25.1,105.0,100.2,28.6,20.0,28.9,18.5,0.5090000000000001,0.5683,0.4505,0.4911,0.3192,0.3559,0.7687999999999999,0.825,5.9,4.1,2.4,2.1,3.8,3.3,9.2,8.5,114.11,127.92,3.616,4.133,31.0,32.666666666666664,59.666666666666664,101.33333333333333
22300596,1610612752,NYK,1610612761,TOR,2023-24,31,31,62,27.5,22.5,30.5,24.5,22.4,22.2,97.4,99.0,26.9,20.5,29.4,23.0,0.5244,0.6023000000000001,0.4300999999999999,0.5213,0.3871,0.4387999999999999,0.8800000000000001,0.5984999999999999,4.4,4.6,3.7,2.7,3.2,1.8,9.0,8.0,114.06,124.35,2.679,4.49,23.0,31.0,63.0,97.8
22300596,1610612761,TOR,1610612752,NYK,2023-24,31,31,62,30.5,24.5,27.5,22.5,22.2,22.4,99.0,97.4,29.4,23.0,26.9,20.5,0.6023000000000001,0.5244,0.5213,0.4300999999999999,0.4387999999999999,0.3871,0.5984999999999999,0.8800000000000001,4.6,4.4,2.7,3.7,1.8,3.2,8.0,9.0,124.35,114.06,4.49,2.679,31.0,23.0,63.0,97.8
22300597,1610612763,MEM,1610612741,CHI,2023-24,17,21,38,26.8,21.5,26.2,19.5,23.6,22.3,102.8,99.4,28.6,22.5,28.0,19.5,0.5025,0.5443,0.4295999999999999,0.4728,0.3354,0.3522999999999999,0.6642,0.6788000000000001,4.3,2.9,3.7,3.7,2.5,2.0,8.6,8.9,104.01,105.29,1.939,2.1380000000000003,26.666666666666668,31.33333333333333,50.5,101.7
22300597,1610612741,CHI,1610612763,MEM,2023-24,21,17,38,26.2,19.5,26.8,21.5,22.3,23.6,99.4,102.8,28.0,19.5,28.6,22.5,0.5443,0.5025,0.4728,0.4295999999999999,0.3522999999999999,0.3354,0.6788000000000001,0.6642,2.9,4.3,3.7,3.7,2.0,2.5,8.9,8.6,105.29,104.01,2.1380000000000003,1.939,31.33333333333333,26.666666666666668,50.5,101.7
22300598,1610612745,HOU,1610612762,UTA,2023-24,31,24,55,25.9,21.0,30.7,20.5,21.7,22.9,100.6,103.4,28.4,20.0,30.3,23.5,0.5206,0.5829,0.4512,0.4939999999999999,0.3344,0.4074,0.6113999999999999,0.8800000000000001,4.4,4.4,3.7,4.0,1.9,2.6,8.9,9.3,103.35,119.0,2.016,2.4510000000000005,25.0,33.0,45.333333333333336,103.68333333333334
22300598,1610612762,UTA,1610612745,HOU,2023-24,24,31,55,30.7,20.5,25.9,21.0,22.9,21.7,103.4,100.6,30.3,23.5,28.4,20.0,0.5829,0.5206,0.4939999999999999,0.4512,0.4074,0.3344,0.8800000000000001,0.6113999999999999,4.4,4.4,4.0,3.7,2.6,1.9,9.3,8.9,119.0,103.35,2.4510000000000005,2.016,33.0,25.0,45.333333333333336,103.68333333333334
22300599,1610612750,MIN,1610612760,OKC,2023-24,24,30,54,31.1,25.5,29.6,22.0,21.4,22.9,95.6,100.0,25.6,15.5,30.6,22.5,0.6401,0.5625,0.5595,0.5002000000000001,0.4591999999999999,0.3026,0.6405000000000001,0.7903,5.2,4.8,3.1,3.0,2.4,2.6,9.1,8.1,129.29000000000002,118.35,2.934,3.315,32.666666666666664,31.666666666666668,60.333333333333336,100.56666666666666
22300599,1610612760,OKC,1610612750,MIN,2023-24,30,24,54,29.6,22.0,31.1,25.5,22.9,21.4,100.0,95.6,30.6,22.5,25.6,15.5,0.5625,0.6401,0.5002000000000001,0.5595,0.3026,0.4591999999999999,0.7903,0.6405000000000001,4.8,5.2,3.0,3.1,2.6,2.4,8.1,9.1,118.35,129.29000000000002,3.315,2.934,31.666666666666668,32.666666666666664,60.333333333333336,100.56666666666666
22300600,1610612751,BKN,1610612746,LAC,2023-24,27,24,51,25.9,17.0,28.0,21.0,21.8,20.8,95.6,95.4,26.6,18.5,27.0,19.5,0.5196,0.573,0.4490999999999999,0.4937999999999999,0.2968,0.3864,0.6144000000000001,0.7997,4.7,5.0,1.9,3.0,2.1,2.2,7.7,7.7,106.44,118.21,4.497,2.614,24.33333333333333,25.666666666666668,44.333333333333336,98.36666666666667
22300600,1610612746,LAC,1610612751,BKN,2023-24,24,27,51,28.0,21.0,25.9,17.0,20.8,21.8,95.4,95.6,27.0,19.5,26.6,18.5,0.573,0.5196,0.4937999999999999,0.4490999999999999,0.3864,0.2968,0.7997,0.6144000000000001,5.0,4.7,3.0,1.9,2.2,2.1,7.7,7.7,118.21,106.44,2.614,4.497,25.666666666666668,24.33333333333333,44.333333333333336,98.36666666666667
22300601,1610612753,ORL,1610612748,MIA,2023-24,22,19,41,26.1,18.5,27.2,17.0,22.7,23.2,97.0,98.0,29.0,23.5,26.3,17.0,0.523,0.504,0.4415,0.4415,0.4143,0.3228,0.5989,0.8774,4.3,4.5,3.3,2.9,3.2,2.7,8.0,8.2,107.48,110.27,1.96,2.9170000000000003,28.0,19.33333333333333,49.333333333333336,99.66666666666667
22300601,1610612748,MIA,1610612753,ORL,2023-24,19,22,41,27.2,17.0,26.1,18.5,23.2,22.7,98.0,97.0,26.3,17.0,29.0,23.5,0.504,0.523,0.4415,0.4415,0.3228,0.4143,0.8774,0.5989,4.5,4.3,2.9,3.3,2.7,3.2,8.2,8.0,110.27,107.48,2.9170000000000003,1.96,19.33333333333333,28.0,49.333333333333336,99.66666666666667
22300602,1610612743,DEN,1610612764,WAS,2023-24,33,24,57,31.1,24.0,26.7,20.0,23.0,23.4,96.4,105.0,29.7,21.5,30.4,22.5,0.6071000000000001,0.5143,0.5359,0.4511,0.426,0.2945,0.6756,0.6442,4.1,3.9,2.1,3.0,2.5,1.6,8.6,8.5,130.88000000000002,102.17,4.48,3.824,32.333333333333336,26.666666666666668,64.5,100.43333333333334
22300602,1610612764,WAS,1610612743,DEN,2023-24,24,33,57,26.7,20.0,31.1,24.0,23.4,23.0,105.0,96.4,30.4,22.5,29.7,21.5,0.5143,0.6071000000000001,0.4511,0.5359,0.2945,0.426,0.6442,0.6756,3.9,4.1,3.0,2.1,1.6,2.5,8.5,8.6,102.17,130.88000000000002,3.824,4.48,26.666666666666668,32.333333333333336,64.5,100.43333333333334
22300603,1610612738,BOS,1610612745,HOU,2023-24,35,25,60,30.3,26.0,25.9,21.0,22.4,22.4,100.0,100.2,27.6,16.0,27.9,20.0,0.6057,0.508,0.4953999999999999,0.4423,0.421,0.3319,0.7445,0.6180999999999999,4.2,4.2,2.6,3.7,1.5,2.5,10.2,9.2,121.16,103.87,3.3920000000000003,2.066,30.33333333333333,25.0,56.333333333333336,100.56666666666666
22300603,1610612745,HOU,1610612738,BOS,2023-24,25,35,60,25.9,21.0,30.3,26.0,22.4,22.4,100.2,100.0,27.9,20.0,27.6,16.0,0.508,0.6057,0.4423,0.4953999999999999,0.3319,0.421,0.6180999999999999,0.7445,4.2,4.2,3.7,2.6,2.5,1.5,9.2,10.2,103.87,121.16,2.066,3.3920000000000003,25.0,30.33333333333333,56.333333333333336,100.56666666666666
22300604,1610612756,PHX,1610612754,IND,2023-24,33,25,58,30.8,20.0,29.7,20.0,23.2,23.3,100.8,101.8,30.2,24.5,29.5,22.5,0.6020000000000001,0.6155999999999999,0.5191,0.5445,0.4435,0.4461,0.6097,0.6,3.7,2.2,2.4,3.8,2.0,2.0,8.3,8.4,122.09,116.83,3.402,2.753,33.0,30.33333333333333,55.0,101.63333333333334
22300604,1610612754,IND,1610612756,PHX,2023-24,25,33,58,29.7,20.0,30.8,20.0,23.3,23.2,101.8,100.8,29.5,22.5,30.2,24.5,0.6155999999999999,0.6020000000000001,0.5445,0.5191,0.4461,0.4435,0.6,0.6097,2.2,3.7,3.8,2.4,2.0,2.0,8.4,8.3,116.83,122.09,2.753,3.402,30.33333333333333,33.0,55.0,101.63333333333334
22300605,1610612747,LAL,1610612757,POR,2023-24,36,31,67,29.6,18.5,25.8,18.5,22.5,22.8,103.4,100.8,29.1,24.0,31.8,21.5,0.5825,0.49,0.519,0.4251999999999999,0.368,0.3858,0.7169000000000001,0.8195,4.0,4.4,3.5,3.5,1.4,2.2,9.4,7.8,115.31,104.05,4.283,2.5460000000000003,32.0,30.33333333333333,55.0,101.5
22300605,1610612757,POR,1610612747,LAL,2023-24,31,36,67,25.8,18.5,29.6,18.5,22.8,22.5,100.8,103.4,31.8,21.5,29.1,24.0,0.49,0.5825,0.4251999999999999,0.519,0.3858,0.368,0.8195,0.7169000000000001,4.4,4.0,3.5,3.5,2.2,1.4,7.8,9.4,104.05,115.31,2.5460000000000003,4.283,30.33333333333333,32.0,55.0,101.5
22300606,1610612765,DET,1610612749,MIL,2023-24,30,30,60,31.4,19.5,30.4,20.0,24.5,22.9,103.2,104.4,28.8,22.0,31.3,23.5,0.5961,0.5922,0.52,0.4981000000000001,0.4324,0.4798,0.5959,0.6335,3.2,4.6,2.7,2.8,2.7,1.3,8.9,9.3,121.21,116.44,4.2490000000000006,3.3,35.666666666666664,29.33333333333333,60.666666666666664,103.76666666666667
22300606,1610612749,MIL,1610612765,DET,2023-24,30,30,60,30.4,20.0,31.4,19.5,22.9,24.5,104.4,103.2,31.3,23.5,28.8,22.0,0.5922,0.5961,0.4981000000000001,0.52,0.4798,0.4324,0.6335,0.5959,4.6,3.2,2.8,2.7,1.3,2.7,9.3,8.9,116.44,121.21,3.3,4.2490000000000006,29.33333333333333,35.666666666666664,60.666666666666664,103.76666666666667
22300607,1610612753,ORL,1610612739,CLE,2023-24,19,38,57,25.5,18.5,31.7,25.5,22.7,24.7,95.8,101.2,27.9,21.0,27.9,18.0,0.5274,0.5619000000000001,0.4502,0.49,0.4036,0.3446,0.5670999999999999,0.825,3.4,4.1,3.1,2.3,3.0,2.9,8.1,8.9,106.76,123.84999999999998,2.285,3.94,27.33333333333333,32.333333333333336,59.333333333333336,100.9
22300607,1610612739,CLE,1610612753,ORL,2023-24,38,19,57,31.7,25.5,25.5,18.5,24.7,22.7,101.2,95.8,27.9,18.0,27.9,21.0,0.5619000000000001,0.5274,0.49,0.4502,0.3446,0.4036,0.825,0.5670999999999999,4.1,3.4,2.3,3.1,2.9,3.0,8.9,8.1,123.84999999999998,106.76,3.94,2.285,32.333333333333336,27.33333333333333,59.333333333333336,100.9
22300608,1610612755,PHI,1610612759,SAS,2023-24,34,35,69,30.3,20.5,27.8,19.5,22.8,23.1,100.6,103.0,27.5,18.5,29.7,19.5,0.5253,0.5308999999999999,0.4593,0.4617,0.3287,0.4059,0.7717,0.6603,6.9,4.0,2.1,3.8,2.2,2.1,8.4,9.4,120.39,107.36,4.7170000000000005,2.265,30.666666666666668,31.33333333333333,48.0,103.16666666666667
22300608,1610612759,SAS,1610612755,PHI,2023-24,35,34,69,27.8,19.5,30.3,20.5,23.1,22.8,103.0,100.6,29.7,19.5,27.5,18.5,0.5308999999999999,0.5253,0.4617,0.4593,0.4059,0.3287,0.6603,0.7717,4.0,6.9,3.8,2.1,2.1,2.2,9.4,8.4,107.36,120.39,2.265,4.7170000000000005,31.33333333333333,30.666666666666668,48.0,103.16666666666667
22300609,1610612761,TOR,1610612763,MEM,2023-24,25,30,55,29.5,24.5,25.6,18.5,22.5,23.3,98.6,102.2,29.3,23.0,27.3,21.5,0.5748,0.4795000000000001,0.5057,0.4118,0.3938,0.3082999999999999,0.6128,0.7642,4.4,4.4,2.5,3.7,1.8,2.5,7.4,8.4,120.98,99.66,4.957,1.884,33.0,23.33333333333333,56.0,101.16666666666667
22300609,1610612763,MEM,1610612761,TOR,2023-24,30,25,55,25.6,18.5,29.5,24.5,23.3,22.5,102.2,98.6,27.3,21.5,29.3,23.0,0.4795000000000001,0.5748,0.4118,0.5057,0.3082999999999999,0.3938,0.7642,0.6128,4.4,4.4,3.7,2.5,2.5,1.8,8.4,7.4,99.66,120.98,1.884,4.957,23.33333333333333,33.0,56.0,101.16666666666667
22300610,1610612750,MIN,1610612766,CHA,2023-24,34,32,66,30.3,24.0,25.0,17.0,21.5,23.3,96.6,99.2,26.3,15.5,27.8,22.0,0.6214999999999999,0.4739999999999999,0.5416000000000001,0.4115999999999999,0.4420999999999999,0.3627999999999999,0.6441000000000001,0.5549999999999999,4.9,4.1,3.5,3.1,2.6,3.0,9.2,8.5,124.98000000000002,100.85,2.851,2.6100000000000003,31.0,31.33333333333333,61.666666666666664,100.63333333333333
22300610,1610612766,CHA,1610612750,MIN,2023-24,32,34,66,25.0,17.0,30.3,24.0,23.3,21.5,99.2,96.6,27.8,22.0,26.3,15.5,0.4739999999999999,0.6214999999999999,0.4115999999999999,0.5416000000000001,0.3627999999999999,0.4420999999999999,0.5549999999999999,0.6441000000000001,4.1,4.9,3.1,3.5,3.0,2.6,8.5,9.2,100.85,124.98000000000002,2.6100000000000003,2.851,31.33333333333333,31.0,61.666666666666664,100.63333333333333
22300611,1610612738,BOS,1610612742,DAL,2023-24,24,26,50,30.9,26.0,30.1,21.0,23.0,23.2,101.6,99.0,27.0,16.0,27.8,21.0,0.5974999999999999,0.5473,0.4921999999999999,0.4844,0.4203,0.3189,0.7552000000000001,0.6646,4.5,6.3,2.4,2.4,1.7,2.9,10.6,8.1,121.51,121.9,3.617,2.422,32.333333333333336,28.666666666666668,53.0,100.93333333333334
22300611,1610612742,DAL,1610612738,BOS,2023-24,26,24,50,30.1,21.0,30.9,26.0,23.2,23.0,99.0,101.6,27.8,21.0,27.0,16.0,0.5473,0.5974999999999999,0.4844,0.4921999999999999,0.3189,0.4203,0.6646,0.7552000000000001,6.3,4.5,2.4,2.4,2.9,1.7,8.1,10.6,121.9,121.51,2.422,3.617,28.666666666666668,32.333333333333336,53.0,100.93333333333334
22300612,1610612741,CHI,1610612756,PHX,2023-24,37,22,59,26.2,19.5,30.4,20.0,22.3,22.7,98.6,101.4,28.0,19.5,30.3,25.0,0.5468,0.6033000000000001,0.4678,0.5233,0.3581,0.4221,0.6967,0.6180000000000001,2.6,3.9,3.6,2.7,2.2,1.6,8.7,8.7,105.96,119.51000000000002,2.135,3.127,26.666666666666668,33.666666666666664,63.333333333333336,99.4
22300612,1610612756,PHX,1610612741,CHI,2023-24,22,37,59,30.4,20.0,26.2,19.5,22.7,22.3,101.4,98.6,30.3,25.0,28.0,19.5,0.6033000000000001,0.5468,0.5233,0.4678,0.4221,0.3581,0.6180000000000001,0.6967,3.9,2.6,2.7,3.6,1.6,2.2,8.7,8.7,119.51000000000002,105.96,3.127,2.135,33.666666666666664,26.666666666666668,63.333333333333336,99.4
22300613,1610612737,ATL,1610612758,SAC,2023-24,24,27,51,29.3,22.0,29.5,21.0,25.2,23.2,104.2,100.6,28.1,20.0,31.2,26.0,0.5028,0.5834999999999999,0.4442,0.5055,0.3128,0.3691,0.7117,0.5149,5.2,3.8,2.6,3.2,3.9,2.8,8.8,7.2,112.14,117.98,3.566,4.222,26.0,35.666666666666664,60.0,103.1
22300613,1610612758,SAC,1610612737,ATL,2023-24,27,24,51,29.5,21.0,29.3,22.0,23.2,25.2,100.6,104.2,31.2,26.0,28.1,20.0,0.5834999999999999,0.5028,0.5055,0.4442,0.3691,0.3128,0.5149,0.7117,3.8,5.2,3.2,2.6,2.8,3.9,7.2,8.8,117.98,112.14,4.222,3.566,35.666666666666664,26.0,60.0,103.1
22300614,1610612743,DEN,1610612754,IND,2023-24,28,29,57,31.7,24.0,28.9,20.0,23.2,23.9,97.4,102.8,28.8,21.0,29.7,22.5,0.6063,0.5844,0.5401,0.5148,0.4427,0.4586,0.7256,0.54,4.4,2.5,2.1,3.8,2.6,2.6,8.7,8.2,131.83,112.7,4.779999999999999,2.628,34.0,30.0,61.0,101.1
22300614,1610612754,IND,1610612743,DEN,2023-24,29,28,57,28.9,20.0,31.7,24.0,23.9,23.2,102.8,97.4,29.7,22.5,28.8,21.0,0.5844,0.6063,0.5148,0.5401,0.4586,0.4427,0.54,0.7256,2.5,4.4,3.8,2.1,2.6,2.6,8.2,8.7,112.7,131.83,2.628,4.779999999999999,30.0,34.0,61.0,101.1
22300615,1610612751,BKN,1610612752,NYK,2023-24,28,26,54,26.1,17.0,28.3,22.5,21.9,22.3,97.2,98.6,26.5,18.5,26.8,20.5,0.5239,0.5527,0.4473,0.4507999999999999,0.3102999999999999,0.3971,0.6715,0.805,4.2,4.0,2.1,4.2,1.8,3.1,8.3,9.4,105.57,115.53,4.164,2.642,26.0,25.33333333333333,62.0,99.06666666666666
22300615,1610612752,NYK,1610612751,BKN,2023-24,26,28,54,28.3,22.5,26.1,17.0,22.3,21.9,98.6,97.2,26.8,20.5,26.5,18.5,0.5527,0.5239,0.4507999999999999,0.4473,0.3971,0.3102999999999999,0.805,0.6715,4.0,4.2,4.2,2.1,3.1,1.8,9.4,8.3,115.53,105.57,2.642,4.164,25.33333333333333,26.0,62.0,99.06666666666666
22300616,1610612740,NOP,1610612762,UTA,2023-24,34,30,64,30.6,21.0,30.5,19.5,21.5,23.8,97.0,102.8,28.3,19.0,30.1,23.5,0.6222,0.5713999999999999,0.5308999999999999,0.4822999999999999,0.4177,0.4014,0.8000999999999999,0.8800000000000001,4.1,3.9,2.6,3.8,2.1,2.9,9.0,9.6,126.98,118.6,3.198,2.551,29.33333333333333,30.0,61.0,101.46666666666667
