GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,Total_First_Quarter_Points,GAME_DATE,MATCHUP,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1,SEASON,Season_Avg_Pace_Team,Season_Avg_Pace_Opponent,Average_Season_Avg_Pace,Season_Avg_FG_PCT_Team,Season_Avg_FG_PCT_Opponent,PTS,OPP_PTS,Off_Rating,Off_Rating_Opponent
21901297,1610612751,BKN,1610612753,ORL,56,2020-08-11,BKN @ ORL,8,Away,"[45, 24, 25, 40, 24]","[29, 23, 11, 22, 44]",55.333333333333336,2019-20,101.7,98.99,100.345,0.44698591549295774,0.4426805555555556,108.0,96.0,106.9,95.0
21901309,1610612751,BKN,1610612757,POR,62,2020-08-13,BKN vs. POR,8,Home,"[34, 45, 24, 25, 40]","[38, 33, 37, 27, 29]",49.333333333333336,2019-20,101.7,101.17,101.435,0.4484444444444444,0.4641216216216216,133.0,134.0,127.9,128.8
22000001,1610612751,BKN,1610612744,GSW,65,2020-12-22,BKN vs. GSW,12,Home,"[31, 34, 45, 24, 25]","[26, 21, 27, 26, 28]",64.0,2020-21,100.27,102.81,101.53999999999999,0.457,0.374,125.0,99.0,111.6,88.4
22000007,1610612751,BKN,1610612738,BOS,48,2020-12-25,BKN @ BOS,12,Away,"[40, 31, 34, 45, 24]","[31, 21, 24, 28, 21]",58.333333333333336,2020-21,100.27,98.94,99.60499999999999,0.498,0.4265,123.0,95.0,125.5,96.9
22000032,1610612751,BKN,1610612766,CHA,45,2020-12-27,BKN @ CHA,12,Away,"[26, 40, 31, 34, 45]","[28, 23, 22, 32, 30]",58.66666666666666,2020-21,100.27,99.0,99.63499999999999,0.47433333333333333,0.4486666666666667,104.0,106.0,100.0,102.9
22000042,1610612751,BKN,1610612763,MEM,55,2020-12-28,BKN vs. MEM,12,Home,"[22, 26, 40, 31, 34]","[22, 33, 22, 17, 25]",53.66666666666666,2020-21,100.27,100.77,100.52,0.45825000000000005,0.44766666666666666,111.0,116.0,100.0,105.5
22000057,1610612751,BKN,1610612737,ATL,79,2020-12-30,BKN vs. ATL,12,Home,"[23, 22, 26, 40, 31]","[33, 27, 42, 24, 32]",62.0,2020-21,100.27,98.68,99.475,0.4746,0.48175,145.0,141.0,135.5,129.4
22000072,1610612751,BKN,1610612737,ATL,52,2021-01-01,BKN vs. ATL,1,Home,"[38, 23, 22, 26, 40]","[41, 33, 27, 42, 24]",65.66666666666667,2020-21,100.27,98.68,99.475,0.4633333333333334,0.47780000000000006,96.0,114.0,96.0,115.2
22000086,1610612751,BKN,1610612764,WAS,57,2021-01-03,BKN vs. WAS,1,Home,"[23, 38, 23, 22, 26]","[37, 41, 26, 35, 32]",52.0,2020-21,100.27,104.67,102.47,0.4677142857142857,0.476,122.0,123.0,113.0,112.8
22000102,1610612751,BKN,1610612762,UTA,49,2021-01-05,BKN vs. UTA,1,Home,"[28, 23, 38, 23, 22]","[33, 31, 22, 22, 27]",56.333333333333336,2020-21,100.27,99.37,99.82,0.479125,0.45042857142857146,130.0,96.0,127.5,94.1
22000118,1610612751,BKN,1610612755,PHI,54,2021-01-07,BKN vs. PHI,1,Home,"[35, 28, 23, 38, 23]","[33, 23, 39, 38, 17]",53.333333333333336,2020-21,100.27,100.12,100.195,0.47633333333333333,0.4874444444444444,122.0,109.0,110.9,99.1
22000128,1610612751,BKN,1610612763,MEM,68,2021-01-08,BKN @ MEM,1,Away,"[28, 35, 28, 23, 38]","[24, 24, 36, 23, 19]",54.66666666666666,2020-21,100.27,100.77,100.52,0.4756,0.441,110.0,115.0,105.8,110.6
22000143,1610612751,BKN,1610612760,OKC,70,2021-01-10,BKN vs. OKC,1,Home,"[28, 28, 35, 28, 23]","[15, 26, 26, 28, 28]",48.66666666666666,2020-21,100.27,101.61,100.94,0.4783636363636364,0.4487777777777777,116.0,129.0,111.5,124.0
22000158,1610612751,BKN,1610612743,DEN,62,2021-01-12,BKN vs. DEN,1,Home,"[41, 28, 28, 35, 28]","[28, 28, 28, 34, 29]",58.0,2020-21,100.27,97.74,99.005,0.4891666666666667,0.49536363636363634,122.0,116.0,124.5,120.8
22000168,1610612751,BKN,1610612752,NYK,51,2021-01-13,BKN @ NYK,1,Away,"[27, 41, 28, 28, 35]","[25, 21, 24, 20, 31]",49.333333333333336,2020-21,100.27,96.32,98.29499999999999,0.4887692307692308,0.447,116.0,109.0,124.7,118.5
22000190,1610612751,BKN,1610612753,ORL,55,2021-01-16,BKN vs. ORL,1,Home,"[26, 27, 41, 28, 28]","[28, 23, 27, 17, 15]",60.0,2020-21,100.27,99.17,99.72,0.4922857142857143,0.43653846153846154,122.0,115.0,118.4,111.7
22000209,1610612751,BKN,1610612749,MIL,62,2021-01-18,BKN vs. MIL,1,Home,"[29, 26, 27, 41, 28]","[30, 27, 25, 27, 31]",62.0,2020-21,100.27,102.85,101.56,0.49600000000000005,0.4872142857142857,125.0,123.0,117.9,117.1
22000216,1610612751,BKN,1610612739,CLE,51,2021-01-20,BKN @ CLE,1,Away,"[28, 29, 26, 27, 41]","[28, 18, 27, 14, 19]",53.66666666666666,2020-21,100.27,97.96,99.115,0.49331250000000004,0.44757142857142856,135.0,147.0,111.6,122.5
22000232,1610612751,BKN,1610612739,CLE,67,2021-01-22,BKN @ CLE,1,Away,"[23, 28, 29, 26, 27]","[28, 28, 18, 27, 14]",51.0,2020-21,100.27,97.96,99.115,0.49270588235294116,0.45220000000000005,113.0,125.0,113.0,126.3
22000244,1610612751,BKN,1610612748,MIA,61,2021-01-23,BKN vs. MIA,1,Home,"[33, 23, 28, 29, 26]","[20, 29, 24, 23, 30]",62.333333333333336,2020-21,100.27,97.09,98.68,0.4947777777777778,0.48206666666666664,128.0,124.0,123.1,118.1
22000260,1610612751,BKN,1610612748,MIA,36,2021-01-25,BKN vs. MIA,1,Home,"[36, 33, 23, 28, 29]","[25, 20, 29, 24, 23]",62.0,2020-21,100.27,97.09,98.68,0.48978947368421055,0.475,98.0,85.0,104.3,89.5
22000274,1610612751,BKN,1610612737,ATL,53,2021-01-27,BKN @ ATL,1,Away,"[15, 36, 33, 23, 28]","[22, 15, 25, 29, 29]",65.33333333333333,2020-21,100.27,98.68,99.475,0.49185,0.4475555555555556,132.0,128.0,128.2,123.1
22000295,1610612751,BKN,1610612760,OKC,63,2021-01-29,BKN @ OKC,1,Away,"[26, 15, 36, 33, 23]","[17, 34, 19, 18, 31]",55.333333333333336,2020-21,100.27,101.61,100.94,0.49557142857142855,0.4508888888888889,147.0,125.0,138.7,117.9
22000310,1610612751,BKN,1610612764,WAS,66,2021-01-31,BKN @ WAS,1,Away,"[36, 26, 15, 36, 33]","[22, 18, 29, 26, 29]",50.0,2020-21,100.27,104.67,102.47,0.49886363636363634,0.460125,146.0,149.0,128.1,131.9
22000324,1610612751,BKN,1610612746,LAC,56,2021-02-02,BKN vs. LAC,2,Home,"[38, 36, 26, 15, 36]","[29, 26, 19, 21, 36]",63.66666666666666,2020-21,100.27,97.63,98.94999999999999,0.5019565217391304,0.4787272727272727,124.0,120.0,125.3,120.0
22000345,1610612751,BKN,1610612761,TOR,57,2021-02-05,BKN vs. TOR,2,Home,"[24, 38, 36, 26, 15]","[33, 27, 24, 33, 30]",56.0,2020-21,100.27,99.57,99.91999999999999,0.5013333333333333,0.4450454545454546,117.0,123.0,117.0,123.0
22000354,1610612751,BKN,1610612755,PHI,63,2021-02-06,BKN @ PHI,2,Away,"[23, 24, 38, 36, 26]","[28, 30, 18, 25, 34]",53.66666666666666,2020-21,100.27,100.12,100.195,0.499,0.47937499999999994,108.0,124.0,105.9,121.6
22000375,1610612751,BKN,1610612765,DET,64,2021-02-09,BKN @ DET,2,Away,"[29, 23, 24, 38, 36]","[29, 24, 22, 17, 34]",57.333333333333336,2020-21,100.27,98.19,99.22999999999999,0.49903846153846154,0.433875,111.0,122.0,116.8,127.1
22000383,1610612751,BKN,1610612754,IND,45,2021-02-10,BKN vs. IND,2,Home,"[26, 29, 23, 24, 38]","[20, 30, 21, 37, 28]",52.0,2020-21,100.27,102.05,101.16,0.49614814814814817,0.47336,104.0,94.0,110.6,98.9
22000409,1610612751,BKN,1610612744,GSW,65,2021-02-13,BKN @ GSW,2,Away,"[27, 26, 29, 23, 24]","[29, 28, 36, 31, 36]",65.33333333333333,2020-21,100.27,102.81,101.53999999999999,0.49764285714285716,0.4631111111111111,134.0,117.0,125.2,110.4
22000426,1610612751,BKN,1610612758,SAC,73,2021-02-15,BKN @ SAC,2,Away,"[37, 27, 26, 29, 23]","[22, 33, 32, 22, 26]",54.333333333333336,2020-21,100.27,100.71,100.49,0.5002413793103448,0.4791851851851852,136.0,125.0,137.4,126.3
22000433,1610612751,BKN,1610612756,PHX,55,2021-02-16,BKN @ PHX,2,Away,"[36, 37, 27, 26, 29]","[28, 23, 32, 34, 27]",67.33333333333333,2020-21,100.27,98.0,99.13499999999999,0.5026666666666667,0.47625925925925927,128.0,124.0,132.0,130.5
22000446,1610612751,BKN,1610612747,LAL,55,2021-02-18,BKN @ LAL,2,Away,"[22, 36, 37, 27, 26]","[30, 33, 16, 23, 26]",58.66666666666666,2020-21,100.27,98.85,99.56,0.5023870967741936,0.4878,109.0,98.0,116.0,104.3
22000472,1610612751,BKN,1610612746,LAC,58,2021-02-21,BKN @ LAC,2,Away,"[31, 22, 36, 37, 27]","[31, 25, 33, 32, 30]",59.333333333333336,2020-21,100.27,97.63,98.94999999999999,0.501625,0.4849375,112.0,108.0,114.3,110.2
22000482,1610612751,BKN,1610612758,SAC,70,2021-02-23,BKN vs. SAC,2,Home,"[28, 31, 22, 36, 37]","[25, 21, 21, 37, 22]",57.66666666666666,2020-21,100.27,100.71,100.49,0.5013939393939394,0.47761290322580646,127.0,118.0,124.5,116.8
22000499,1610612751,BKN,1610612753,ORL,52,2021-02-25,BKN vs. ORL,2,Home,"[42, 28, 31, 22, 36]","[24, 28, 37, 23, 16]",62.0,2020-21,100.27,99.17,99.72,0.5023235294117647,0.42957575757575756,129.0,92.0,124.0,88.5
22000519,1610612751,BKN,1610612742,DAL,64,2021-02-27,BKN vs. DAL,2,Home,"[24, 42, 28, 31, 22]","[22, 34, 26, 25, 27]",59.66666666666666,2020-21,100.27,97.94,99.10499999999999,0.49960000000000004,0.46496875,98.0,115.0,102.1,122.3
22000534,1610612751,BKN,1610612759,SAS,48,2021-03-01,BKN @ SAS,3,Away,"[26, 24, 42, 28, 31]","[33, 21, 17, 36, 26]",57.0,2020-21,100.27,99.45,99.86,0.49877777777777776,0.45566666666666666,124.0,113.0,122.8,113.0
22000546,1610612751,BKN,1610612745,HOU,57,2021-03-03,BKN @ HOU,3,Away,"[27, 26, 24, 42, 28]","[29, 18, 31, 17, 24]",61.0,2020-21,100.27,101.69,100.97999999999999,0.5008648648648648,0.4364117647058824,132.0,114.0,129.4,114.0
22000569,1610612751,BKN,1610612738,BOS,52,2021-03-11,BKN vs. BOS,3,Home,"[30, 27, 26, 24, 42]","[31, 35, 33, 32, 27]",56.0,2020-21,100.27,98.94,99.60499999999999,0.5002368421052632,0.4683243243243243,121.0,109.0,126.0,110.1
22000587,1610612751,BKN,1610612765,DET,48,2021-03-13,BKN vs. DET,3,Home,"[23, 30, 27, 26, 24]","[22, 27, 43, 20, 25]",59.0,2020-21,100.27,98.19,99.22999999999999,0.49989743589743585,0.4412894736842105,100.0,95.0,104.2,99.0
22000604,1610612751,BKN,1610612752,NYK,65,2021-03-15,BKN vs. NYK,3,Home,"[26, 23, 30, 27, 26]","[22, 27, 33, 23, 25]",49.333333333333336,2020-21,100.27,96.32,98.29499999999999,0.501875,0.454725,117.0,112.0,119.4,114.3
22000617,1610612751,BKN,1610612754,IND,65,2021-03-17,BKN @ IND,3,Away,"[35, 26, 23, 30, 27]","[32, 29, 28, 29, 28]",46.333333333333336,2020-21,100.27,102.05,101.16,0.5014146341463415,0.47392307692307695,124.0,115.0,115.9,108.5
22000633,1610612751,BKN,1610612753,ORL,64,2021-03-19,BKN @ ORL,3,Away,"[25, 35, 26, 23, 30]","[26, 19, 29, 32, 39]",54.333333333333336,2020-21,100.27,99.17,99.72,0.5007380952380952,0.431829268292683,113.0,121.0,113.0,122.2
22000647,1610612751,BKN,1610612764,WAS,55,2021-03-21,BKN vs. WAS,3,Home,"[29, 25, 35, 26, 23]","[31, 38, 23, 33, 15]",56.0,2020-21,100.27,104.67,102.47,0.5004651162790698,0.4647560975609756,113.0,106.0,117.7,111.6
22000666,1610612751,BKN,1610612757,POR,78,2021-03-23,BKN @ POR,3,Away,"[25, 29, 25, 35, 26]","[30, 37, 31, 28, 20]",55.333333333333336,2020-21,100.27,98.97,99.62,0.5003181818181818,0.4454883720930232,116.0,112.0,119.6,115.5
22000676,1610612751,BKN,1610612762,UTA,55,2021-03-24,BKN @ UTA,3,Away,"[37, 25, 29, 25, 35]","[29, 23, 20, 20, 22]",56.333333333333336,2020-21,100.27,99.37,99.82,0.49722222222222223,0.467953488372093,88.0,118.0,88.9,121.6
22000683,1610612751,BKN,1610612765,DET,61,2021-03-26,BKN @ DET,3,Away,"[17, 37, 25, 29, 25]","[24, 25, 27, 37, 24]",58.0,2020-21,100.27,98.19,99.22999999999999,0.49597826086956526,0.44438636363636363,113.0,111.0,122.8,120.7
22000709,1610612751,BKN,1610612750,MIN,62,2021-03-29,BKN vs. MIN,3,Home,"[34, 17, 37, 25, 29]","[29, 33, 33, 22, 29]",53.0,2020-21,100.27,101.96,101.115,0.4954468085106383,0.4409787234042553,112.0,107.0,107.7,102.9
22000724,1610612751,BKN,1610612745,HOU,71,2021-03-31,BKN vs. HOU,3,Home,"[37, 34, 17, 37, 25]","[27, 41, 29, 26, 27]",58.66666666666666,2020-21,100.27,101.69,100.97999999999999,0.4953125,0.4375106382978723,120.0,108.0,125.0,113.7
22000732,1610612751,BKN,1610612766,CHA,43,2021-04-01,BKN vs. CHA,4,Home,"[29, 37, 34, 17, 37]","[32, 29, 40, 26, 31]",53.333333333333336,2020-21,100.27,99.0,99.63499999999999,0.4950816326530612,0.4602340425531915,111.0,89.0,115.6,94.7
22000755,1610612751,BKN,1610612741,CHI,53,2021-04-04,BKN @ CHI,4,Away,"[32, 29, 37, 34, 17]","[25, 37, 29, 20, 25]",50.66666666666666,2020-21,100.27,99.58,99.925,0.49485999999999997,0.48027083333333337,107.0,115.0,112.6,121.1
22000762,1610612751,BKN,1610612752,NYK,65,2021-04-05,BKN vs. NYK,4,Home,"[28, 32, 29, 37, 34]","[41, 25, 26, 16, 32]",58.0,2020-21,100.27,96.32,98.29499999999999,0.4941176470588235,0.45205882352941174,114.0,112.0,115.2,112.0
22000779,1610612751,BKN,1610612740,NOP,69,2021-04-07,BKN vs. NOP,4,Home,"[31, 28, 32, 29, 37]","[29, 38, 34, 26, 32]",56.66666666666666,2020-21,100.27,100.54,100.405,0.4952692307692308,0.48288235294117643,139.0,111.0,133.7,107.8
22000800,1610612751,BKN,1610612747,LAL,58,2021-04-10,BKN vs. LAL,4,Home,"[36, 31, 28, 32, 29]","[27, 40, 20, 29, 30]",62.66666666666666,2020-21,100.27,98.85,99.56,0.49418867924528304,0.47662264150943395,101.0,126.0,98.1,124.8
22000817,1610612751,BKN,1610612750,MIN,58,2021-04-13,BKN @ MIN,4,Away,"[25, 36, 31, 28, 32]","[29, 39, 31, 26, 29]",57.66666666666666,2020-21,100.27,101.96,101.115,0.4943888888888889,0.442,127.0,97.0,121.0,91.5
22000830,1610612751,BKN,1610612755,PHI,60,2021-04-14,BKN @ PHI,4,Away,"[33, 25, 36, 31, 28]","[30, 37, 22, 25, 22]",54.333333333333336,2020-21,100.27,100.12,100.195,0.4948181818181818,0.47745454545454546,117.0,123.0,114.7,119.4
22000848,1610612751,BKN,1610612766,CHA,64,2021-04-16,BKN vs. CHA,4,Home,"[28, 33, 25, 36, 31]","[23, 22, 20, 32, 32]",47.66666666666666,2020-21,100.27,99.0,99.63499999999999,0.4958571428571429,0.4589636363636364,130.0,115.0,127.5,112.7
22000863,1610612751,BKN,1610612748,MIA,63,2021-04-18,BKN @ MIA,4,Away,"[29, 28, 33, 25, 36]","[37, 31, 34, 25, 32]",49.333333333333336,2020-21,100.27,97.09,98.68,0.49550877192982457,0.4605438596491228,107.0,109.0,111.5,114.7
22000878,1610612751,BKN,1610612740,NOP,55,2021-04-20,BKN @ NOP,4,Away,"[31, 29, 28, 33, 25]","[25, 29, 26, 31, 29]",57.0,2020-21,100.27,100.54,100.405,0.49646551724137933,0.4818965517241379,134.0,129.0,128.8,122.9
22000884,1610612751,BKN,1610612761,TOR,59,2021-04-21,BKN @ TOR,4,Away,"[26, 31, 29, 28, 33]","[28, 24, 30, 27, 16]",56.0,2020-21,100.27,99.57,99.91999999999999,0.49476271186440673,0.44988135593220335,103.0,114.0,102.0,114.0
22000899,1610612751,BKN,1610612738,BOS,46,2021-04-23,BKN vs. BOS,4,Home,"[36, 26, 31, 29, 28]","[26, 30, 24, 31, 30]",53.0,2020-21,100.27,98.94,99.60499999999999,0.4936833333333333,0.4693833333333333,109.0,104.0,105.8,100.0
22000912,1610612751,BKN,1610612756,PHX,59,2021-04-25,BKN vs. PHX,4,Home,"[21, 36, 26, 31, 29]","[21, 28, 24, 19, 33]",62.66666666666666,2020-21,100.27,98.0,99.13499999999999,0.4942622950819672,0.4883,128.0,119.0,130.6,122.7
22000930,1610612751,BKN,1610612761,TOR,54,2021-04-27,BKN @ TOR,4,Away,"[27, 21, 36, 26, 31]","[33, 26, 23, 28, 24]",52.66666666666666,2020-21,100.27,99.57,99.91999999999999,0.4940645161290323,0.4502741935483871,116.0,103.0,120.8,108.4
22000944,1610612751,BKN,1610612754,IND,63,2021-04-29,BKN @ IND,4,Away,"[26, 27, 21, 36, 26]","[35, 36, 35, 34, 21]",56.0,2020-21,100.27,102.05,101.16,0.4946031746031746,0.4696774193548387,130.0,113.0,125.0,107.6
22000952,1610612751,BKN,1610612757,POR,48,2021-04-30,BKN vs. POR,4,Home,"[35, 26, 27, 21, 36]","[38, 34, 20, 23, 36]",62.0,2020-21,100.27,98.97,99.62,0.493453125,0.4487460317460318,109.0,128.0,109.0,126.7
22000967,1610612751,BKN,1610612749,MIL,65,2021-05-02,BKN @ MIL,5,Away,"[25, 35, 26, 27, 21]","[28, 38, 33, 29, 26]",62.66666666666666,2020-21,100.27,102.85,101.56,0.4924307692307693,0.486796875,114.0,117.0,109.6,113.6
22000985,1610612751,BKN,1610612749,MIL,67,2021-05-04,BKN @ MIL,5,Away,"[37, 25, 35, 26, 27]","[28, 28, 38, 33, 29]",67.0,2020-21,100.27,102.85,101.56,0.4923636363636364,0.4862153846153846,118.0,124.0,114.6,120.4
22000998,1610612751,BKN,1610612742,DAL,69,2021-05-06,BKN @ DAL,5,Away,"[33, 37, 25, 35, 26]","[30, 26, 38, 26, 36]",59.0,2020-21,100.27,97.94,99.10499999999999,0.49146268656716413,0.46986363636363637,109.0,113.0,104.8,108.7
22001015,1610612751,BKN,1610612743,DEN,61,2021-05-08,BKN @ DEN,5,Away,"[32, 33, 37, 25, 35]","[41, 34, 24, 27, 30]",57.0,2020-21,100.27,97.74,99.005,0.4933676470588235,0.4867205882352941,125.0,119.0,126.3,120.2
22001036,1610612751,BKN,1610612741,CHI,55,2021-05-11,BKN @ CHI,5,Away,"[24, 32, 33, 37, 25]","[28, 30, 34, 20, 26]",52.0,2020-21,100.27,99.58,99.925,0.4930579710144928,0.4775652173913043,115.0,107.0,119.8,111.5
22001043,1610612751,BKN,1610612759,SAS,55,2021-05-12,BKN vs. SAS,5,Home,"[32, 24, 32, 33, 37]","[45, 26, 25, 26, 22]",57.0,2020-21,100.27,99.45,99.86,0.4947,0.4629420289855073,128.0,116.0,128.0,117.2
22001060,1610612751,BKN,1610612741,CHI,57,2021-05-15,BKN vs. CHI,5,Home,"[35, 32, 24, 32, 33]","[30, 23, 28, 30, 34]",51.0,2020-21,100.27,99.58,99.925,0.4943661971830986,0.47663380281690143,105.0,91.0,110.5,95.8
22001067,1610612751,BKN,1610612739,CLE,58,2021-05-16,BKN vs. CLE,5,Home,"[28, 35, 32, 24, 32]","[33, 22, 28, 30, 19]",56.333333333333336,2020-21,100.27,97.96,99.115,0.4953611111111111,0.4505138888888889,123.0,109.0,125.5,110.1
22100001,1610612751,BKN,1610612749,MIL,62,2021-10-19,BKN @ MIL,10,Away,"[34, 28, 35, 32, 24]","[23, 44, 39, 29, 36]",64.66666666666667,2021-22,99.4,100.59,99.995,0.44,0.457,104.0,127.0,102.0,124.5
22100021,1610612751,BKN,1610612755,PHI,62,2021-10-22,BKN @ PHI,10,Away,"[25, 34, 28, 35, 32]","[29, 32, 27, 22, 33]",59.0,2021-22,99.4,96.71,98.055,0.453,0.4955,114.0,109.0,117.5,112.4
22100035,1610612751,BKN,1610612766,CHA,58,2021-10-24,BKN vs. CHA,10,Home,"[28, 25, 34, 28, 35]","[27, 27, 36, 27, 23]",50.66666666666666,2021-22,99.4,100.52,99.96000000000001,0.44766666666666666,0.4713333333333333,95.0,111.0,93.1,109.9
22100044,1610612751,BKN,1610612764,WAS,58,2021-10-25,BKN vs. WAS,10,Home,"[31, 28, 25, 34, 28]","[32, 26, 22, 31, 30]",59.333333333333336,2021-22,99.4,97.8,98.6,0.44225000000000003,0.4373333333333333,104.0,90.0,101.0,86.5
22100057,1610612751,BKN,1610612748,MIA,51,2021-10-27,BKN vs. MIA,10,Home,"[38, 31, 28, 25, 34]","[27, 24, 40, 32, 28]",53.333333333333336,2021-22,99.4,96.53,97.965,0.4314,0.44575,93.0,106.0,90.3,103.9
22100072,1610612751,BKN,1610612754,IND,64,2021-10-29,BKN vs. IND,10,Home,"[22, 38, 31, 28, 25]","[24, 30, 28, 36, 38]",57.66666666666666,2021-22,99.4,98.55,98.975,0.434,0.453,105.0,98.0,102.9,97.0
22100092,1610612751,BKN,1610612765,DET,53,2021-10-31,BKN vs. DET,10,Home,"[26, 22, 38, 31, 28]","[25, 22, 18, 28, 20]",57.66666666666666,2021-22,99.4,98.81,99.105,0.4652857142857143,0.40700000000000003,117.0,91.0,120.6,94.8
22100113,1610612751,BKN,1610612737,ATL,63,2021-11-03,BKN vs. ATL,11,Home,"[28, 26, 22, 38, 31]","[34, 15, 32, 19, 28]",61.333333333333336,2021-22,99.4,98.67,99.035,0.46825,0.451125,117.0,108.0,113.6,103.8
22100124,1610612751,BKN,1610612765,DET,51,2021-11-05,BKN @ DET,11,Away,"[35, 28, 26, 22, 38]","[32, 20, 25, 25, 22]",54.0,2021-22,99.4,98.81,99.105,0.4662222222222222,0.394,96.0,90.0,96.0,91.8
22100139,1610612751,BKN,1610612761,TOR,55,2021-11-07,BKN @ TOR,11,Away,"[28, 35, 28, 26, 22]","[29, 29, 26, 22, 23]",56.66666666666666,2021-22,99.4,96.63,98.015,0.4708,0.4354545454545455,116.0,103.0,123.4,109.6
22100148,1610612751,BKN,1610612741,CHI,62,2021-11-08,BKN @ CHI,11,Away,"[29, 28, 35, 28, 26]","[21, 19, 34, 25, 25]",55.0,2021-22,99.4,98.76,99.08000000000001,0.4639090909090909,0.46179999999999993,95.0,118.0,95.0,116.8
22100159,1610612751,BKN,1610612753,ORL,51,2021-11-10,BKN @ ORL,11,Away,"[27, 29, 28, 35, 28]","[28, 20, 28, 26, 20]",57.0,2021-22,99.4,99.71,99.555,0.4673333333333334,0.4214166666666667,123.0,90.0,116.0,86.5
22100179,1610612751,BKN,1610612740,NOP,58,2021-11-12,BKN @ NOP,11,Away,"[28, 27, 29, 28, 35]","[29, 27, 31, 26, 36]",55.333333333333336,2021-22,99.4,98.02,98.71000000000001,0.4698461538461539,0.4197692307692308,120.0,112.0,122.4,115.5
22100196,1610612751,BKN,1610612760,OKC,55,2021-11-14,BKN @ OKC,11,Away,"[33, 28, 27, 29, 28]","[16, 28, 14, 21, 23]",61.0,2021-22,99.4,99.39,99.39500000000001,0.47200000000000003,0.4105833333333333,120.0,96.0,122.4,96.0
22100210,1610612751,BKN,1610612744,GSW,65,2021-11-16,BKN vs. GSW,11,Home,"[30, 33, 28, 27, 29]","[27, 23, 31, 32, 37]",65.0,2021-22,99.4,98.74,99.07,0.46626666666666666,0.4732142857142857,99.0,117.0,94.3,112.5
22100216,1610612751,BKN,1610612739,CLE,56,2021-11-17,BKN vs. CLE,11,Home,"[34, 30, 33, 28, 27]","[22, 9, 24, 22, 29]",58.66666666666666,2021-22,99.4,96.83,98.11500000000001,0.46575,0.44906250000000003,109.0,99.0,109.0,99.0
22100233,1610612751,BKN,1610612753,ORL,66,2021-11-19,BKN vs. ORL,11,Home,"[31, 34, 30, 33, 28]","[21, 31, 18, 23, 28]",55.66666666666666,2021-22,99.4,99.71,99.555,0.4648823529411765,0.418875,115.0,113.0,117.3,116.5
22100253,1610612751,BKN,1610612739,CLE,51,2021-11-22,BKN @ CLE,11,Away,"[25, 31, 34, 30, 33]","[29, 25, 22, 9, 24]",60.333333333333336,2021-22,99.4,96.83,98.11500000000001,0.4653888888888889,0.44427777777777777,117.0,112.0,114.7,107.7
22100270,1610612751,BKN,1610612738,BOS,51,2021-11-24,BKN @ BOS,11,Away,"[24, 25, 31, 34, 30]","[22, 30, 30, 29, 19]",48.66666666666666,2021-22,99.4,97.26,98.33000000000001,0.46752631578947373,0.4394736842105263,123.0,104.0,125.5,106.1
22100294,1610612751,BKN,1610612756,PHX,54,2021-11-27,BKN vs. PHX,11,Home,"[29, 24, 25, 31, 34]","[33, 36, 24, 48, 27]",60.0,2021-22,99.4,100.26,99.83000000000001,0.46915000000000007,0.48129999999999995,107.0,113.0,105.9,109.7
22100314,1610612751,BKN,1610612752,NYK,61,2021-11-30,BKN vs. NYK,11,Home,"[20, 29, 24, 25, 31]","[28, 27, 36, 20, 13]",60.333333333333336,2021-22,99.4,96.42,97.91,0.46976190476190477,0.44099999999999995,112.0,110.0,121.7,117.0
22100336,1610612751,BKN,1610612750,MIN,61,2021-12-03,BKN vs. MIN,12,Home,"[33, 20, 29, 24, 25]","[24, 20, 35, 28, 30]",58.66666666666666,2021-22,99.4,101.47,100.435,0.46995454545454546,0.42795652173913046,110.0,105.0,105.8,101.9
22100343,1610612751,BKN,1610612741,CHI,62,2021-12-04,BKN vs. CHI,12,Home,"[27, 33, 20, 29, 24]","[37, 30, 20, 27, 32]",58.0,2021-22,99.4,98.76,99.08000000000001,0.46752173913043477,0.470875,107.0,111.0,108.1,112.1
22100363,1610612751,BKN,1610612742,DAL,48,2021-12-07,BKN @ DAL,12,Away,"[34, 27, 33, 20, 29]","[18, 19, 41, 23, 36]",64.66666666666667,2021-22,99.4,95.64,97.52000000000001,0.469125,0.44126086956521743,102.0,99.0,109.7,107.6
22100372,1610612751,BKN,1610612745,HOU,53,2021-12-08,BKN @ HOU,12,Away,"[21, 34, 27, 33, 20]","[28, 31, 24, 28, 43]",63.333333333333336,2021-22,99.4,101.16,100.28,0.46608000000000005,0.44416666666666665,104.0,114.0,110.6,122.6
22100384,1610612751,BKN,1610612737,ATL,52,2021-12-10,BKN @ ATL,12,Away,"[23, 21, 34, 27, 33]","[33, 30, 22, 38, 27]",56.0,2021-22,99.4,98.67,99.035,0.4671923076923077,0.4635,113.0,105.0,110.8,101.9
22100399,1610612751,BKN,1610612765,DET,55,2021-12-12,BKN @ DET,12,Away,"[26, 23, 21, 34, 27]","[32, 29, 37, 18, 21]",55.0,2021-22,99.4,98.81,99.105,0.4673333333333333,0.41000000000000003,116.0,104.0,110.5,101.0
